Firm Name,Momentum_1,Long Short
RUA-L,-0.4690265486725664,1
PHEG-L,-0.3333333333333333,1
CML-L,-0.3162790697674419,1
IES-L,-0.3036245779747325,1
TERNT-L,-0.2777777777777778,1
RUR-L,-0.25,1
JET2-L,-0.2293577981651375,1
KIBO-L,-0.2222222222222222,1
TAVI-L,-0.2142857142857143,1
ALBA-L,-0.2142857142857142,1
BEM-L,-0.1916859122401846,1
BIRD-L,-0.1875,1
AGY-L,-0.184931506849315,1
CRDA-L,-0.1499999999999995,1
SNXS-L,-0.1497005988023951,1
ARKA-L,-0.1428571428571429,1
GLDP-L,-0.1428571428571429,1
ARSA-L,-0.1363636363636364,1
SMDS-L,-0.1272953625894802,1
AFEN-L,-0.1226415094339623,1
BARC-L,-0.1223080048760666,1
TPT-L,-0.120253164556962,1
ECRE-L,-0.12,1
DSG-L,-0.1184834123222748,1
MTL-L,-0.1166666666666667,1
KEFI-L,-0.1159420289855073,1
BOOT-L,-0.1099999999999999,1
BCEB-L,-0.1095890410958903,1
NICL-L,-0.1061739943872778,1
CHG-L,-0.1042128603104213,1
TOME-L,-0.1032028469750889,1
ANP-L,-0.0999999999999999,1
ACCI-L,-0.0999999999999999,1
N4P-L,-0.0999999999999999,1
HILS-L,-0.099195710455764,0
CGNR-L,-0.0967741935483871,0
BYOT-L,-0.096774193548387,0
CCL-L,-0.0909090909090909,0
JLP-L,-0.0895522388059701,0
SRC-L,-0.0869565217391303,0
BWNG-L,-0.0845824411134904,0
BIDS-L,-0.0833333333333333,0
CASPC-L,-0.081081081081081,0
ACPA-L,-0.0810810810810809,0
BLTGB-L,-0.0778985507246377,0
SPDI-L,-0.0769230769230769,0
ELM-L,-0.0769230769230769,0
IOMG-L,-0.0756562017498713,0
FGP-L,-0.0748930099857346,0
FRAS-L,-0.0744274809160305,0
SBRY-L,-0.0737245650250664,0
AEGR-L,-0.0729166666666666,0
CLLN-L,-0.0703125,0
GATC-L,-0.0699588477366255,0
JMI-L,-0.0692761727244485,0
RS1R-L,-0.0687129403557725,0
MAB-L,-0.0670630202140308,0
CNA-L,-0.0662114014251782,0
GNC-L,-0.0660822656776803,0
CMX-L,-0.065217391304348,0
ITRK-L,-0.0636332535066712,0
TITN-L,-0.063063063063063,0
AOF-L,-0.0617283950617285,0
IMI-L,-0.0613266583229036,0
RCH-L,-0.059375,0
BOY-L,-0.0570469798657718,0
DLAR-L,-0.0564938846825859,0
DSCV-L,-0.0534574136205386,0
MIG1-L,-0.0526315789473684,0
IGVI-L,-0.0521327014218009,0
NWG-L,-0.0518991011887501,0
MKS-L,-0.0517432822562735,0
BZT-L,-0.0506329113924051,0
TYMN-L,-0.050131926121372,0
MRON-L,-0.0500178635226867,0
AFN-L,-0.0499999999999999,0
BAB-L,-0.0490196078431373,0
SHCS-L,-0.0479094076655052,0
KWG-L,-0.0476190476190476,0
PAGPA-L,-0.0473946059177794,0
PHWK-L,-0.0465116279069767,0
MTU-L,-0.045926310326933,0
ADIG-L,-0.0457746478873239,0
HSBA-L,-0.0456285896617739,0
CINE-L,-0.0446685878962537,0
HBR-L,-0.0441755768148565,0
SREI-L,-0.0414746543778802,0
HDT-L,-0.0413223140495868,0
CEPS-L,-0.04,0
LSC-L,-0.04,0
BRSC-L,-0.0399032648125755,0
888-L,-0.0398406374501991,0
BRBY-L,-0.0396103896103896,0
LSAI-L,-0.0384615384615383,0
HRI-L,-0.0378457059679767,0
DIG-L,-0.037719298245614,0
LIO-L,-0.037328094302554,0
BRK-L,-0.0372670807453415,0
OOA-L,-0.0367965367965366,0
HDD-L,-0.0357142857142857,0
ECORE-L,-0.0353260869565218,0
VIP-L,-0.0352564102564102,0
ANTO-L,-0.0351097178683386,0
NTOG-L,-0.0350877192982453,0
AEI-L,-0.0347263095938787,0
FSV-L,-0.0334051724137929,0
EOG-L,-0.0333333333333334,0
GLEG-L,-0.0320181112548512,0
HAYS-L,-0.0315581854043389,0
HAN-L,-0.0310907237512741,0
ALUG-L,-0.0296610169491525,0
ELL_p-L,-0.0290135396518375,0
ANEA-L,-0.0288732394366196,0
AVG-L,-0.0276073619631901,0
BVIC-L,-0.027116402116402,0
CSN-L,-0.025993883792049,0
ESNT-L,-0.025062656641604,0
LLOY-L,-0.0242925442563638,0
XTR-L,-0.0232558139534884,0
UBGU-L,-0.0229675537732411,0
SVE-L,-0.0222222222222222,0
HFG-L,-0.0213385063045586,0
CMBC-L,-0.0212765957446808,0
AUIV-L,-0.0206896551724138,0
JIM-L,-0.019704433497537,0
DLN-L,-0.0196078431372548,0
IPU-L,-0.019538882375928,0
CAU-L,-0.01953125,0
CFX-L,-0.0192307692307692,0
SDV-L,-0.0187669432916178,0
GHT-L,-0.0187265917602996,0
BT-L,-0.0182682682682683,0
AURT-L,-0.0182370820668692,0
HRN-L,-0.0176282051282051,0
RICA_p-L,-0.0169902912621359,0
BATS-L,-0.0168782256939601,0
SYS1-L,-0.0166270783847979,0
FTF-L,-0.0165289256198347,0
CGT-L,-0.0152565880721218,0
AV-L,-0.0151802656546491,0
QBTQ-L,-0.0149253731343284,0
JDW-L,-0.0148148148148148,0
NWMS-L,-0.0144927536231883,0
JD-L,-0.014354066985646,0
BIOM-L,-0.0142857142857142,0
ATRAS-L,-0.0139082058414464,0
HASE-L,-0.0137254901960783,0
MRCH-L,-0.0135658914728682,0
LPA-L,-0.0134529147982063,0
TPK-L,-0.0129259694477086,0
MAIH-L,-0.0122641509433962,0
LOOK-L,-0.0122377622377621,0
BSRT-L,-0.0120845921450151,0
PSON-L,-0.0119250425894378,0
JGGI-L,-0.0118373648996398,0
CHLV-L,-0.0117647058823529,0
OTV2-L,-0.0115606936416184,0
BNZL-L,-0.0113230035756853,0
EMPR-L,-0.010752688172043,0
ATST-L,-0.0104180901855499,0
NAIT-L,-0.0103848503359805,0
BRIGB-L,-0.0103397341211225,0
CTY-L,-0.0100567302733368,0
CFYN-L,-0.01,0
ANCR-L,-0.0095846645367412,0
ASTO-L,-0.0093457943925233,0
MNDI-L,-0.0092850510677808,0
GPEG-L,-0.00909780136467,0
RTN-L,-0.0078750243549886,0
DIAL-L,-0.0077220077220077,0
OSEC-L,-0.0074183976261126,0
BRMD-L,-0.0070921985815602,0
RNWH-L,-0.0062499999999999,0
TET-L,-0.0056818181818182,0
CGS-L,-0.0055263157894737,0
AAS-L,-0.0049614112458654,0
AAIF-L,-0.0049382716049383,0
CCC-L,-0.0048939641109297,0
KBT-L,-0.004750593824228,0
DCC-L,-0.0044531032563317,0
AVCT-L,-0.004424778761062,0
EDIN-L,-0.0040749796251018,0
AAL-L,-0.0030170968823332,0
TV1-L,-0.0026990553306343,0
HDIV-L,-0.0026881720430107,0
DGE-L,-0.0023597273203985,0
JMG-L,-0.0017921146953403,0
FTV-L,-0.0014858841010402,0
ABD-L,-0.0014245014245014,0
KLR-L,-0.0010427528675703,0
AZN-L,-0.0002288067726804,0
SWGS-L,0.0,0
COA-L,0.0,0
HVT-L,0.0,0
MVCT-L,0.0,0
ASPL-L,0.0,0
BLUS-L,0.0,0
CDFF-L,0.0,0
ALAPH-L,0.0,0
AAEV-L,0.0,0
HID-L,0.0,0
SEED-L,0.0,0
BARV-L,0.0,0
AATG-L,0.0,0
HWC-L,0.0,0
MRLM-L,0.0,0
JGC-L,0.0,0
MLVN-L,0.0,0
MRIT-L,0.0,0
ACRM-L,0.0,0
NTV-L,0.0,0
ESOE-L,0.0,0
RFGR-L,0.0,0
CRPL-L,0.0,0
EUA-L,0.0,0
GDRG-L,0.0,0
HPAC-L,0.0,0
FKE-L,0.0,0
CMH-L,0.0,0
AADV-L,0.0,0
BMT-L,0.0,0
BRSD-L,0.0,0
ABF-L,0.0013210039630118,0
BTW_pa-L,0.0016806722689075,0
HWDN-L,0.0031695721077653,0
CCP-L,0.0033670033670034,0
PZC-L,0.0048433048433047,0
BUT-L,0.0055762081784387,0
BWS_p-L,0.0063291139240506,0
NWF-L,0.0064308681672025,0
JPEL-L,0.0065146579804564,0
BIPS-L,0.0066050198150593,0
PHARP-L,0.0076923076923076,0
BAES-L,0.0105140186915888,0
MNKS-L,0.0131061598951507,0
CLDN-L,0.0135746606334841,0
KPCK-L,0.0144092219020173,0
NWB_pa-L,0.0151228733459356,0
C3U-L,0.015625,0
HICL-L,0.0159420289855072,0
REDD-L,0.0172744721689059,0
BSC-L,0.0173913043478262,0
PEY-L,0.0176651305683563,0
CNE-L,0.0184079601990045,0
INCH-L,0.0192307692307691,0
BRLA-L,0.0199214365881033,0
BEZG-L,0.0201938610662359,0
NETC-L,0.0209205020920502,0
IGC-L,0.0216216216216216,0
DPLM-L,0.0224806201550387,0
INPP-L,0.0230946882217089,0
ARTL-L,0.0232558139534884,0
PCT-L,0.023454157782516,0
HYG-L,0.024390243902439,0
ARBB-L,0.024518388791594,0
GFM-L,0.0252100840336133,0
RIICi-L,0.0258620689655171,0
MIGO-L,0.0267111853088479,0
SHEL-L,0.0288563547634204,0
HSX-L,0.0291332847778587,0
GFRD-L,0.0300353356890459,0
HTG-L,0.0303398058252426,0
GHH-L,0.0307070707070706,0
KIE-L,0.0312319259687681,0
GFTU_u-L,0.0315789473684211,0
BERI-L,0.0325112107623317,0
BAG-L,0.0333863275039745,0
BPM-L,0.0346020761245675,0
ILND-L,0.0350404312668464,0
BVC-L,0.0352112676056337,0
CEY-L,0.035483870967742,0
NFGN-L,0.0358744394618835,0
SRET-L,0.037878787878788,0
MAV4-L,0.0382352941176471,0
HOCM-L,0.0392156862745098,0
MONY-L,0.0421686746987952,0
PLAZ-L,0.0434782608695651,0
MAFL-L,0.0444444444444445,0
ASHM-L,0.045300113250283,0
BRH-L,0.0454545454545456,0
CPI-L,0.0469314079422382,0
MUL-L,0.0471925594212883,0
DPH-L,0.0478571428571428,0
ALTNA-L,0.0483870967741935,0
GRG-L,0.0536723163841805,0
TIME-L,0.0544217687074828,0
CTID-L,0.0545454545454544,0
OVB-L,0.0555555555555555,0
CKT-L,0.0555555555555555,0
DRV-L,0.0555555555555555,0
GBGP-L,0.0556492411467115,0
BEG-L,0.0561797752808987,0
