Firm Name,Momentum_1,Long Short
TAVI-L,-0.2142857142857143,1
SWGS-L,-0.1964285714285714,1
GHT-L,-0.1767955801104972,1
JET2-L,-0.1764705882352941,1
KWG-L,-0.1666666666666666,1
CHLV-L,-0.1641791044776119,1
JLP-L,-0.1578947368421053,1
N4P-L,-0.1571428571428571,1
AIEA-L,-0.1428571428571429,1
UFO-L,-0.1290322580645161,1
SVE-L,-0.1142857142857143,0
BEG-L,-0.0904761904761904,0
RUR-L,-0.0897435897435897,0
CEY-L,-0.0881542699724518,0
AVCT-L,-0.0833333333333333,0
BWNG-L,-0.0831223628691983,0
PZC-L,-0.0808510638297872,0
ANTO-L,-0.0771643663739021,0
CLCO-L,-0.0750000000000001,0
TPK-L,-0.0734939759036144,0
PHARP-L,-0.0694339622641512,0
NWF-L,-0.0681818181818182,0
AADV-L,-0.0661157024793388,0
BLUS-L,-0.0625,0
ACRM-L,-0.0588235294117647,0
GHH-L,-0.0579710144927536,0
TV1-L,-0.05,0
AAL-L,-0.0499258526940189,0
BLPU-L,-0.0489130434782607,0
HBR-L,-0.0488372093023256,0
CRPL-L,-0.048780487804878,0
GBGP-L,-0.0476190476190476,0
RFGR-L,-0.0454545454545454,0
HYG-L,-0.0434782608695651,0
BRMD-L,-0.0427807486631015,0
HRN-L,-0.0400641025641026,0
DSCV-L,-0.0393013100436681,0
ATRAS-L,-0.0369068541300526,0
DPH-L,-0.0365116279069767,0
MKS-L,-0.0320916905444126,0
C1Y-L,-0.0295566502463053,0
LPA-L,-0.0270270270270269,0
PGH-L,-0.023508137432188,0
BARV-L,-0.01875,0
CNE-L,-0.0163331972233565,0
AATG-L,-0.0149253731343282,0
CAU-L,-0.0128205128205125,0
KLR-L,-0.0115295926210606,0
GFM-L,-0.0069930069930069,0
ABD-L,-0.0017605633802816,0
ATST-L,-0.0017271157167531,0
BAES-L,-0.0012775471095497,0
GRG-L,-0.0012562814070353,0
LIO-L,0.0,0
HVT-L,0.0,0
JMG-L,0.0,0
MVCT-L,0.0,0
CMX-L,0.0,0
CDFF-L,0.0,0
PRIMP-L,0.0,0
BTW_pa-L,0.0,0
TOME-L,0.0,0
HID-L,0.0,0
CRGT-L,0.0,0
PHEG-L,0.0,0
IHC-L,0.0,0
EUA-L,0.0,0
HPAC-L,0.0,0
ALBA-L,0.0,0
FTV-L,0.0,0
CEPS-L,0.0,0
MAFL-L,0.0,0
SOSS-L,0.0,0
OOA-L,0.0,0
BMT-L,0.0,0
BRSD-L,0.0,0
MNKS-L,0.0012072434607646,0
ABF-L,0.0025332488917035,0
PCT-L,0.0049261083743843,0
DIAL-L,0.0059171597633136,0
CPI-L,0.0082768999247557,0
CRPR-L,0.0088888888888889,0
MAB-L,0.0096978739276387,0
CGT-L,0.0104821802935008,0
CCP-L,0.0123456790123457,0
HSBA-L,0.012580594433087,0
ELL_p-L,0.0126582278481013,0
MRCH-L,0.0134426229508197,0
MIG1-L,0.0135135135135135,0
AUIV-L,0.0138888888888888,0
BAG-L,0.0139318885448915,0
MRIT-L,0.0142857142857142,0
MIGO-L,0.0153061224489796,0
AJIT-L,0.0163170163170163,0
AGY-L,0.0163934426229508,0
MTL-L,0.0172413793103447,0
EDIN-L,0.0180483328234934,0
AEI-L,0.0192307692307691,0
ESOE-L,0.0196078431372548,0
JPEL-L,0.0198019801980202,0
NCCG-L,0.0203488372093023,0
HRI-L,0.021505376344086,0
CLDN-L,0.0217948717948717,0
AJG-L,0.0220440881763526,0
CHG-L,0.0245941957697983,0
AZN-L,0.0264150943396226,0
CNSP-L,0.0273972602739724,0
KPCK-L,0.0276595744680852,0
ACCI-L,0.0285714285714284,0
CKT-L,0.0285714285714284,0
ANEA-L,0.0288675055514433,0
BIPS-L,0.029527559055118,0
NTV-L,0.0303030303030302,0
CTY-L,0.0303738317757009,0
HWDN-L,0.0304054054054054,0
HDT-L,0.0305343511450382,0
JDW-L,0.0315374507227332,0
RUA-L,0.0333333333333332,0
SBRY-L,0.0340872889455241,0
IBT-L,0.0342612419700214,0
BZT-L,0.0344827586206897,0
CTID-L,0.0344827586206897,0
DGE-L,0.0355029585798816,0
BATS-L,0.0356555128908393,0
DIG-L,0.0364741641337384,0
GFTU_u-L,0.0374293785310735,0
ADIG-L,0.038,0
NWMS-L,0.0392156862745098,0
TRFT-L,0.0396039603960396,0
CMH-L,0.0396039603960396,0
AAS-L,0.0402684563758386,0
BSC-L,0.0416666666666665,0
NFGN-L,0.0416666666666667,0
RNWH-L,0.0428571428571429,0
FTF-L,0.0437499999999999,0
RICA_p-L,0.0440251572327043,0
BKIRx-L,0.0441176470588235,0
CML-L,0.0441176470588235,0
BAB-L,0.0454448927585475,0
AFN-L,0.0462962962962962,0
FJV-L,0.0471204188481675,0
MTU-L,0.0475000000000001,0
BPFU_u-L,0.0482758620689656,0
INCH-L,0.0488160291438979,0
NAIT-L,0.0492323980942297,0
EMPR-L,0.05,0
DLAR-L,0.0525045262522632,0
BGFD-L,0.052991452991453,0
AEGR-L,0.0555555555555555,0
BRIGB-L,0.0560747663551401,0
BUT-L,0.0560747663551401,0
HAYS-L,0.0564853556485356,0
SREI-L,0.0579710144927536,0
HAN-L,0.0579710144927536,0
UBGU-L,0.0601941747572809,0
CCL-L,0.0627157652474108,0
SNXS-L,0.0629139072847682,0
GPEG-L,0.0631088521812792,0
MLVN-L,0.0632911392405062,0
CGNR-L,0.064516129032258,0
SHEL-L,0.0650252525252526,0
BRBY-L,0.0660418482999127,0
LSC-L,0.0666666666666666,0
JD-L,0.0670859538784067,0
OXB-L,0.0681818181818183,0
GFRD-L,0.0694444444444446,0
BKGH-L,0.0711805555555553,0
TPT-L,0.0714285714285714,0
DCC-L,0.0728346456692912,0
CLLN-L,0.0756554307116104,0
JGGI-L,0.0763636363636364,0
IPU-L,0.0777988614800759,0
ALAPH-L,0.078125,0
FGP-L,0.0792808723843205,0
AURT-L,0.0796116504854369,0
ASTO-L,0.080188679245283,0
CRDA-L,0.080204778156997,0
FKE-L,0.0802919708029197,0
RIICi-L,0.0805369127516777,0
BT-L,0.0837654567211807,0
BRLA-L,0.0838926174496643,0
BWS_p-L,0.086092715231788,0
CFX-L,0.0873786407766989,0
FSV-L,0.0878661087866108,0
MAV4-L,0.0879120879120878,0
BLVN-L,0.090032154340836,0
NWB_pa-L,0.0912052117263844,0
MAIH-L,0.092741935483871,0
RS1R-L,0.0929144385026738,0
HSX-L,0.0947882736156349,0
