Firm Name,Momentum_1,Long Short
DUKE-L,-0.8186046511627907,1
BZT-L,-0.5777777777777777,1
KWG-L,-0.3902439024390244,1
POWP-L,-0.3888888888888888,1
ESOE-L,-0.3333333333333333,1
BIRD-L,-0.3191489361702128,1
AFN-L,-0.2857142857142857,1
PREM-L,-0.2666666666666666,1
BODP-L,-0.234375,1
MAIH-L,-0.2075471698113207,1
AFEN-L,-0.1926605504587155,0
CNSP-L,-0.1904761904761904,0
EUA-L,-0.1818181818181818,0
NWMS-L,-0.1818181818181818,0
TOME-L,-0.1666666666666666,0
DIAL-L,-0.1634391944229279,0
IQE-L,-0.1346564885496184,0
AVGRq-L,-0.1219512195121951,0
EMPR-L,-0.1219512195121951,0
ORCP-L,-0.1204819277108434,0
TSTL-L,-0.1171171171171172,0
HUMR-L,-0.1161290322580644,0
AVG-L,-0.1152882205513784,0
CLCO-L,-0.1151515151515152,0
MHCM-L,-0.1129032258064516,0
ITXI-L,-0.1095890410958904,0
CYAN-L,-0.1076923076923075,0
CPI-L,-0.106169609766732,0
ACRM-L,-0.1044776119402984,0
KMK-L,-0.1043478260869562,0
BIDS-L,-0.0999999999999999,0
CASPC-L,-0.0999999999999999,0
IES-L,-0.0977777777777777,0
HVO-L,-0.0919999999999999,0
GMAA-L,-0.0857142857142857,0
BMNB-L,-0.0833333333333333,0
REDD-L,-0.0829850746268656,0
TET-L,-0.0795918367346938,0
ARGR-L,-0.0769230769230768,0
BYOT-L,-0.0755555555555554,0
PLUSP-L,-0.0740546218487394,0
JAY-L,-0.0729166666666666,0
ROCKR-L,-0.0714285714285712,0
EDENE-L,-0.0704225352112675,0
GDRG-L,-0.0694444444444443,0
CAU-L,-0.0673575129533677,0
BLTGB-L,-0.0645161290322581,0
CNKS-L,-0.0627802690582959,0
JIM-L,-0.0608695652173912,0
MAFL-L,-0.0588235294117647,0
VRS-L,-0.0578512396694215,0
DPH-L,-0.055426176059618,0
SYS-L,-0.0547945205479452,0
IPO-L,-0.0543046357615892,0
B90-L,-0.0542168674698795,0
ANEA-L,-0.0510237244068898,0
C1Y-L,-0.0494296577946767,0
ARKA-L,-0.0491803278688526,0
BWNG-L,-0.0485367594575302,0
BIOM-L,-0.047191011235955,0
RUR-L,-0.0465116279069767,0
MLVN-L,-0.0434782608695651,0
SMDS-L,-0.0432029795158286,0
IHC-L,-0.0427350427350426,0
ANCR-L,-0.0387596899224805,0
BPM-L,-0.0371819960861056,0
ARSA-L,-0.0365853658536585,0
LIO-L,-0.0363457760314341,0
PHEG-L,-0.0357142857142855,0
HAN-L,-0.0354609929078014,0
BCEB-L,-0.035294117647059,0
AUIV-L,-0.0351758793969849,0
CNE-L,-0.0344194584671867,0
TIA-L,-0.0338983050847456,0
SYS1-L,-0.0318471337579617,0
ABF-L,-0.0317073170731706,0
NXQ-L,-0.0310559006211179,0
AEGR-L,-0.0309278350515463,0
CEPS-L,-0.0291262135922329,0
OPTIO-L,-0.0289855072463768,0
VAST-L,-0.02803738317757,0
CNIC-L,-0.0274509803921568,0
BBSN-L,-0.027027027027027,0
BRK-L,-0.0268817204301075,0
CRPR-L,-0.0262773722627737,0
EOG-L,-0.0257777777777776,0
CFYN-L,-0.0235294117647059,0
GRIO-L,-0.0231578947368421,0
SNXS-L,-0.0227272727272727,0
SISS-L,-0.0197368421052631,0
MILM-L,-0.0188679245283017,0
CNA-L,-0.0187630298818625,0
JET2-L,-0.0185449358059914,0
TRIN-L,-0.0181818181818181,0
SRC-L,-0.018181818181818,0
RSER-L,-0.0180392156862745,0
MRIT-L,-0.0175438596491227,0
CMX-L,-0.0168067226890755,0
BVC-L,-0.0165853658536585,0
MYXM-L,-0.0155440414507772,0
AVCT-L,-0.0153846153846154,0
AIEA-L,-0.0151515151515151,0
KMR-L,-0.0148992112182295,0
BNZL-L,-0.0144648023143684,0
DLAR-L,-0.0140186915887849,0
IOG-L,-0.0133333333333333,0
BGFD-L,-0.0125823846614739,0
FTF-L,-0.0121457489878541,0
ILND-L,-0.0119521912350597,0
TIME-L,-0.010752688172043,0
ITRK-L,-0.0102415458937198,0
BUT-L,-0.0101910828025477,0
MNKS-L,-0.0097847358121331,0
CLIG-L,-0.0095808383233532,0
THRLT-L,-0.0088495575221239,0
HRI-L,-0.0084745762711864,0
OTV2-L,-0.008174386920981,0
OOA-L,-0.0079275198187994,0
ACCI-L,-0.0074999999999999,0
AV-L,-0.007305034550839,0
CVCG-L,-0.0066079295154185,0
ANP-L,-0.0062111801242236,0
WKOF-L,-0.0054794520547944,0
JOG-L,-0.0053619302949061,0
DNA3-L,-0.0051546391752577,0
CATC-L,-0.0048780487804876,0
ACCS-L,-0.0047543581616481,0
SREI-L,-0.0041493775933609,0
CCP-L,-0.0038314176245211,0
BLPU-L,-0.002659574468085,0
DPAD-L,-0.0023094688221708,0
PZC-L,-0.0018691588785046,0
PCT-L,-0.0017605633802817,0
BVIC-L,-0.0012422360248447,0
SWGS-L,0.0,0
MVCT-L,0.0,0
TERNT-L,0.0,0
GV1O-L,0.0,0
ASPL-L,0.0,0
TRAF-L,0.0,0
IKA-L,0.0,0
PRIMP-L,0.0,0
CMBC-L,0.0,0
BSC-L,0.0,0
CRU-L,0.0,0
KRS-L,0.0,0
AGY-L,0.0,0
BARV-L,0.0,0
NETC-L,0.0,0
AATG-L,0.0,0
SPDI-L,0.0,0
NCAx-L,0.0,0
MIG1-L,0.0,0
NTV-L,0.0,0
DA1Od-L,0.0,0
FKE-L,0.0,0
RQE-L,0.0,0
HFG-L,0.0,0
GV2O-L,0.0,0
IGVI-L,0.0,0
BRFI-L,0.0,0
LSC-L,0.0,0
MAV4-L,0.0,0
AADV-L,0.0,0
HAYS-L,0.0,0
BMT-L,0.0,0
INLZ_p-L,0.0,0
CGS-L,0.0,0
PLAZ-L,0.0,0
IGSSq-L,0.0,0
BIPS-L,0.0012626262626262,0
TFIF-L,0.0020876826722338,0
LBOW-L,0.0024330900243305,0
