firms,clusters,mom1
54594,10,-0.3324175824175824
11624,19,-0.0317848410757946
11790,7,-0.034090909090909
12117,2,0.5135135135135136
12320,25,-0.0166666666666667
13056,27,0.0533910533910533
50091,9,0.0191285866099892
14286,3,0.0
14526,4,0.0952380952380953
11581,10,-0.4838709677419355
15203,6,-0.04
15748,5,-0.0109890109890109
15828,23,0.0540540540540539
16126,10,0.0776699029126213
17137,7,0.0782608695652173
85885,1,0.1309523809523809
85914,19,0.1736453201970442
38471,20,-0.0961538461538461
55044,7,0.375
18092,10,0.0414847161572051
18244,6,-0.0263157894736841
20336,3,0.0422535211267605
20670,8,0.1891891891891892
64899,6,0.0973871733966746
22905,10,0.4473684210526316
23115,9,0.1
47175,7,0.1277372262773721
23660,17,0.0179640718562874
23975,11,0.1183294663573086
24548,14,0.0508474576271187
30680,13,0.0578512396694215
25583,22,0.1857142857142857
56274,30,-0.0551181102362204
48637,6,0.0428571428571429
64565,10,-0.0469168900804289
27642,1,0.0416666666666667
28215,6,0.0454545454545454
87207,12,0.0178571428571427
63554,10,-0.0433839479392624
30593,18,0.4166666666666667
31318,30,-0.0166666666666667
31668,4,-0.125
54391,27,0.1155115511551154
32046,15,0.0519480519480519
32054,6,0.2258064516129032
47511,13,0.0240963855421687
33188,15,0.09375
33639,14,-0.0714285714285714
48143,25,0.013671875
34041,21,-0.0121951219512195
23552,17,0.0217391304347827
60628,16,-0.0211335254562919
57330,29,-0.0576923076923077
37875,9,0.0833333333333332
66923,18,-0.1407407407407407
17144,18,-0.033585222502099
32205,7,0.1151631477927064
39328,23,-0.0363636363636363
26657,29,0.0679824561403508
40540,28,0.3513513513513513
22250,9,0.1092436974789916
64979,30,0.1923076923076923
41452,30,0.0040983606557376
52716,6,0.0963414634146342
62287,9,0.0420168067226891
44821,30,-0.0067567567567567
53129,9,0.0955882352941177
89181,28,-0.0828025477707006
46843,16,0.1908396946564885
47141,18,0.1818181818181818
89392,15,-0.5491024287222809
48697,3,-0.0999999999999999
61145,23,0.0344827586206897
50462,9,-0.0022075055187638
49585,7,0.1103448275862069
64020,30,0.0859375
51423,30,-0.0319148936170212
67328,13,0.0973451327433627
45022,16,-0.0269709543568464
67002,30,0.0427807486631015
52090,9,-0.0171306209850107
53613,14,-0.0397830018083182
54114,15,0.0583153347732181
55160,22,-0.0515463917525773
55213,21,0.0476190476190476
56363,21,0.1694352159468439
52337,15,0.0815217391304348
51377,9,-0.151111111111111
22066,27,0.1087499999999999
57665,4,0.0951638065522622
67010,30,-0.0560747663551401
25232,9,0.0237659963436929
34948,27,0.05
35107,24,0.00390625
58675,20,-0.053763440860215
61621,14,0.0797385620915032
45823,29,0.0344827586206897
51692,10,0.1443850267379678
63096,15,0.0368519675202998
63344,10,0.0307692307692306
43692,28,0.0804597701149425
65307,13,0.0625
66852,21,0.0562499999999999
46922,10,-0.4814814814814815
67193,7,0.268
67679,24,0.0249999999999999
67732,27,0.1515151515151516
68233,21,0.0092592592592593
77354,30,0.1321428571428571
69199,13,0.0515463917525773
69682,18,0.1818181818181818
69965,22,-0.1999999999999999
70288,30,0.1637931034482758
38850,11,0.1509009009009008
71002,14,0.0612244897959184
72128,15,-0.0465116279069767
72486,28,0.1176470588235294
72710,3,0.0290178571428572
27764,7,0.0769230769230768
44951,24,0.0854700854700853
76022,27,0.1999999999999999
74500,19,0.2676470588235293
60353,27,0.1290322580645162
74561,8,0.5384615384615385
74740,16,0.0597014925373133
65752,20,-0.0508474576271186
74975,17,0.069767441860465
40061,13,0.0562130177514792
75417,23,0.0
75433,2,0.3888888888888888
40694,3,0.1545338441890165
76129,1,0.0812854442344046
48709,20,-0.0759493670886075
65306,9,0.0637254901960784
37612,6,0.2083333333333332
65103,25,0.0252100840336133
80013,11,-0.0120481927710843
61698,29,-0.0526315789473684
92874,19,0.0133333333333334
81294,4,0.045045045045045
81614,6,0.1499999999999999
82449,22,0.0434782608695651
51086,7,0.352112676056338
53671,16,-0.0416666666666666
83601,17,0.0185873605947954
83687,21,0.1469534050179211
83919,1,0.0598290598290598
62042,6,0.0403225806451612
10012,14,-0.15
88867,17,0.0882352941176469
21785,29,-0.0238095238095238
65067,2,0.2592592592592593
10044,4,-0.1162790697674418
69032,18,0.1959314775160598
10104,2,0.0591397849462365
10216,22,1.1142857142857143
39416,17,-0.0454545454545454
75510,29,0.1485389610389611
10800,28,0.0555555555555555
89659,24,-0.1216216216216216
10972,29,-0.4210526315789473
11020,25,0.0757575757575756
10087,30,0.056
10847,29,0.0
11136,22,0.1020408163265305
11152,19,-0.25
11353,4,0.0232558139534884
75033,25,0.0183486238532109
11450,18,-0.1757575757575757
75094,7,0.1204819277108433
75174,11,0.0334572490706319
75557,24,0.0482758620689656
11677,8,0.1999999999999999
11694,28,0.4871794871794872
11614,28,-0.0277777777777777
11757,8,-0.0869565217391304
75110,8,-0.0153846153846153
11956,3,0.0
11952,10,0.0
10114,12,0.2575757575757575
12099,17,-0.0610687022900763
11106,1,0.0151515151515151
11794,14,-0.1153846153846154
12122,30,0.2820512820512821
12211,7,0.0876623376623375
12171,5,0.0535714285714286
75434,17,0.130890052356021
75625,12,0.0735930735930736
75657,24,-0.0062499999999999
75976,10,0.0594594594594595
75857,3,0.1184971098265896
75993,14,0.10752688172043
77488,15,0.0266666666666666
76526,2,0.1549295774647887
77820,29,-0.1304347826086956
76400,2,-0.1153846153846154
76096,12,0.2079646017699115
76138,15,0.2202072538860102
76276,20,0.375
76410,19,-0.0782608695652173
76420,14,-0.2978723404255319
76858,14,0.1111111111111111
76568,24,0.0353982300884956
76990,19,0.2023809523809523
76605,29,0.10250569476082
76613,28,0.078125
76988,1,-0.1172413793103448
76738,8,0.3454545454545454
76739,6,0.0378151260504202
76752,25,0.1468926553672316
76772,22,-0.1525423728813559
76774,21,0.0859375
76797,28,0.1492537313432835
76846,5,0.2351543942992873
77094,12,0.1715976331360946
77163,5,-0.1130952380952381
77382,18,-0.0175438596491228
77478,22,0.2269503546099291
77637,29,0.1142857142857143
77667,9,0.0296052631578946
77669,14,0.2843137254901962
77676,19,0.0
77989,4,0.0471698113207548
77803,16,0.1784232365145228
78194,22,-0.1076923076923076
79094,19,0.3963515754560531
79291,7,-0.0147058823529411
79305,20,0.0705244122965642
79562,19,-0.1634615384615384
79255,16,0.2666666666666666
79428,14,0.1095238095238095
79505,22,-0.0123839009287926
87055,10,0.1268011527377521
79866,16,0.1243523316062176
79931,1,0.1111111111111111
79950,5,0.6257861635220126
80032,5,0.0940170940170941
80006,4,-0.0153846153846153
50906,12,0.3540983606557377
80071,14,0.1142857142857143
10568,6,0.0666666666666666
11157,19,0.0672268907563025
50032,6,-0.0196335078534031
69171,8,-0.1666666666666666
68814,19,0.1
47730,6,0.1779141104294479
13777,15,-0.1533333333333333
44652,4,0.1580459770114941
78120,19,0.0869565217391303
38746,18,0.4563106796116505
60871,25,0.0953389830508475
14198,27,0.0277777777777776
45583,13,0.0027173913043478
14702,1,0.1219047619047619
15537,23,0.0
68830,28,0.0617283950617284
85631,18,0.2265372168284789
49373,21,0.0726495726495726
18570,11,0.0716612377850163
18973,7,0.1092436974789916
19271,27,0.0204081632653061
29938,11,0.0606060606060605
10866,17,0.0129310344827586
20002,8,-0.1111111111111111
20240,8,-0.2413793103448276
20248,6,0.0
25320,23,0.0852803738317757
21726,29,-0.0079681274900398
21742,15,-0.4644444444444444
11267,20,0.1648351648351649
22753,28,0.1
22825,16,-0.037037037037037
26841,9,0.0545454545454544
65533,17,-0.0353260869565217
24572,10,-0.1090909090909091
24951,10,-0.0335195530726256
25217,11,0.0162337662337661
69307,8,0.0
26201,24,0.3913043478260869
65541,19,-0.0579345088161209
27562,6,0.1678700361010829
31026,28,-0.0227272727272727
27800,2,-0.0909090909090909
27909,15,0.034375
28207,18,0.78125
28311,28,0.0
10731,2,-0.2580645161290322
59707,22,-0.0816326530612244
63546,27,0.1148648648648649
49154,18,0.0747176368375326
19350,25,0.0639810426540283
76769,19,0.1184433164128595
49429,7,0.0142348754448398
61313,17,0.0583333333333333
19254,9,0.2447552447552448
12008,19,-0.0024330900243308
31500,29,0.1309523809523809
87581,10,0.2749003984063745
33209,28,0.0240384615384614
50788,15,0.1475409836065573
33690,14,0.0941176470588236
34121,13,-0.0091324200913242
34287,6,0.2478632478632478
77462,27,0.1078286558345642
46295,27,0.1261261261261261
37058,7,0.0
46164,4,0.0456989247311827
26382,30,0.2537313432835821
31974,11,0.0315052508751458
62228,22,-0.0234375
21055,19,0.134020618556701
38608,16,0.0407523510971787
59547,24,0.0703703703703704
47888,7,0.0931034482758621
62367,6,-0.0026178010471203
40628,4,0.0749999999999999
39765,23,0.1020408163265305
32678,15,0.2300884955752211
23077,27,0.0157835400225478
41663,6,0.1382978723404255
27828,23,0.1143451143451144
32803,13,0.0358851674641147
66181,21,0.0557851239669422
32870,9,0.1165413533834587
66587,25,0.0632183908045977
42922,27,0.0566037735849056
12503,22,0.125
45744,20,0.2207792207792207
46149,4,0.1627906976744186
46237,6,0.0471698113207548
33267,19,0.0555555555555555
47133,19,-0.0396039603960396
57437,27,0.0679012345679013
47571,19,0.1071428571428572
53495,18,-0.0434782608695651
50374,12,0.0185185185185186
48291,23,0.0602409638554217
48347,27,0.1035971223021583
64282,24,0.0943396226415094
26294,9,0.0484210526315789
53612,17,0.0950323974082072
61399,6,0.1557478368355995
50519,1,0.1666666666666667
66253,1,-0.0134228187919462
51960,19,-0.0258620689655172
13100,25,0.1557669441141498
51984,23,0.0212765957446807
27617,20,-0.0161290322580645
64637,29,0.0
60097,23,0.040391676866585
22891,11,0.1060924369747899
60548,13,-0.0080645161290322
55191,24,0.0234741784037557
68582,27,0.048780487804878
47773,13,-0.0269461077844311
56339,15,0.1642335766423357
56777,19,0.0
34665,16,0.1742424242424243
57745,15,-0.1733333333333333
57809,17,-0.010178117048346
57817,11,0.1271498771498771
57884,21,0.1861702127659574
79611,3,0.0
79294,2,-0.0086206896551723
58473,24,-0.1999999999999999
53639,28,-0.2382022471910112
59185,13,0.0341880341880342
45313,27,-0.0205949656750572
59767,9,-0.0265486725663717
60055,28,-0.048780487804878
60346,15,-0.0112359550561798
35051,17,0.0501567398119122
90924,1,0.0847457627118644
79105,22,0.0217391304347827
75310,2,-0.2429906542056075
18403,24,0.049165120593692
35238,30,0.1647727272727273
62368,15,-0.1222222222222222
13936,17,0.077720207253886
64338,2,-0.0526315789473684
49971,9,0.0226804123711339
63686,14,0.0625
63715,24,-0.0571428571428571
64697,25,0.1741935483870966
42307,11,0.1349036402569592
65270,19,0.0962962962962963
62033,7,-0.016574585635359
75793,8,-0.0769230769230768
67177,15,0.1616161616161615
91556,5,0.2115384615384614
68065,6,0.1386498596712206
39773,21,-0.0563380281690141
91783,2,-0.0833333333333333
50948,22,0.2365591397849462
70376,8,0.3448275862068966
70923,25,-0.0524344569288389
42585,11,0.0390243902439024
72005,10,0.1627906976744186
72961,13,0.0051413881748072
73796,5,-0.032258064516129
74230,15,0.053475935828877
58800,28,0.1232876712328767
75345,1,0.4666666666666665
53751,3,-0.0892857142857143
75951,19,0.0212765957446807
76081,27,0.2037735849056603
60580,21,0.0304975922953452
63036,12,-0.8461538461538461
61065,16,-0.0209790209790209
76743,28,-0.1162790697674418
50278,15,0.0465116279069768
78079,17,-0.0212765957446808
79338,14,0.1944444444444444
46260,28,0.0379310344827585
66368,30,0.0606060606060605
37807,17,0.1175298804780875
80347,25,0.2745591939546599
80654,11,0.0454545454545454
80857,18,0.1288343558282207
59627,10,0.1442080378250592
81190,24,0.1680555555555556
55976,15,0.1632653061224489
51932,13,-0.0567260940032414
44783,30,0.0443349753694581
82924,15,-0.0536992840095464
83011,10,0.209985315712188
15456,25,0.0919540229885058
79672,27,0.1352040816326529
40539,5,0.1476014760147601
89245,16,-0.0068027210884353
80098,19,0.0370370370370369
87143,15,0.0916030534351144
34228,1,-0.081081081081081
91994,14,0.8999999999999999
10025,3,0.0522388059701492
86511,1,0.013157894736842
90609,4,0.4889387610619469
87864,23,0.0076335877862594
75494,2,-0.0476190476190476
69411,25,0.1196581196581196
67467,15,0.0
10089,28,0.1999999999999999
10182,10,0.0973451327433627
10247,8,0.0
10256,22,-0.1354166666666666
10259,12,-0.0196078431372549
10501,19,0.1090909090909091
10185,23,0.0064102564102563
77420,10,0.2546012269938651
10514,19,0.0208333333333332
10515,16,-0.006578947368421
10622,6,0.1
10667,9,0.1475409836065573
10658,14,-0.12
10659,4,-0.0232558139534884
10645,19,0.1076923076923077
75232,10,0.0015898251192367
10761,4,-0.0285714285714285
10706,6,-0.0476190476190476
11747,14,-0.1999999999999999
76563,18,0.2050847457627118
10870,2,0.1395348837209302
75527,24,-0.056
75528,20,-0.1293706293706293
10984,23,0.1875
32563,13,0.0107142857142856
11132,2,0.1875
11103,12,-0.0245901639344262
71837,9,-0.0543478260869565
11154,1,0.2771739130434782
10325,12,0.3472222222222223
11343,13,-0.1343283582089552
71685,10,0.0690537084398976
11342,8,-0.032258064516129
