Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
PKIG_H5-L,1.0,0.0,0,0,0
QJGQ_65-L^D15,0.0,0.0,0,0,0
QJAR_05-L,0.0,0.0,0,0,0
QIWF_G4-L^K22,0.0,0.0,0,0,0
QFWC_58-L^D19,0.0,0.0,0,0,0
QCBC_S1-L,0.0,0.0,0,0,0
QBWB_F3-L^D15,0.0,0.0,0,0,0
QMNG_00-L^J15,0.0,0.0,0,0,0
QBKZ_52-L^E23,0.0,0.0,0,0,0
QAXI_F6-L^E17,0.0,0.0,0,0,0
QARJ_H3-L^C16,0.0,0.0,0,0,0
PXGF_Y8-L^A23,0.0,0.0,0,0,0
PXEX_L7-L^A23,0.0,0.0,0,0,0
PVAN_55-L^C20,0.0,0.0,0,0,0
PTMI_24-L^C18,0.0,0.0,0,0,0
QBIE_M4-L^H21,0.0,0.0,0,0,0
PTKS_AS-L,0.0,0.0,0,0,0
SYRJ_79-L,0.0,0.0,0,0,0
YCX_W2-L,0.0,0.0,0,0,0
LLJN_15-L^E18,-0.0151515151515151,0.0,0,0,0
LYXS_11-L^D18,-0.0144927536231882,0.0,0,0,0
FVVB_03-L,-0.0131386861313868,0.0,0,0,0
QKSD_06-L^B18,-0.011111111111111,0.0,0,0,0
PNET_00-L^K14,-0.01,0.0,0,0,0
MBHH_K3-L,-0.0091235830799004,0.0,0,0,0
XIL_23-L^I20,0.0,0.0,0,0,0
MBEH_85-L^K22,-0.0075187969924812,0.0,0,0,0
FUVZ_Y5-L,-0.0035906642728905,0.0,0,0,0
XEZ_R1-L,-0.0033705340423937,0.0,0,0,0
LPDL_21-L,-0.0018867924528301,0.0,0,0,0
FSUE_08-L,-0.0014892032762471,0.0,0,0,0
FSDV_69-L^F19,-0.0005372011818425,0.0,0,0,0
YGX_G5-L,0.0,0.0,0,0,0
LZWP_D6-L,-0.007502679528403,0.0,0,0,0
NUOJ_H5-L,-0.0159489633173842,0.0,0,0,0
PRYV_H3-L^G16,0.0,0.0,0,0,0
PPKR_M6-L^I20,0.0,0.0,0,0,0
NFBH_F7-L,0.0,0.0,0,0,0
NFBD_77-L,0.0,0.0,0,0,0
MOMU_80-L,0.0,0.0,0,0,0
MNHT_84-L^E14,0.0,0.0,0,0,0
MNHT_67-L^E14,0.0,0.0,0,0,0
MITJ_24-L^A18,0.0,0.0,0,0,0
NINQ_C8-L,0.0,0.0,0,0,0
MGZC_03-L^D19,0.0,0.0,0,0,0
MAUV_W8-L,0.0,0.0,0,0,0
MADG_16-L,0.0,0.0,0,0,0
LWWC_50-L^I19,0.0,0.0,0,0,0
LWSK_B8-L,0.0,0.0,0,0,0
LUWP_T6-L^L19,0.0,0.0,0,0,0
LUKI_51-L,0.0,0.0,0,0,0
MDSV_22-L,0.0,0.0,0,0,0
PQZP_09-L^C15,0.0,0.0,0,0,0
NMYU_52-L,0.0,0.0,0,0,0
NOVS_02-L,0.0,0.0,0,0,0
PPGS_P2-L,0.0,0.0,0,0,0
POAN_90-L,0.0,0.0,0,0,0
PNWX_59-L,0.0,0.0,0,0,0
PNHT_09-L^L18,0.0,0.0,0,0,0
PLKR_57-L^F15,0.0,0.0,0,0,0
PLIT_34-L^K18,0.0,0.0,0,0,0
NOAD_M7-L^J19,0.0,0.0,0,0,0
PLGK_37-L^D15,0.0,0.0,0,0,0
PKCF_M9-L^C20,0.0,0.0,0,0,0
PJUG_06-L^C21,0.0,0.0,0,0,0
OKXS_S5-L,0.0,0.0,0,0,0
NYDG_G7-L,0.0,0.0,0,0,0
NTID_09-L,0.0,0.0,0,0,0
NSNW_06-L,0.0,0.0,0,0,0
PKHN_Y6-L,0.0,0.0,0,0,0
LRQT_71-L^A17,0.0,0.0,0,0,0
NOBD_05-L,-0.0163934426229508,0.0,0,0,0
QGFR_J1-L^H20,-0.0178571428571429,0.0,0,0,0
MZKY_W5-L,-0.1418918918918918,0.0,0,0,0
PNFU_B9-L^C19,-0.1384615384615384,0.0,0,0,0
QFPT_L3-L^A15,-0.1153846153846155,0.0,0,0,0
QJHM_F3-L^G15,-0.111111111111111,0.0,0,0,0
QJXQ_V9-L^F14,-0.1,0.0,0,0,0
FSSU_05-L^H22,-0.098124098124098,0.0,0,0,0
POFE_31-L,-0.1463414634146341,0.0,0,0,0
QMUM_P5-L,-0.0909090909090909,0.0,0,0,0
PMEE_74-L,-0.0833333333333332,0.0,0,0,0
NRAS_15-L,-0.0833333333333332,0.0,0,0,0
PVDC_L8-L^L14,-0.0769230769230769,0.0,0,0,0
NETV_14-L^D18,-0.0769230769230769,0.0,0,0,0
NSDX_21-L^J19,-0.0760869565217392,0.0,0,0,0
LRHO_12-L^D20,-0.0733333333333333,0.0,0,0,0
PPOL_AK-L,-0.0909090909090908,0.0,0,0,0
OFUP_63-L^J16,-0.0666666666666665,0.0,0,0,0
POAF_36-L^B20,-0.1573033707865169,0.0,0,0,0
FUQX_M5-L,-0.165644171779141,0.0,0,0,0
QLTZ_V4-L^I16,-0.4333333333333332,0.0,0,0,0
PNFN_C2-L^B18,-0.3333333333333332,0.0,0,0,0
OFTQ_69-L^C23,-0.2999999999999999,0.0,0,0,0
