Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
LXXX_31-L^D09,0.5999999999999999,0.0,0,0,0
MCCY_05-L^A19,-0.1672025723472668,0.0,0,0,0
LQSI_28-L^L16,-0.1666666666666666,0.0,0,0,0
DPCZ_02-L^F20,-0.1621621621621621,0.0,0,0,0
FTWG_42-L,-0.1547619047619047,0.0,0,0,0
LTHD_05-L^C15,-0.1188118811881188,0.0,0,0,0
LWUB_42-L,-0.1184210526315788,0.0,0,0,0
LKKB_22-L^L16,-0.1732283464566929,0.0,0,0,0
LOUJ_24-L^A04,-0.1119999999999998,0.0,0,0,0
LOMY_K2-L^D20,-0.0933333333333332,0.0,0,0,0
LQSX_13-L^J05,-0.0909090909090908,0.0,0,0,0
FTQA_00-L,-0.0892857142857143,0.0,0,0,0
LZQS_26-L^C12,-0.0769230769230769,0.0,0,0,0
FVVT_39-L,-0.0757261410788382,0.0,0,0,0
LPDI_10-L,-0.0632911392405063,0.0,0,0,0
LRMS_89-L^E09,-0.111111111111111,0.0,0,0,0
MACX_82-L,-0.175438596491228,0.0,0,0,0
LTDS_06-L,-0.1911764705882352,0.0,0,0,0
LZHW_97-L^B03,-0.2,0.0,0,0,0
MQGF_85-L^E05,-0.5,0.0,0,0,0
LQUL_G7-L,-0.4929996499824991,0.0,0,0,0
MHCL_81-L,-0.375,0.0,0,0,0
LQIR_26-L^L06,-0.3333333333333332,0.0,0,0,0
LKXH_13-L^L15,-0.2667140825035562,0.0,0,0,0
FVUV_44-L^B09,-0.2608695652173912,0.0,0,0,0
FRZJ_44-L,-0.2608695652173912,0.0,0,0,0
MDLE_54-L^F11,-0.2500000000000001,0.0,0,0,0
MPWH_47-L^G16,-0.2367601246105918,0.0,0,0,0
LQUU_62-L^E07,-0.2272727272727271,0.0,0,0,0
LTIY_42-L^A22,-0.2222222222222221,0.0,0,0,0
MOMK_08-L^H04,-0.2142857142857143,0.0,0,0,0
LZXM_66-L^C09,-0.2068965517241378,0.0,0,0,0
MPDV_23-L^F07,-0.2031872509960158,0.0,0,0,0
MNOS_99-L^B06,-0.2,0.0,0,0,0
LYNK_79-L^B05,-0.0454545454545455,0.0,0,0,0
MDLJ_22-L^L07,-0.0434782608695653,0.0,0,0,0
LYYS_82-L^A08,-0.176470588235294,0.0,0,0,0
MBME_31-L,-0.0377358490566037,0.0,0,0,0
FVBT_83-L,0.0,0.0,0,0,0
LXOK_80-L,0.0128205128205127,0.0,0,0,0
LQWW_06-L,0.015625,0.0,0,0,0
LVWW_13-L^C07,0.0173160173160173,0.0,0,0,0
FWQS_10-L,0.0272727272727271,0.0,0,0,0
