Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
LQUZ_X0-L,0.6472303206997085,0.0,0,0,0
MDSY_49-L,-0.0641509433962264,0.0,0,0,0
POPF_K8-L,-0.0666666666666665,0.0,0,0,0
QZJK_68-L,-0.06875,0.0,0,0,0
PFOX_W6-L,-0.0710059171597632,0.0,0,0,0
NFKH_12-L,-0.0740740740740741,0.0,0,0,0
WYM_82-L,-0.0770992366412213,0.0,0,0,0
MCDD_74-L,-0.0833333333333332,0.0,0,0,0
QMQO_V4-L,-0.0877192982456139,0.0,0,0,0
FTWO_M3-L,-0.0631113916061849,0.0,0,0,0
NKLJ_K6-L,-0.0877390326209225,0.0,0,0,0
RVDC_22-L^J21,-0.0909090909090908,0.0,0,0,0
LZOI_36-L,-0.0936863543788187,0.0,0,0,0
DSNO_R6-L,-0.0957257346393589,0.0,0,0,0
PSFH_X8-L,-0.0963855421686746,0.0,0,0,0
PNGC_D0-L,-0.0977443609022556,0.0,0,0,0
PJQH_S5-L^I20,-0.0999999999999998,0.0,0,0,0
QJAR_05-L,-0.1,0.0,0,0,0
OVJF_55-L,-0.111111111111111,0.0,0,0,0
PRVS_95-L,-0.0893230983949755,0.0,0,0,0
OIQO_J8-L,-0.062992125984252,0.0,0,0,0
LJYL_L6-L,-0.0618556701030927,0.0,0,0,0
PNLD_87-L,-0.0598372426998563,0.0,0,0,0
BUBU_D4-L,-0.0247208931419457,0.0,0,0,0
QEUN_H8-L^J20,-0.0277777777777777,0.0,0,0,0
NIIA_56-L,-0.0285245901639344,0.0,0,0,0
OVJR_90-L,-0.0285714285714284,0.0,0,0,0
NOAE_07-L^H21,-0.0294117647058823,0.0,0,0,0
OENS_34-L,-0.0326223337515683,0.0,0,0,0
QSKD_04-L,-0.0327868852459016,0.0,0,0,0
PNCS_F9-L,-0.0333333333333333,0.0,0,0,0
PVLX_53-L,-0.0353535353535353,0.0,0,0,0
QISP_61-L,-0.0365758754863811,0.0,0,0,0
NDVO_Y6-L,-0.0372670807453416,0.0,0,0,0
FUQX_M5-L,-0.044334975369458,0.0,0,0,0
PRJN_H2-L,-0.0464684014869888,0.0,0,0,0
QUZL_G9-L^E23,-0.0487804878048779,0.0,0,0,0
QLBS_D1-L,-0.05,0.0,0,0,0
WYR_N0-L,-0.0529411764705881,0.0,0,0,0
NINQ_C8-L,-0.0547945205479452,0.0,0,0,0
MAWZ_Q0-L,-0.056632751007871,0.0,0,0,0
NYTB_00-L,-0.0596001508864578,0.0,0,0,0
PTGU_00-L,-0.111111111111111,0.0,0,0,0
NTID_09-L,-0.0244498777506111,0.0,0,0,0
QFOJ_28-L,-0.111111111111111,0.0,0,0,0
NMZC_N0-L,-0.1184210526315788,0.0,0,0,0
