Firm Name,Momentum_1,Cluster Index
54594,0.0824151608638166,52
14526,0.013930950938825,15
11581,0.0859649122807018,23
15203,-0.0476489028213166,42
16126,0.0760889210193385,41
17137,-0.0187734668335419,36
20670,-0.0253164556962025,9
64899,0.0554943013617525,36
23660,-0.0161134386077989,27
23975,0.05956678700361,85
82542,-0.0002251745102453,58
30680,0.0292275574112734,52
56274,0.0093711467324291,18
31668,0.1429752066115703,83
32046,-0.0028901734104047,45
47511,-0.0019970044932602,33
60628,0.0159563601409802,3
37875,0.0479073440379047,38
20765,0.035419126328217,40
17144,-0.0060230597143349,50
39328,0.0914411821147571,66
41452,0.0423344420925311,58
84226,0.0259440761026235,96
64020,0.0257510729613734,79
52090,0.0231007382710168,18
53613,-0.0380434782608695,90
54114,-0.0006303183107468,25
55213,0.05736137667304,62
57665,0.0095398000457911,97
35107,0.0716034271725827,87
61621,0.0517642497091896,41
51692,-0.0889487870619946,73
64742,-0.0058823529411763,31
65307,0.0277838547363813,18
66852,-0.0616666666666666,87
46922,0.0,83
77354,0.0452654758991926,35
69199,-0.0356645305098913,55
38850,0.0571428571428571,77
44951,0.0228310502283104,69
74500,0.1180814370703027,84
74740,-0.0349205571112568,58
65752,0.0908571428571427,69
65306,0.0334063005615303,96
81294,0.0333751830926971,99
19502,-0.0076759565422768,99
81614,-0.0406537098485362,23
51086,0.0719390185802764,40
83601,0.0022801302931596,88
21785,-0.158311345646438,47
10044,-0.0117222723174029,85
10104,0.0033470648815652,93
75510,0.0315813219039025,15
70092,0.0755725190839695,2
75033,0.1124031007751937,42
12211,0.0292121569784598,85
80297,-0.3404255319148935,34
75976,0.0926919518963922,50
77488,-0.0177736202057997,54
76568,0.0182200420462508,48
76605,-0.0008158361373198,99
76752,-0.0119439868204284,69
77637,-0.1050788091068301,88
77669,-0.109500805152979,77
79094,0.1135770234986945,80
87055,0.0208702251454591,33
79866,-0.020759193357058,45
80719,-0.1093585699263931,90
81138,-0.0275482093663912,73
81655,-0.0924220391016319,66
82777,-0.0170463597259837,85
83148,0.0414634146341463,76
83597,-0.0319209684787574,15
20598,0.0196408529741862,84
89508,-0.0289781392984239,84
85040,0.0903540903540904,99
85982,0.046420141620771,77
85272,-0.0388349514563106,31
85394,0.0839730169806931,30
85796,0.0303967027305511,9
87184,0.0290734420427252,24
87214,0.0473537604456824,2
88668,0.0208109847672173,46
88841,0.0167130919220055,41
88873,-0.4806099259585075,36
89216,0.0561756149965408,97
89900,0.0659203980099503,15
90992,0.031537560649155,76
93065,0.1379492600422833,98
93399,-0.10752688172043,79
12488,-0.0848936170212766,51
90179,-0.054054054054054,85
47730,0.044718309859155,88
13777,0.0117302052785923,80
38746,0.0454545454545451,47
60871,0.0251164337990685,50
14198,-0.0464505820588907,40
14702,0.1192605843768634,29
15537,0.0037037037037037,80
68830,0.1446002549626663,43
85914,-0.0927776191835569,10
49373,-0.0152979066022543,27
18570,-0.0790385948694245,69
18973,0.1599999999999999,89
19271,0.0846153846153845,84
29938,-0.0106318082788671,25
10866,-0.0804973821989527,9
25320,0.0285489269541248,18
21742,0.0946149501035586,99
11267,0.0402542372881356,35
86474,0.0,69
22825,0.0936234817813763,58
26201,-0.088162251655629,85
65541,-0.0401023890784983,65
27562,-0.0839517616796332,9
27909,-0.060979673442186,15
49154,-0.0606374708473699,65
19350,0.020128205128205,2
49429,-0.1618238712561466,69
61313,0.0397350993377483,23
30737,-0.1493993993993994,79
12008,0.1483769220659743,83
31500,-0.005261700360011,30
33209,0.2231182795698922,10
77462,-0.2334248724990192,60
62228,-0.0347985347985349,30
59010,-0.0180014695077148,46
21055,-0.1355147645650439,60
83233,0.0820622330689444,23
32678,0.0206185567010308,38
27828,-0.53486646884273,60
66181,0.0828210934972499,99
32870,0.1091043671354552,27
42922,-0.0081875697804243,52
12503,0.1796747967479675,51
89757,-0.0530594779632007,73
47571,0.0468187274909963,80
16678,-0.0037037037037037,54
48291,-0.1282420749279539,98
48347,-0.0609457092819615,24
64282,-0.0059387372369243,99
27617,0.0385650224215246,48
60097,0.0192099567099568,5
52813,-0.3113970588235294,9
53197,0.0825082508250825,99
57809,0.0181078046041549,29
57817,-0.1364821346419259,30
79611,0.0392385392385392,85
59185,-0.0050987890376035,40
34948,-0.0670145564405382,65
13936,0.0037383177570093,85
49971,0.0146571279008898,48
64785,0.063870094722598,99
62033,-0.0845689181768258,23
91556,0.0282720442862791,79
50948,0.1485714285714285,23
42585,0.0323707300451485,10
76081,0.0710059171597634,40
60580,0.0239139099242726,25
37807,0.0437306979617047,50
80179,-0.0855421686746988,3
80857,0.0335195530726257,46
59627,-0.0994475138121547,48
81190,-0.0255220417633409,77
55976,0.0279524807826694,79
82924,-0.014141028090961,38
83011,-0.1412881355932204,33
15456,-0.040590405904059,99
40539,-0.0353873479983605,43
10025,0.13975,83
10182,-0.0706140953427668,33
