,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,absacc,pctacc,acc,aeavol,age,agr,baspread,beta,betasq,bm,bm_ia,cash,cashdebt,cashpr,cfp,cfp_ia,chatoia,turn,chcsho,chempia,hire,chinv,chmom,chpmia,chtx,cinvest,convind,currat,pchcurrat,depr,divi,divo,dy,dolvol,ear,egr,ep,gma,herf,idiovol,ill,indmom,invest,IPO,lev,lgr,maxret,ms,ps,mve,mve_ia,nincr,operprof,pchcapx_ia,pchdepr,pchgm_pchsale,pchsale_pchrect,pricedelay,quick,pchquick,rd,retvol,roaq,roeq,roic,rsup,salecash,salerec,securedind,sgr,sin,SP,std_dolvol,std_turn,sue,tang,tb,zerotrade
firm1,-3.023375096030745,0.4047656428157502,-3.4885968145875683,3.3184458936349728,2.2739566755901226,-6.204562743885447,4.756491903126584,4.597504110270682,8.81013320545167,5.852337554871351,-1.4130539973568368,3.5770666249174337,7.132102446348096,-6.366843896533254,-0.05694016408890157,1.2302916879019818,-7.980226129083203,0.7998739023985948,1.5815765110543207,-5.650113089384989,1.2956692768296243,-3.125859100012267,4.509499189804432,8.78113478564907,-6.3972878371043285,-9.574635514730973,0.7393303802958187,1.4149755838498734,3.5673389626045306,-8.099710438964593,6.014860972043856,-8.207322363140616,4.042364367777619,-2.3021102955301913,-8.263092048134386,-7.417206593989989,0.8877168494306442,-7.076861627908,-6.345573012471708,1.532005990216538,-5.479793288409898,7.489231959008457,-3.4093285512878264,4.924940774076294,-6.452387587499886,-8.350101813427157,-3.6682806652259803,-4.094338860558155,-1.5435575143283042,8.45545372044375,-5.081149814814124,7.834167491629987,-4.51118496046834,6.445804102177359,-1.653709834471659,-2.0726090297203337,-6.407413403948232,6.161297524087587,-7.832469916034885,6.1584396722807675,-0.799821336143749,9.535787536780283,5.48122967997061,-1.22569080633237,7.749623635544808,6.954217227666213,-1.62633216652641,9.210233671520353,-0.022072107400028074,4.85424922160124,1.8967744733819316,6.983989181581883,9.64212420069731,-2.13804855279726,-2.7475759207838095,-0.586487583727056,-9.942739735437456,1.0369404553747312,2.6680395664929932,-5.0226290547555585,6.781110687866406,-6.874587478013019,9.688346230137704,6.013793054255046,-3.6765388664351484,2.1494525974491925,6.594588578112752,-9.69536916927926,1.482805957271383,-6.722043131875315,1.29766867668957,7.827710724016239,-4.725945754644865,5.911914604132594,6.171338652503927,-8.502873701595615,6.380956336805188,-6.9347242120883195,-7.450839037868668,9.454864073297042,-8.556455965719605,1.8597105223807304,1.3434848309279346,2.873329512631811,1.0138844773111995,4.987988558815221,8.065417048794707,-4.918365230015245,0.14612503204181237,-2.792726510557733,0.07816448596252457,-4.190960161616413,8.013576261881639,-8.40899391844988,-6.033219109918875,7.500718100901839,7.491311519067164,4.000422640693252,-5.244903393998534,5.343919803353913,4.134630176668267,6.58904796280542,-7.756815126402843,3.4430127495155567,-7.056503854283047,9.899848970109048
firm2,-5.149064800372251,-8.698567156740065,3.690208080401371,-6.290494722193774,-2.560051802243281,-8.35899710132015,-0.8166696138208973,-6.98022432284239,-3.4343659105809436,3.1214432044651375,-0.26722590026909465,-3.0990479783935587,-5.224398819305507,8.6761302698078,7.415397128500064,2.8515860634390133,0.7623945346159662,3.146368094516884,6.8618970434342295,9.139753974399643,-6.290064587008716,4.904293512365017,-7.3733266093792,0.823321201649188,5.719619958913187,2.2047062242609723,3.852930600433236,8.139671462876105,6.944543070413822,-5.3709734329285475,5.3511043110509355,-9.02798825737316,-6.255500126653524,-2.786124389313585,3.5882184663377004,-0.7501597422887123,-7.91147505872186,1.7564103012281613,8.590167539338921,-1.5802074090943599,6.26291876509217,-5.418453951173447,-7.068535324975114,2.3455071312936315,3.3891856210998625,5.215115214049568,8.987319761564404,4.706966422426003,9.524208046512825,-0.7324118005626197,9.470326009428188,1.8375013381570664,-6.369707492588708,0.17303702221104444,-9.86032218556938,-0.826888834418531,9.514494129170345,-2.713838519302074,7.010414880305458,7.145518999369852,8.895838283472518,2.7810299257577533,-5.309724208561494,-5.939336008767961,-8.354883176466698,-8.10058571606353,-9.845400734112461,8.838294670054935,-6.788732310655332,-2.6743386690070725,-7.1946427388954,-5.7542371102766126,4.057638640011529,8.934178007481442,-6.145245761480975,7.91849267937646,-7.676941456686985,-8.564678123629895,-3.5945969766763097,5.445134646238749,-6.973571360550748,0.6567472920683102,-6.863299278337351,6.611612924402465,8.817827670642856,1.5969311216843494,4.441053100227686,-4.678633008607704,-8.194544135463746,5.0222736876289495,-3.1653392847551647,-5.351072648650048,9.398751948092123,-1.9235212608250372,1.1907768012908555,0.8037892471014292,-4.024965263892886,5.859340576423762,-5.100322244130089,-2.5007160894437908,-8.360772923221278,7.534538490377564,-3.396485026700473,1.154515784448236,6.586408608910762,5.754689092906771,7.027899277906762,7.634990611565129,-9.438458334426162,-2.227090427100422,-4.1777607539437644,6.612951179963215,0.5238958141226302,4.601587127681091,9.56311721755971,5.260037073441769,1.555204464362692,1.4667763905715159,4.673214886220293,6.3370229315989235,0.5815244142323124,7.180928686807697,-4.3002945102814945,-1.7454462407565572,6.371063011828511,1.3973418577327923
firm3,9.957169356909585,-3.7317755509041994,4.545966651084266,-0.5229445671663449,8.237214253938458,-3.7604043938254588,-2.105933050575633,-3.699081304355172,7.06839443681503,4.473368705949024,-4.362910194240257,6.370552453502356,1.8493128292376166,-7.670751192104235,4.151191400642393,9.436125885342474,-5.777317752892339,0.8527380755328533,-2.7044284840686235,-4.142994711301258,-7.212550577402226,-7.493726829864724,-6.217665266014317,1.2027947698236314,7.563787125004801,2.320676947940413,-3.9807209232169294,-3.8827997439937656,-7.774267598570868,-5.678508152486739,9.573596377418053,6.929509406469034,-6.597164475790209,3.373636908816149,-3.33482113993713,0.9212934793836354,0.4112699165184246,-2.0579952573121485,-0.6218266768567915,2.8803469206136345,4.179848947775735,4.2665849037226256,-9.673819228930874,7.250090552694704,5.265760026338738,-8.578621659584433,-3.8918582808362068,-1.0661569115336178,-6.3119966871530675,9.296386286524761,6.006498153933055,2.7678837138073895,-8.72261523783595,-9.50574420701743,4.750166776076057,-3.041158299449993,-3.142503590989774,-8.353121024680084,-1.2807866853148404,8.009889739051282,-9.712370001463615,9.524251550905888,6.879894747815907,-6.1333599730608235,1.8998139530993807,6.511454525101868,-0.5359599852468655,1.3508523750650863,-3.8165671876222724,-1.980298065480179,7.208845760021909,0.058800145788957536,-8.437311947043415,-4.229062287565295,0.5067921465837273,-7.484746088760518,-2.399129789340728,-3.3268830717725013,5.85876250458486,-8.575364867033446,5.157843119937866,7.220327387778237,-0.1294635861414246,-8.163173345640264,-4.807610501140836,-7.630939328825166,0.31685643265852903,2.8000165304079427,-6.389253198199865,7.229814223044055,6.985601493942138,2.6324832789441643,7.731556118187012,1.6813704041999582,-9.403246928463558,2.36891370769008,-4.053933912531678,-9.888151978886546,4.745468094854047,1.880807291550827,1.7090184033809859,-1.3864492548231038,6.127756213736578,-8.132550113500848,-3.1500226931624464,-7.087077523211926,0.18595921394833326,3.3207752057710636,-0.5836421597872778,-6.323059596608123,1.537432241909059,0.21388804701780018,7.711648914536923,1.768138297790351,-4.430509963025042,-1.0755749221093502,-4.508347320428752,2.0794838334839234,-0.7491610101401562,-5.595049700846566,3.1423237072743007,-3.147696955500818,-5.164643690733824,0.8293842736449335,-5.037287880904573,6.415751969537304
firm4,5.02697975768254,0.16626241403227837,-9.857115384396698,-5.848233954272728,-1.312785240359446,-1.6865061520835702,-9.64927975334908,0.9101475739790477,-4.573246528858441,4.446771941050937,4.633781950301945,2.972658888586569,-8.676893858228977,9.347209838544956,4.4925427015452986,-6.451547355252714,-9.225377052019933,-3.001271856237288,2.87536913143553,0.0755341774738234,8.811527350661244,-3.6905954063187307,2.1186147975687657,-6.422173806172777,1.8496430838120848,2.1591370678696045,4.428265310412048,-7.968923592936628,-1.0307957792870432,-0.1767855645891956,7.557694566496139,2.1856217372351665,4.768726118724281,8.522120545847446,-4.208229897515072,2.6782649646834606,6.028457000359175,0.6856624972351071,5.936723584606771,4.0973536280384515,6.532836083043797,8.194756758537348,4.967194305665775,-4.311175455941328,2.4230343420557947,-3.3839650667781047,4.411002779714121,-7.898173244898938,-4.646780770744943,-4.87370623692599,0.8383728254242797,5.714208043989666,-1.864444619028907,4.893337177413697,4.83662260572212,9.14217427316579,-3.930459817803862,-3.5722448899575436,4.004880592166188,2.5826482606095365,7.18291783506276,8.022801768061328,9.34680716615992,2.367994283143309,4.717858714991616,1.1799745675918079,-3.478137913278447,-3.7041580635767968,7.86829878430369,-6.544290840594325,-0.1386462401463433,-6.852531927896877,-9.915038951616904,8.152031239064804,8.746534454628328,2.208860228230133,7.627033769259505,-7.236056384889373,1.4124269021097078,-6.373198068157697,8.224038550966679,-5.1335128721519645,3.6850461868703555,5.270995716257801,-4.847786047461032,0.9392354752857823,-3.998321375923613,0.9947917766730932,-7.668752372994736,6.188345144695564,-3.4422163719692334,-0.06474289484147278,0.1388647831937284,6.592126406806706,8.484985626367077,8.246874936251288,6.663618223320178,-6.133999994258971,-9.37533700388366,5.501406037478663,-4.455809574192704,3.132097488729803,-3.6650184664145247,9.737256390101521,8.053911753729764,8.885493005619068,4.319414394793146,9.374974257696785,3.2912530627959775,0.13050257937090493,-8.230716132654477,-8.927085031224227,5.00070220821218,-2.5396832199217716,9.001418493171268,9.105650880457514,2.0698689574005975,-1.54234853304086,3.5476514535591797,8.479938686143157,-6.401055351143725,1.0755601426956503,0.04656425909272954,7.8490632305059655,2.7927304470973375,4.679524284983001
firm5,5.124017071113119,2.472406549789808,-5.201105592044286,5.916820566492159,8.56716560359574,-1.186176837093786,1.684068142203607,-2.754919396411073,-2.9838451523481453,-2.835761659277958,6.2563699329866225,-0.4634551880194273,-2.1791619223613594,1.7973040283064812,5.712076430329322,0.5568601014164383,0.24702190983483518,-0.24004740165466032,-4.572901256147041,2.451302601394648,6.423569274058373,-4.388250411807027,-0.10255282003137012,-7.4405793114024865,-6.214492682815845,-0.572467384752926,1.0719484136839483,9.450876187715604,-4.341300556923233,-7.5079949557646835,-7.628806700141628,8.555340817316477,-9.244010568798975,9.741309354766127,8.486924491542108,1.2885605412776933,8.484650566151444,-5.856033721071938,4.258416843384863,-4.530463003010312,-4.181733329197465,0.43609597764882047,-6.547228695123064,8.20764334991403,3.853570252189977,-4.342781333410615,-3.0963192559391794,9.402502360118792,-4.7467538188947245,-5.183732024328798,9.89396951147015,2.7688534610436637,-4.034027034063294,9.221216743616662,-5.757754692059698,7.983553414881548,-9.35245072076726,-4.396430736329828,-0.7450630094931086,4.796457150740261,4.105537825089558,-3.9625851086675246,-1.5688432654833129,-6.278267995659301,2.876995572918002,-1.5669367514088748,6.832537002611442,6.758215896070546,-7.765630533351231,-8.268038408906026,9.196220076024254,-8.241834888209286,9.776279679262526,-9.502148628794615,-5.8865896198465535,-3.5878995819188546,2.7379403289818693,-1.6064249976216782,-3.954639633479802,-2.4881211167372737,-2.52192194980267,0.05995635822422685,-6.206746557543723,-3.2208393985528483,8.812727574299217,-4.688652197007508,-6.465919673856604,2.8152088964308604,-9.860226858068943,2.5524871873220274,-6.329529411668622,9.269374325752558,7.966126651603663,-7.490528500543146,5.426248953136712,2.3188979813121495,-2.3738345545185124,-4.535042131007612,-4.309783754997525,2.563307221699171,3.493944878762198,0.600670049223508,-5.205806867012295,7.857333219686765,8.070358648538253,5.10560991093109,-1.4251705501142347,-1.7088396462428577,-7.682895551097375,-2.574184144419416,-5.748660117077433,3.8122847351565774,-0.01636876086197603,-7.0362242866655755,0.24318095074774604,2.7621727298495973,-6.472923004340066,9.700369154318274,3.5314689187683808,-6.2381956384403985,-8.894288219867985,5.32325435494219,6.471088116016258,-2.9221475133494508,-7.117571775402929,-3.002989250713785
firm6,2.4510999848846975,6.7709563560619515,-8.095768776488816,6.655362839019524,6.058826528422571,-3.072666051495869,-9.417578984079732,7.310528635437063,3.8489711212357633,6.975339961208139,0.5381433566365388,2.703933010990685,5.362511385856498,-5.953703341365067,-8.450760934900945,-7.135998568920141,-0.4439788609680466,5.795156301651364,5.0880837210166785,-1.0581711310362767,-6.8171464415265675,-4.629098106931466,5.261648473668268,-6.050428094475178,-8.893258571561692,-6.055414571208404,-1.1774739768440075,-9.15555667860501,-4.2224503865951295,7.101312327486092,-1.2982897226866346,-4.19674321739544,6.673127520190281,-0.9669590808250881,-6.370843903926032,-5.945350023421616,0.7419765207074995,9.423965137878696,-7.82927785223182,5.979092855985797,-3.8806742084402384,7.360895298589313,2.9638500754319423,2.5220058545407102,6.726405318127881,0.7674183151406808,1.1857830954452808,5.8481912547344646,-3.4486715259421334,8.28604175250991,5.339941930046548,-8.443348214461166,-7.476161521322943,-1.4969308528482106,1.4196963626340775,-7.3273977242908135,-2.148143868641597,7.194706400258845,7.412374995620741,2.438540283657982,-2.823986807016679,5.369874401701772,-8.613553179542642,9.066308550441924,0.4926980542180832,-8.524609967964313,6.309425940629417,4.298163169094813,-5.6486691704725605,-4.947721019776596,-4.208122538338346,2.6925479864985107,-6.17861007682583,-3.7846601416403702,4.35181513949362,2.4302486972280253,-9.211792876156528,-6.549511410073814,5.349603038368533,6.464317574294569,-1.0007913650101248,-8.142060253222574,2.891889044837594,0.9877137255056763,9.415989896123488,8.639055994526924,-3.522672191947727,-6.682288306989383,-1.2356553490373745,1.7553054107208297,7.593533947620074,-6.851972492709153,8.69897892766673,-9.418461308039063,7.978036267093657,0.0011277302923691224,2.283217048707149,9.206326514437762,-9.694671586781157,-1.6833578923207977,7.0619152406132955,9.83750223744422,6.104548968323755,3.568259318448689,2.9698123931212432,2.658576612963122,-7.2199473268301055,4.877037020084282,5.387669226597392,5.249281005514613,-8.843332722978918,-7.8856612193197435,3.3482433395866096,8.728628659020305,-8.462940043791017,-6.574250305304076,2.4158195178146418,5.695107995447142,9.36970359429737,-8.803290495223195,0.68439031763711,-6.56412877587861,3.9476699888070037,4.853608285030241,9.558262434586052,-9.586580133726875
firm7,6.731740019639329,-0.4801973040461469,9.226042738272543,-9.743076285217615,7.257448550996713,-2.2109117872780164,7.343079938856146,-1.0191305113115074,-3.207558185149722,9.54534055195413,-5.127521500823839,-2.1184576825363717,0.9676636129924283,-1.2976905555063372,6.153767795868571,-7.460994759078094,-5.9713877243211,3.689636433262711,4.570730319006122,8.27099149041911,-4.986568367408917,3.609365015356614,-2.8480735043167478,3.633558955713344,-1.0371582355435383,7.1446128648894565,-5.025939815867271,6.96673540972866,-1.3277276229167398,-7.774571863198771,-5.771730037357187,4.179939747780963,5.1100230636001935,8.457709994485228,1.2798829380980123,4.9926457349853575,0.07407202368633392,-0.5694462901059012,4.405851669665697,-4.901482032182725,5.369999317845949,4.054558736801837,-0.49653951078612657,-0.8434803804431663,-2.273756073138948,-5.228452606153093,-7.496907462624954,9.069935079367347,-1.4555943014680484,3.5864771026059366,-3.4700199564397938,-6.781345746328076,0.23665941711118244,-2.0784687216745468,0.9104916451434182,-8.262967558259378,4.283408790205085,4.063242788607514,-0.06099104677498346,-1.1281296101573197,-8.968279411517877,4.40802475525528,9.103937594816816,-4.058705927783828,6.587167213529423,8.911991242689925,-9.913049761021924,-9.745850164625462,1.0912864803190097,-6.4903858319116114,8.77489756513242,0.6669111624234283,5.572208681426201,-1.225146649405584,8.524214501082309,1.7733636656528056,-8.874870455514099,7.760606324420664,-5.572981340004275,7.013090511823833,2.783141450435444,6.499761452760087,0.8019777801616872,-5.193548210575106,3.739133694760074,-5.624938653981662,8.568201540212868,8.813858639651318,-5.598671456826718,-9.895688650957428,0.3088882482259372,-1.6843973284235574,-8.144710094206484,-3.5819833975236754,5.9219633574866055,2.2301073751653533,-0.528390412683148,3.113236190807921,2.7471797077112736,6.880825483215972,-5.742085302512687,5.87619258699708,-4.464502630912513,-6.50550714279877,-6.996694266382217,-3.7241762959658375,-3.452852365999921,7.261994470028153,5.473230736408539,-0.32554772910953744,-7.791550888680896,1.7465128575176294,0.9015626935941174,8.088181332588956,-6.848007263121582,6.541772344776881,9.443748236909567,-7.912279811601763,6.853465742681795,-8.972112943131524,8.235122805768786,4.524660554477013,9.281758650910458,5.451856088488986,8.491491187549762,-4.308467694321219
firm8,7.61262887775176,-9.850816613600802,5.806102886069249,9.017510012573226,-1.454807944113334,9.019854288217036,9.623165073965641,-7.1624659783333104,-8.818749214171449,-6.9276470971006425,6.758861945748155,3.6604429108955614,7.8108038200053755,-0.09158208172352644,5.9445171101835985,4.963710577585394,8.00938885052356,1.6194589970891133,6.750823293906802,-9.167690938405425,-8.00988230860013,-1.3641409493789318,-7.651508847476629,3.2506534585655658,-7.319207932859073,6.9583548682694705,-7.217279453307048,2.458099189828033,-5.245453893606092,-7.610521655762666,0.4336183568273029,0.20371551782491437,-2.1515244869652967,6.798313881439512,2.373936180713496,7.133812441123098,-9.293235733502804,-0.9793959442802276,-2.226522580310708,-9.853420443897074,7.632270612381834,2.062859106721726,-4.2259095428352005,-1.105067271776278,-1.0384578572152314,4.198257756716561,-0.20081125181547144,-0.09677608883474242,1.7274990460470807,-7.484938003873678,3.2097542242634383,-7.094168909335076,2.8418961344306695,1.6769830598261581,-7.489346017368124,-5.561895227881559,-6.974233317733005,-4.765143635050646,-3.992208097530245,4.053104810634963,-9.288228355421214,6.958839448139045,3.245608593582915,8.34527510627283,-1.645558410580982,-8.003464743853696,3.711409032495949,0.6640374436920702,-4.907995076106837,-2.6696962255923147,6.090082214451158,-8.26838995107423,-9.351828170987972,-7.401086252714942,8.192962479817236,0.5589626318660574,9.731441203495425,7.247811196803433,-1.794903187032304,6.031699719078727,-8.082736565152377,-9.599270237113856,2.4641157432072998,6.373239465132205,1.8075044068668777,-2.8432965091262696,-9.258459261458803,3.819136042547928,8.911108899478684,-9.123259855190273,-2.397736333318912,-1.537497923590383,3.804145466604856,3.9980237955708926,8.613865595586706,-8.635825460858943,2.9801976233418728,5.313318548126858,8.30849314398241,-2.707477330188153,-3.007324473983333,-2.221360146967042,8.129345943819438,-4.720024072934765,0.7111058561572481,-3.454520407069685,-4.416504050901788,-3.3160612391573263,-5.933773006920577,6.462893977726846,5.664872887264519,-4.227374054286219,7.324704783426171,-3.2908323400140693,-2.4740341051792143,7.47657675774316,1.3267862290798664,1.4163197777266863,-2.273242205940818,-2.1009867932588993,2.602332279939308,0.4020508694213092,9.62398140773358,-4.401353302635835,7.814357245677506,4.427898882420141
firm9,-5.797259057222521,-7.729540754336464,-0.22697744369603612,-1.1507710966210816,-1.8723413649518648,-1.9447752834930476,8.506679957304538,7.987925807437492,8.191547953584251,-9.382545858673165,-9.275252979680474,4.61546019627167,-7.166677963055568,2.637992862897814,-7.658486454834499,2.868929957637329,2.595084085910205,-1.2352456141474555,9.954954867131857,-8.459966196923347,-2.6400311424418916,-8.674961740387442,5.004463859708201,-2.5247787879866923,8.138132087697667,5.1975271606122035,3.1278320665339088,8.619817411919353,-6.983639615760449,-3.1572520359707408,6.520602717182232,5.095325074547413,8.15595816924462,2.8253068418495353,2.704273264228757,-3.634717436465147,3.5783352978272163,-3.1729846820843672,-1.9049182750348326,8.612559620753505,7.938088550519019,0.685223899612474,2.77710044412885,-6.254554269765671,-4.071779920881864,-7.499743785860016,-2.2221437268933393,-7.854537179208192,7.485995735547661,4.833457091209896,2.3837073881594506,5.982486510080324,-5.412399214585846,8.980933306911417,6.079680831444335,9.84081785763642,2.7020150601284953,-9.121834009142386,9.090812457629031,5.660045333624993,8.904503890604982,3.9662599935780882,4.075588277078259,9.835844781008838,6.381477597490676,2.936825622538045,4.602307922210272,-9.320644540552676,8.060915198216488,4.869869345431246,-5.600405225494914,5.80611271708133,7.361585645397771,9.701335522381104,-3.103940428930363,1.077645690189236,-6.158266333747646,-1.9049004103191525,-1.0434168585787713,5.695724860665424,6.937438800349845,-2.5995051346960256,-7.629900403223027,6.768036785211265,-0.8910890325350955,-9.954327041344847,-2.9054242630259752,-4.627548916487008,-9.324755889989977,2.077202282999796,-0.7098492442351549,2.031905311649213,5.24823326220954,9.584314223224052,7.677002611308776,3.054145553236914,-6.39724503034831,-7.013701159930472,-7.30859827451269,6.258577845259236,5.601296923337788,4.781931711710749,-4.111938827420493,4.635944711575185,7.766459023223913,-0.7352679983976529,-6.816071679991349,-3.2408305436521694,-7.440381004843177,9.508126101187887,-0.1467475126357165,9.031405285583343,-6.619132666668679,8.426651440582859,5.033371974910851,-5.547491301479011,0.19864238483255647,-8.684364821425572,1.6642170344448708,5.4342883136386515,2.7608080158924597,-3.409600570372069,-1.2589320088999774,-2.6074579745158966,-2.6909315140150714,4.214818426507684
firm10,-2.6984505646654906,5.724324413278019,-1.2826883944763274,6.361127523751154,4.04013627849193,-3.7563767154965895,7.691500589510266,-9.887656038372894,5.043288553974243,-2.1134027942319094,6.6575890423563315,6.075191329136821,-3.0647390629186733,8.994357356056163,3.880793911459893,-2.705327120312062,-8.118112132876004,-6.55378169304607,-6.969315040391699,-4.651634187361693,-2.1943285712278033,6.4711908996197,-5.4756620235211155,-7.3094181115053125,0.3236035275607527,3.031901386599994,9.124569896725781,-0.8831476932960989,-4.31380605492526,-9.884930150999073,-7.777025920937772,5.35432707195956,4.635112638871533,5.388832438055813,-0.5905399995540979,-4.18699075859327,8.243672584879214,0.13073094816561337,-8.95910363669364,-1.4713376952982635,2.0470731822185577,2.3749926226063796,-8.499171118887439,-8.184480556065877,-8.654448527640977,-3.169521000794102,3.0555313690543695,-9.1534338073685,1.422917805875068,6.291753281421567,-4.684944332006409,-4.618301977346646,3.9851874478787437,-1.494782753659658,1.210827292557033,7.429053593936775,-5.6658852958628,-3.8581704495435076,-2.2137644002916606,-8.753548412353913,7.293512814738143,1.206488285414098,-7.499571364398429,-2.1137036826813276,-9.951104119632193,-9.746267582379062,-2.3400466377703726,5.423134708511624,-6.712534121916693,-9.24212923033004,3.0689555503146693,-3.3783312851376675,-4.91273763302728,-0.4537337281262843,1.2802482139918858,-8.231676632254814,7.661759575302625,5.3718610591008815,6.707232140313199,5.144781443021859,0.37954342717080713,-9.541327137954372,-5.960971523683362,4.8639967592751105,-7.3711827214113494,-5.796476181100283,5.662015652311306,-2.3947748415364973,-4.105090217757192,-2.8913036523310502,-2.991364450479308,8.091124324784452,-7.16100603480712,3.402881385931906,-4.405536693684892,-3.2452318712254584,7.791173775785904,-2.611963122816892,0.19762489877098055,0.6953508911167834,7.963361500626629,-5.254086588279359,4.953874044129872,-1.2984852231231887,4.943413770439751,0.10171154357620615,2.6665046723515005,2.4250910419863203,5.661860735820479,1.647864867221351,-5.552658036160891,-4.219547031437754,-7.741165931605966,0.06944675820586177,-6.6843124246024015,-5.032898483622592,3.3526032917271653,7.628960546148175,2.0225571550611434,9.8162310335778,4.244032214872069,-1.5850813094787775,2.8797985320107333,-7.284877109945915,8.894394501304593,7.544952995745582
