,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,absacc,pctacc,acc,aeavol,age,agr,baspread,beta,betasq,bm,bm_ia,cash,cashdebt,cashpr,cfp,cfp_ia,chatoia,turn,chcsho,chempia,hire,chinv,chmom,chpmia,chtx,cinvest,convind,currat,pchcurrat,depr,divi,divo,dy,dolvol,ear,egr,ep,gma,herf,idiovol,ill,indmom,invest,IPO,lev,lgr,maxret,ms,ps,mve,mve_ia,nincr,operprof,pchcapx_ia,pchdepr,pchgm_pchsale,pchsale_pchrect,pricedelay,quick,pchquick,rd,retvol,roaq,roeq,roic,rsup,salecash,salerec,securedind,sgr,sin,SP,std_dolvol,std_turn,sue,tang,tb,zerotrade
firm1,1.873289582807562,8.520653020841745,-6.605764560556919,-9.413275446470857,0.28380661582378863,2.8090598537295453,3.005769408851055,4.215483356122524,3.108246742045571,0.5911766268951908,1.8919402965566263,9.331971998675218,-9.259283274047686,6.845487184562483,-0.3240914139945783,3.8998554320617718,1.7801123860219406,-8.6136519915544,4.204648735262262,9.105058938013286,-1.9279462431099432,-9.161271184640317,7.416396472624388,-3.1294791792470438,7.018746667838464,-8.401260297787479,-4.860878015724179,3.7891835866770247,-9.59694389726586,0.8099168947791924,5.748570894223459,-6.983134925507947,-5.585307114317621,-3.3124470035081632,4.521669074587555,-3.709909137608318,4.925259018386308,3.960913121210126,5.724392503848723,-4.055665730027798,5.539962038217432,3.8178072832611516,2.0644841840945123,3.378071203190135,-4.853664599778986,2.1060498498914253,-4.008539981635231,1.5720229798341165,-0.6154996165937998,7.272667104466265,-5.964428616643193,3.5473879164290274,-3.891984220304165,7.90173479146873,-3.171861984980935,-6.260477239286077,6.016390808966108,-9.945478285019378,4.645753602421141,2.5853819338310586,-9.195089708140557,0.8401799233649125,-1.103909054188465,2.480074960452928,-4.914360165858199,-9.247644005269375,-8.248118174157868,6.092724937742396,-0.38644853071748386,2.3996214522586623,8.364570828881178,6.907376009189399,4.30481750706911,5.95444314764956,7.51307495453489,-3.4574445317491564,-1.3942258440566668,-7.622686276026716,-3.9101546491199173,7.500022025288423,7.103368427293269,-5.096338863600643,4.399981175241763,-0.48584686896033524,-8.872190125240852,0.03882519497910231,1.2052345277272103,4.870142985070604,-0.5684001801139438,-3.5268504790025457,-1.0292515613756805,0.36250233847487934,-9.20920552756738,4.166370594464945,-8.94541150928601,4.170267998782551,-0.8897285835225475,-4.159026224232125,4.104937435899167,9.9845147413313,-6.463749326940631,-0.976889208767096,-9.985166156734921,2.6724283895950656,-0.27360495698113496,8.72291960228528,1.6099686359740257,-3.116031094881082,1.8872556326841945,-3.3265725200363105,0.391393452445719,3.529621781525101,3.2018724644540946,-2.3636735722149593,0.3152095261880721,-2.6346271818169047,-0.7598879910263907,-8.752379050461972,2.4572964722685597,2.0654823181502007,-6.889641467447021,7.851939775451889,-0.08937774627683304,-8.141878130344509,7.447291113448717,5.494931777251681
firm2,0.8079919235823816,-2.9328867219509984,-7.67484350644091,3.355615975358612,-8.775887591337622,6.7133995194519684,1.7633552234360863,-7.888001693981794,-8.195397626808123,3.6795930343205896,2.360128209771254,5.134236512145318,4.740666875611993,-5.167047021998343,0.5463926696512882,2.584247437637721,1.0112455897840675,7.305294968860778,-1.6074227443607025,-1.1938200114325213,8.445316453290527,6.703430291397638,7.392129956698067,-2.210566888156178,-6.556503900699273,1.9582000110644522,-1.3132778717688698,-8.26639067344427,5.270045226267321,4.127160344675318,1.7174834578649438,9.288012976038441,-6.329233247050481,5.835276141047952,3.827986954521146,6.97111487627398,-8.33972772397076,9.360374636940282,-3.993937453589913,-0.12620183019321018,5.467098837033959,5.801634097052785,-4.490014076712717,-6.701492978105468,6.124550055420144,3.8412102716197882,-2.1287863963382803,-3.3071092433479183,-8.855101657467216,-7.5012968840070275,7.359408359985991,1.4577459046694692,-0.004475547043533368,9.107603349264327,-5.278817912395166,5.063806300157257,-8.31361108289599,-0.5654449072277306,5.267518824639918,-8.494193794305945,-0.10587398566339168,-1.3024339378524523,4.092615192951001,-7.256502949195289,1.5310312110202968,-6.804987487545762,4.642930160758823,2.0120743798877108,9.629642402702853,-7.922653621526285,3.6105186856855287,-6.627666524331845,0.20549536154922876,-4.234932727177982,8.553662774320351,3.928934425449931,7.122642952854381,-0.6845782043650921,9.656379711363236,-7.83887238784303,4.0637706255694965,5.248745506012638,-0.8599836339943998,2.823051259503945,-6.3197725311135455,-8.883089240518178,3.1092829892108647,9.607185402324777,1.541571334176993,2.4238593782291957,4.389104911619299,7.05185955643611,-2.7214682780453003,-1.6178297954285465,-2.500650146066228,-6.723041139756907,-0.7119396898322723,-6.260236549326354,-1.7944824719099302,5.551109460320017,2.2658469447584793,6.402068987906965,9.448602891229804,-5.127247518480504,7.634692536417486,-9.32812555019908,-4.784911829329999,9.279115795142612,7.615366766336848,7.938059724371314,2.450382714520579,-5.883826744198677,9.402512810477056,-7.390934662019292,6.894737181887855,-5.522021601886835,-3.8793306074303295,-5.787556553790589,0.6782504164746648,-1.4279050559036026,9.370076728074697,4.228170537673526,-1.1329947687286293,-9.543856357285962,1.4208277099255007,-1.710741911261822
firm3,-9.717129966506153,9.655278653222247,-3.5459446241201924,-9.207708954597473,-3.1122160901461786,2.6588246758356178,6.506063285871335,2.1887469188958484,7.206520630287962,8.276958670810753,-4.598568013141695,8.9455111666351,-8.978810546105844,5.842540004389477,-0.31097356314571556,7.409405761655286,5.509392521498883,7.278665292345657,7.299631325194628,0.9849815033022544,-6.206147382036655,-0.10869169915268095,1.1956240507195766,-6.658300645364497,-0.17125201871185425,-7.510720732888334,0.8661937397761328,8.274597614540248,4.198045322779873,0.43164502774003033,7.630143446384292,4.9800064119956104,-9.570658085264718,2.353568264307901,7.654899594091923,-4.098388034145632,-2.035296418479864,-8.194808253315191,9.28623898515863,9.076148957508035,-1.630686302637594,8.197475949940099,6.066701540857306,-2.6239123560621014,2.493168305115921,5.372602858516331,1.7625586253244574,-9.198700614410424,5.470032472476907,3.9623251296452704,-6.738726668940336,-6.602837738439893,-0.3563602616342987,7.207934646504434,-6.942284105178402,-0.4794643031015511,-1.3525297228599094,-1.9718416308589752,7.627473602986587,1.169388393879455,-2.9722919698115957,9.315270951906413,-4.794561447173891,-0.1380115850807666,1.7755852001219985,9.307587379896127,-9.24116169410398,0.11154525658144188,6.563792289220753,-6.6126147140175,-7.914754288801353,-5.711840690687766,4.734341782607281,1.579076818463033,-8.885113307506192,2.225630380288715,-8.354385819202845,-4.709506720722021,-9.506467238964369,-0.04100217393007988,-9.504522941676324,-3.79957790403612,5.954490888562091,-5.396352207564819,-2.593589497254552,6.684679505382714,7.665910165334232,-7.605397220893126,3.379759895576516,4.041794629559831,-4.331665572688468,5.17135535979307,2.667189371947847,-0.03275887536249478,-6.825824104500333,5.000227779605581,-1.3150045575365894,-5.491579076752813,-5.00620373295023,6.262133601969595,8.676689000522984,9.95613990501855,-5.8874087980060335,0.05820216031359138,-2.3878213550237977,-8.504135940524165,-1.0910616489463205,-3.4477827066570033,-3.4978494669001776,6.241179698851248,2.359906538187847,-9.585347934081112,-1.9412276268827888,-2.067388263801721,-6.073021208332168,-7.3186188763142095,-9.87836651239492,-1.818108948313009,-0.9493833314335944,5.526007019139847,6.723004791147748,0.8821112738913577,-7.2650904080267615,2.2016175366176487,-0.9903787549804441,-7.082821021255901
firm4,6.983692523499872,-3.528301639577487,-1.779146025560582,4.596973552744055,8.042590401092742,6.052667964240211,-6.6748054929392335,-1.4397299808477104,9.427262815459269,-4.263641831002662,-5.784742021417237,-5.6962971402069495,-5.602874223092962,-9.181592924999357,3.6139098023503173,-0.47298660014515903,-1.4899525783872996,9.202320862149548,5.04223414269309,9.465927623023536,-0.03622479189839467,3.29788853553174,-9.276090525019026,-2.354338567246195,-2.6246818104830227,4.701825083830775,6.87675749397329,9.628224152893814,3.8933134855020484,-8.322432502236378,-4.937602399034553,7.371322879705055,-0.8337999578364563,5.857548641676862,-9.72676968645935,1.3790600087710345,0.9220975386194645,-1.6596328756733527,-8.431835459600043,-3.3085875714128843,-9.478010592162976,-3.9447538624210177,3.6220237381845237,-1.1352059064731375,-3.2970101638427955,9.208412039086383,-8.398386216887257,-0.10493274069022362,-8.670486811942311,1.6357561958376188,3.7502913285963313,-2.45500023938539,-6.494988164641224,9.88951266412305,6.563311497676008,-3.7977226194014335,-3.8856641511546037,0.17788177996617804,2.0016340627468647,2.5788617723713525,-7.344698802122302,-5.6688251610504,-7.129750344757049,7.283143119047775,-7.307205242303074,-3.9710800790345235,-0.17879020055909756,5.341420412516287,8.016588718111045,7.082744265618448,9.746541940520412,7.1351346621932095,8.575363394285478,-1.6595949942337018,5.260717725921092,-1.2272870285945618,-9.08202120513755,-2.8222847958538395,-7.057339489127172,8.242628663967192,5.811235075480241,7.187360899394644,-3.63611073121416,1.0871675747057434,-9.43240863817013,-1.0932234559406329,-5.871261505626483,2.8341387025660083,-0.6494712632079285,-3.248261562250976,-4.103617812101952,-3.1391957485310096,7.849155385224591,-6.762740604870443,7.594972141513317,8.921066099632661,-3.6149657484750612,2.5443647518998507,-7.212977368895189,3.8579770273737033,-8.244810877955768,-3.8925050237036496,-9.201614095643611,4.187908702014056,4.878739041671928,-6.055346840579614,-1.3286725205529706,-0.4421546800551859,-7.050751824155769,-8.447746151240032,-1.5806208518855378,-1.5459115774295356,1.5205508521077888,-3.3613291323453147,9.687153550505986,-2.906950806423037,5.63347989138917,2.357884369725449,-7.328187450275783,-8.98269100847312,3.9941679466764928,3.077351995538269,-1.092662759692363,9.106664477674823,8.327969656971252,7.5894616903258125
firm5,-4.212842497583036,-1.9509632551411364,2.4469445411624697,8.030184664586756,4.805094240698164,-7.516119451931342,-1.777591888631953,7.104321832802199,0.3432605726608031,5.3766997023765555,6.224871433093352,-8.955582341525936,-0.7466572200138479,9.050193110831163,-6.45139874268891,-5.743238539797533,7.792951753983115,-8.93677989524242,-5.734237388785283,-5.005700017086316,7.476450645096499,5.294805692179359,0.17297215396377474,7.460761492472155,7.531010492531848,4.4987422832744635,4.423095605318885,-0.04625257021906748,-8.734492722428316,1.4643394986164076,3.0431427121318,6.215134581883678,1.7747927467628628,-1.8828114177744766,5.4292748879427215,1.7544747377110408,-7.786493891372759,-0.9872016485231043,-4.24689777289321,2.5705669074592645,-8.301661023464291,4.30534390850543,3.7132585578202324,6.174381565718797,9.032400524723712,-8.09118827835703,-1.3382247280966197,8.308668290771195,1.7772489370757008,5.275460384748596,5.083126036324796,6.077611892417764,-2.283726276660585,9.862341911370407,6.95512046655082,-8.38553391806943,-0.2714313106844397,0.33290603235489336,5.4883755789183315,-0.7482363620500863,-9.91174288247517,-6.267783129387285,-7.4131361639364375,-0.10203369176617016,-8.763050779492369,-3.5333807596395843,9.22172222875967,-8.165092515679586,0.14067864479401493,-0.5801977144134121,-2.4179033874797344,0.8838969645008774,8.5140980848686,8.036592176970267,8.255728396953156,-5.357764840240931,3.208759532210472,-3.681674018756908,-8.91027911581177,9.656788265142861,-0.6383677100176239,6.467369820073706,9.55395295553117,-2.9742544616373934,2.0280305750211376,8.669404960664448,7.929829892649327,-9.95026433179705,-7.492212869750374,-1.5440787934292608,7.859161237549209,-7.690337066616002,4.656171045393192,4.416358868996937,-8.029861745274003,-0.9492703393781134,3.2721894831312035,7.231114028764157,-8.123187683704668,-2.001930310542397,-4.233890437142939,2.245017052996891,0.643508607213132,6.397320959012628,-2.588923217696834,1.4976768561861462,5.255388644769795,-6.00456463498837,-2.3670632837467593,-7.535711807442535,5.714209334090114,5.080203358144006,-2.3327214168752386,-9.750597758904744,1.0178188805563373,7.876510231929323,8.074868718828807,0.6288082388627068,3.510582504910653,8.209976308237849,-8.248504929244135,-2.2850446826432886,-0.6696051427285905,5.077367251442826,6.293806877605125,0.4612330655792469
firm6,9.401693271201395,-6.388277508243592,-2.9788451365665463,4.010993394784883,9.202934356708255,6.030995351419573,0.9654336437273017,4.696545567921735,2.807859805534905,1.2752322754822707,-9.997053752481001,9.261920213021067,-7.019294654012372,0.04990038821061127,9.569808644160787,6.131704815919743,-0.7656722580813451,-6.518547582400862,-7.945170419155212,3.3278190730268804,8.690881379287994,-8.928267695846321,-1.5525678965394274,3.2374814768860958,-2.913032393616457,6.95477254764921,9.455006880524213,6.915784737572629,-4.287914516212245,6.295683045481596,-1.2480845444020279,7.3973529329591585,-6.8586414155948,7.048161918572433,4.5638773911106405,7.4629061404806265,-8.364829911084307,1.1942946761284396,5.362906657963462,-1.337624677351549,-2.376383050502713,-1.5702845936852086,-1.5683130987819922,9.181406789297977,7.488143798276045,-4.353056299995519,6.305447922850572,7.268246645493889,7.028768942043847,-1.392590231370697,4.347216878270331,-1.2991928616683008,-4.525675573151191,9.084348774553519,-7.444609592825763,9.627972890762102,-7.116131090600762,1.3260414684069648,-5.260971370615044,6.300934498521386,0.34620088531790927,-4.833330163534306,5.699980536601117,-6.194533753099469,0.14137232911336284,5.830961394175846,3.363011318531761,3.1713667082723536,9.766559335017071,-3.600748227666564,9.6503132731388,-4.6227379335363805,-5.469769343682613,9.066071217875109,-6.165559901992374,0.040420375349579984,3.0869385732598573,7.017503159663299,-6.480907469637874,-1.4677240181883011,0.8363245598105014,-6.432130909024676,-0.7707269468747882,-7.947275662316269,6.76502654990124,9.766814836034097,3.5572459377466377,-0.9601277826784695,-7.931633084851562,-5.65739005964192,1.1333669716636479,3.3516977295162302,5.327000427805615,-2.498985692169036,0.4202456471356104,-7.777786188790179,3.7242906173388555,-3.8371953554675713,9.220708954362856,-5.0297189141257554,-1.40759165653302,0.0012716602977143054,6.97095781314253,-0.9848909738172473,-9.737845251760795,-5.770927308500504,-6.04069622952726,7.591979897754278,2.60470946631737,7.395527689394818,4.926407042407545,7.6746158831431615,6.866341451098169,7.814176098344422,-8.696973465120736,4.7260251370404855,-7.524737365020657,-1.185600544578314,-8.541082811929074,8.768778234150169,-5.074855231378073,-0.29376981953280534,8.063570474403651,-6.70502076257002,7.410199131743518,-1.0799026087396264
firm7,1.2073628298288224,8.060000479303266,-8.680372854237797,9.33281661209011,-7.66598406879647,3.8613489221373687,1.0533077892717024,4.682294561837612,9.218621084789248,8.007280575351249,1.7439045872829944,-1.0775739763979786,-8.227779686115452,2.251976328172386,-7.959370038040101,-9.698952408970467,-8.772994434269012,-4.976949843312248,3.873601263344524,1.2170268053313098,-2.40304379385819,-1.769007506253379,6.745055210629108,-5.824691589448223,-3.9820876540306926,-3.2101081191615783,5.438790241009922,-7.111873762558762,3.327419066670579,6.6208022523614645,-7.152861957150202,8.203826631718798,-3.342697001261577,7.512269648664116,4.960002074327875,-1.0317591090830334,-2.387917224534954,-4.845930251476842,-1.2786643912364575,-8.272128000722045,2.411944793085965,3.182237841470336,4.746952875877653,7.777311722811586,6.767672966930565,-4.99211253804938,-5.888736347777998,-8.50035142469408,2.5187854913944197,2.2496631583403275,2.6856459594192437,5.227299815689005,-1.0091641241609324,-7.385850068062618,7.208420825211174,8.22867811996008,-9.985341310255702,-8.330778963576918,-1.9723574798586725,-9.739490288198816,1.1881778998620582,-4.4352601358345805,-2.224371830781915,4.289476698493562,-3.6042749581338,-2.741604798671582,-9.183214001144101,3.855815696054403,2.9126794953215267,7.891120500743952,-9.550590616148684,1.8265574717441986,-2.2003987377930763,9.790658995867044,1.034830770279676,8.760108227031573,-5.057313324032324,-9.081385100328099,9.656167553289873,-8.766397371697995,7.426117529229376,7.638274466628914,-5.815481585041331,1.6329073279543564,0.8837865897363777,2.276420357971279,-8.390648007350766,6.332827434291936,-7.254396284705669,-8.475416178360721,0.39481176969760945,-5.002848469447372,8.330490573230524,3.6925083661032776,-6.293605861486318,9.580977656445679,1.1053145702441807,4.4342497739229625,8.905931989863383,1.1799587765067,-3.9823692475052948,-9.838555653036892,0.0061055328038044365,3.9203067176177786,4.105929385900588,1.6755528491903071,9.63951951351078,3.310212446431242,-8.398868459712556,9.563775431551903,-5.982097270441679,1.2631524610455962,3.3827187615149654,3.2817699595368666,-6.191676620091426,2.8122027320047955,9.872179910186464,9.445912449569317,2.888773886243591,2.801924027392726,4.825523722877911,-8.670628413010649,-9.919654557837877,8.931361094334239,1.570141072491893,-9.589535789037216
firm8,8.468754698844798,-4.544487456624607,-9.367252504712642,-1.3779367505041744,-6.865633764847696,-8.019692004002925,-8.39272644060517,-7.306101454545093,1.3686858236608597,3.451457241742318,-9.621735673519876,-1.7296164705414423,0.3213751230740751,-1.5230746845974465,-6.958420718318903,4.484506523805255,-5.2449267862334885,5.586696597321639,-8.510823748055543,-3.4056667551536934,4.268725526969895,4.491087588125712,-3.1145509065359374,4.079528031443864,-8.75189061781655,-2.8035808930738852,5.886282293741337,-5.336867822288607,4.3487071696882005,-7.127915959305334,0.9955568938596944,2.7733557389513557,-1.35910368783453,-8.763212638028662,7.25943747210145,-4.057443760375081,-1.9701837253759091,-5.933785336865256,7.055012817575253,-4.248995067301138,-5.784552368856984,7.643640295698116,0.3967465253427491,-3.8797609583818593,-6.777046537914657,-1.0040832836840785,7.72039106731259,1.9542609293158737,-7.177924481640188,-4.813614131502277,-2.792068314857252,6.736948808646396,6.498678902665162,9.018826094014788,-1.5322822537834835,-2.2161090124136713,-4.0551390977595165,-9.153616855720038,7.069014196898987,0.8888403870846435,-8.174903736055752,4.029817889684022,7.01975472283252,0.03267263956493416,-1.7876120519968168,7.523433520594221,-4.661584340156574,9.635396772423114,9.268671676998899,-5.209816407801555,-5.633490228117369,0.9586390840494001,-9.57902994439117,-0.8961719117001437,7.173338146478315,-1.129949487530311,4.798736327186091,-2.146114164253472,4.439122427913958,0.29467203580970747,-3.9946754164834957,1.0774470571059176,-9.68960281958834,1.3721173442809125,4.088204846524681,2.667200032224615,0.45251596156418117,0.8999366888978813,-6.26178553221199,7.6841807667851505,3.0169310417615307,9.821513212267973,8.894043178815515,0.055938468131468966,-1.5154520814233692,-3.698973749226166,2.3423515816273106,9.462515570873592,1.278141357102939,1.2417197965934967,0.8494912399027754,-4.912060516528514,-6.883860820368257,-0.6541842907560209,1.356733532450452,0.72055558368994,4.029602042549225,9.513968858044453,-3.2494904751724984,-0.6972173886832422,-1.4297006263342755,2.92347674368186,6.0948405064542115,-4.59568230556812,-0.2179408947848387,8.741437470105549,2.7632223121342374,-4.680778658812963,2.240644987246789,-8.537700996849084,8.551087491583612,-2.019763237317898,-6.876656511095405,0.069292871115616,9.902521995225012,-7.904417951909113
firm9,-7.210894566966735,4.666923988874974,-0.9188227208212147,4.218282201630334,-2.563174874683205,3.571117858320715,-5.034602279635301,-4.588731375770612,0.35878729723233427,8.174461249967642,-6.91447021397517,5.944816511061537,-8.957224076999342,-8.070216967420702,5.740641913634217,4.97731885905119,-5.726807529743565,-1.0960589511685637,7.10040582276585,3.8035426996520414,3.029569322001235,-0.7777543236444817,3.4119209801598878,0.10379494244950394,-0.4061038788949567,-5.990496659728157,2.4273874933426036,1.25789339734993,9.099670023304359,-4.140439314053372,-5.477847270924809,2.9101075790796465,2.3067703951084084,6.149319559457041,-1.8447013139787298,-7.178137236021193,5.827611617120368,-8.89018491239944,4.766171687591552,-5.085440668899701,-6.690592030991858,0.060193314704177325,-2.2209629126134516,2.681166015343745,-3.1109186451666933,8.402021559724766,-2.034985269305465,5.380393238492696,-7.44818669018075,-7.000316578204373,4.84975905391895,7.101131639802134,8.050294682312227,-2.9939175329216194,2.9814536085398995,-6.02184584355872,-5.8661743658237615,8.449097244681202,8.403495774098612,-8.328395954514626,-2.240334490821434,0.9752095282514706,-0.5995383458998997,-0.9618066223126256,1.2904758706940722,-9.485017174694793,5.649337385940605,-7.613170403544536,-0.8078347874532117,9.801619069271965,0.7567197359254418,-7.078178566778027,8.927201973806525,9.293120857674676,8.436369039300889,4.815267694597466,-4.25490619095801,4.915458527702212,-6.336515159965668,2.878499979308005,6.435706146965025,-2.6380850266679463,-4.519924868899268,2.799263459673071,0.801655492416586,3.034711185785209,2.0153713228277947,3.706179003137853,-5.051066662614332,9.984807141123735,-7.873389980610524,-7.917114837443231,3.89768914528287,5.2712913980522025,-6.805300411846689,-0.25284183349167044,-6.268789173445257,-5.319752572978507,2.1767948537193575,-5.004456708747731,4.619197316496841,-4.936561789351965,9.893160237743267,8.03237176314341,1.8040188368395746,4.2706739985191255,-7.503829867140497,-2.311060392942652,5.271852701374007,-4.948127762058352,-9.964060320513454,9.628876051750847,-6.9518019157968824,-3.4943475914335353,-7.303370851131625,9.414258429671463,-8.699091715602245,-1.46288830600313,0.4778776665912243,-3.442954930458737,2.632494175933486,2.4701890104039776,1.3342000623406562,-0.518905885322166,5.7229762685783285,-3.343810225843173
firm10,6.2923511574962845,-7.611802172381568,4.015513042214662,-1.2814900204106916,4.223284556723719,-3.9037236664447317,-4.831103870169267,-1.954450533909199,5.33805812262141,-3.522891151554708,-2.429278945453717,1.6651143962733848,4.561571900383479,2.306357924764111,-9.978675743255291,-9.237426057033002,7.909128711287174,-1.0990099793859027,0.038422963872156046,-7.320754714523307,8.779196616293849,9.140019621796917,3.9538376683343994,0.8253313799796391,2.621378766908718,-4.438451823780365,-7.408203351516396,-1.3214548361441398,-7.919463044121667,6.747036706145483,3.5868791270978573,-8.061004659600872,4.445440196242554,2.381591311270487,-0.9528261069690753,-9.0863454130763,-3.807266141391425,6.831617350984708,-8.753045047067562,-2.1989721559565183,9.361719744257524,7.899983105244846,4.102397903381597,8.869936777687549,7.972752443263374,5.9576242566173025,-7.727798359584597,5.089717190721245,-3.4173717026580714,7.778896099706337,-2.8240937072378536,-8.440592665532094,-3.3402186634447855,-6.543144045805942,9.756820748694587,-2.9640752412694376,1.1314288990113504,-7.7719864004214045,6.374548477099424,0.85892109708535,-4.49159426407014,-1.3812756412300526,-7.440499348764966,1.176240845711991,-3.774747026796616,8.504577999796602,-2.7438323730112035,8.978838867276796,8.878230330328975,-5.978730984748799,-9.057144600196189,2.135951629100173,8.225633358245183,-6.593528377637652,-7.493011299472467,-8.083667778211531,1.4983037248378004,-8.87078906653596,-1.9826628092280316,-2.3234218630717436,-9.695028886304229,4.316441696226319,5.265454924885777,-4.824383905108787,-4.148245455511821,-3.4706347264825883,-6.193621070711901,-6.973840851368949,-8.42048417451944,4.574637053188278,-8.129446367835996,-1.3353355868237742,-8.070363760134418,4.521987856022573,7.88752251190656,4.812195175864931,-2.1930646960788147,0.4490935471524118,3.0305472209221627,0.5156439607073615,-2.8676375389685616,6.050515861485739,9.252066429368043,8.027284194759371,-7.9276396162821205,9.904281549699206,-2.1550017170516833,-0.7658294736365345,-9.562220616620252,-0.664003305220147,-3.0734283955571806,-2.360020656802851,5.058109533546899,5.868763087025396,-6.756967675210439,9.118293314139748,0.041680932582082164,2.143473554072127,-9.798898270552158,-3.5909406412581246,3.7249021650660445,4.735078210199076,-8.253864838919046,-1.7686217274135032,7.79191981743854,6.873892728810873
