Firm Name,Momentum_1,Cluster Index
50906,0.1526104417670681,16
10568,0.05,7
11157,-0.1764705882352941,19
11181,-0.09375,7
50032,-0.0175438596491228,7
69171,0.0416666666666667,5
68814,0.1818181818181818,5
47730,0.0202702702702701,16
12627,0.2463710313227531,12
13232,-0.0365853658536585,8
13777,0.0882352941176469,18
44652,0.0275229357798165,18
38746,0.1612903225806452,17
60871,-0.1439114391143912,10
14198,-0.0485074626865671,15
45583,0.0,13
14702,0.3739130434782609,7
15537,-0.0294117647058823,14
68830,0.0,17
85631,0.1294642857142858,16
16185,0.0410958904109588,1
49373,0.021551724137931,16
18570,0.0370370370370369,13
18973,-0.065989847715736,13
19271,-0.1176470588235294,14
29938,-0.0330578512396694,3
10866,-0.089655172413793,16
20002,0.0793650793650793,12
20240,-0.037037037037037,4
25320,0.0342679127725855,15
21726,0.0232558139534884,3
21742,-0.06,1
11267,-0.1999999999999999,17
22753,-0.0617283950617284,2
22825,0.0,10
26841,0.0249999999999999,13
65533,0.0254545454545453,1
24572,-0.1702127659574468,20
25217,-0.091743119266055,17
25487,0.0257731958762885,2
69307,-0.0588235294117647,10
65541,0.0724637681159421,19
27562,0.0738916256157635,7
31026,-0.3376623376623376,6
27800,-0.1595744680851063,2
27909,0.0573770491803278,9
28207,0.0096184615384615,12
28311,0.3142857142857143,2
10731,0.3529411764705883,4
63546,0.3043478260869565,5
49154,-0.0414012738853503,17
19350,0.0555555555555555,16
76769,0.0405405405405405,19
49429,-0.0323886639676113,8
61313,-0.0783582089552238,9
19254,0.092741935483871,9
12008,0.2162162162162162,20
31500,-0.0551181102362204,10
87581,-0.0169491525423728,19
33209,-0.0620689655172413,18
50788,0.0095693779904306,15
33690,-0.1587301587301587,5
34121,0.0263157894736842,11
34287,-0.0666666666666666,5
77462,-0.0366300366300366,9
46295,-0.0272727272727272,3
37058,0.0136986301369863,11
46164,0.072829131652661,9
26382,0.1334661354581674,11
47036,0.0762711864406779,7
31974,0.0165289256198346,15
62228,0.0520833333333332,19
40838,-0.018970189701897,3
19174,0.3809523809523809,17
21055,-0.054054054054054,20
38608,-0.0355029585798816,1
59547,-0.0806451612903226,6
47888,-0.042016806722689,8
39670,-0.037037037037037,11
40628,-0.0460526315789473,11
39765,-0.072463768115942,7
32678,-0.1469194312796208,20
23077,0.1188811188811189,8
27828,0.0472636815920397,16
32803,0.0140186915887849,3
66181,-0.0124688279301745,18
32870,-0.1069767441860465,3
32926,0.0790273556231002,15
66587,-0.1971014492753623,15
42922,0.069767441860465,18
12503,0.095890410958904,2
45744,-0.0476190476190476,7
12040,0.0909090909090908,12
46149,0.1875,2
46237,-0.1216216216216216,16
33267,-0.1428571428571429,6
47133,-0.4201388888888888,19
57437,0.1125,3
47571,0.1521739130434782,6
53495,-0.0416666666666666,5
50374,0.0,1
48291,0.0106382978723404,5
48347,0.0593220338983051,8
64282,-0.0680272108843537,1
26294,-0.0551181102362204,3
53612,-0.5063613231552162,9
61399,-0.0701754385964912,11
62316,-0.0476190476190476,4
50519,0.1,4
66253,0.1587301587301588,16
50965,-0.032258064516129,2
51960,-0.1704545454545454,20
13100,-0.0481283422459892,3
51984,-0.037037037037037,1
60097,0.0073529411764705,18
22891,-0.0075949367088608,3
60548,0.0185185185185186,8
53189,0.1578947368421053,18
55191,0.0502793296089385,9
54843,-0.2380952380952381,6
68582,0.0364963503649635,10
47773,-0.0331950207468879,8
56339,-0.0416666666666666,15
56777,0.0555555555555555,1
34665,0.2295081967213115,16
57745,0.2444444444444444,7
57809,-0.0470588235294118,3
57817,0.0476190476190476,1
57884,-0.0694444444444444,8
58473,0.0,18
53639,0.1065573770491803,15
59185,0.1333333333333333,14
45313,-0.0347222222222222,9
59767,-0.1162790697674418,3
60055,0.0121951219512195,4
60346,0.0384615384615385,5
35051,-0.1219512195121951,3
90924,0.0,6
75310,-0.2758620689655172,4
18403,-0.0282051282051282,8
35238,0.0406504065040651,7
62368,0.0428571428571429,10
13936,-0.0608695652173912,1
64338,-0.0303030303030302,1
49971,0.0320855614973261,8
63686,-0.0958083832335329,20
63715,0.018018018018018,20
64697,0.0294117647058822,14
42307,-0.0319634703196347,9
65270,0.0714285714285714,19
62033,-0.0109890109890109,9
67177,0.007462686567164,9
25312,-0.0497237569060773,15
91556,-0.18,19
68065,0.0526315789473683,7
50948,0.4525547445255473,19
70376,0.0714285714285714,4
42585,-0.0070921985815602,13
72005,-0.0224719101123596,15
72961,-0.1459227467811158,1
54981,0.125,12
73796,-0.1014492753623188,13
74230,0.0,18
58800,0.0,4
53751,0.263157894736842,2
76081,-0.0148514851485148,9
60580,-0.0376712328767123,9
63036,0.0588235294117647,2
61065,-0.1631799163179916,1
76743,-0.0423728813559322,1
50278,0.1388888888888888,6
78079,0.0333333333333334,3
79338,0.0,4
46260,0.251063829787234,15
79840,-0.0606060606060605,2
37807,-0.0088300220750552,9
80347,-0.0638297872340425,1
80654,-0.1132075471698113,16
59627,0.0350877192982457,15
81190,0.0571428571428571,15
55976,0.043956043956044,1
51932,-0.0289855072463768,3
44783,-0.0693069306930692,16
82924,-0.0581395348837209,13
83011,-0.1305841924398625,20
15456,-0.0738636363636363,18
40539,-0.1609498680738786,19
91572,-0.1785714285714286,5
87143,0.2432432432432432,1
34228,0.032967032967033,6
91994,-0.4444444444444444,4
10025,-0.0363636363636363,19
86511,0.0380952380952381,20
90609,0.3333333333333332,4
87864,0.3999999999999999,4
69411,0.0,17
67467,0.0193798449612403,6
10089,-0.0967741935483871,13
10182,-0.0684931506849315,6
10247,-0.1923076923076923,5
10256,-0.0588235294117647,19
10259,-0.0357142857142857,6
75500,-0.1611111111111111,15
10501,0.2920353982300885,19
10185,0.0597826086956521,18
77420,0.0579710144927536,16
10514,-0.0371997988972961,5
10622,0.1052631578947369,7
10637,0.0625,2
10658,0.2380952380952381,7
10645,0.1477272727272727,1
75232,0.070754716981132,5
10761,0.0204081632653061,16
10706,-0.0227272727272727,18
11747,0.2857142857142858,12
76563,-0.0246478873239436,18
10199,0.1007194244604317,14
10870,-0.0980392156862745,6
10905,0.0,20
75527,0.0994152046783625,18
75528,0.0810810810810811,1
10984,0.0,20
