Firm Name,Momentum_1,Cluster Index
65832,0.2011494252873562,24
66413,0.0747126436781608,10
21020,-0.0294117647058823,11
62500,-0.0285714285714285,24
10496,0.0,4
27991,0.0550458715596329,9
10517,0.0212765957446807,5
20482,0.0246153846153847,5
10656,-0.0656934306569343,11
10123,0.0,19
10057,-0.1758241758241758,15
63837,0.0895522388059701,7
60038,0.1071428571428572,16
51510,0.1111111111111111,2
10752,-0.0396039603960396,20
61487,0.0654205607476634,5
61241,-0.1951219512195121,17
11042,0.0846153846153845,22
61081,-0.0212765957446808,25
28222,-0.0495495495495496,25
51721,-0.0533333333333333,25
28804,-0.1034482758620689,14
11587,0.0059171597633136,25
49584,-0.1468531468531468,30
42083,0.0658914728682169,24
48514,0.0488505747126437,29
11691,-0.0515463917525773,13
71271,0.0232558139534884,28
10137,0.0315315315315314,13
44740,-0.1516587677725118,14
11851,-0.0348837209302325,12
26331,0.1497005988023951,10
10145,0.0026385224274405,11
41443,0.0,29
12002,-0.125,2
45911,-0.0423728813559322,19
12205,0.0169491525423728,10
24643,-0.0961538461538461,29
64856,0.0710382513661203,29
28484,0.1157894736842104,14
60046,-0.1052631578947368,14
39482,0.1298701298701299,4
10225,0.0595238095238095,1
56119,0.2192513368983957,21
24109,0.0728476821192052,25
12811,0.1097560975609757,19
12918,-0.1038961038961039,9
59643,0.1366459627329193,29
15667,0.063013698630137,5
65859,0.0704545454545455,7
66800,0.0306406685236768,8
13304,0.0084033613445377,15
29049,0.0358974358974359,6
13603,0.8780487804878048,19
46527,-0.0531914893617021,9
65111,-0.0799999999999999,6
58560,0.1730769230769231,5
13769,-0.0454545454545454,19
69200,-0.0498533724340175,19
10401,-0.01707779886148,21
11144,0.1739130434782609,4
23544,0.2101167315175096,9
10460,0.0638297872340425,25
14008,0.1964735516372795,5
14059,0.2131147540983606,19
27051,-0.0467289719626168,17
19553,0.0553505535055349,11
18075,0.1466666666666667,9
62770,0.0221518987341771,25
14219,-0.0041493775933609,15
14227,-0.25,10
29073,-0.110091743119266,4
14323,-0.115606936416185,7
29102,0.139240506329114,15
59184,0.009433962264151,11
29145,0.0279329608938547,15
39490,0.107981220657277,21
14593,-0.1639344262295081,8
52804,0.2016129032258065,19
10516,0.0434782608695651,16
14868,-0.0325203252032519,24
17566,0.0217391304347827,13
19692,0.0354906054279748,9
