Firm Name,Momentum_1,Cluster Index
15763,-0.0828025477707006,11
21020,0.09,16
28636,-0.0588235294117647,22
56899,0.0206896551724138,4
49648,-0.3245614035087719,12
20482,0.0086956521739129,3
10057,-0.0227272727272727,21
28695,-0.25,12
60038,-0.0166666666666667,21
51510,0.0476190476190476,14
57306,0.0263157894736842,9
17224,0.0338983050847456,18
47650,0.0654761904761904,18
57461,-0.2363636363636363,12
28716,0.0588235294117647,15
28724,-0.1019108280254776,29
28740,-0.0869565217391304,12
50569,-0.0283018867924528,27
57349,0.0515463917525773,15
57613,0.0,12
28222,0.1111111111111111,21
51721,0.0140845070422535,13
25662,-0.0714285714285714,3
28804,-0.0697674418604651,16
57998,-0.0656565656565656,28
42083,-0.0283018867924528,9
48514,0.0463576158940397,30
44740,-0.1071428571428571,2
46818,-0.1063829787234043,18
26331,-0.0985915492957746,13
10145,-0.1503267973856209,25
10153,-0.0642201834862384,22
41443,0.0300751879699248,11
49103,0.0178571428571427,16
45911,-0.0158730158730159,27
44580,0.1,12
24643,0.0478723404255319,13
24555,0.0,18
28484,-0.0289855072463768,22
60046,-0.2949308755760369,4
15843,0.053763440860215,24
39482,-0.0172413793103448,23
10225,0.0660066006600659,7
10233,0.1355932203389831,10
56119,-0.0309278350515463,15
10241,0.0373831775700934,28
57621,0.036764705882353,18
23341,-0.0748898678414097,21
49269,0.0141843971631205,5
27190,-0.0204678362573099,9
50112,-0.0384615384615384,17
29049,0.0457516339869281,18
46527,-0.1358024691358025,3
58560,0.0833333333333332,4
16141,-0.018348623853211,20
15974,0.0333333333333334,25
10372,0.0146341463414634,13
42905,0.1145833333333332,29
23544,0.0476190476190476,10
10460,-0.0792951541850219,21
45217,-0.0109890109890109,21
27051,0.0388349514563106,9
19553,-0.0426229508196721,23
18075,-0.0932203389830508,4
10479,0.0257731958762885,9
10487,-0.0518867924528302,13
17240,-0.0735294117647058,17
54375,0.0,4
22277,0.1028037383177569,9
29073,-0.0799999999999999,27
29102,-0.2199999999999999,12
29145,-0.0555555555555555,3
39490,0.0277777777777776,4
48813,-0.0424242424242424,29
52804,-0.0408163265306122,29
10516,-0.0078125,3
48004,-0.05,2
19764,-0.1153846153846154,7
29380,0.1764705882352941,27
17566,-0.0769230769230768,3
27270,0.0259740259740259,5
19692,0.0833333333333332,11
29209,0.3157894736842106,7
31472,-0.0335570469798657,18
21143,0.0092592592592593,21
29225,-0.0958904109589041,13
10364,-0.0352941176470588,13
24272,-0.1377551020408163,13
29276,0.0306122448979591,14
47140,-0.0454545454545454,21
10604,0.0102040816326529,23
20458,-0.0354609929078014,18
59846,-0.119047619047619,7
49701,0.0691489361702126,30
44644,0.0792079207920792,10
50964,-0.0617283950617284,24
27684,0.0421348314606742,29
40416,-0.0588235294117647,13
21127,-0.0344827586206896,21
47693,-0.0681818181818182,15
53110,-0.1071428571428571,13
52484,0.0175438596491228,18
28134,-0.0373443983402489,14
58755,-0.1028571428571428,11
57568,0.015209125475285,9
58480,0.09478672985782,16
55781,0.1043956043956044,5
41208,-0.0144927536231883,28
29532,0.0704225352112675,3
46877,-0.0530303030303029,29
29559,-0.1379310344827586,27
39693,0.0446428571428572,3
42358,-0.0136986301369863,4
47423,-0.0303030303030302,19
29591,0.0,29
26518,-0.1534246575342466,28
27887,-0.0857142857142857,23
29612,-0.0344827586206896,6
16651,-0.1999999999999999,3
39642,-0.0674157303370787,21
57488,0.127659574468085,13
28556,-0.1333333333333333,12
10743,0.0727272727272727,15
29639,-0.0681818181818182,18
43772,0.0348258706467661,6
10751,0.0071090047393365,15
29663,0.0833333333333332,7
38471,0.0,18
10786,0.0419161676646706,11
47992,-0.0799999999999999,27
54164,0.0,28
44409,0.03954802259887,2
54033,0.032258064516129,5
39159,0.03,15
20220,-0.0277777777777777,2
48610,0.0625,9
38527,0.3500000000000001,18
44273,0.0338983050847456,17
19561,-0.0666666666666666,19
42024,0.0900473933649288,28
51393,0.1574074074074074,14
16571,0.04,20
17590,-0.0878048780487804,2
39757,0.0,24
50315,0.25,27
47618,-0.082051282051282,7
29815,0.01875,29
17961,0.0,30
19393,-0.002262443438914,5
50737,0.0283018867924529,28
42606,0.0,23
53786,-0.0503875968992247,29
10874,-0.2294117647058823,21
55597,0.0137931034482758,15
50673,0.7222222222222223,29
20677,0.0526315789473683,21
50227,-0.0216216216216216,17
27721,0.0212765957446807,28
10890,-0.0576271186440677,24
30031,0.15625,2
59686,-0.0964285714285714,2
20730,-0.063953488372093,28
24600,-0.0256410256410256,2
54041,-0.024390243902439,23
43043,-0.1505376344086021,3
48282,-0.3134328358208955,14
10989,-0.0462046204620462,2
58181,-0.2013422818791946,10
28564,0.0609137055837563,9
46690,-0.0977011494252874,13
22285,0.1219512195121952,14
56602,0.0434782608695651,12
11017,-0.0879120879120879,22
58982,0.0552147239263802,30
30330,-0.0052083333333333,5
47220,0.015625,27
27334,-0.1959798994974874,7
30365,0.0251046025104602,15
53524,-0.0109890109890109,15
20618,-0.0857142857142857,11
26374,-0.0129870129870129,26
30402,0.0265486725663717,11
18542,0.026525198938992,3
28142,-0.05,21
19027,-0.0093457943925233,21
47669,0.3,27
47052,0.0086956521739129,6
53831,-0.0543478260869565,2
58173,0.1111111111111111,22
48522,-0.081081081081081,17
46607,-0.0813953488372093,5
21397,-0.0588235294117647,2
26622,0.0,2
53364,-0.0666666666666666,12
40715,0.144927536231884,5
21960,-0.0307692307692307,28
14541,-0.0354330708661417,13
54009,-0.0872641509433962,27
11164,-0.081967213114754,13
30509,-0.0672268907563025,7
59854,0.0,10
30533,-0.1418439716312056,2
11260,0.0263157894736842,12
59205,0.1485148514851484,9
47677,0.0642201834862385,6
22680,0.1373626373626373,17
15923,-0.0273224043715847,10
18446,-0.0552763819095477,23
30584,0.263157894736842,29
57322,-0.0373831775700934,30
27422,-0.2136752136752137,13
59213,0.0,17
23595,-0.0188679245283018,28
46578,0.118279569892473,9
11295,0.0081967213114753,5
56741,0.2142857142857142,18
38893,-0.1545893719806763,24
30648,-0.0999999999999999,11
39140,-0.0650887573964497,15
18729,0.028169014084507,20
11332,-0.005,13
18999,-0.1078838174273858,2
30736,-0.0384615384615384,16
30744,-0.0217391304347825,29
53508,0.063157894736842,13
40125,-0.0892857142857143,17
30760,0.0256410256410255,29
30779,0.0054644808743169,15
41929,0.0984848484848484,5
48821,-0.1439393939393939,16
11447,0.0225225225225225,17
30840,-0.0769230769230768,18
38914,-0.1459074733096085,7
11498,0.0903954802259887,30
38666,0.0491803278688525,30
27430,0.1565217391304347,9
21258,-0.1512605042016807,10
45997,0.0535714285714286,9
52791,-0.1587301587301587,12
22293,-0.1030640668523676,2
30912,0.0253164556962024,28
40854,-0.0111524163568773,7
49496,-0.1730769230769231,4
20204,-0.0921658986175115,2
38420,-0.0820895522388059,17
47634,0.0659340659340659,12
53575,0.0406698564593301,29
17726,-0.0330188679245283,28
59256,-0.0344827586206896,14
55714,0.0,2
17128,-0.1052631578947368,13
58165,-0.1999999999999999,30
31069,0.01,12
31077,-0.1025641025641025,9
12044,0.3071895424836601,27
41080,0.0451127819548873,21
59264,0.1222222222222222,9
18091,-0.0197368421052631,29
20589,0.0228571428571429,17
40897,0.0853658536585366,3
57701,-0.140625,12
25689,-0.0267857142857143,6
11607,0.0098039215686274,21
49285,-0.1666666666666666,2
57592,-0.3021978021978022,4
47116,0.0472972972972973,25
51924,0.2222222222222223,18
45110,0.2372881355932203,20
40512,0.1047619047619048,18
26112,0.0382978723404254,7
31181,-0.1377245508982035,17
42526,0.058139534883721,29
27203,0.0230769230769229,17
22867,0.0612244897959184,21
51449,0.1538461538461537,6
52599,-0.0158730158730159,24
45874,-0.0799999999999999,28
27350,0.1,30
16029,0.0099667774086378,6
45516,0.0833333333333332,30
40440,-0.045662100456621,27
43916,-0.1035502958579881,5
47431,-0.0182926829268292,30
26403,0.0316301703163017,20
22648,0.0219780219780219,30
54295,-0.087719298245614,27
38682,-0.0169971671388101,9
31341,0.01875,15
25953,-0.053921568627451,4
20626,0.0751445086705202,3
58990,-0.0338541666666666,20
46471,-0.0097087378640776,13
31376,0.1212121212121211,4
11703,-0.0664335664335664,4
48506,-0.0433925049309664,5
30832,-0.0656934306569343,4
31456,-0.0294117647058823,16
31464,-0.0344827586206896,21
46025,0.0925925925925925,4
42200,-0.0072992700729926,4
43342,0.0047619047619047,17
18251,0.0675675675675675,21
20976,0.0434782608695651,7
31480,0.0291262135922329,28
26075,-0.0982658959537572,11
11754,0.0413669064748201,15
11762,0.0174672489082969,17
31552,-0.0175438596491228,30
20239,-0.1078431372549019,15
44185,0.0675675675675675,3
38543,-0.0163934426229508,16
31632,-0.1136363636363636,7
23245,-0.0629370629370629,3
22103,0.0409356725146199,15
31659,-0.0352941176470588,4
58843,0.0078125,21
47001,-0.0660377358490565,4
50710,-0.0217391304347825,3
52476,0.0206611570247934,18
31683,0.0689655172413792,27
31691,-0.1191709844559585,27
31704,-0.0895522388059701,6
31712,-0.0108108108108108,18
31720,-0.0743243243243243,15
42550,-0.0131578947368421,2
17435,-0.21875,13
11850,-0.0217391304347825,13
19166,0.0746268656716417,21
31763,-0.0970149253731342,16
58851,-0.0217391304347825,10
24897,-0.0283018867924528,12
31798,0.1153846153846154,14
23552,-0.0999999999999999,4
21338,-0.0181818181818181,21
25371,-0.1092436974789915,10
47706,-0.21656050955414,11
21135,-0.0603448275862068,21
58296,-0.0888888888888889,4
28441,-0.0716723549488054,15
31915,-0.1515151515151515,3
49242,0.0816326530612245,29
54244,0.2666666666666666,18
44193,0.0083333333333333,28
49875,-0.0092592592592593,30
39079,0.2391304347826086,27
27748,-0.0285714285714285,22
56784,-0.0659340659340659,21
43246,-0.1311475409836066,22
49031,0.0152671755725191,15
46164,-0.1347517730496453,23
26243,-0.0666666666666666,25
54754,-0.0143884892086331,10
18112,-0.0194174757281553,13
54500,0.0389610389610388,10
27860,0.0288713910761155,15
44804,-0.0357142857142857,10
51289,0.0,30
58421,0.0677966101694915,16
40387,0.0318471337579617,5
21522,0.0802919708029197,23
25961,-0.0389610389610389,18
41953,0.4794520547945204,10
40192,-0.0050251256281407,14
32037,-0.0256410256410256,10
21004,0.0438596491228069,10
32061,-0.0384615384615384,18
57226,0.0476190476190476,18
47941,-0.0072992700729926,3
32096,0.0740740740740741,9
59029,-0.0476190476190476,13
26120,-0.0735294117647058,7
12052,0.0489130434782609,13
12060,0.0079522862823062,15
46834,0.0,14
16109,0.0806451612903225,9
19174,0.075268817204301,25
56629,0.03125,29
12079,0.1081081081081081,24
52070,0.0304878048780488,30
12087,-0.0967741935483871,22
12095,0.0425531914893617,26
40168,0.0389610389610388,27
23915,-0.0419580419580419,7
25910,0.135678391959799,15
19414,-0.0710526315789473,23
27449,0.0,4
52759,0.0158730158730158,28
16424,0.0381679389312976,15
44839,0.0073529411764705,27
57154,0.0707070707070707,6
55466,0.0128205128205127,13
32256,0.1705426356589148,3
45428,-0.1707317073170732,12
12140,0.0457516339869281,11
16432,0.1038961038961039,5
53604,0.0,30
25005,-0.1054313099041533,11
52695,0.0132013201320131,15
28468,0.0235294117647058,25
32352,-0.1271186440677966,9
32379,-0.0163934426229508,24
51836,-0.1116751269035533,7
25160,-0.0357142857142857,11
49197,0.1153846153846154,7
19721,-0.0338983050847457,17
