Firm Name,Momentum_1,Cluster Index
50906,0.0076923076923076,9
18980,-0.3333333333333333,12
10998,-0.1176470588235294,18
11181,-0.2638888888888888,4
39116,0.3,5
50032,-0.0080971659919028,16
69171,-0.0999999999999999,1
68814,0.0769230769230768,22
47730,-0.1196911196911196,9
13232,-0.1153846153846154,30
13777,0.2903225806451612,16
44652,-0.1654846335697399,16
44548,-0.25,19
38746,-0.1666666666666666,4
60871,-0.0799999999999999,13
14198,-0.1168831168831169,25
14331,0.1914893617021276,29
45583,0.0043103448275862,26
14702,-0.2391304347826086,16
14737,0.4666666666666665,3
15537,-0.2592592592592593,6
68830,0.0416666666666667,10
85631,-0.0892857142857143,5
17057,-0.1666666666666666,22
17903,-0.1372549019607842,8
49373,0.0266666666666666,9
18570,0.0106382978723404,18
18623,-0.073170731707317,17
18834,0.0,13
47642,0.0294117647058822,23
18973,-0.0465116279069767,11
19271,0.0731707317073171,28
29938,0.0631364562118126,21
10866,-0.125,7
19880,-0.2307692307692307,17
20240,-0.0458715596330274,10
20248,0.0,21
49402,0.0816326530612245,13
25320,0.084931506849315,28
21726,-0.0689655172413793,23
21742,-0.2222222222222222,2
26841,-0.0270270270270269,23
48047,-0.0909090909090909,1
65533,-0.0843023255813953,28
24126,-0.1999999999999999,19
24572,-0.12,29
24951,-0.1666666666666666,8
25049,-0.0263157894736841,28
25217,-0.0967741935483871,24
25487,-0.0291970802919707,28
69307,0.1,22
27124,-0.1666666666666666,1
65541,0.3181818181818181,8
27562,0.1333333333333333,25
31026,-0.0236220472440944,2
27800,0.1071428571428572,25
27909,-0.086206896551724,18
28207,-0.1153846153846154,12
19828,-0.1470588235294118,2
28311,-0.0909090909090909,8
28522,0.0571428571428571,16
59707,0.3333333333333332,1
63546,-0.1538461538461538,21
29023,-0.0158730158730159,2
49154,-0.0947867298578198,9
19350,-0.1534391534391535,16
49429,-0.0653907496012758,5
30227,0.125,1
43211,0.0833333333333332,8
61313,-0.0133333333333333,21
19254,-0.1062499999999999,6
56960,-0.1034482758620689,6
12008,-0.0864197530864198,10
31595,0.3333333333333332,19
31500,-0.0441176470588234,10
87581,0.1333333333333333,3
