firms,clusters,mom1
65832,3,0.1301775147928994
66413,1,0.0666666666666666
21020,8,0.0901467505241089
10429,20,-0.1894736842105263
85041,10,-0.1970802919708029
62500,13,-0.0666666666666666
27991,9,0.0058139534883721
10517,10,-0.1224489795918367
20482,13,-0.0143540669856458
10656,3,0.0357142857142858
10664,12,0.0
10057,3,0.0
63837,10,0.0677966101694915
60038,17,-0.1219512195121951
51510,8,0.1818181818181818
10752,19,1.4186046511627906
61487,19,0.0
85113,8,0.1159420289855073
10875,10,0.1769911504424779
64514,10,0.0566037735849056
61241,19,0.0574712643678161
11042,19,0.0
61081,1,0.0165745856353591
28222,17,0.0028409090909091
51721,8,0.0614525139664805
28804,2,0.0378787878787878
11587,15,0.0549450549450549
49584,9,0.0
42083,17,0.0443349753694581
48514,1,0.0963855421686747
63845,3,-0.0526315789473684
11691,17,0.0206185567010308
71271,10,0.0150093808630393
10137,11,-0.0048661800486617
44740,20,0.1311475409836064
26331,12,0.5
10145,15,0.0113851992409867
85033,19,0.1176470588235294
41443,1,0.0394736842105263
45911,8,-0.0799999999999999
12205,6,0.2692307692307691
24643,8,-0.0802139037433155
64856,13,0.1336032388663968
10161,17,-0.0134228187919462
28484,3,0.0317073170731707
12424,4,0.0666666666666666
60046,13,-0.203125
39482,15,-0.0721153846153845
10225,2,-0.0145454545454545
56119,3,-0.0502283105022831
23341,8,0.0687022900763358
12758,1,-0.0416666666666666
24109,14,0.0350877192982457
12811,4,-0.0416666666666666
12918,10,-0.0394736842105263
66421,19,-0.0999999999999999
41734,5,-0.0799999999999999
15667,8,0.0929752066115703
65859,18,0.0267111853088479
10488,6,0.25
50112,3,0.0
13304,1,0.1719745222929936
64143,6,-0.0576923076923077
29049,8,0.0368217054263566
13603,7,0.5714285714285714
46527,2,-0.0175438596491228
58560,6,0.0476190476190476
13769,7,0.2916666666666667
69200,10,-0.0285714285714285
10401,9,0.0156599552572707
11144,9,0.069767441860465
23544,11,0.0280373831775699
13988,19,0.0
10460,3,0.1764705882352941
14008,12,0.0413793103448276
14059,5,0.0476190476190476
19553,3,0.0222222222222221
18075,3,-0.2533333333333333
14219,20,-0.0933852140077821
14227,4,0.1034482758620689
87119,10,0.0249999999999999
14323,15,-0.5233160621761659
29102,5,-0.0161290322580645
59184,18,-0.0362811791383219
64397,20,0.0369127516778522
29145,3,0.0686274509803921
14593,10,-0.0283018867924528
52804,6,-0.1764705882352941
10516,3,-0.0283018867924528
29380,8,-0.0526315789473684
17566,3,-0.0333333333333333
19692,16,0.057915057915058
15035,14,-0.0217391304347825
60230,1,-0.0208333333333333
29209,19,0.016
21143,15,0.1174242424242424
10364,17,-0.0492610837438424
24272,17,-0.0046296296296296
15262,4,-0.25
15334,7,0.0933333333333332
15457,9,0.0
15465,12,0.1875
15502,14,0.0
47140,16,0.2053571428571428
85607,8,0.0833333333333332
15553,1,0.0275229357798165
10604,3,-0.0251836306400839
15684,9,0.168141592920354
15721,2,0.1
49701,3,0.0408163265306122
15820,12,-0.25
69542,7,-0.1176470588235294
44644,1,-0.0301624129930394
15975,1,-0.0196078431372549
16030,6,-0.0273972602739726
44601,8,0.1057692307692308
27684,11,-0.0384615384615384
40416,6,0.0270833333333333
58376,14,-0.1313868613138685
65496,1,0.0
85711,12,0.0
53110,16,0.0884353741496599
62797,17,-0.296875
52484,7,-0.0729166666666666
75034,7,-0.0053475935828877
10318,14,0.0217391304347827
58755,16,-0.0112359550561798
57568,18,0.0070921985815601
16460,12,-0.3021978021978022
58480,7,0.0769230769230768
16468,8,0.1999999999999999
24221,17,-0.0193236714975845
16564,15,-0.3564814814814815
55781,2,0.0109649122807018
16599,1,0.032967032967033
29532,13,0.0857142857142856
16890,15,0.0109890109890109
46877,9,-0.1043478260869564
39693,16,0.0200803212851405
42358,7,0.0075757575757575
16978,20,0.3972602739726028
85842,12,0.1999999999999999
47423,10,0.0178571428571427
26518,16,0.0432692307692308
27887,8,0.0300429184549355
75330,4,0.1818181818181818
29612,16,0.1204819277108433
39642,3,-0.4965397923875432
17444,19,0.1442307692307691
65875,8,0.0067415730337079
29639,8,0.1309523809523809
65883,3,-0.0022026431718061
65509,18,-0.0122699386503067
43772,8,-0.0289855072463768
19377,10,0.0149253731343284
10786,16,0.036764705882353
17815,3,-0.0802603036876355
47992,9,0.0786516853932584
54164,9,-0.1543408360128617
17962,14,-0.0612244897959183
17989,15,0.0
61508,8,0.0075757575757575
67168,10,-0.037037037037037
18156,3,0.0612244897959184
18316,12,-0.2926829268292683
