firms,clusters,mom1
54594,2,0.1231802911534154
14526,15,0.0470957613814755
11581,11,0.0862619808306708
15203,13,0.2042139384116692
16126,8,-0.0191534641759281
16249,19,0.1052631578947369
17137,9,-0.0192444761225943
20670,20,0.1832884097035039
64899,9,0.0890522875816992
23660,11,0.0174949855137063
23975,16,0.0491295938104447
82542,5,0.0180412371134022
30680,13,0.0547195622435021
56274,1,-0.0474978795589482
31668,4,0.0142857142857142
32046,8,0.0265540132770067
47511,2,0.1132075471698113
53866,1,-0.0035848134267557
60628,8,0.024784597383257
57330,4,0.0251225490196078
37875,10,0.0968337730870712
20765,9,0.0466717674062737
17144,13,-0.0662435541451805
39328,13,0.0142857142857142
41452,16,0.1373279816513761
89888,19,0.0960960960960961
84226,7,0.0544569516276238
64020,12,0.2452276064610867
51423,8,0.0007788161993769
67002,12,-0.0630975143403441
52090,10,-0.0397553516819572
53613,12,0.2399150743099787
54114,16,0.1203666799521721
55213,18,-0.0404564315352697
57665,6,-0.0305031446540881
35107,6,0.0117302052785923
61621,7,0.0225212853611644
51692,9,-0.0008616975441619
64742,20,0.1258503401360544
65307,11,0.022530864197531
66852,8,0.0196078431372548
46922,20,0.1094339622641509
77354,13,0.1016393442622951
69199,7,0.1128224874855603
38850,4,-0.1015452538631346
44951,20,0.1061643835616439
74500,18,-0.0746096009253903
74740,12,0.0125343471223697
65752,15,-0.0694014447884416
40694,15,0.1213881909547738
65306,15,0.042284459088413
92874,17,0.1068493150684932
81294,14,0.0057481921008715
19502,14,-0.0353463946677439
81614,12,0.0735586481113319
51086,15,0.1331877729257642
83601,15,0.0683654443753885
62042,1,0.0772727272727271
21785,17,-0.1044386422976501
10044,8,0.0687397708674304
10104,12,0.0305064063453324
75510,14,-0.0481366459627329
70092,20,-0.0168589174800354
75033,12,0.166841552990556
12211,10,0.0576672741473576
80297,18,0.0849673202614378
75976,10,0.071611253196931
77488,13,-0.0073937153419593
76858,5,-0.0284090909090909
76568,12,0.0470869912210694
76605,15,-0.000635581412403
76752,17,0.0416482055826319
77637,15,-0.0205965909090909
77669,12,0.0861268695203711
79094,7,0.1269662921348313
87055,14,0.0110762704048694
79866,4,0.0069302894415002
80719,1,0.0394503546099291
81138,19,0.0881872618399564
91364,15,-0.2673992673992674
81655,8,0.0032926593066044
82777,14,0.0491116751269036
83148,15,0.0469798657718119
83597,8,0.0437971723184862
20598,16,0.0482661668228678
89508,15,0.015855777584709
85040,5,0.0974999999999999
85982,2,-0.0023450586264657
85272,4,0.4835051546391753
85394,9,-0.0537935671859239
85796,10,0.0897637795275592
87092,12,0.0989180834621328
87184,16,0.0062591278948465
87214,13,0.110944527736132
88668,14,-0.057854334394308
88841,17,-0.0352112676056336
88873,2,0.0336206896551725
89216,10,0.0289199561403508
89900,8,0.171965317919075
90992,11,0.0790310992507439
92378,13,0.0907894736842105
90179,4,0.0740375123395853
47730,3,0.0722838137472283
13777,7,0.0228640192539109
38746,6,-0.1166666666666667
60871,12,0.0441009320300067
14198,10,0.0001258178158025
14702,7,0.0475534114403859
15537,7,0.0385395537525354
68830,18,0.4938469769930445
85914,18,0.0600230858022317
49373,1,0.055155010814708
18570,8,0.0650669127826486
18973,2,-0.0395513577331759
19271,6,0.0408970976253297
29938,8,0.0073643959779068
10866,14,0.2300413956238911
25320,12,-0.077569489334195
21742,14,0.0492142980486962
11267,13,0.0370678883798416
86474,5,0.1266666666666667
22825,10,0.0768744068332805
26201,17,0.0727346607070296
65541,9,0.023641304347826
27562,15,0.0812182741116751
27909,15,0.0621921182266009
63546,5,1.0669856459330145
49154,12,-0.0150226757369614
19350,12,-0.0245240761478163
49429,20,0.1196456740686808
61313,13,0.0310610225398568
30737,6,0.0989189189189188
80971,4,0.3618322323670075
12008,10,0.1775362318840578
31500,14,0.0408726178535605
33209,4,0.0446428571428569
50788,11,-0.0219882729211088
77462,15,0.0838565022421524
37058,7,0.0846994535519125
62228,1,0.0199600798403194
59010,15,0.0673861542511184
21055,15,0.0979691307879773
83233,17,0.0815860494083453
32678,8,0.1492842535787322
27828,4,0.1854368932038834
66181,9,0.0723926380368098
32870,16,-0.035134480251999
42922,16,0.0696980991427507
12503,19,0.0830314009661836
89757,4,-0.0488897545773276
47571,8,0.0038314176245208
16678,1,-0.0206515415939499
48291,5,-0.0389830508474576
48347,15,0.0227021040974528
64282,15,-0.0079349335449315
27617,5,-0.0094594594594594
60097,12,0.0927592116538131
52813,10,0.0399780941949614
53197,15,0.0938803894297635
56777,1,0.3305785123966942
57809,12,0.0248956684415024
57817,11,0.039406255522177
79611,15,0.1937830687830688
59185,11,-0.0101781170483461
34948,9,0.110941992220531
60709,18,-0.0961344537815126
35051,11,0.0223354819367411
18403,19,0.0706455542021922
35238,2,0.0637931034482759
13936,15,-0.0019062472922624
49971,8,-0.0185884403136799
64785,5,-0.0819209039548022
62033,18,-0.0971684053651266
91556,12,-0.0265173301044345
50948,1,0.13844714686623
42585,10,-0.0219897316671511
76081,16,0.1515233216500404
60580,6,0.0588758053765829
37807,15,0.1230021936696961
80179,4,-0.0299145299145298
80857,8,0.0624999999999997
59627,4,0.0295566502463053
55976,12,-0.0370560988162634
82924,2,0.0400838354728845
83011,15,0.0052160953800297
15456,15,-0.0157728706624604
79672,5,0.7387387387387385
40539,18,0.0377281115439818
10025,9,0.0827496757457848
10182,13,0.0725444040231115
10259,19,-0.0357142857142857
10501,9,0.0793462109955425
77420,8,0.1145467322557975
10514,9,0.0953488372093023
10659,18,0.2098039215686276
10645,19,0.0015113350125943
75527,9,0.1693907875185734
89105,13,-0.043170559094126
71837,17,0.0480847595762021
11154,1,-0.0329531051964512
11343,14,0.1266731962128631
11379,14,-0.0040160642570281
11174,1,-0.0255024854117138
75100,11,0.0556460369163951
11081,13,-0.0033582089552238
89609,1,0.0885714285714285
12266,5,0.1834532374100721
75489,17,0.1341647770219198
75905,15,0.0356615838662075
76052,13,0.0548696844993141
76076,8,0.1527246653919691
76217,6,0.5214723926380369
79315,6,0.0376055257099001
90751,9,0.1190260133091347
77007,20,0.1744186046511628
76839,8,0.1154107264086896
76847,20,0.3878748370273794
77045,11,0.4590347923681257
77478,5,0.0374100719424459
77501,20,-0.1559579439252337
77584,12,0.1015447991761071
77699,4,0.2142857142857142
77830,16,-0.0332728372655777
77862,17,0.0518844836025451
78216,18,-0.0204081632653061
78034,16,0.0297760210803688
78050,19,0.1576923076923075
78200,10,0.0921518987341771
78881,15,0.0988023952095809
78975,12,-0.0201207243460764
79007,18,0.1656265002400385
78963,14,-0.0114942528735633
79195,13,0.2014797951052931
79307,12,0.0091370558375634
79411,15,-0.0099735992959812
79667,18,0.2410369553226696
79881,14,0.0118243243243243
79797,12,0.089756695972194
80114,4,0.0250000000000001
80274,18,0.0048426150121065
80233,3,0.0275275275275275
80320,13,-0.0243971631205673
80432,16,0.0174807197943445
80544,18,0.028617216117216
81165,1,0.0511784511784512
82598,13,0.0756663800515906
88988,5,0.1757944557133199
83399,8,0.0574162679425838
83391,20,0.0782747603833866
83704,19,0.0079754601226993
83822,17,0.1481213872832369
83976,12,0.0104923325262307
84084,15,0.0417502278942569
84275,12,0.0596716059271125
84255,16,-0.009208103130755
84416,20,0.0336134453781513
84588,11,0.0621890547263681
84519,18,0.1189839572192512
85019,7,0.2096949891067538
85390,8,0.0901471790678658
85464,6,-0.0802752293577983
89606,9,0.0375854214123005
86580,7,0.0508351488743645
86594,2,0.0574018126888216
86881,3,-0.0670103092783506
89416,14,0.0121457489878542
90539,19,0.1105084745762712
87255,8,0.1040955631399316
87310,5,-0.0889830508474576
87390,18,0.0202492211838005
87432,16,0.0967664092664093
90640,19,9.145755930265793
88172,9,0.2679355783308932
88458,6,0.3773303504847127
89301,1,-0.0498567335243553
89397,13,0.0160411622276028
89447,16,0.0476022566995768
89540,10,0.0881496881496881
89908,20,0.13668898637728
90387,18,0.2443946188340806
90679,8,0.0324483775811208
90657,6,0.0861266294227187
90715,1,0.0983776320331377
90706,4,0.124893797790994
90807,19,0.0285145888594164
91547,13,-0.0294511378848727
76020,18,0.1016949152542372
91733,17,0.0366735537190083
91888,5,-0.3361493997332148
92203,9,0.0220675160908971
92322,20,0.0354820308043353
92471,12,-0.090868794326241
92635,2,0.1376767055931163
77186,19,-0.0561797752808989
91964,19,0.0194805194805194
11499,15,0.0396210163652024
81912,17,0.0592396109637489
27991,11,-0.0725779967159278
10517,12,-0.0215952629745733
20482,4,-0.006771397616468
10656,10,0.2240384615384616
60038,16,-0.00546875
10779,1,0.3697478991596639
61487,9,0.2606158180720468
61241,19,0.4184397163120568
88845,15,0.051183844011142
28222,13,0.0856715731370745
11368,13,0.1294885745375409
28804,1,-0.0781959766385463
11587,8,0.1002545037177504
11691,4,0.0692438402718778
11790,10,0.1038029179622099
10145,14,0.0669023660592873
45911,14,0.0811055731762573
24643,17,0.0
28484,12,-0.0660847880299253
90893,9,0.0396449704142012
81073,9,0.0728064094586187
10225,16,0.0020089630659869
12758,10,0.0066176470588235
24109,11,-0.1090803033249075
59176,14,0.106709545388101
13507,8,0.0622141869616079
58560,17,-0.0688585607940447
13769,4,0.2424242424242424
11144,9,0.0561719833564493
85257,13,0.0599361336281012
14008,15,-0.03531330966318
18075,17,-0.0202774813233723
14219,5,0.1369014084507041
14227,11,0.0260572404955146
83112,14,-0.0656639765223772
39490,4,0.1116675690308608
14593,1,0.015707552283301
14761,15,-0.0275952693823915
14868,18,0.0774519716885742
77595,19,0.8163653663177926
29209,7,0.013510068824879
24272,10,0.0435394906701092
15457,1,0.2910071942446042
15553,8,-0.0346636259977195
15721,12,0.0705402650356779
44644,16,0.0204930204930204
16030,4,0.0255615801704105
44601,3,0.0494571773220746
27684,3,0.0430534351145037
40416,6,0.0177029360967184
53110,8,0.0201465201465202
52484,17,0.0800821355236138
75034,13,0.0019828155981493
10318,14,0.1077526534379325
57568,2,-0.0217588395285585
16505,20,0.0530010530010529
16548,2,0.0564059551268609
49656,13,0.0652019844082212
46877,8,0.0375402576489534
39693,11,0.0882247029168166
47423,11,0.0391588107324147
27887,12,0.006583655359954
29612,11,0.1377514792899408
39642,7,0.0458112407211028
17444,4,0.0957770438540701
65875,14,-0.1007234279354479
65509,15,0.046641791044776
43772,16,-0.0050825921219822
17778,12,0.0773584905660378
61508,7,-0.0444462837278595
18033,19,-0.2630309526999865
61946,11,0.0123693751332907
65154,8,-0.0338372930165586
19561,5,0.0832512854173503
42024,5,0.1320590790616853
18650,16,0.01875
52230,12,0.0591102985984155
60898,13,0.0161662817551961
17961,3,0.0404624277456646
19393,12,0.1583585095669688
10874,9,0.0603284902084648
55597,3,0.1249528123820311
19880,15,0.1438848920863309
10890,18,0.0794563512807109
20117,11,0.1055806938159877
45655,2,-0.1289087428206764
64186,15,0.0261447786005744
67838,10,-0.0352407536636427
20336,1,0.4631294964028778
62148,17,0.0252135014233427
28564,3,0.128638497652582
86290,1,-0.0721847930702598
46690,8,0.0899893503727369
20504,4,0.1020942408376963
20750,17,-0.0159600997506234
21371,7,0.0619629127091814
27334,10,0.0083243409896716
20618,12,0.0711743772241992
30402,16,0.0219399538106235
18542,8,0.0133459312625485
89792,3,0.0501972818939062
64557,11,-0.0809773828756059
60599,13,-0.0910300771892468
90011,8,0.0652853792025021
22921,17,0.180639585133967
64194,11,-0.1421220289144819
23182,11,-0.0076836581709144
14541,12,0.0060650766330627
30509,14,0.1385516952699874
23297,15,0.0079691516709512
23393,7,-0.0482078572546563
79026,15,0.0978289301595605
68320,19,0.08
47677,2,-0.0227272727272727
23916,3,0.0966276428446619
27422,19,-0.1546391752577319
46578,12,-0.0367536231884058
24193,6,0.1025641025641024
11995,13,-0.0278048780487805
11308,6,-0.0552799433026222
24441,17,-0.0688976377952756
24476,11,0.0262828535669585
30648,17,0.1556948798328108
18729,5,-0.5156184574156268
61735,16,0.0550124275062138
89525,15,-0.0274818401937045
25129,2,0.0850162054350536
25452,17,0.035641547861507
25487,9,0.1497919556171982
25778,8,0.0129773822766037
