Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,0.10478799648587422,0.16322661323938736,-0.15971978984238178,0.032260698165362145,0.13414376041694243,0.011655760300828266,0.010302169945244355,0.04526440745032656,0.010885714285714387,-0.006486225641171073,-0.025598827239033173,-0.016003483751564795,0.23456873088941887,0.03315281538568349,-0.2659114945018539,0.021037156536219737,0.19133898541514904,0.03478748997594239,-0.2959336924240884,0.07517756328537617,-0.3485173262040546,0.050241321160667596,-0.14607259649147697,0.0963083359904191,0.10793555057728743,-0.06278515766947945,0.10255885181096192,0.14706483107970114,0.02409739363259855,-0.011905254020090128,,,,,,,,,,,,,,,,,,,
AAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,-0.07600468216652334,0.12542956560756435,-0.04055365163654567,-0.049514569956249366,0.00662484794807261,-0.056547355544782296,0.1826817005298378,0.022840072598223182,-0.1006106609488363,-0.09175207856775669,0.1762267862089526,-0.011194116048749758,0.13980975356234038,-0.009129169423246042,-0.05601177973168381,0.08545920478255842,-0.026087269174595473,0.05320530440386184,-0.01630170550701182,0.07697942345841957,-0.0177537868879748,0.07439220054571649,-0.12842917201083082,0.05111363444863959,0.06878846140101347,-0.017719425233208352,0.07892193325445485,0.11232270534331601,0.09231620188135214,0.007803210325874277,0.17988771791588687,0.004683840749414525,0.07651518289904291,-0.010495112587342148,0.1490101561438144,-0.08438457235374863,-0.007569346957342682,0.01954760856908133,0.03814816876105809,-0.029920308770555182,0.04269224273701644,-0.09172210826718985,0.059241177870899664,0.09908107778860642,0.041255673898409784,-0.03713249530535001,0.020263639723530735,-0.13622542088448109,
ABDN,0.26740393169251164,-0.06969687134882518,-0.10227984558234382,-0.05357056686497419,-0.04488471009626138,-0.04541683427192289,-0.027654022208776996,-0.025640872956798844,-0.03999839937804395,-0.046920629385869494,0.030989681340470865,0.05839932462961639,0.06541842965365219,-0.005004096552593373,-0.019605420067596357,0.08510224606101224,-0.009654458048923065,0.05658841852698937,0.011252057437993068,0.05544864354871315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABF,0.09575793899956242,-0.05875645843469335,-0.026111197510533923,0.03580504519478023,-0.042345305050266235,0.1830442272595474,-0.09476629193706032,0.03990269983863581,-0.06022672917587735,-0.0568068609423833,0.022363715199469114,0.058147179322162845,0.04261596670085832,0.030941876206016516,-0.039809952090765544,0.0,0.02189727684588272,0.008449735536378178,-0.0030089157291356416,-0.00419448766284114,0.08517608951084488,0.04839747858125798,-0.03547000160562319,-0.09445002697925997,-0.038046485028190635,0.06469130246302801,-0.016062020955841638,0.006587744828128628,0.07516901267000375,-0.04194399477388078,-0.03292320802119575,-0.009318512983978122,0.02507571952195997,0.06079758582304118,0.08373673537842286,-0.025233750768642205,-0.017611513732418094,0.02336452961841662,-0.04035881672924757,0.06625579284315153,0.06305715144767965,0.03632340525871447,0.07148528967231682,0.007200227208179477,0.008429450607864375,-0.0102928671043232,0.011210834311711215,0.02209441042119309,
AC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM,-0.19660742643213658,0.003002718807895155,-0.08767167389825059,0.09664544560223254,-0.013340237004946465,0.1090412921851458,0.07387822990959436,0.061730273682693015,-0.07056975746647098,-0.10980480507841428,-0.06673005418860112,-0.08444095290670517,0.14285760505758227,-0.014564074114813419,-0.06150303857236461,0.20803542382071205,-0.017837965453031956,0.0806079113644822,0.270652868027357,0.019577340185485292,0.03993797648274966,0.003930623840595615,-0.05286657541854145,0.03457489405083014,0.13445986479315186,0.10142662460808327,0.12480035444901394,0.04418178629924374,-0.014874520354606902,0.061403782535422335,0.11532386840765607,0.03833364958029506,0.02693223099085551,-0.024259846084201064,0.05323384270627218,0.020593373332749465,0.028569283515603505,-0.019396604612583412,0.07907127006572501,0.0353114701963515,0.07044460748349235,0.0,,,,,,,
ADMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEP,-0.03846082138565399,0.19266012391473541,0.20441990295398704,0.13836368171613866,-0.018516553913447975,0.07284565278296595,-0.044301891002398675,-0.022279185187205064,-0.02474375954086827,0.04486935451152774,0.09993214578264631,0.1622905335554854,0.0031932371798297776,-0.05647504270515269,0.0564817808155913,-0.002381619004752644,0.013676828786365558,-0.0364339394694666,0.001553231102066066,0.11322487890542066,0.15009698998140109,0.06455438994423979,-0.12126333448217153,-0.006329505646628708,-0.01601692231488172,0.05838017153955888,0.11789713363404486,0.10208587008311731,0.03855331595904943,-0.004793328736990787,-0.0047758820678426295,0.08549489265109234,0.0025958632134179815,0.06731018603444894,-0.01599661394630858,0.03878159329113351,-0.02957195025537407,0.18095054611200845,-0.039630523117212046,0.009228802482081022,0.0061930467332942385,-0.041543437757568524,-0.07671302957633896,0.11620685963096467,-0.006080084000226971,0.06818233488689307,-0.11611036312119427,-0.048259902205165295,
AEWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEX,0.23077528841989214,-0.25713700713700727,-0.02778330726574707,0.02857727857727843,-0.125,0.4814590126639875,-0.035720814595444406,-0.09676034477064821,0.0,0.053398733736867765,-0.031240521686381584,0.10341365461847385,0.03574179633338481,0.07689755288262123,-0.33331489879438114,0.026307574424610403,-0.05001078399654901,-0.024382545569320624,0.0249919120025881,0.0,-0.11110046012269947,0.0,-0.34782676648484745,0.642864479022236,-0.1063946951793131,0.021755948892275168,-0.021292705871555406,0.06818460331854603,0.41936269394002657,0.1481407516875024,0.12500561671534482,0.8461219411032765,-0.13329498885613633,0.07140656293329228,-0.06664749442806828,0.0,-0.16667665208795146,0.12495787558131699,0.0,-0.11107782637349461,-0.05267041262273686,0.0,0.0,0.0,0.35718687413341565,-0.3000107839965491,-0.39394137446488675,-0.029402435929967052,
AFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGR,-0.2628209216013876,-0.015778770837517664,-0.06764664575628487,0.0706731492155781,-0.08286022938837423,-0.1745263777025169,0.169647810745434,0.10392219309635209,-0.17413076246067305,-0.18458606922493148,0.11918610018648801,0.05213159658478306,0.21164438376800665,-0.16190250734844447,0.019416597118179002,0.13186137825072564,0.019611256164780988,-0.04800044189129471,0.19559905429858282,-0.12775345622119816,0.022475616076897742,0.01569753529552531,0.032948562671478276,-0.1702660021739576,0.06922941976229113,0.1016971673612368,0.021646036702002824,0.06288285215840084,0.08847801256424881,0.07347576862949468,0.0975306149912527,-0.005786533765929636,0.0038782465624631612,0.011771700356718373,0.0,0.047229387174241744,0.01592149492174788,0.051497415627850485,0.088779922620156,0.011828002009713678,0.014397961350605115,0.02708951317396635,0.016450139670997066,-0.014421186033299782,-0.004784064715348091,0.004807062011099816,-0.002397767896067604,0.002403531005549908,
AGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHT,-0.13852159677622466,-0.08251081107846692,-0.015102007640412918,0.05750386797318208,-0.26525198938992045,0.0,-0.16405334346985956,-0.09347002067539634,-0.056575489673731494,-0.07822098656500243,0.05672692087786424,0.004888095322278296,-0.07669204841302868,-0.05117046237716538,0.08488402375811743,0.1269503143225026,-0.003462558141729022,0.015842741858191678,0.08812364425162666,0.005146912376699397,-0.15623424523045082,-0.14721145288056836,-0.177453778384415,0.05973937170434085,0.0296100731112916,0.12983288079850075,0.05698648299055753,0.09672213996293899,0.15662366429435792,0.03015001056412414,0.08045793336453166,0.2253458090322944,0.004721554740525269,0.13369231014321903,0.07150660612474824,-0.14867830206501675,0.10213658786597479,0.16250837864005363,0.036273828818399245,-0.05566386677113133,0.19779572239196863,0.24659919468930247,0.13468959343067954,0.06046618215150934,0.6545336366590835,0.1224464980544746,-0.169502650845746,0.2165233415233414,
AIQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNA,-0.004626363488359431,0.043475798802327326,-0.032701129750085656,0.009427311557441698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
