Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
888,0.23449497409555864,0.08424074820917604,-0.18810321977079603,-0.18681611279463406,0.01909782791280623,-0.09833277021122899,0.18187889428207504,-0.010316232735300579,0.021564655682474676,-0.05438903662357497,0.22482807549360273,-0.09021762250892995,-0.06443555415262792,-0.12908334628210794,0.07146927928793256,0.010835582655300158,-0.0012025058670648292,-0.14717898671783258,0.01651683630004941,-0.15951914380464272,-0.05203179423059745,-0.0681823855929029,-0.11587644946730247,0.08110343949855237,0.022962878578286938,-0.02580668175458478,0.007833409230720179,0.009346020482219108,0.05579062976238114,0.04980113509406969,-0.021826082015011128,-0.013476333402332119,0.036278321490816445,0.012909767425017371,-0.08951231675300964,-0.016891809761513166,0.08927609917997348,0.16125361966020035,0.0,0.057207258462155464,0.041717936850185655,-0.031175663186906344,-0.02367833765790006,0.016636180571763637,-0.011137232169693978,0.10864365025527523,-0.12621147206854955,0.0754013296578564,0.0
AAF,0.1495803259414088,-0.43283443855814463,-0.12329078567020701,-0.0786701777485187,0.0038148448529633505,0.26625080826138214,0.32792888350127525,-0.28136116152450086,-0.017369904055355323,-0.02747233688299977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAL,0.03574186270075619,-0.2689571850987649,-0.07418193161211328,-0.0951859898624704,0.07809033541410737,-0.0004891096502128711,0.09641553134955871,0.04578629462496542,-0.0597893042096338,-0.13857025048149252,0.18045395735363634,-0.02716381981798799,-0.061051331323459745,0.07149454048443116,0.007455271438122191,0.16066445315169608,0.020890142155295166,-0.0257034823616048,0.0023314821057862645,0.09204328877500623,-0.05693466616768217,0.038930111091113995,-0.1096188563662549,0.08394952606478778,0.03878542775201499,-0.03755948010686272,0.030532172274123415,0.05956168031081788,0.15245610508592744,-0.05754138434759648,0.07700723846889623,-0.03978855645384505,0.1824680534523524,0.16056287654084977,0.029980958623431864,-0.04170572152687679,-0.10752670649418938,-0.07709915627678932,-0.04484154194455414,0.18029221667348638,-0.037680825212356384,0.0747661256947254,0.12869254267033492,0.2620758566135144,-0.07080584062689554,0.11979012339261241,0.28018784633335847,-0.11055997190373879,0.0
ABDN,0.11782855860572972,-0.24011708869753046,-0.09606566220954871,-0.09225914021539317,0.08386691829410098,0.015398566222389443,0.07803472206211248,0.12247221834029487,-0.1328138675811179,0.008072069463234577,0.13908073228054252,-0.06148904883522943,0.09074793179132201,0.08187588474359564,-0.026251285329183194,-0.01486072858089349,-0.014637804706974289,-0.03167122944139089,-0.21968600560151008,-0.06162945053767965,0.07142974251354661,-0.04113723810234993,-0.09692955836891426,-0.014043056508167728,0.06033305628116836,-0.025471165945875507,-0.13992927807029276,-0.0021165466152323065,0.00781926855434234,-0.02494937542695419,-0.011417252804568068,0.019138947096742465,-0.0009147838899803418,0.083209193445414,0.04855844830531808,0.02967954563405173,0.10426495191125973,-0.054657342238012885,0.06205320893502542,-0.07682358171990455,0.09797062858065009,0.016502895388703864,-0.022748404886338114,-0.028754491064581833,0.21326425555629025,0.00033070032881066247,-0.10420828113891045,0.04689161409229459,0.0
ABF,0.04419755441748996,-0.2248012216020956,-0.13894184985456792,0.018217115044011134,0.03611782502075034,0.1222229132449264,-0.02343750359460317,0.007873705376230333,-0.07299282310534494,0.016907252728805888,-0.025439120060019138,-0.01613541424778664,0.04697127149021041,0.07962621923398916,-0.06915096066277249,0.1655405926384368,-0.12303269713374354,-0.027169434671047266,0.07685576362738233,0.0021884468558586168,-0.055004298049374345,-0.11102938428422271,0.0351876394227999,-0.022592535826191806,0.08695619854514036,-0.039071507564883756,-0.05760094400513183,-0.012954577876965745,-0.021648688230593183,-0.12017198426169051,0.016833158921563784,-0.03344373893753361,0.11450625575577056,0.01916506450763622,-0.025511866009725215,0.06927186409476005,0.08227580031833992,-0.0064933562079910745,0.10885176171083244,-0.12910310962038696,0.07741401058041686,0.02666690639882585,-0.04917384689027948,-0.16032268448687748,0.132626943483257,0.0018300169197156269,-0.0636459133657562,-0.05242725111462765,0.0
ADM,0.02981800780364874,0.049999707249201775,-0.0526779420351533,-0.018679801064151458,0.08533708260407469,0.04948093823956934,-0.04714801044654515,-0.008476178254273714,-0.004147333478277004,-0.02646945401362788,0.07889669830473367,-0.05705828566746829,0.01845034042787641,-0.0154406889538512,0.04162714832146919,0.04292066964574315,-0.03705476765504345,0.05092362353837521,-0.026251536920769092,-0.019817616481820566,0.0767664098464731,0.03826874796137236,-0.011737153692914504,-0.0350176740897844,0.08378416515609,-0.01674234876293823,0.030676740186277307,-0.06312561834371178,0.021226647252088116,0.02746381443987511,0.012540624512924481,-0.038485737995268665,-0.09619881633489191,0.05756843562026237,-0.019465040758937513,0.020119553285643077,0.026539410401455354,0.09725288136678345,0.02477496410292157,-0.035306768427236124,-0.0032489828856673286,-0.03902183646584967,-0.08170062184633209,0.02856745768535185,-0.04653337185521533,0.04880440539985975,0.037994010363297415,0.05363679241282715,0.0
AEP,0.044101137639364296,-0.12620410692052453,-0.03888992797242574,-0.08319174959012154,0.10714389494055632,0.08571230263476148,0.10609613675595453,-0.03169518557564943,-0.016128353055122724,-0.037265980736485904,0.037967730861654614,-0.10782421065319336,0.023436078091948476,-0.03759366302718892,-0.020258030562473106,-0.05729051509513661,0.0627297179579267,-0.014544591994638534,-0.058220100987178114,-0.11648984412569563,-0.07032295551552448,0.024494570106718072,-0.059631721090105616,-0.018543405641645583,-0.019480984134656376,-0.01282037612123299,0.03174625002062692,0.0356169377693345,-0.051025069261436684,-0.07151452487819066,-0.057451103996480346,0.06869311438361603,-0.022579585099969268,0.02747253444697617,0.014737951190358034,0.12071987019586117,0.043305390808787037,0.03241465633187435,-0.054930376361466804,0.08396941701178728,0.10455439552125867,0.07818119735943552,0.12849362926428265,0.046430515513800286,0.1222904924000543,0.012194190964287754,-0.0954199439721749,-0.08863253027213447,0.0
AEWU,-0.018383985147515824,-0.2838396392750816,-0.0747486093281986,0.011921031622532219,0.06170267785312045,0.002130722718111322,0.0022654141956335305,0.045956714660871256,-0.018370914693768836,-0.023607695645884386,0.016692403853224347,0.043124079528718884,0.01077703174184741,0.024285260482846294,0.020173377622944244,0.012252329090670422,-0.053791476549647665,0.00744238406454234,0.0075140593248372856,0.009525778442161625,0.006305210600435318,-0.012359728149201943,-0.008182844243792342,0.026899116240884702,0.015646458701196853,-0.034262797233713393,0.0004106905920262527,0.00802496656263929,0.009564532463148367,-0.0024694129531933617,-0.00370636632318877,0.008636942264619085,0.0012261426520174812,-0.0012246410673714125,0.007369531693856013,0.036196659546196,0.024309982426518717,0.01009362709268724,0.04913183984225222,-0.016961016584105093,-0.012897739352278337,0.003948632208032432,0.01282651774455057,0.0038700810185186008,0.036981471757557616,-0.01419803298084743,0.0037856294536817714,-0.015006671662797788,0.0
AEX,0.7777777777777779,-0.4375,-0.23809523809523814,0.0769230769230771,-0.11363636363636376,-0.15384615384615385,0.08333333333333348,-0.040000000000000036,1.0,-0.16666666666666663,-0.21052631578947367,-0.07317073170731703,-0.04651162790697683,-0.2321428571428571,-0.1515151515151515,0.1578947368421051,-0.20833333333333337,0.14285714285714302,-0.09999999999999998,-0.06666666666666665,-0.038461538461538436,-0.15217391304347816,-0.04166666666666674,-0.11111111111111116,0.009345794392523477,-0.027272727272727337,-0.06779661016949157,-0.048387096774193505,0.008130081300812941,-0.2407407407407407,0.06578947368421062,-0.16022099447513827,0.6915887850467293,-0.12295081967213117,-0.10294117647058831,-0.2093023255813954,-0.18867924528301883,-0.17509727626459148,1.3491773308957953,0.27209302325581386,0.08860759493670867,0.10027855153203347,-0.016438356164383605,-0.08750000000000002,0.5686274509803924,0.2749999999999999,-0.23076923076923084,-0.07142857142857129,0.0
AGR,-0.0760989818925315,0.11613548619034963,-0.032293683446272925,-0.003872289773840243,0.03862224378335233,0.020277498363430402,0.039311672364010564,0.034700640442300035,0.07586729227472566,0.0,0.02344311264037513,0.07046871205375216,0.04562383612662946,-0.00010579547618549956,-0.01705455377384002,0.10964689591507049,0.008870986518894508,-0.011166367361974516,-0.0037159372419487413,0.011766344078535163,-0.039221369960756314,-0.017503888535938872,0.02219186671443918,-0.05834721548615662,-0.0016630878699844809,0.058233826412404266,-0.05435240583129697,-0.03345482682087508,0.0769011490220155,-0.02319703557735553,-0.05703782997717688,-0.016546162402669595,0.03465000616548153,-0.007040385282533701,0.01968495744636578,0.02014519826781025,0.062498590342151994,0.01739369879988084,0.07506907440299981,-0.04172478192004914,-0.008717456002624635,-0.024639436812872728,0.012895309533731414,-0.0076960187461232454,-0.004209274128977647,0.05981186054405274,0.011427170181461443,-0.026985755529574607,0.0
AGRO,0.2004332885103839,-0.1978186612332955,-0.09363967193525613,0.01415665968932478,0.006096209266237995,-0.07166743839069822,-0.003792732304853552,-0.0016374149311774167,-0.06711537543558177,-0.01689427002674926,0.026000288892098933,0.005275895450145063,0.010565447074936563,-0.07505768447722039,0.011578947368421133,0.06315687037757889,0.0363572184962937,0.08907683013894219,-0.019387150627389715,-0.003915888853127325,-0.018790462655929208,-0.016564004348051165,-0.028707893413775887,0.027641436321363955,0.0792349726775956,-0.03715236765811236,0.04464385866517118,-0.08035898493913773,-0.04680432645034405,-0.012621359223301098,-0.016518667048601166,0.014137697298344243,0.012500612775135922,0.03896302332688206,0.07442267702747074,-0.12245485977718018,0.036174553415932786,-0.11431845224979054,-0.020969064158432915,0.05537088475023921,0.07111154465200209,-0.015556729245690737,-0.02650275778255573,-0.0011671880106448596,-0.07240916374344986,-0.03011592741935476,0.14997826401970737,-0.09253090207767167,0.0
AHT,0.2787883054669069,-0.31449947688918833,-0.03216736555227251,0.03930555916746847,0.03403720361145268,-0.024790271133073527,0.058248304826042485,-0.017474879264594456,0.016885920220265582,0.007042066715345019,0.22678218175071008,-0.12393566366971953,0.10478190237271656,-0.06521742499099947,0.04067108199097058,0.1904242065124815,-0.09324567236335335,-0.061826768773175944,-0.20057407839355523,0.015833328544330172,0.06429195154403056,0.034451442529745524,-0.06127661946297813,0.15877723413334133,0.052686194520608964,-0.05285127469931172,-0.024460501300728965,0.06325357604719084,0.03256338270228598,-0.011422921963206822,0.07477679107740953,0.05102643147053976,0.0417931926239723,0.0479794655331538,-0.006896414822603059,-0.004369204976436558,-0.02436113362585124,-0.062249499310382705,0.07555209807327312,0.022460630812123794,0.030322426585392526,0.231135743323992,-0.02175561120172753,0.014983595769357816,0.09301656044221596,0.0917515149016861,0.12278866658721355,0.07554599228162484,0.0
AIQ,-0.026666666666666616,0.36363636363636354,0.0,0.0,0.0,0.0,0.0,-0.03508771929824561,0.0,0.0,-0.06557377049180324,0.27083333333333326,0.37142857142857144,0.0,0.12903225806451624,-0.2954545454545454,0.1282051282051282,-0.15217391304347827,-0.29230769230769227,-0.1558441558441559,0.3275862068965518,-0.033333333333333326,-0.5,-0.5868337694532433,0.18400026090075983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIRE,0.004157560897606771,-0.3379327381162438,0.008129213583079942,-0.010142094976493543,0.0,0.0015165676195179056,0.06360192062420289,-0.02077249435230588,-0.08576945680463433,0.022227943700652286,-0.03375072559913761,0.004565068892554258,-0.062494142638468086,-0.026547865223208733,0.01301541826471353,0.019119378384742314,-0.002239694273900472,0.006494734850873263,-0.04867880387510881,-0.008387115962287583,0.044955169145183715,0.022872492608958073,-0.02058035992278473,-0.019132984165279643,-0.010396361273554255,-0.013343869274809128,-0.0010276879998808441,-0.03693556715818447,0.0,-0.008532908584106158,0.01476339601402743,0.013707648194745348,0.0,0.006271161489768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJB,0.2999996375721685,-0.16784189065289778,-0.10025426511412083,-0.07631823661961956,0.06965215479567366,0.04415622226763616,-0.03508923578939982,-0.02325513900578602,0.0012257329962568342,0.014925653248682114,-0.03481559689055869,-0.0023853779429988675,0.2696955890402877,0.14088209776820437,0.12548770376231633,0.048980348699111165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALFA,0.03196043318836872,-0.11854902962974101,-0.08485465476206844,-0.22157016031441767,0.13258053561032423,0.2799900641174917,0.05095447870778269,-0.018747698563903903,-0.15788976972442426,-0.031608632642669776,-0.23238893176055564,-0.08452758867460586,-0.07180692521247423,0.23887997974341646,-0.13900823893829428,0.17892673941678527,-0.1432647668679009,0.09747968543896568,-0.11420212813400288,-0.09343995860050291,-0.030593528563366057,-0.07159386962027159,-0.04864962164482389,-0.47517604226467747,0.027695938402022557,-0.245324864170255,-0.08088871391348051,-0.08763812350533595,0.1175248039844825,-0.010204588405350101,-0.04946556616196518,0.10149536393392378,-0.02499966645764673,0.021274914295368763,0.14077961159313968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALGW,0.0869565217391306,-0.36111111111111116,-0.05263157894736836,-0.09523809523809534,-0.1923076923076923,0.5294117647058825,0.3599999999999999,0.16279069767441867,-0.06521739130434778,-0.08000000000000007,-0.3421052631578947,0.11764705882352944,0.030303030303030276,0.0,-0.297872340425532,0.17500000000000004,-0.1836734693877552,-0.34666666666666657,0.875,0.025641025641025772,0.625,-0.05882352941176472,-0.0892857142857143,0.4358974358974359,0.18181818181818188,-0.3125,-0.07692307692307698,-0.03703703703703709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272707,0.0,0.019867549668874274,0.07092198581560294,-0.03424657534246578,0.03180212014134276,0.029090909090909056,-0.03846153846153855,0.014184397163120588,-0.09904153354632594,0.03300330033003296,-0.01941747572815522,-0.006430868167202619,0.023026315789473673,-0.06172839506172845,0.003095975232198178,0.006230529595015355,0.015822784810126667,0.012820512820512997,0.009708737864077666,-0.003225806451612967,0.0,0.016393442622950838,-0.012145748987854255,0.012295081967213184,-0.02008032128514059,-0.03488372093023251,0.0,-0.0038610038610038533,0.04016064257028118,0.0641025641025641,0.026315789473684292,0.01333333333333342,-0.004424778761061954,0.008928571428571397,-0.05084745762711862,0.0396475770925111,0.11822660098522175,0.0,-0.0730593607305936,-0.07594936708860756,0.0
ALTN,0.4285714285714286,0.1200000000000001,0.1160714285714286,0.08108108108108114,-0.12941176470588245,0.2526315789473683,-0.24,0.16822429906542058,0.2441860465116279,-0.06521739130434778,0.22666666666666657,0.013513513513513598,-0.35652173913043483,-0.07999999999999996,0.04166666666666674,0.04347826086956519,-0.1785714285714286,0.2727272727272727,-0.2142857142857143,-0.2222222222222222,-0.052631578947368474,-0.13636363636363635,0.0,-0.08333333333333337,0.09090909090909083,-0.17910447761194026,0.07200000000000006,0.020408163265306145,0.10360360360360366,-0.12941176470588234,-0.037735849056603765,-0.0535714285714286,-0.11111111111111116,-0.05405405405405406,-0.08011049723756902,-0.06940874035989719,0.41454545454545455,-0.12698412698412698,-0.16223404255319152,-0.010526315789473717,0.08571428571428563,0.01449275362318847,-0.017094017094017144,0.023323615160349753,-0.1467661691542289,-0.05411764705882349,0.1643835616438356,0.17741935483870974,0.0
AMGO,1.0333333333333332,-0.6073298429319371,-0.3321678321678322,-0.15345794669153012,0.17441860465116288,-0.13506118644577414,-0.031986727981838214,-0.05890409082816328,-0.4823802130962761,-0.1971874270819699,-0.3149989084331337,0.11999790419553857,0.3888878781814542,-0.2173882091634789,-0.05369573613818257,-0.1501904478386651,0.12941450314882896,0.08510449213268734,-0.05999771370283424,-0.03101128573923939,-0.09473395967356257,-0.03553454323623606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AML,-0.4718779790276454,0.12289370456977067,-0.38891236502764703,-0.1303868760996454,0.038300920999902344,0.28759781388184247,-0.19591694716723718,0.0760457312057905,-0.0543349076269235,-0.5116097047160433,0.15078025028301378,-0.08080495221679151,-0.04456714918438942,-0.052149522235395374,-0.14235330996594509,0.05300471388757111,-0.15371431463915397,-0.07894727404387591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTO,0.057796490492385555,-0.04099980927570601,-0.07091532222061958,-0.11661384110589057,0.08670614748207606,-0.02314032979220859,0.0054214300608323995,0.04511707672962095,-0.05163943790700343,-0.04930566657595192,0.2033467949188632,-0.11191130459505527,-0.07920154771583421,0.053859121133348786,0.0676934344246456,0.146676521127437,-0.10750689705241756,0.05396825859523369,-0.047231082640508126,0.06849556944370261,-0.1740107704261843,0.024451857776192965,-0.10685994823696165,0.1170771670587527,0.07021683348571828,0.078843803559419,-0.0698633325127096,-0.07912126302644684,0.11345854622099116,-0.07319555206684691,0.0025839859521397113,-0.07865866475830119,0.12076288291388448,0.1456308471440917,0.007951924708126334,0.011131131935515626,-0.007271678499763734,-0.013732373055740377,0.002394815429345387,0.2108686749222708,-0.021970324256265328,0.27576969963611697,0.03267911991178285,0.08395513295696189,-0.00600938248941929,0.06324378541028497,0.12966201090801088,-0.07147569138379117,0.0
AO,-0.05465288035450522,0.04798761609907132,-0.14663143989431981,-0.11771561771561767,0.00941176470588223,0.3492063492063493,-0.08695652173913049,-0.007194244604316502,-0.04137931034482756,-0.010914051841746208,-0.3336363636363636,0.024208566108007368,0.11758584807492212,-0.04473161033797213,-0.11754385964912284,-0.0966719492868463,0.004777070063694433,-0.06824925816023752,-0.028818443804034533,-0.012802275960170584,-0.04742547425474253,0.0,-0.07750000000000001,0.03896103896103886,0.3298791018998273,-0.15597667638483959,-0.02000000000000013,0.3011152416356877,-0.17230769230769238,0.17913832199546476,-0.015625,-0.008849557522123908,-0.05439330543933052,0.03913043478260869,-0.2068965517241379,0.043916486681065514,0.022827687776141303,-0.09163879598662195,-0.0731556106633603,-0.11178414096916289,0.061367621274108775,0.045843520782396174,-0.039906103286385,-0.02349570200573059,0.22628250175685172,-0.00140350877192974,-0.1517857142857143,-0.06666666666666665,0.0
API,-0.13082104108253068,-0.07868985946735185,-0.11781972207772917,0.08169444295589723,0.04081319631328695,-0.004621790423317118,0.01814430658790922,0.0056988559653237125,0.010236604835467622,-0.06581365093415947,0.016177833505969463,0.03188242739610425,0.004421403548423575,0.04331422339469149,-0.027615362568071178,0.12282169694434164,-0.07142110060214868,-0.03857093604550921,0.015536784979649054,-0.051580767900380575,0.012609457092819687,0.006344730348960104,-0.019723020787262402,0.02958461998206996,0.04526253160791294,-0.010042407821887145,-0.01067812659334244,0.009708023828785661,0.02541478129713437,-0.0004824217572212408,-0.005427774612409064,0.025004994851461015,-0.01135016865712457,0.01932905863767287,0.019726139899237216,-0.0034468647695794496,0.02556818181818188,0.034567983701279115,-0.0028972958571998886,0.0029057145719915134,0.011725349733053836,0.0260730878579849,0.01200000000000001,0.03416368815428994,0.02786117897170981,0.025806328193748174,-0.09883289947764917,-0.003624308633068951,0.0
APTD,0.1924113309873967,-0.23443970310150553,-0.0853905615616094,-0.19664624397232056,0.09333351979526472,0.0,0.043478895333989964,-0.15610554299286816,0.0678573189775622,0.2785404442053232,-0.03311441297915929,0.09162699697874488,0.1539511036366381,-0.05168065289001411,-0.007691270059208222,0.14035121452763488,-0.15970519940356664,0.030380433231542048,-0.059524022546300404,-0.011766058138429791,0.06303192364266952,-0.08636409500071929,-0.020044810502066857,0.024530449139354316,-0.005617532015217197,-0.07098227085921816,0.154216873007738,-0.11229869064765818,-0.010583174710188992,0.05351253070208073,-0.07046549369135369,-0.03788785028955066,0.1449578002107812,0.3902035157397008,-0.009389037826037283,0.009340532949138725,0.09589059271126676,0.25053509208561464,0.11990634929483246,0.13008100205261197,0.03361476770811844,-0.04800425648416462,-0.002658382405217985,0.0358126280737705,-0.03977863749327459,0.3704993784981425,-0.06711171965592466,0.010165116971642352,0.0
AQSG,-0.052631578947368474,-0.18571428571428572,0.0,0.0769230769230771,-0.06474820143884896,0.06106870229007644,0.08264462809917372,-0.016260162601625994,-0.03149606299212604,0.02008032128514059,0.12162162162162171,-0.04925053533190582,0.0,-0.01684210526315777,-0.10377358490566047,0.0,0.00952380952380949,-0.06914893617021267,-0.1201248049921998,0.0,0.0,0.014240506329114,0.0,0.0,0.0,0.0,-0.024691358024691357,0.16546762589928043,-0.07023411371237442,-0.06998444790046665,0.023885350318471277,-0.023328149300155587,-0.06676342525399115,0.011747430249632762,0.10912052117263848,0.0944741532976825,-0.02604166666666652,-0.038397328881469184,0.02568493150684925,-0.05958132045088571,0.0180327868852459,-0.058641975308642014,-0.032835820895522394,0.010558069381598756,0.02157164869029282,0.0,-0.042772861356932146,0.010432190760059523,0.0
ARB,0.8548387096774193,-0.4363636363636364,-0.16030534351145032,0.11016949152542366,-0.032786885245901565,-0.17567567567567577,-0.07499999999999996,-0.17098445595854928,0.544,-0.18300653594771243,0.1333333333333333,1.076923076923077,0.040000000000000036,-0.13793103448275867,0.11538461538461542,-0.16129032258064513,-0.1842105263157895,-0.19148936170212771,-0.24193548387096775,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARIX,0.41025641025641035,-0.2777777777777778,-0.13829787234042556,-0.11737089201877937,0.019138755980861344,-0.11063829787234047,0.053811659192825045,0.037209302325581506,-0.13306451612903225,-0.08823529411764708,-0.08724832214765099,-0.03870967741935483,0.05084745762711873,-0.06940063091482651,-0.062130177514792884,0.008955223880596996,-0.05099150141643061,0.08615384615384625,-0.06609195402298851,-0.019718309859154903,0.023054755043227626,-0.12151898734177213,-0.048192771084337394,0.07512953367875652,-0.02278481012658229,-0.06619385342789597,0.11315789473684212,-0.0640394088669951,0.12777777777777777,-0.04509283819628651,-0.05985037406483795,0.06933333333333325,-0.038461538461538436,-0.05853952926976469,0.0006038647342994086,0.07532467532467524,-0.025316455696202556,-0.050480769230769273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASAI,0.4368421052631579,-0.6481481481481481,-0.018181818181818188,0.04961832061068705,-0.119327731092437,0.02586206896551735,-0.14956011730205276,-0.1323155216284987,0.10704225352112684,-0.0166204986149584,-0.04216846691235965,-0.06585254621253056,-0.016788066801348145,-0.04761783191139746,-0.02699943995808718,0.07232212476813626,-0.08072418698146344,0.008839282706581075,-0.026880251756504103,-0.02177352117493636,0.1737031479743667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
