Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
888,-0.007197018378100495,-0.06710095116297654,-0.25500937862863615,0.1904795661574452,-0.0869579288025889,-0.22361809045226133,0.354294269769974,-0.033162258191867355,0.02260799354057319,0.1879146351210934,-0.25500937862863615,0.3605687434173217,-0.3162909211765358,-0.27500903578169544,-0.2377206006153092,-0.01287300747903608,-0.07254561251086,-0.05303945116044528,0.08388108216951684,0.11391127417210045,0.07023199190686036,0.09058099743815107,-0.004801339908811819,-0.20476239807017804,-0.01869063870574239,0.14364962048863128,-0.06143413873733439,-0.002441413842971918,0.14928333988633513,-0.14662640312347486,0.3959845855777213,-0.02296507395003433,-0.40662338303544987,-0.12625777854469755,-0.034145477651274514,0.11010765619398932,-0.04483200424131306,-0.04034172814381409,-0.012859280340681956,0.10478799648587422,0.16322661323938736,-0.15971978984238178,0.032260698165362145,0.13414376041694243,0.011655760300828266,0.010302169945244355,0.04526440745032656,0.010885714285714387,0.0
AAL,0.028343564585313175,-0.031620995764134574,-0.04330463395562645,-0.007646649330924182,0.043890371194238664,-0.07044360304772579,0.17543576135823735,0.00975429065316713,0.11692631458720504,0.046203628255699014,-0.05875068276138917,0.15650502552720136,-0.14202123396841326,0.012428743573023482,-0.11265666238785454,0.20285676163546307,0.0298443175166907,-0.14100003915580095,0.02120183935489295,0.18583285687583162,0.2126199862837106,-0.018731090650400017,-0.04992526437145928,0.1039561163369902,-0.04057585591753188,0.2870615421600493,0.2418420222000104,0.3074399378228365,-0.262903473161359,-0.27442981540558264,0.2976466222029699,-0.14591433938303078,-0.16558504237342198,-0.3352518807172703,0.010748762043859106,-0.18406360162081203,-0.0038076235143742476,0.02399508797929406,0.1172919050157053,-0.07600419116751711,0.12542956560756435,-0.04055365163654567,-0.04951409098353432,0.006624340685595698,-0.0565482585755136,0.1826828325410199,0.022840072598223182,-0.1006106609488363,0.0
ABDN,0.028900539970650785,-0.08827101559404826,0.06650365732018182,-0.050572807744413306,-0.0050904237221598425,0.07282694912993737,0.08066632783875849,-0.10123673948021483,-0.015233811138339659,0.08913750868341186,0.029084204981563833,0.2092451885891078,-0.05618488968283275,-0.06240588789486823,-0.03694426565129383,0.09203695705563031,-0.029648864747598425,-0.06043900894849408,0.0018951993440290416,-0.020844379137442748,-0.001384172030648334,0.10249503827615536,0.003934766592994521,0.07539118065433859,-0.08296525020020973,0.08346751109202799,0.09747405829398303,0.09878647322150913,-0.1935259371384329,-0.015931582371674136,-0.1839945232656427,0.05708125032306666,-0.07977031802120149,0.014812567235815033,0.1558148617520705,0.10820312154964529,-0.20395865560399384,-0.0009904397974164203,-0.02034847713290866,0.26740393169251164,-0.06969687134882518,-0.10227984558234382,-0.05357056686497419,-0.04488471009626138,-0.04541683427192289,-0.027654022208776996,-0.025640872956798844,-0.03999839937804395,0.0
ABF,0.004649189861319014,0.05360665731950198,0.022930716907573867,0.010071239459374492,-0.07455825328653232,-0.07817859414692152,0.09539874052576391,0.028626472723865648,0.016487898953583935,-0.03554657450888099,0.02788484460819829,0.09416054812492414,-0.005128376416662528,-0.04464345984052309,0.026477376375079853,0.012370021668900888,0.0979061909702823,0.07481777915571142,0.03409308442341663,-0.02881210162682113,-0.006558903245666103,0.059380945411971364,0.0025325014990877914,0.003814844756789615,0.08913558204978878,0.028208681497363886,0.11128443583797543,-0.007776517053384002,-0.01228874449408024,-0.1202702865181372,0.16583964115503225,-0.08409799113406558,-0.029492597035966517,-0.09497275101207059,0.10721738851253737,-0.028056793162630433,-0.10279103335427953,-0.04214087881275497,-0.0287609050800417,0.09575793899956242,-0.05875645843469335,-0.026111197510533923,0.03580504519478023,-0.042345305050266235,0.1830442272595474,-0.09476629193706032,0.03990269983863581,-0.06022672917587735,0.0
ADM,-0.017615536767786377,0.028095520533243157,0.03910663712269047,-0.05679219103048072,-0.0011690429141570924,0.10465079654447362,-0.008327409747745151,-0.031036766108559544,-0.032032058691410126,0.07682468668444753,0.03238572718614763,0.08848919626762575,0.05703488543741342,-0.012762894895850918,0.0,0.06660361385854485,0.11552071620736615,-0.03407230089168267,0.1033836189739683,0.015266933190930532,-0.0711314347612172,0.08650162699441544,0.09984332396694762,0.09127303941021903,-0.003411345948460376,-0.023619890720793624,0.04631277677312795,-0.000571018921894928,0.0045927056397354615,-0.03222330793908845,-0.046104836660826654,-0.01204139841903662,-0.0440436385392744,0.027249024877039174,0.08237619577231059,0.200132229480521,-0.10856789130422695,-0.008726628710424733,0.08349274534354367,-0.19660742643213658,0.003002718807895155,-0.08767167389825059,0.09664544560223254,-0.01333867471462924,0.10903953611705264,0.07387822990959436,0.06172814787525427,-0.07056789654780993,0.0
AEP,-0.05961560279228584,0.026820477263859388,0.11350437288622994,-0.04861228823009889,-0.0013868266318227684,-0.038665768347968976,0.30434572139794414,-0.03523327788934438,0.011883383619906152,0.033333834179763766,-0.050000446066142734,0.14613177585956572,0.0145355411200625,0.01176354518490208,0.10976075663335427,0.027775583057397135,0.1494253822528977,0.023531201234867183,0.006577865482650935,-0.006534879921581416,0.08203546458113631,0.017266450254702415,0.028869189078833735,-0.01314927910344399,-0.027846210815922423,-0.027395873950405325,0.2806982098746609,0.18750424386732867,0.0,-0.1891892883884133,0.14951374385587424,0.08649711660997683,-0.39923881073816636,-0.1907701496262687,-0.08047705895612611,-0.0692631197490009,-0.029411710259111157,-0.00501734150892319,-0.04320004229596586,-0.038461212586443305,0.19266004983841922,0.20442092503024445,0.1383654072627014,-0.018520784889650366,0.07284785602576971,-0.044303656278582015,-0.022277234471232643,-0.024743879838231564,0.0
AEX,-0.015151515151515138,0.014760147601475815,0.049032258064516165,-0.10144927536231885,0.05750367827366354,-0.059718699561909006,-0.19274080967892038,0.16755405845919813,0.12026780279975657,-0.23545835272219628,0.0,0.0,0.44266917293233066,-0.3510499259388342,0.0,-0.3088642659279779,0.13336063336063364,0.15388250118128832,0.18175895765472316,0.18926397343663526,0.07431629013079677,-0.04333977931975885,-0.10002047502047506,0.0,0.11113638948925031,0.2856098274349226,-0.12490401842846177,0.3332195871011774,-0.1428780345130155,0.0,-0.3636109818520241,-0.21425959780621584,-0.26316073064281476,-0.17394400676547817,0.0,-0.1785675112427334,-0.12499200204747585,0.142846696647289,-0.12499200204747585,0.23077528841989214,-0.25713700713700727,-0.02778330726574707,0.02857727857727843,-0.125,0.4814590126639875,-0.035720814595444406,-0.09676034477064821,0.0,0.0
AGR,0.006346642049388285,-0.07854256751967104,0.0670549525358346,-0.027189109639440767,0.0,0.011010266329415153,-0.09000440036556878,0.18727645380380187,-0.05495632358526392,-0.07614035087719306,0.036853785425837726,0.11763031633731802,-0.011614355182252845,0.03614407661877994,-0.1170306640194132,0.027347586311097682,0.028076579550308622,0.3283297224801405,0.046873312452748506,0.040687872316511164,-0.13381687192717706,0.4489349696713216,-0.2096549417470316,-0.06766800062366818,-0.03621518733720697,0.045454545454545414,0.6051105320669077,-0.1345748163235615,-0.333349498084477,-0.11364710939179035,-0.08329721423223924,0.15658752221665218,-0.07775396124910683,-0.4545517067467505,-0.017854730490385884,-0.06490936269659131,-0.05024995000999799,-0.00748208863397315,-0.1282525951557093,-0.2628209216013876,-0.015778770837517664,-0.06764664575628487,0.0706731492155781,-0.08286022938837423,-0.1745263777025169,0.169647810745434,0.10392219309635209,-0.17413076246067305,0.0
AHT,-0.021465194509250884,-0.12071607897859749,0.007001951658910155,0.12303666686898529,0.028900330289489018,0.013103506453336466,0.30569910139792755,0.06048689320860867,0.1272741238176751,0.35801990820766516,-0.16668115384137783,0.062035950255186156,-0.1302347988667255,-0.0811930231332667,0.18902018771694595,0.15764354309919648,-0.007586991261283371,0.045863133328314376,0.16796215531795178,-0.11437827062048345,-0.0554869079140925,0.03798937274781644,0.18486087491406455,0.22076946861610502,0.026665457348873156,-0.05857490500789819,0.4573339555140765,0.15492401106600107,-0.08974065474049131,-0.11324749144481172,0.23286495763166348,-0.17977066776151784,-0.33582002337358796,-0.11525470462535314,0.11956165229302917,0.08660377358490567,-0.12109374999999989,0.17956965876983255,-0.03919644162298752,-0.13852159677622466,-0.08251081107846692,-0.015102007640412918,0.05750386797318208,-0.26525198938992045,0.0,-0.16405334346985956,-0.09347002067539634,-0.056575489673731494,0.0
ALNA,0.02806446115098371,0.06566706354812024,0.008548226243054513,-0.03306240528998483,0.06608899985313577,-0.021554821094984966,0.08013481451916915,0.009084196630344765,0.12246025566968877,0.0,-0.10093255357102537,0.048088983552242226,-0.04588253889403204,-0.13491815447122713,0.0243921960980491,-0.04651517753229151,0.04878439219609798,-0.023811384146579684,-0.055095147566400215,0.11383166810575229,-0.008075370121130465,0.16982752451155791,0.32499920978600993,0.0,0.012643236668587132,-0.07862451338917076,0.07829294663868214,0.17731186821415212,0.2817928783952395,0.028072425872021523,0.263810948996134,-0.3285887721354712,-0.35484132343011476,-0.13545509737075612,0.012100014179704077,-0.09818631316468107,-0.23610048353222735,-0.1346191777733945,-0.03256232366050149,-0.004626363488359431,0.043475798802327326,-0.032701129750085656,0.009427311557441698,0.0,0.0,0.0,0.0,0.0,0.0
