Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ABF,0.15176705333288232,-0.12146061740499747,0.03889890359541681,0.028793176268097076,-0.02821830301347039,-0.030110294667843984,0.021434205457758315,-0.017399349927602947,0.12114915043025776,0.028512144767288694,-0.011941555174502683,0.08753978150415964,0.06834666836337022,0.010910377320565656,0.03512933186857081,-0.006231933801727596,0.04454744153499246,0.026452070586148846,-0.04060641637528406,-0.017457776588941876,-0.012313928816162112,0.07407111820519652,0.03687017285766814,0.023575361159474895,0.024149513973561243,0.024742084755221327,-0.0484718332362174,-0.0032646217113737608,0.10261786594088762,0.03906606350381803,-0.010823292106799665,0.0520349356683345,0.045920214940716075,-0.005078914948513535,0.061362444876183586,0.040594313587061004,-0.028676516426656695,0.09626582105464565,-0.08781248051867085,-0.02956496488139526,0.14885321100917426,-0.030477820529234534,-0.1198654915961902,0.06708266356145653,0.005395569016199531,-0.047946159763994634,0.04918584993199504,0.03970026563759643,0.0
AEP,-0.011241429086972343,-0.07291858344903734,-0.03030155563125525,-0.05263400540939278,-0.09913751332493459,0.013099762970027573,4.2078096947895105e-05,0.017249989299014112,0.0,0.017538001422784832,0.03167874902642165,-0.03493733828652379,-0.021360569237951155,0.0,-0.0042539405293479104,0.04910595537165641,-0.07438310444821361,-0.11029438609728492,0.11867291093745758,0.041664303136876635,0.11111811420647943,-0.07692755225226533,0.0,-0.01680299736872204,0.0,0.0,0.1052490161058337,-0.02564142051929652,0.0,0.01739157683629977,-0.05737789658686443,-0.1004397560748781,0.21928659366293024,0.027035120701415893,-0.0263234627097777,-0.033897774578234174,0.10281148064410339,0.13828533259989784,0.021738694072542586,0.09523600149493272,0.0633020874728254,-0.036595802179983816,-0.012036934030481672,0.0652240893039131,-0.07059782369267376,-0.11458272385075963,0.18517405575331702,0.09460314247400237,0.0
AHT,0.007112462626406968,0.13570989836244163,0.05080679534798782,-0.035654308228911025,0.0881777868653435,-0.06896141444667858,0.10525623660297456,0.026069004601206425,0.03070803721680604,-0.0704321857506689,0.2572696389967979,0.04684362770120809,-0.08566183334370514,0.08605511717891967,0.061311957535327366,0.17814586326375403,0.0057798555036123744,-0.0698869475847892,-0.03124760664777526,0.03225551426990281,0.15255472789812963,-0.06687214369220962,0.06357244591142375,0.029776039484099126,0.15068713332797556,-0.049886736745654026,-0.025377058940265873,-0.020864200529499,0.07947037231253273,-0.025798212005108456,0.06406109857853393,0.013916446208112943,0.02865889956628953,0.0014193658273484733,0.0,-0.011782197660392235,-0.05971881511962229,0.03432188361116428,0.058112009237875295,0.08937669035788431,0.04358385297013445,-0.05895796658327923,-0.01514736746053491,0.017989843943522432,-0.0995371661183293,0.11672945791948197,0.15478929958291365,0.05990853658536599,0.0
ANTO,-0.08552162547528519,-0.0791115001641316,0.05064091510030466,-0.07602836126085455,-0.04241576605212982,0.10296179951758555,0.05823340852427883,0.07583740460452781,-0.09936155527435864,0.09822500157918013,0.07792871003983248,-0.07733626511700953,0.038018846392122274,-0.0013675881605939022,0.1260174525188824,0.04095263539559557,-0.05571773525065771,-0.12229146237307431,0.0702122617556451,-0.04131507204985074,-0.031982406534715624,0.08694167463461278,0.17748291113791703,0.035344073935306586,-0.050365684917968,-0.10460176991150438,0.037115899996328805,0.025410329769613105,-0.03075856533002519,0.1091909830426161,0.0,0.005329969891773034,0.12166849215041986,-0.15975151468670912,-0.006325255296448673,-0.059725556232309907,-0.014685635612666337,-0.07224969704909445,0.13933355722228447,-0.030040899055340464,0.03097130489943667,-0.02121986851716584,0.17023550027781353,0.03742295925154071,-0.18057624532209426,0.09670863882690472,0.4854098845812371,0.10757834010751277,0.0
APTD,-0.25742663773506924,-0.09418068652455713,0.0,-0.04290865115445763,-0.26761140907674397,-0.05797191019916259,-0.014285931860064882,-0.01960520814668798,0.0408187052707647,0.10436886955178548,0.0700059685046599,0.010091173006112175,0.0,-0.003346305660063442,0.04561183065919194,0.0035209559928999212,-0.15602180817970468,0.0,-0.03390460523714234,-0.016665888977027143,-0.0029387818400340437,0.0,0.03911015139673357,0.02285351662298707,0.080249991097183,-0.05814284995555852,0.0058533787658985315,0.07545920449907006,0.25197315375268303,0.01575711434866367,0.11402246266930538,0.04588462985860975,0.009250969859743385,-0.03096821683009554,0.14704862419901987,-0.06421073424008128,-0.052181122790125434,-0.07257844474761244,-0.04616003406993807,0.007760994742551874,-0.034018540910922934,-0.042243423592345564,-0.040541398577717436,0.0,-0.092030670484463,-0.06321502830859516,0.2185296085463897,0.0,0.0
AV,-0.04190896330459193,0.05269520830534824,0.0909071877911174,0.12181346359334455,0.024172308876408533,-0.010466188676999888,-0.04700745655070737,0.05405502327999945,-0.05186893644029378,0.04493237641820036,0.008768995507980604,0.04427671386688292,0.017079267596340486,0.06799563635378059,0.011743333104819342,0.015256337087097505,0.022219060154387904,-0.0330558613098515,0.041305500236400006,0.00868547314873691,-0.03429026000307045,-0.003248175944022713,-0.01910310903099488,-0.03828539184294777,0.06351443763694453,0.040681461685935005,-0.006736969661997438,-0.007609108023564515,0.042801585465077174,-0.053484247935168816,0.10772228874644885,0.04307044254144987,0.07044111992729563,0.028000610857086494,-0.014780199842462594,-0.029629247932393743,-0.040366911988923504,0.13304821223468344,-0.08854219861777823,0.01909082235386994,0.0808700135939624,-0.017446734034027522,-0.060103375728348785,-0.040211068638856595,-0.05610504106107783,-0.11013317326483885,0.06955320816692145,0.03354757073306236,0.0
AVON,-0.06240653292212983,0.011406748652999399,0.06305876544527766,0.061802210257863255,-0.08267671762546092,0.035043468025357516,-0.11801085634621655,-0.03237009483134723,-0.029412256313968488,0.06325642012973542,-0.028315028435909717,0.07014750225611599,0.010246437239405104,-0.02775634917033476,0.021817822112724317,0.0496197323850438,-0.01799261432972965,0.06379711824939238,0.05107359285767732,0.05244746067752759,0.015988084172672945,0.11706482608362623,0.03917502067312584,-0.05103629443434976,0.0,0.0019130025310494236,0.04391220193029355,-0.003978124685793727,-0.007889144294574213,0.006653685285925137,0.07610631110609956,0.06531629604048117,-0.004484371963706546,-0.013274532072744427,-0.03624785000497521,-0.07589139106485265,-0.03165638448981323,-0.07573020233649075,-0.07039888084577739,0.024586982001149726,0.07964794351621252,-0.05357585558509326,-0.0033110317037937653,0.05410365526250405,-0.06525582440632272,0.06609058855004823,0.18556374034237244,0.015909659298589895,0.0
AZN,0.029025251153950604,-0.0776358627598297,0.06366947130478451,-0.03615443301691634,-0.0024709305870960208,0.10329859008619868,-0.011584356995036349,0.062088761191204656,-0.036357028222332,0.02740996207162749,0.08457485051738733,0.00956312813060367,-0.011803356087580874,0.029925439662857434,0.047874129939867505,0.08850210389153257,-0.015278587395865517,0.057276378375377135,-0.010899491820804741,-0.0036133480469497936,0.10697079952994959,-0.007053153268749557,0.02369473707974934,-0.05067345741913731,0.1174402250351616,0.0,0.05909697770460487,0.008996998673832746,0.05307646509713404,0.11287222120730411,0.04751581623180945,0.03428564676271528,0.015171689908532127,-0.0022680486403677813,0.0022732043784676748,0.05137203340932106,-0.024474492024336048,0.0618810587651224,-0.0111076299954459,0.11141145345351822,0.026168926609864362,0.07555557316449879,-0.020319680784995686,-0.049654546594711135,-0.04334861333135709,-0.022672796438018894,-0.05532188016199069,0.06933794146236094,0.0
BA,0.011133879781420664,-0.046017906713062384,0.16647917300091208,0.07392411676353428,0.02488078306701258,0.08285621104507901,-0.06381246395494788,-0.0346724740672818,0.05441125690607729,0.027797741045365587,14.74339991618941,-0.9303124695804537,-0.007343704705768617,0.07781874231914854,0.07938756239039524,0.06951691634404988,-0.04200596629847608,0.0990973883761852,0.028970026964008744,-0.008049927641099686,-0.015018072595835763,0.0,16.885727293421354,-0.9401963053214806,0.1765544414902136,-0.04000861061565908,0.12400407874042974,0.07748603351955285,0.07168516005428294,0.08746039324623456,-0.025938061515695998,0.141667672257753,-0.00012065637065628021,0.019158407319052495,0.09942137140385032,-0.004307559767391722,-0.043370763366642695,0.022623719349996074,-0.10452583665479587,-0.0060013596830530425,0.10353123787349627,-0.002194114610222009,-0.06953284496217116,0.008233442305363825,-0.029996241661185752,-0.07339369667421203,0.31962316176470584,0.0,0.0
BAB,-0.1780108486060803,-0.04019718066245781,0.09943711253945908,0.028416091369565466,0.021536310058935193,0.005766757755987673,0.08125488832884331,0.25983303681401404,-0.05924915027294264,-0.09999768255660368,0.020407680665910144,0.030811232449297954,0.6000000000000001,-0.19643976432242705,-0.3086323452938118,-0.07955565305837531,-0.003596836373753076,-0.11765324729976145,-0.11304645339885855,-0.08729471547600454,-0.11887788283555967,0.0437983838331093,-0.035215436351499485,-0.05194215912211775,-0.09580980555165675,-0.023387003237064996,0.017858867722028382,0.10526565521168196,0.06691219277596394,-0.08129665372183337,0.18517803990739723,0.1020532134613048,-0.1250016610192013,0.0,-0.05883015045210682,0.12264124452431768,-0.10169384640609436,-0.03279048490393399,-0.0827048318152318,0.023079564968517596,0.1304370332983913,-0.1353423002036569,-0.025803146087013396,0.09351754720579808,-0.06080453207044412,-0.045165911228940314,0.1832026309132304,0.15928853175359614,0.0
