Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ATN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV,-0.0378016226118818,0.10668937392835631,0.04595026901265098,-0.06734626990495352,0.12904172514992984,0.018771286691105837,-0.07792441295983321,-0.07414436010121184,-0.027289606632410646,0.04908156100654559,0.10135202554380363,-0.013339896628107306,-0.05062329863423409,-0.07602875771838158,-0.03389441628600631,0.08588706937555202,0.07946015989829092,0.0044449901768173206,0.07636594327403445,0.012078813253253884,0.09524158340414313,0.03278812546337617,-0.04935128448548676,0.010494186046511755,-0.010385201806622502,0.0026102882854301956,0.1428453703398489,0.04999567361772095,-0.03903079890906669,-0.008932986122556663,0.012042967707499352,-0.13540329675083995,0.02672648661454624,,,,,,,,,,,,,,,,
AVAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVON,0.06405753470480025,0.15164096692384255,0.06550293024422493,-0.025532198568952502,-0.12639527886164648,-0.13504936530324396,-0.15488640717458257,-0.10679747011926943,-0.06997825151620518,-0.019911734463994857,-0.002207530965953386,-0.027897308321567005,-0.016877823069295972,-0.00836829225659852,0.15459132189707359,-0.054795173828031896,-0.030973809166214172,-0.09237044649036341,-0.004000041775893193,-0.11347212384669159,-0.003533617806481426,-0.05980144255583064,0.0,-0.044444997036724,-0.003164596183480417,-0.02469165649264049,0.13485298824820524,-0.13485008525300957,-0.06116711111771389,-0.009859263699448895,-0.004207619856743228,-0.021948109625936518,0.0384619676191964,,,,,,,,,,,,,,,,
AWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,-0.006487673420500939,0.15298747928558276,0.024862008774826583,-0.016927928763565636,-0.011144232974088397,-0.04439477605399256,0.03492380261248207,-0.026836158192090398,0.05671641791044757,-0.038198416436758365,0.06177808473647861,0.027781857345669847,0.010012608469925022,-0.1089154715484767,-0.0743867376276992,0.14584452907778211,-0.034732402625228365,-0.13587729726569353,-0.11467122176786237,0.045306159256921275,0.01635107143511827,0.024354063391918146,0.12307043441585819,0.04839601158497486,0.05482742537313423,0.009535020600353272,0.22717554605339196,-0.009302458711394679,-0.1275129236071224,0.05779949808479734,-0.02706384291148356,0.014788346678490383,0.1452937837918573,,,,,,,,,,,,,,,,
BAB,0.14706240858118003,0.1724067533634117,0.07408260149765922,0.012499583717238583,0.12675580682685217,-0.040539080970153685,-0.1190438432342712,-0.14286102653327537,-0.04854201514028034,-0.028300938337801562,0.16482873036010548,-0.010869145526854362,0.033706519786864675,-0.1099960925011545,-0.02912520908416827,-0.019046974643503467,0.0,-0.08696088652071521,-0.10852339614068651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAG,0.282514050502652,0.028327228327228227,0.019248319920351697,0.06119035041380516,0.020852058241955795,0.03228799406197802,-0.021071752951861922,0.010648063154029774,-0.010535876475930905,0.010648063154029774,0.02175951978990809,-0.04170411648391148,-0.06794001843009134,-0.03741633739214578,-0.009267396340976286,-0.018197505686720628,-0.017796610169491522,-0.07437780788704262,-0.016274991231147062,-0.008071811286618824,-0.012709535586699516,0.0,-0.007906215921483217,-0.05244122965641951,-0.014699331848552322,0.038253171247357276,-0.07769179209067101,0.02909638176459528,0.0073273956161961085,0.0,0.0,0.022410229914750612,0.02299154334038067,,,,,,,,,,,,,,,,
BAKK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARC,0.030298974866839856,0.17858044164037845,0.005519253949121339,-0.04231598772745215,0.14892503141141966,0.02493292791987134,-0.09831306647743776,-0.08718054410552345,-0.002554991042847621,-0.03456195066628864,0.11391845371569342,-0.12088735874725831,-0.0017184511765846455,-0.01023263469768454,0.026267631408541936,0.043878210779991544,0.1788795343519387,-0.10078509564458848,-0.04796084828711267,0.058588966686552224,0.14031507339778027,0.008995339763736787,-0.015506632997830505,0.02729265619291188,-0.02222063446699052,-0.030177043273394988,0.1428627994456544,-0.021692814255278026,0.012194165621079112,-0.012047259345341899,0.06138475454321202,-0.02493585631815265,-0.012314393189467476,,,,,,,,,,,,,,,,
BATS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY,0.01826783231312623,0.2586170480261505,0.0513598680314693,-0.02071079446607571,0.09032607713846996,-0.15068755873496864,-0.05927669977357397,-0.08919636181383472,-0.004677750427294569,-0.03385585386280676,0.10198253419588532,-0.08218926305358887,0.10050127517368757,-0.12719429540761895,-0.039997347265103955,0.06026797921793814,-0.015385207123350897,-0.10256056223291521,-0.07650572836641145,0.053745020187973225,0.039919797117446976,0.0060233342704525406,0.012315989441404662,-0.011999493870205824,0.1160747208950188,0.03703553035172358,0.11340701150466526,0.005181158430537014,0.0184642492812761,0.002650053465991009,0.14544834858183608,-0.08839435689804165,0.10365409344192034,,,,,,,,,,,,,,,,
BCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDEV,0.2584229933828357,0.4355014139656297,-0.3800125876640892,-0.038471513789227973,0.11828684681200752,0.0,-0.3921487967560897,-0.13560398252565276,-0.07329473238243178,0.110483807731514,-0.0171603257379197,0.0,-0.027772921401633455,-0.0027646326276462574,-0.07437292511988192,0.11429085210779144,0.017459944065448596,-0.060113988109861016,0.0764511437260349,-0.04493105015911514,0.005638524839987946,-0.032771581585024356,-0.09407339817060956,0.020207524464727733,0.03125878055633602,0.010529304592669764,0.08569887224805406,0.06707785087719298,-0.10870043245620475,0.09849969134974113,0.015176284671135187,-0.06781469064309664,-0.0684049878144003,,,,,,,,,,,,,,,,
BEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISI,0.043521561597450464,-0.04170643252529105,-0.0399486897562763,0.0,-0.038498810677473405,-0.0714168848167539,-0.06665648621821785,-0.06249105225483187,-0.030332477267994706,0.06458287149929798,0.033290066427426046,-0.03221754230399765,0.0,-0.13890302876049887,-0.10004008475061565,0.0,0.05268551449755887,-0.25492926117224346,0.0200201575957486,-0.038456455662746136,0.06119109947643975,0.020854211405392675,0.0,-0.039994502473886806,0.5624910522548316,-0.05881560331469371,0.06249105225483165,-0.030332477267994706,0.0,0.0,0.0,-0.08329091371850339,-0.07099367500147791,,,,,,,,,,,,,,,,
BKG,0.11110948101962248,0.25926028561399606,-0.04331073975556532,0.06722562269524945,0.057781901255998136,0.11386567694906202,0.02020179118013843,-0.10000816226584508,0.013829842254978075,0.14814550896070133,0.32167074778677707,-0.13854558238905257,-0.11230344496459022,-0.07425104453729225,0.057584731819677604,0.24026352611940283,0.11594014313597922,-0.0416660171776847,-0.1771458621928068,-0.11167321825329002,-0.019900164159603273,-0.033648087195813026,-0.10729940367812096,-0.04115169317740952,0.02531609603636875,0.12322078253654167,0.12833993518185083,-0.19396660152092726,-0.15328216008978524,-0.03180545530976597,0.0035500226851226113,-0.13496746651977842,-0.021024037100448978,,,,,,,,,,,,,,,,
BLND,-0.09524200067954691,0.08247514204545459,0.06204035451631151,-0.05189896048834053,0.05860404753214099,0.11428958785249455,-0.12499505713946779,-0.09091235890430649,-0.02839579476790899,-0.09686136375584886,0.0384569188604873,-0.005883310719131618,-0.011619174319800862,-0.14640780255506203,0.022846491063734042,0.18674477806062906,0.07792316725381654,-0.15846685960330353,-0.061539480657127665,0.037230440031802425,0.044441482818010414,0.03152395757325799,-0.04644596597727102,-0.008131463663459404,0.0695664266840681,-0.05737680121812261,0.10908684225241849,-0.07821488216737793,0.025792328923574637,0.07384737678855324,0.07260746172304167,-0.1342872809329987,0.038571053092693264,,,,,,,,,,,,,,,,
BME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNZL,0.24048167168408008,0.2343619075376151,-0.05880537649156492,-0.04226462185149915,0.24564345905260576,-0.13636684801808796,-0.13158459886485652,-0.06174438687392059,-0.1195478622297691,-0.07072538860103628,0.2222222222222221,-0.17344753747323338,-0.04855687606112047,-0.04630829015544047,0.00529559857626527,0.03300152452694838,-0.045862924617095846,-0.14844162704701536,-0.16883175872093026,0.06943005181347162,0.06668508955249663,-0.06896828970219337,-0.04606464082465367,-0.05588703837798692,-0.024248933103467873,0.057692882551639624,0.10637805301539549,0.0,0.0071447605089600685,0.06060445480719978,0.023262119076022048,-0.12838125246159904,-0.03267346347856559,,,,,,,,,,,,,,,,
BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOOT,0.04897273549554204,0.14873088911978627,0.008986071589037081,0.004664459825458822,0.0068171489168307176,0.023569545665994784,-0.08212354113293485,-0.010701210926499671,0.0,0.04471903501029728,0.0275090689238211,0.002272382972276832,-0.01138235734611348,-0.0328794901506374,0.036325427799459575,0.06302856231051535,0.0,-0.16562375183064837,-0.010017134572294695,-0.027307692307692366,0.038476900545866055,-0.03133866391539841,0.08024519364725546,0.023819711881329253,0.038205242114615734,0.04958035436742314,0.13976970770593455,-0.036196004780604474,-0.005264945652173836,0.015697774711057377,0.005376344086021501,0.018727915194346245,0.03606077246933914,,,,,,,,,,,,,,,,
BOWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOY,0.14348837209302312,0.09003337699100089,-0.02315311597193559,0.08000891464229998,-0.02912411286134675,0.024881358939105036,-0.0563344912735948,-0.053330163635643246,0.022732798443958258,0.02326159970145536,0.1256476079346558,-0.02551623760574906,-0.1327363812078418,0.0,0.022630092779346578,-0.004537605910934439,0.05213570493049979,-0.14227215075194777,-0.12143016332898215,0.014502583979328021,0.007287870900572591,-0.02142697952816064,-0.034460498001844475,-0.02029875918564028,-0.06915982170390511,0.07429827731598593,0.02071933599754061,-0.026863707071915655,-0.016505339962929133,0.13911790334472807,0.04724133089990179,-0.03788748564867972,-0.036504424778761035,,,,,,,,,,,,,,,,
BP,0.0030019004837593677,0.09899603636104715,-0.09280192924660324,-0.031892939778625506,0.032943608294037974,-0.0374707259953162,-0.06215864253921355,0.08824587008481921,0.06582951957977334,-0.03916386873172317,0.08851477211100889,-0.057177155814418734,-0.03719954624258903,-0.02609801346590801,0.020723845188195478,0.08158052193123777,0.05220591796212881,-0.016550377443859676,-0.011464218455743747,0.030342719930146256,-0.010012966431349968,0.032758834469931664,0.0,0.013980738766375955,0.10212282452056298,-0.06822289934410974,0.11847273567467642,0.018412847814577527,0.0020336585222080483,0.029555454407525605,-0.004200157128180448,-0.08461261859320102,0.03173425415941322,,,,,,,,,,,,,,,,
BPCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BT-A,0.08799201532690115,0.07021657990374242,0.0281761260351443,-0.027403987820449838,0.12523658870176702,-0.03170441320080808,-0.058004435707444846,-0.02568509969551125,-0.03312044445499662,0.039603105061150945,0.16667386577973575,-0.08121229759762938,-0.08599342232540141,-0.029455253831530137,-0.011323819468615826,0.12774281340364002,0.07661858342255035,-0.057414489058848495,0.009354812769721388,0.04491156329211443,0.015876854789375505,-0.003953521326342635,-0.05597024908366122,-0.03248602195071437,0.012793624161073769,-0.04537377681007093,0.11695971822324092,0.005876729276796944,0.022042130068684163,0.03743124189436964,0.0594617644271771,-0.06966014781292706,-0.059737783733749605,,,,,,,,,,,,,,,,
BVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BWY,0.11522747906789044,0.19118000480653707,-0.019239268141775567,-0.004779498006098892,0.1808046534173533,0.16445591259121883,-0.1264396153981615,-0.18691294387170676,-0.009249276513646931,0.09643501524295406,0.1588320115356887,-0.09573947908856806,0.0,-0.015721756986556312,0.005257386143723508,0.09826425788168613,0.16110722658659982,-0.20321819492691884,0.03888056652594307,-0.10891329409623207,-0.12173936212730796,-0.07998725302740595,0.020411226174395836,0.03811996883926261,0.004250658460896561,-0.032911328558458575,0.11982829224208547,0.058533377178559665,-0.16326479563760066,0.025103207774558323,0.07175442453556125,-0.10800607932539097,-0.056611627584293056,,,,,,,,,,,,,,,,
BYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BYIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAL,0.12499934569019211,0.043478023388554776,0.0,0.0,0.0,0.0,0.0,-0.04166644856339741,0.0,0.0,0.09090857178750689,0.0,-0.0833328971267947,-0.07692270524398326,0.0,0.03999979899598505,0.13636285768126033,-0.2567556670359099,0.0,-0.013333277498837948,0.0,-0.019607762637687487,0.06992976275713025,-0.0337836403994618,0.1127814222360759,0.08130039782041387,0.016528839814569762,-0.05468723163065492,0.0,0.08474531159339271,0.07272685743000551,-0.13385760565818428,0.23300828774767202,,,,,,,,,,,,,,,,
CAPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR,0.1083406371295188,0.11111773590905472,-0.10744505348305033,0.0,0.016810663588318953,0.053090453215818956,-0.02584978628129453,-0.07936697216449184,-0.007875878853434326,0.06722461716058503,0.053090453215818956,-0.05832901067844809,-0.0909135256431104,0.023261231281197947,0.1834902130676226,-0.009093037777084034,-0.00901109950883705,-0.15909460470259196,-0.036489260031021375,-0.021433499425067004,0.007195910993066601,-0.09739780060490333,-0.012823511605828397,-0.03703262050507461,0.08723962084761872,-0.056961595413728916,-0.01863776346838375,-0.012259678693705478,-0.07386855616668908,0.09999597547724126,0.11112270450751272,-0.10560066125398293,-0.04733539930908359,,,,,,,,,,,,,,,,
CARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARR,0.07897934386391259,0.06275826446280997,-0.006924852526288827,-0.12184684684684688,0.0,0.07897934386391259,0.07022106631989589,-0.07793764988009588,0.0,0.03371343579573627,0.35460040295500317,-0.23088842975206603,-0.21856710393541878,-0.01078059492912764,0.02790888569669603,0.028493035035880077,0.0,-0.12502308402585405,0.0,0.0,0.015185601799775128,0.02086124401913869,-0.01041666666666674,0.0,0.015775298191612164,-0.08582483292296861,-0.01404543089994803,-0.0657702899724607,-0.008671912638509749,-0.02137356592802142,-0.03283173734610112,0.012465373961218829,0.052648631135590485,,,,,,,,,,,,,,,,
CAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBG,0.008141702921069083,-0.01997807284687536,0.0,0.0,0.028793432966757404,0.04742058283013906,-0.021105721353079088,-0.012498810392411852,0.05262630647477207,0.017878386186737316,0.05161382564249206,-0.12344518595106058,-0.008172778123057722,0.0,0.042571113846951336,0.021748485550663776,-0.021285556923475668,-0.05999512729930556,0.05041586692258471,0.0,0.0,0.03479095633751528,-0.012874554782211,0.04952158853184274,0.07249521847874063,0.05074396135265702,0.06485863615786669,-0.02632633434845333,0.01604103900333853,0.03891379747906276,0.016947694425326842,0.0,0.011442244942353685,,,,,,,,,,,,,,,,
CBX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDFF,0.0,0.0,-0.13846076311256095,0.0,0.0,-0.05797251571024098,-0.07999825287977025,0.0,0.0,0.0,-0.07407598045523567,-0.01219543197905204,0.0,0.0,-0.03529160331018644,0.0,-0.04494502332242489,-0.08247343552838815,0.0,-0.010204360708045312,0.01030956320978027,0.0,0.11494225331863706,0.08749855751154922,-0.012345996742539334,-0.047056638941637474,0.0,0.0,0.0,0.0,0.0,0.02409340274912375,0.03750097716959577,,,,,,,,,,,,,,,,
CDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFYN,-0.05222264188756909,-0.00519131968407327,-0.037500645799352084,-0.012348288807085273,-0.035708009700207266,-0.011767239283407172,-0.05555446213597326,-0.05263648568019086,-0.02862869631364795,-0.037396918749600494,-0.019309134223559732,-0.022637515666341645,-0.03285153240708305,-0.003633923778851411,-0.02654913497160105,-0.025862507762315357,0.008697527314548426,-0.025424195267426897,0.00854886326360682,-0.008476399681759617,-0.005058123615363619,0.1514517469689587,-0.0096117816711897,-0.0038344946158718196,-0.005713257456475773,0.082473536519299,0.0,-0.012217779514776206,-0.027721753567524265,0.003973471064678824,-0.013724956729628257,-0.0860219036029839,-0.012388899629534822,,,,,,,,,,,,,,,,
CGEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
