Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,-0.01617843223465054,0.12582953696945287,-0.08898926900852988,0.034317561958970844,0.11221995568529519,-0.05486396197250987,0.1134407905694248,0.03429993300794343,0.029742194891201557,0.03461565912497311,-0.026221727993010258,0.07690991713445605,0.07595227960378725,-0.016596900101821466,-0.03984444589280678,-0.1308805619282295,-0.018359251913773522,-0.008363048193213984,0.10212804748351556,-0.18261222327090887,0.0323148583393873,0.06298604549749243,-0.04669853807247282,0.1522203372916875,-0.1657022970036549,0.17590679915805962,-0.040252186903945386,-0.08726115742170082,0.007682668625502265,0.06478030825856917,0.295307453008975,0.03151126192583842,0.10697370569982034,0.046234461547224104,0.12911990739252066,0.09255388290677868,0.0727759247743418,0.2539757555707838,-0.07011645792133592,-0.1712495902684198,0.2576781256441383,0.14537918732457156,0.07075445199707908,0.23254284230569477,0.24638619201726009,-0.021284682630178575,0.12800114329268286,0.02459976571651712,
AAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,-0.09766183748887369,-0.14404930600435195,-0.09262282955172085,-0.13905544014692017,0.1460896038178301,-0.1237766872877808,0.06850557574628025,-0.051476541626841565,-0.09125833233373881,-0.009118076544299858,-0.03483708143674802,-0.10502144136579394,-0.023661103051142884,0.06254178343840011,-0.003016871536452137,-0.04666030344608174,0.02826153631674333,0.051823277657101485,0.058339454761781706,0.08126944422381399,-0.0007735343926581484,-0.11438338128057746,-0.0165039251710416,-0.03352902596259988,0.04958751146898854,0.14783337187736656,-0.1610389289243498,-0.015029888343780051,-0.06601004272401234,-0.10178257630294218,-0.02763581009206839,-0.024706687276689454,0.14978533784652281,-0.10018105102122643,0.02406109913052812,0.06655341984896124,-0.06714428589273913,-0.08961574553548446,0.07849657699353974,-0.18926195398891565,0.01836553899612081,-0.10257903598785123,-0.022685544382125777,0.09451379438100438,0.028841756860712442,0.08130977659824823,0.013776593030615958,-0.14169430457806909,
ABDN,-0.1199128668763102,0.01723379583349982,-0.0814154578873425,0.04198799522870944,0.0013157474531344526,-0.07705594020154871,0.05640196911810058,0.002500327758320431,-0.04674365528302393,0.08880760458244774,-0.05658831799981667,0.07808602412735244,0.05034126149075213,-0.03408942749686583,-0.03788629287497103,0.02076636931633491,0.03927757380539676,0.00580347796840508,0.049863442123240675,0.017472467848606232,0.020421752776707436,-0.009684099775124522,0.014446620039611613,0.022951563359001836,-0.11033242011006561,0.07818740342738284,-0.07323700093643848,0.021138336224135523,0.05846391394608341,0.02576208248867995,0.03556994310378658,0.016918718327281423,0.06426529979573381,0.07223616088300777,0.08057587939203992,0.041979194971519807,0.10727667014850817,0.04650554882250879,0.14901634196622404,-0.09534190066261972,-0.02422960579437683,0.012686498855835282,0.060851270432108695,0.0875917033949618,0.008835854819234212,-0.011167298777918222,0.04995354187867784,-0.03587577851719126,
ABF,-0.03545017395105099,0.11057872752238374,-0.023383889402473934,0.044189254545054846,0.02059676078486361,-0.08719630047487492,-0.009312675695054007,-0.025046829460932174,0.004190902248224715,0.19992543033972177,0.006405149135071619,-0.07461645303888431,0.03351341253431528,-0.08476254646090942,0.004551131775284212,0.010343394612301493,0.07650861980675194,-0.06262609971237565,0.10573313857703348,0.07958246560924653,0.09303953429876755,0.021323697608689907,0.19353100948720936,0.004259920800435912,-0.03889433869720238,0.11593342903118442,-0.04148135536575148,-0.05649729950987803,0.008285572713519151,0.03650023534298197,0.05552445413729434,0.1093646135106543,0.08819549313004194,0.06312751849705545,0.06574934940074839,-0.019490087279820045,0.0430019967409514,-0.006987620106842618,0.11178229361982472,-0.05506057132130626,0.001622140150606688,0.02238768642919986,0.026383790024893994,0.053811131171991544,0.01442076435108719,0.025734847732264754,-0.013598850249330385,0.015654027849042018,
AC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM,0.017449318903301814,0.06963341490939978,-0.06572761212974587,-0.04953951056459516,0.03636333326387309,0.04336070463862729,0.011652070785186153,0.10950568115262982,0.07171887831695245,-0.08227316410949137,0.05275611163725258,-0.022824849159451044,-0.09178057984716681,-0.07242702548886815,0.07660665801338129,0.04205311736899864,-2.61360793640808e-05,0.00846920746028279,-0.013230995306359294,0.10038299059746336,0.07407334218190953,-0.05078099354842747,0.044897634742992576,-0.012007027139259274,-0.08327317411851953,0.05098866791807066,-0.007552526681239513,0.06688111292560017,-0.07947915709036757,0.10184401868284998,0.010535456772681195,0.026621783138651933,0.06277652661098809,-0.009632681835861634,0.07129463727655327,-0.05289926029336678,0.012323484283843333,-0.028228991130215153,0.11866014681872405,-0.1150819672131147,0.009251930566279043,0.08485352149346426,0.17470593232774934,0.06022665858731435,-0.0350877192982455,-0.19005302680266178,-0.10492797521806774,-0.06711197084504483,
