Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,-0.028316170876302227,-0.04142827915708902,0.0505229035814343,0.32485570045994927,0.0016509014525920573,0.023687582224695358,0.08440641727165366,0.048077673844808544,0.020489631680643994,0.3084353301778602,0.06956439320022967,0.0574726875025795,0.14023435136570495,0.06713393068518503,0.23449497409555864,0.08424074820917604,-0.18810321977079603,-0.18681611279463406,0.01909782791280623,-0.09833277021122899,0.18187889428207504,-0.010316232735300579,0.021564655682474676,-0.05438903662357497,0.22482807549360273,-0.09021762250892995,-0.06443555415262792,-0.12908334628210794,0.07146927928793256,0.010835582655300158,-0.0012025058670648292,-0.14717898671783258,0.01651683630004941,-0.15951914380464272,-0.05203179423059745,-0.0681823855929029,-0.11587644946730247,0.08110343949855237,0.022962878578286938,-0.02580668175458478,0.007833409230720179,0.009346020482219108,0.05579062976238114,0.04980113509406969,-0.021826082015011128,-0.013476333402332119,0.036278321490816445,0.012909767425017371,
AAF,0.016250764941864615,0.027269044326166725,-0.04996814779423475,0.010595777783738658,-0.025513004835969078,0.10617933666830526,-0.14286068357003,0.43412657507953156,0.05136589558653171,-0.021769727101573877,0.09341460977315896,-0.07459125545609235,0.6145967091707227,-0.07468914064658738,0.14958228772910642,-0.4328463076729061,-0.12326451959375151,-0.07868389650455487,0.0038126122967703235,0.2662449364630153,0.327937708783651,-0.2813542567651056,-0.017379841465318235,-0.027462424722929812,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,-0.10995611182260501,0.05996110268534216,0.06158339107372135,0.018426430662259463,0.16315437078894712,-0.03129857935279701,0.10433677192389545,0.2796701278180984,-0.03181174186595115,0.012496115665250995,-0.017285081637641087,0.04701885314671439,0.07404373130305442,0.24742952733189716,0.03574186270075619,-0.2689571850987649,-0.07418193161211328,-0.09518646631031924,0.07809090310435751,-0.0004891096502128711,0.09641553134955871,0.04578629462496542,-0.0597893042096338,-0.13857025048149252,0.18045395735363634,-0.02716381981798799,-0.061051331323459745,0.07149454048443116,0.007455271438122191,0.16066445315169608,0.020890142155295166,-0.0257034823616048,0.0023314821057862645,0.09204328877500623,-0.05693466616768217,0.03892932213892575,-0.10961818022001801,0.08394952606478778,0.03878542775201499,-0.03755948010686272,0.030532172274123415,0.05956168031081788,0.15245610508592744,-0.05754138434759648,0.07700723846889623,-0.03978855645384505,0.1824680534523524,0.16056287654084977,
ABDN,0.005123335654449113,0.013347075275622844,-0.058768123525765326,-0.07665604941667081,0.04669410556454645,0.0599504364642478,0.02318350195340524,0.24621831507994507,-0.03516060956555256,0.02146314164015295,-0.09269907239808373,-0.02191617041822813,0.03642611356292469,0.17002637580786373,0.11782855860572972,-0.24011708869753046,-0.09606566220954871,-0.09225914021539317,0.08387148411665346,0.015394288842883297,0.07803472206211248,0.12247221834029487,-0.1328138675811179,0.008072069463234577,0.13908073228054252,-0.06148904883522943,0.09074793179132201,0.08187588474359564,-0.026251285329183194,-0.01486072858089349,-0.014637804706974289,-0.03167122944139089,-0.21968282441192055,-0.06163686582352079,0.07143384131095942,-0.04113723810234993,-0.09692955836891426,-0.014043056508167728,0.06033305628116836,-0.025471165945875507,-0.13992927807029276,-0.0021165466152323065,0.00781926855434234,-0.02494937542695419,-0.011417252804568068,0.019138947096742465,-0.0009147838899803418,0.083209193445414,
ABF,-0.00632829249386635,0.023580928363811093,-0.06568766783933833,0.022528294480668176,0.0890500326071415,-0.011230556807935055,0.022508066378891023,0.26422750654300464,-0.09487503269525377,-0.055362314176396366,0.12765936274802492,-0.0908627448058742,-0.001271303096303411,0.07427646803235977,0.04419755441748996,-0.2248012216020956,-0.13894184985456792,0.018217115044011134,0.036118260022587334,0.12222244209308264,-0.02343795291980577,0.00787416910821559,-0.07299282310534494,0.016907252728805888,-0.02543953525228637,-0.016134995091682036,0.04697127149021041,0.07962621923398916,-0.06915096066277249,0.1655405926384368,-0.12303269713374354,-0.027169434671047266,0.07685576362738233,0.0021879725403057826,-0.05500385080178083,-0.11102938428422271,0.0351876394227999,-0.022592929019052965,0.0869566358075975,-0.039071507564883756,-0.05760131717173966,-0.012953801248674068,-0.02164907061491217,-0.12017198426169051,0.016833158921563784,-0.03344405853379817,0.11450662427250191,0.01916506450763622,
AC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM,0.04009270758842831,-0.023169712380852858,0.01799149257882382,-0.022385857629233508,0.07125740210555476,-0.026675520780490403,0.038794697551955304,0.03662473578734082,0.054125656239592645,0.020252070255930343,0.06750717048594468,0.07239430518851764,-0.0013070006251295618,0.01500624173019971,0.02981800780364874,0.049999707249201775,-0.05267841970791698,-0.018679306248091887,0.08533708260407469,0.04948034673610402,-0.04714747340432668,-0.008476178254273714,-0.004147333478277004,-0.02646945401362788,0.07889669830473367,-0.05705828566746829,0.01845034042787641,-0.0154406889538512,0.04162714832146919,0.04292066964574315,-0.03705476765504345,0.05092362353837521,-0.026251536920769092,-0.019817616481820566,0.0767664098464731,0.03826874796137236,-0.011737153692914504,-0.0350176740897844,0.08378416515609,-0.01674234876293823,0.030676740186277307,-0.06312561834371178,0.021226647252088116,0.02746381443987511,0.012540624512924481,-0.038485737995268665,-0.09619881633489191,0.05756843562026237,
