Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,0.02229572839187921,0.05862353936039355,-0.04769574288956391,0.004901464921879928,0.1007200944200275,-0.013017555217212262,0.055836256964500786,0.049223835864471654,-0.3094816676143136,-0.09838681671228122,0.16431790795475876,-0.08974239135832407,-0.01929660218232654,0.01670938428380042,0.14985565684508062,-0.026191602119853274,0.19910055237815905,0.10608033288925034,-0.14937174604926695,0.015857293701000863,-0.1191813473890756,-0.04955715383135073,0.004444213957157661,0.17248641567214085,-0.13568448209963047,0.04832422054342822,0.17208673412480202,0.046808362454985986,-0.08938257787726167,0.05909685372570572,-0.07052251961101152,0.26592482908833937,-0.03975634146123708,0.08278127288503057,0.11768948582604422,-0.06472868021202305,0.006924728556746196,-0.18439349895114254,-0.12490876011809438,0.13267220033070348,0.11784815219265465,-0.03646790921455434,-0.012060426874771601,0.059692631647298766,0.04703548482655795,0.07034573811435885,,,
ABDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABF,-0.018536674865690883,-0.022880192722485204,-0.09359123120164725,0.06715022705842832,-0.06133037626340987,0.020870116112415182,-0.031169582552479702,0.021512836523513323,-0.022827140468143492,-0.04313018824857939,-0.00159522153189251,0.222220267623638,-0.008693074314014337,0.0703193534539075,-0.025677862845296495,-0.01176534017048958,0.10509347526745039,0.04117312563541442,-0.06091214488682328,0.009626192654554888,0.027141864656506476,0.14955881615346311,-0.07576416722532042,-0.028651786580212724,-0.10642723170346702,0.006062644209660961,-0.002286545111111815,0.03654004688667323,0.23757980567666448,0.0842569666800621,-0.021624432437917007,-0.09756209225134482,-0.09938048262568167,0.0377875878988434,0.1664469114337883,-0.07542533226679782,0.10484073131455607,0.17165315916286672,-0.055141369432593734,0.023917200059720756,-0.12319737169931622,-0.012938131223662164,-0.11251229996374756,0.04249001187776713,-0.00035466461063993204,-0.08504754648833213,-0.021670715547703057,0.08225030623524843,
AC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEP,-0.061907133508611434,0.03960264900662258,0.10383051117786213,0.15822044334975383,0.006367255883127365,-0.01257438313625292,-0.012418231535056612,0.16666372913618965,0.04545789570665182,0.007631036595555196,0.20657287512881406,0.2471850465200749,0.0,0.1866648983787007,0.013508518431398997,0.10447595011876487,0.0,0.15520493911850441,-0.15943491422805245,0.04543741993821104,0.11864121043536913,-0.1323411102172164,0.046496498411847886,0.015150926537430554,-0.07045356059511776,-0.14456938094649696,-0.05681487092826765,0.011493575386066324,0.19176735037932002,-0.03947102084879561,0.013332421714754572,-0.025972296217368185,-0.058203712995484214,-0.02247018791575983,-0.09184298440979954,0.13952160395913982,-0.09471568064330849,-0.030623608017817383,0.010322616938092555,-0.039601285826197374,-0.03811775710648024,0.23530733429626038,-0.09575085621408252,0.010766567899785695,-0.021051120045950555,0.0439527492954368,0.0028865235432076197,0.0,
AEWU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AEX,-0.038490253007051,0.04003105857993283,0.3157386911856519,-0.1739028507126782,0.0,-0.23332973866781692,0.0,0.0,0.11111554898749842,-0.18182412339466036,0.0,-0.195112969830874,-0.08888516104294486,0.022720031371780136,0.1282214356818936,-0.11364917526531215,0.04763005186668723,-0.16001294079585904,0.0,-0.1071462959040228,0.24446414877300615,0.2857186874133417,0.29628150337500503,0.38463665523725243,-0.21999827452333698,-0.16668463999424854,-0.23075434133392325,0.0,0.688328664799253,-0.012857735379510626,-0.024983149853965325,-0.004161446214426379,-0.016329944099652383,-0.06486931467380119,0.06505633247117637,-0.3925975236320064,0.7016311735387404,0.012803450965995111,,,,,,,,,,,
AFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHT,-0.7883480453972257,-0.10512774216845722,0.31994756911344147,-0.1666335650446873,0.199952335557674,-0.1666335650446873,-0.08145580589254753,-0.2828312563372911,0.17855903781658378,-0.19999383211003519,0.24999036274623188,0.24752332403577948,-0.16870552490605262,-0.17773906183228694,-0.35896409305461907,-0.031055393347897864,0.059191176470588136,0.013346190090070431,-0.2581049003349267,0.009718619693338093,-0.023704582244803096,-0.10592534212223248,0.10797980439476684,0.028982192452213784,-0.19141347424042277,0.04149468934015754,0.004061334438458353,-0.06464408925871845,0.10504597635501733,0.08675614865389103,-0.1760742549573623,0.3618114074796295,0.04737590721762275,-0.07318144943212546,0.10215334177781088,-0.06532488334842268,-0.056864644739650916,-0.3451579603862449,-0.04424324018786674,-0.02585947980697989,0.017542072450185353,0.011833099694895655,-0.05502362051331999,0.1207480022706433,-0.08498481700495442,0.11006142860310897,-0.2980159255252076,0.07857178837080458,
AIQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALGW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
