Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
APTD,0.07856876630637344,-0.06666898578957448,-0.25742663773506924,-0.09418068652455713,0.0,-0.04290865115445763,-0.26761140907674397,-0.05797191019916259,-0.014285931860064882,-0.01960520814668798,0.0408187052707647,0.10436886955178548,0.0700059685046599,0.010091173006112175,0.0,-0.003346305660063442,0.04561183065919194,0.0035209559928999212,-0.15602180817970468,0.0,-0.03390460523714234,-0.016665888977027143,-0.0029387818400340437,0.0,0.03911015139673357,0.02285351662298707,0.080249991097183,-0.05814284995555852,0.0058533787658985315,0.07545920449907006,0.25197315375268303,0.01575711434866367,0.11402246266930538,0.04588462985860975,0.009250969859743385,-0.03096821683009554,0.14704862419901987,-0.06421073424008128,-0.052181122790125434,-0.07257844474761244,-0.04616003406993807,0.007760994742551874,-0.034018540910922934,-0.042243423592345564,-0.040541398577717436,0.0,-0.092030670484463,-0.06321502830859516,
AQSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV,0.1531211671293009,0.03159366794779106,-0.04190896330459193,0.05269520830534824,0.0909071877911174,0.12182004990459427,0.02416629586425012,-0.010466188676999888,-0.04700745655070737,0.05405502327999945,-0.05186893644029378,0.04493237641820036,0.008768995507980604,0.04427671386688292,0.017079267596340486,0.06799563635378059,0.011743333104819342,0.015256337087097505,0.022219060154387904,-0.0330558613098515,0.041305500236400006,0.00868547314873691,-0.03429026000307045,-0.003248175944022713,-0.01910310903099488,-0.03828539184294777,0.06351443763694453,0.040681461685935005,-0.006736969661997438,-0.007616211650513183,0.04280904998992274,-0.053484247935168816,0.10772228874644885,0.04307044254144987,0.07044111992729563,0.028000610857086494,-0.014780199842462594,-0.029629247932393743,-0.040366911988923504,0.13304821223468344,-0.08854995616760142,0.01909949605780148,0.0808700135939624,-0.017446734034027522,-0.060103375728348785,-0.040211068638856595,-0.05611244450719244,-0.11012619353397723,
AVAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVON,-0.003206038846988335,0.024937787896436747,-0.06240653292212983,0.011406748652999399,0.06305876544527766,0.061802210257863255,-0.08267969821227827,0.03504683112209728,-0.11801085634621655,-0.03237009483134723,-0.029412256313968488,0.06325642012973542,-0.028315028435909717,0.07014750225611599,0.010246437239405104,-0.02775634917033476,0.021817822112724317,0.0496197323850438,-0.01799261432972965,0.06379711824939238,0.05107359285767732,0.05244746067752759,0.015988084172672945,0.11706007259605355,0.039179442732124814,-0.05103629443434976,0.0,0.0019130025310494236,0.04391220193029355,-0.003978124685793727,-0.007889144294574213,0.006653685285925137,0.07610631110609956,0.06531629604048117,-0.004484371963706546,-0.013274532072744427,-0.03624785000497521,-0.07589139106485265,-0.03165638448981323,-0.07573020233649075,-0.07039888084577739,0.024586982001149726,0.07964794351621252,-0.05357585558509326,-0.0033110317037937653,0.05410365526250405,-0.06525582440632272,0.06609058855004823,
AWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZN,0.2559642785102598,0.09630735325344686,0.029025251153950604,-0.0776358627598297,0.06366947130478451,-0.03615443301691634,-0.002472147182398521,0.10329993568058793,-0.011584356995036349,0.062088761191204656,-0.036357028222332,0.02740996207162749,0.08457485051738733,0.009564674102795045,-0.011804869338361224,0.029927044840694084,0.04787249679086214,0.08850210389153257,-0.015278587395865517,0.057276378375377135,-0.010899491820804741,-0.0036133480469497936,0.10697303463802221,-0.007055158144607665,0.02369473707974934,-0.05067345741913731,0.1174402250351616,0.0,0.05909697770460487,0.008996998673832746,0.05307646509713404,0.11287222120730411,0.04751581623180945,0.03428564676271528,0.015171689908532127,-0.0022680486403677813,0.0022732043784676748,0.05137203340932106,-0.024474492024336048,0.0618810587651224,-0.0111076299954459,0.11141145345351822,0.026168926609864362,0.07555557316449879,-0.020319680784995686,-0.049654546594711135,-0.04334861333135709,-0.022672796438018894,
BA,13.754634345080465,-0.9336756062960211,0.011133879781420664,-0.046017906713062384,0.16647917300091208,0.07392411676353428,0.02488078306701258,0.08285621104507901,-0.06381246395494788,-0.0346724740672818,0.05442035929177558,0.027788868481993134,14.74339991618941,-0.9303124695804537,-0.007343704705768617,0.07781874231914854,0.07938756239039524,0.06951691634404988,-0.04200596629847608,0.0990973883761852,0.028970026964008744,-0.008049927641099686,-0.015018072595835763,0.0,16.885727293421354,-0.9401963053214806,0.1765544414902136,-0.04000861061565908,0.12400407874042974,0.07748603351955285,0.07168516005428294,0.08746039324623456,-0.025938061515695998,0.141667672257753,-0.00012065637065628021,0.019158407319052495,0.09942137140385032,-0.004307559767391722,-0.043370763366642695,0.022623719349996074,-0.10452583665479587,-0.0060013596830530425,0.10353123787349627,-0.002194114610222009,-0.06953284496217116,0.008233442305363825,-0.029996241661185752,-0.07339369667421203,
BAB,-0.1352003754945128,-0.019117356893867954,-0.1780108486060803,-0.04019718066245781,0.09943711253945908,0.028416091369565466,0.021536310058935193,0.005766757755987673,0.08125488832884331,0.25983303681401404,-0.05924915027294264,-0.09999768255660368,0.020407680665910144,0.030811232449297954,0.6000000000000001,-0.19643976432242705,-0.3086323452938118,-0.07955565305837531,-0.003596836373753076,-0.11765324729976145,-0.11304645339885855,-0.08729471547600454,-0.11887788283555967,0.0437983838331093,-0.035215436351499485,-0.05194215912211775,-0.09580980555165675,-0.023387003237064996,0.017858867722028382,0.10526565521168196,0.06691219277596394,-0.08129665372183337,0.18517803990739723,0.1020532134613048,-0.1250016610192013,0.0,-0.05883015045210682,0.12264124452431768,-0.10169384640609436,-0.03279048490393399,-0.0827048318152318,0.023079564968517596,0.1304370332983913,-0.1353423002036569,-0.025803146087013396,0.09351754720579808,-0.06080453207044412,-0.045165911228940314,
BAF,0.09500777336327526,0.0362480980936184,-0.010275489414474204,-0.026978107222892622,0.0,0.010011317141116027,0.004986876640419968,0.012669442721715107,0.018039144944529628,0.005076602302601652,-0.029559250461863362,0.030459613815610576,0.010257349574136931,0.010363653187748678,0.02116602097703857,0.005224164133738496,-0.03554415536826672,0.09444555845197522,0.0,0.0,0.017028653002957084,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
BAG,0.1968075290644029,0.05032949993539226,-0.059173935507400466,-0.050555475400375194,0.011352360940874329,0.09724935156425119,0.038267172019416096,0.033146704221481915,-0.013085189328451818,0.0065856821128778,-0.026896002125116225,0.001829613119989304,0.22562889876462666,0.0031082573309886286,-0.007670454545454564,0.004607167611204055,0.0,-0.019704236610711412,-0.023304836631924175,-0.008745114731261827,0.03624844620874934,0.03438407299875568,-0.02139059138693844,-0.023890649762282057,0.02555767746129778,-0.020574657752308156,0.0,0.011920103092783574,-0.053550329687083065,0.014303939382224407,-0.05646543862848796,0.0,0.030406675186048115,0.025476970514550112,-0.032877325082938835,-0.03437477503419473,0.023466568428808232,0.016286035192811577,-0.00272560952843226,-0.0053477921788538385,0.0053765448232085955,0.04523103340618184,0.05025002049348304,0.0272842105263158,0.00917821024900145,0.04137351210230533,-0.0764609726195341,-0.014498590414820711,
BAKK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARC,0.16564063334790435,0.11972046417087578,-0.04050589977235819,-0.12517689217565953,0.2017445209424802,0.11783283252590926,0.05288814637256545,0.08282208588957052,-0.03744206196320565,0.133262788613701,-0.07403451471951272,-0.0473207077502692,0.19901184774388714,-0.010387562864213273,0.04928331361442373,0.015264741211612254,0.045127817711168694,0.11431471829852557,0.05222228011671537,0.035628043762731654,0.02570950199947397,0.020719753679274477,-0.05422048863894413,-0.013870959243354242,0.0730804025783105,-0.06455451828736158,0.0726331465853487,-0.017995180857138915,0.03057401639226609,-0.003946070371588228,0.08826824334837413,-0.002204558156865377,0.06562991148978425,0.0272948214619555,0.031882990477192674,0.05111709187435487,-0.03928027485566543,0.020033600086709846,0.020443149977879438,0.05009678668215245,-0.03455493468388504,0.054925773317824333,0.050948947455660365,0.06000175700606181,-0.02153264279881384,-0.0248124397501992,-0.0058128633039564725,-0.1354851492281921,
BATS,0.025271357678087636,0.011843079200592133,0.030128799587841426,-0.04150420138189315,0.06941246551556612,-1.9229440504088307,-0.07784937112119472,0.003706417118089167,0.05118857030129664,0.017670654821884346,-1.4266625156281658,0.13520078537702784,-0.008239710098698505,0.025429498370245218,0.1249582830590712,-0.026598835090554385,-0.021595002526446194,-1.7779169030916462,0.011880972161188552,-0.02515298480627126,0.017724080977998824,0.06290854785707412,-1.3842845704094817,-0.017216600599649357,0.02375604298307743,0.017949965619086017,0.07624937851666425,-0.020775618410502128,0.04029089369900607,-2.1211440372181922,0.06529589421983206,-0.01408638307709087,0.050752616323692656,0.08734007322439674,-1.43833046639746,-0.04060507943350089,,,,,,,,,,,,,
BAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBY,-0.1889616181161281,0.1315793975264714,-0.07598077956564342,-0.056969949916527485,0.0626791908887867,0.01208778876829597,-0.07022120200333881,0.0563708509164198,-0.20831723157855364,-0.17504961898787552,-0.034176913450269186,-0.008908620197466188,0.012629585326953796,0.007279481901701912,-0.05660645442403689,0.0064349450884686465,-0.06731752425155824,0.03882176900908885,0.03871283423999072,-0.05487799348935907,-0.04093470623021522,0.04988860888937574,0.09150704590301162,0.06619772186331185,0.039854151704325824,-0.03157635678822124,0.08778545987848307,-0.11659280433508479,-0.05937596719281957,-0.015379927052482256,0.08332817497162903,-0.11242766097721768,0.056251934385639135,-0.016681566583607643,0.05678620246040045,0.03933980988195951,-0.150418445318116,0.06212766759671218,0.0,-0.0028011204481792618,-0.15024441675452893,0.0049526806283564095,0.025383760648586273,-0.010054673304597861,-0.1194710900337923,0.06928270042194096,-0.024603780361873162,-0.04283115357618639,
BCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDEV,0.045353532191930945,-0.05122646552236143,-0.045007231785825774,-0.026960649042441553,0.0447442772300064,0.0708364848802927,-0.04191253678808593,0.028755306038614314,-0.056202524375008944,-0.011441225318324366,-0.05206146724796812,-0.022800788954635,0.12870669951616254,0.09782644116401085,-0.09090370458147556,-0.030585430996108776,0.05336318122003236,0.024293128824850907,-0.05725553202366174,0.0155149141933284,-0.01901754794400956,0.16445272788885124,-0.058602099084441917,0.053503612838178505,-0.016201024962803845,0.09292283231250109,0.1709933354490638,0.021151104005530774,0.03192580371873199,-0.05528760083405293,0.08744646251803667,-0.06633449522058033,0.048121750044826994,-0.02093482554312054,0.16577129700690696,0.0,0.006074020692850235,-0.0462467475084688,0.04848921603953271,0.006085087651156229,-0.184461713899565,0.06186792241282646,-0.010209743646654057,-0.048549224986273565,-0.08848722834979117,0.0,-0.165177567089828,0.014873283538275883,
BEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BFSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISI,-0.030730478589420684,0.03170478170478175,-0.04539816422723886,0.13789696541990115,-0.0491847279071328,0.027297166884952206,-0.016141064767717817,-0.04612498382714458,0.031702596275779094,-0.04542558613659531,0.1000070081995934,-0.03228212953543563,0.16977389924633068,-0.05353656705210985,-0.034507756995795336,0.01755680141634719,-0.09524127344323574,-0.015636291965048232,0.024017761033369167,0.0,0.03229390929925691,0.06896807720861164,-0.01700357585930079,0.017297698589457955,-0.03336921420882666,-0.03222446003194657,0.06896807720861164,-0.06451836933120347,0.0,0.1071044133476855,-0.010273190776957652,-0.03332352508459613,0.0,0.034472262384902086,-0.09372413793103451,0.0,-0.05880825652343247,-0.028564222208209866,0.0,0.029404128261716123,-0.08111654538947854,0.0,0.04761309672581837,0.02853470437018002,-0.054045838652805656,-0.02628307583022549,0.0,-0.025666166801245782,
BKG,-0.0597494634103497,-0.06601792914986504,0.03477628846016123,-0.10170113496369693,0.002678358101973588,0.10184729355829769,-0.005862447100575041,-0.03164630746616648,0.02449460723985175,-0.02596279323844486,-0.031273197656898954,0.012388945935086326,0.18902929943819413,0.009878844916728191,-0.012197202821890296,0.02244534549348476,0.034393493425596944,0.05153674512344342,-0.08939073439594802,0.04244310276287022,0.057453446747019576,0.012725168294175582,-0.028266701140881145,0.08636955735557983,0.06913845333773794,0.04801976497617888,0.17401967576555366,-0.007299337007455331,0.08157618074702966,-0.08872680603382055,0.18569361838932652,-0.060527349059168234,0.04109804414816676,-0.0027334256670238366,0.11585767689786497,-0.02089888025398423,-0.03178920714953093,-0.0537277202601113,-0.029020328961404385,-0.0257057449419964,-0.10161797333167333,0.023639499902146754,0.07661136209954833,-0.05463321536437593,-0.09462417903186571,-0.0392537674268677,-0.10865770703290556,-0.0018390590327194145,
BLND,0.10606583237900757,0.0014692877408895022,-0.014493543042600088,0.0664598017194642,0.09754166733079361,0.007693543205910869,0.020304485341112066,-0.030150354429575033,0.025770058474447355,0.07083956494160226,0.021070395084762827,0.06592814978085193,-0.022050989816902455,0.05461054061822268,0.04946218867614105,0.008678274579224654,0.003260628260628229,0.04909060473511451,0.042148935847453606,0.04668905454863026,-0.05568675078154883,0.12239677557786321,-0.025381751381849837,-0.017461020909713576,0.06472147630854219,0.006015673548298128,0.024456665900369545,-0.11538521705123184,0.03740668614086329,-0.036284016265248686,0.04811081058929578,-0.044250699128146054,0.15026761096394026,-0.03430092930980477,0.060947914551060745,-0.03157687700037548,-0.00783238865678526,0.08047728579643465,-0.08695538034775152,0.02088637561529061,-0.058964464956747675,-0.03782284091920185,0.07419410895820655,0.05277119675085307,-0.06420078581761846,0.015040403162742244,-0.11135647661992709,0.015836163554077576,
BME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMS,-0.01783304579539824,-0.009793308751395391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMY,-0.09458702230191629,-0.05736319459116834,0.02612466124661239,-0.06478102189781032,-0.029420446718488535,-0.005869118654015515,0.0,-0.011506478437439571,0.04591423948220075,0.017912291537986347,-0.01180061037639879,0.017914466190328326,-0.09722352061325601,-0.010727827614908092,-0.04394341290893011,-0.010065645514223176,0.020544886109870486,-0.005154181107260292,-0.07542519102785306,0.009455088330430295,0.07144761396960808,0.09496934903181864,0.05752212389380529,0.060917030567685604,-0.08882920521237447,-0.03224874855602611,0.018331536123909364,0.08244906621392212,0.0,-0.05561679527006713,-0.06247651258925224,-0.04947312020003569,0.030554021719124025,-0.0033935614051179286,0.010004631773969486,-0.019616746889474124,-0.009713103696375569,-0.01905602117335692,-0.02770629610567843,-0.07695961995249412,-0.008478568064060221,0.017249640632486685,0.054573016675088404,,,,,,
BNZL,-0.04852713694050337,0.044057377049180335,-0.06207345875071257,-0.08067233182345668,0.14132756823270043,0.20051292572835444,0.0,-0.02992426881089083,-0.05200943396226421,-0.009364310947458931,0.029201854452417075,0.019184581752590413,-0.10897497488753982,0.05642705545815252,-0.06539718679119988,0.005227568270481209,-0.020531893213776242,0.07268553940321354,-0.042190117252931314,-0.01250053844497101,0.030038157777974916,0.06881016740171675,0.13185975609756095,-0.029565579747890314,0.020106697273055696,0.11173072151794039,-0.11823106573601405,-0.024035626410720545,0.005222652616947432,-0.002873885350318406,0.03498649902961759,0.004960780156879396,0.0744629962871004,0.06515752568815136,0.09590916946966765,0.0,-0.04425667090216012,0.052730142593435,0.0061777412885770655,-0.0526349343975927,0.05023032835181329,0.03125129465703669,0.08108148457794617,-0.06330671663706666,-0.1320459290187892,0.039779898026149674,0.05425902764842072,0.049692737430167666,
BOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOOT,0.02118969630797851,-0.008738525674429787,-0.12000423295354334,-0.1276157065484983,0.1193937306234929,0.0468806346916697,0.024002954209749072,-0.06717189114708932,0.24075736205496434,0.04120866895109243,0.01923164149317369,0.0,0.1304414705429935,0.0,0.03370965177293672,-0.019284748934400575,-0.004347376048028151,0.0,-0.008619805028219574,-0.012764664167764228,-0.05245980321574273,0.23723277909738716,0.040598158561453435,0.09448126606249163,-0.04254354723823095,-0.05053796495542584,-0.0099823482865663,-0.029305760709010475,-0.0048215440700888346,-0.004740168539325795,0.019387937719978376,-0.032829448419109064,0.09232999306737244,-0.023689392074821458,-0.06817269651969493,-0.022201042776251678,0.0,0.03211433861821544,-0.12451874366767979,-0.07088393109291158,-0.028798683488754917,-0.10322210379601526,-0.046140611558614375,-0.015172520024645642,0.006082677928015201,0.008636186010160252,-0.029431844041568733,-0.00584442517250483,
BOWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOY,0.06688866367453317,0.05595911014147825,-0.07934249618637135,0.01985210819534755,0.041880393702378615,0.1580861700932481,0.08441330998248686,0.044069323722705,0.02383781818576458,0.032027014918686314,-0.10509724915931207,0.0064105150604232275,-0.01886381631037215,0.09277915673009862,0.08428712151417783,0.0973150691982525,0.17040679548774795,0.07833727171591676,-0.05828598521056216,-0.012594667653299307,0.016603466539754752,0.12678176030999166,0.020882817811763266,0.1459288265590062,0.014567292885740546,0.01228332709814195,-0.023046153221385257,0.012083598775199933,0.07253691866872392,0.032086352210557445,0.11975903000662269,0.01519245936825242,-0.001407359586830359,0.043884950265520084,0.015924744286672787,0.0161824455947015,-0.012775076238358274,0.0,0.013391614232418414,0.009740944295292486,-0.012821402306187224,0.0721703165912877,0.05433555025724668,-0.028170731707316987,-0.03950335295323448,-0.05379532009808674,-0.021672539983735528,0.009371366030508366,
