Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1SN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,0.23254284230569477,0.24638619201726009,-0.021284682630178575,0.12800114329268286,0.02459976571651712,-0.12857811237293182,0.01449838187702257,-0.007197018378100495,-0.06710095116297654,-0.25500937862863615,0.1904795661574452,-0.0869579288025889,-0.22361809045226133,0.354294269769974,-0.033162258191867355,0.02260799354057319,0.1879146351210934,-0.25500937862863615,0.3605687434173217,-0.3162909211765358,-0.27500903578169544,-0.2377206006153092,-0.01287300747903608,-0.07254561251086,-0.05303945116044528,0.08388108216951684,0.11391127417210045,0.07023199190686036,0.09058099743815107,-0.004801339908811819,-0.20476239807017804,-0.01869063870574239,0.14364962048863128,-0.06143413873733439,-0.002441413842971918,0.14928333988633513,-0.14662640312347486,0.3959845855777213,-0.02296507395003433,-0.40662338303544987,-0.12625777854469755,-0.034145477651274514,0.11010765619398932,-0.04483200424131306,-0.04034172814381409,-0.012859280340681956,0.10478799648587422,0.16322661323938736,
AAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,0.09451379438100438,0.028841756860712442,0.08130977659824823,0.013776593030615958,-0.14169430457806909,-0.08784294799644354,-0.07462936339122384,0.028344606552080043,-0.03162149322336172,-0.04330463395562645,-0.007646649330924182,0.04388985655005273,-0.07044314477064595,0.17543576135823735,0.00975429065316713,0.11692631458720504,0.046203628255699014,-0.05875068276138917,0.15650502552720136,-0.14202123396841326,0.012428743573023482,-0.11265666238785454,0.20285676163546307,0.0298443175166907,-0.14100052661684992,0.02120241886179053,0.18583285687583162,0.2126199862837106,-0.018731090650400017,-0.04992526437145928,0.1039561163369902,-0.04057585591753188,0.2870615421600493,0.2418420222000104,0.3074399378228365,-0.262903473161359,-0.27442981540558264,0.2976466222029699,-0.14591433938303078,-0.1655843327487937,-0.33525207024589687,0.010748190635531785,-0.18406360162081203,-0.003808086203292982,0.023995563581608925,0.11729249872998548,-0.07600468216652334,0.12542956560756435,
ABDN,0.0875917033949618,0.008835854819234212,-0.011167298777918222,0.04995354187867784,-0.03587577851719126,0.06560196374050142,-0.08614255547478111,0.028900539970650785,-0.08827101559404826,0.06650365732018182,-0.050572807744413306,-0.0050904237221598425,0.07282694912993737,0.08066632783875849,-0.10123673948021483,-0.015233811138339659,0.08913750868341186,0.029084204981563833,0.2092451885891078,-0.05618488968283275,-0.06240588789486823,-0.03694426565129383,0.09203695705563031,-0.029648864747598425,-0.06043900894849408,0.0018951993440290416,-0.020844379137442748,-0.001384172030648334,0.10249503827615536,0.003934766592994521,0.07539118065433859,-0.08296525020020973,0.08346751109202799,0.09747405829398303,0.09878647322150913,-0.1935259371384329,-0.015931582371674136,-0.1839945232656427,0.05708125032306666,-0.07977031802120149,0.014812567235815033,0.1558148617520705,0.10820312154964529,-0.20395865560399384,-0.0009904397974164203,-0.02034847713290866,0.26740393169251164,-0.06969687134882518,
ABF,0.053811131171991544,0.01442076435108719,0.025734847732264754,-0.013598850249330385,0.015654027849042018,0.014005162511465441,-0.006493672874405609,0.004649189861319014,0.05360665731950198,0.022930716907573867,0.010071239459374492,-0.07455825328653232,-0.07817859414692152,0.09539874052576391,0.028626472723865648,0.01648910904526013,-0.03554772265405237,0.02788484460819829,0.09416054812492414,-0.005128376416662528,-0.04464345984052309,0.026477376375079853,0.012370021668900888,0.0979061909702823,0.07481777915571142,0.03409308442341663,-0.02881210162682113,-0.006558903245666103,0.059380945411971364,0.0025325014990877914,0.003814844756789615,0.08913558204978878,0.028208681497363886,0.11128443583797543,-0.007776517053384002,-0.01228874449408024,-0.1202702865181372,0.16583964115503225,-0.08409799113406558,-0.029492597035966517,-0.09497275101207059,0.10721738851253737,-0.028056793162630433,-0.10279103335427953,-0.04214087881275497,-0.0287609050800417,0.09575793899956242,-0.05875645843469335,
AC8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADM,0.06022665858731435,-0.0350877192982455,-0.19005302680266178,-0.10492797521806774,-0.06711197084504483,-0.10937474716804407,-0.08188900686442868,-0.017615536767786377,0.028095520533243157,0.03910663712269047,-0.05679137510888799,-0.001169906951787647,0.10465079654447362,-0.008328348376544725,-0.031035848973542612,-0.032032058691410126,0.07682468668444753,0.03238572718614763,0.08848919626762575,0.05703488543741342,-0.012762894895850918,0.0,0.06660361385854485,0.11552071620736615,-0.0340710564153307,0.10338219740478327,0.015266933190930532,-0.0711314347612172,0.08650162699441544,0.09984332396694762,0.09127303941021903,-0.003411345948460376,-0.023619890720793624,0.04631277677312795,-0.000571018921894928,0.0045927056397354615,-0.03222330793908845,-0.046104836660826654,-0.01204139841903662,-0.0440436385392744,0.027249024877039174,0.08237619577231059,0.200132229480521,-0.10856789130422695,-0.008726628710424733,0.08349274534354367,-0.19660742643213658,0.003002718807895155,
