Return Factor,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
DEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGE,0.026803345701528203,0.05435906957006065,-0.0149959505708388,0.015224252711985686,0.013208282385821724,0.09397324709686905,-0.014243693217219966,-0.14081719037896512,0.0,0.0,0.0,-0.014090730557737574,0.12189479482236276,0.0,-0.10504781622794046,0.0,0.010208654947462925,-0.1042066288977116,0.0036713678083726276,0.30072068137147845,0.0,0.0,-0.1466429778352052,0.012364002264008578,0.0,0.018916044034910096,0.012758611738441727,-0.02286649164859411,-0.03413935028663817,0.10421879860951422,-0.019560777656950523,-0.10852859811316284,-0.07526975762810073,0.044940996378674214,-0.005589067239205159,0.02873670678976281,-0.04043688884901775,-0.0018356839041863138,-0.096188086759469,-0.006592699790963219,0.09963752099725931,-0.06440439633156525,0.03147196211846515,0.12598018613029116,0.02626195405698506,-0.05534471116906092,0.01452733027826314,0.0048540808696995175,
DGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIA,0.11717557048836658,0.0264266278687173,-0.05060685178217228,0.03956845377537266,-0.025841612160434346,0.14755740410869445,-0.055530938448069445,-0.0730313410254877,-0.008292320848786505,0.02139440355500466,-0.03732722941058009,-0.0737908865407706,-0.07836302300153608,0.0,0.017893999859582177,-0.0314117535116728,0.07336026269853435,0.027450753574964182,-0.08602464218254235,-0.017607869309476887,0.19328094678788688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLAR,0.02206768660176195,-0.061071692856832005,0.004364648532851456,0.042651471984805456,0.02061783725943256,-0.15652264908631885,0.01569734613212881,0.08289212442091332,-0.06554093115177262,0.03362932699656751,0.06630214931875256,-0.05834542613160687,0.0082581843249252,0.08026656737513216,0.06525980070748028,-0.07308783145005171,-0.014412802177080075,-0.017816676350958738,-0.009346735837788445,0.12237333031835007,0.03748575641799046,0.09931932687968015,0.0953730981879819,-0.012838006075394648,0.026352642930888237,0.010359001900355214,0.031930766935243104,-0.03607972056708442,0.0014506322081504486,0.029759508422502412,-0.018978132535129255,0.03630782486940598,-0.0015056191858902057,0.03899659198837924,-0.01535905645223401,0.20332834655051446,-0.07993178634508802,0.055653426260496186,-0.0778142750418005,0.044981970036803265,0.07634544848282765,-0.1019990178582123,0.13042595250345257,0.11369462287765031,0.08944852397614711,-0.015446076211425352,0.043951034191642036,0.015622320540521928,
DLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLN,0.010202408497148818,0.024392519876077712,0.03236869484798288,0.0902025584114603,0.0493820810862442,0.05475991196255303,0.004296254786588127,-0.037190794847392517,0.008334340808801466,-0.016395392047566126,-0.0476561228173239,-0.03731943308803487,0.007524165202108968,0.011408058547017541,-0.08591756686426588,-0.07194354781707235,-0.03051137823715855,-0.13554619816066305,0.02845117759647464,0.03687540797203681,0.05116258480062874,0.018956223640587355,0.13009513250371163,0.033030324971531355,0.15221727556105002,0.0,0.038957661909902574,0.15270448249239288,0.004278182183058643,0.2693483395859386,0.05901828303760848,0.13805855591839022,-0.11550804779302859,-0.053131062855005684,-0.0588170588170589,-0.01449385339201692,-0.028171091445427843,-0.12345667611668776,-0.03571682991985747,0.17318902655606871,0.05294305294305279,-0.21839722812115792,-0.1470549411868235,-0.046732238603555465,-0.05809497471555003,-0.06885261983298785,-0.01294472921369405,0.03865712076735961,
DNA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DPLM,-0.07550579453938311,0.01871614951575462,-0.030245795601552272,0.08130035810205904,0.07176803945967847,0.031022969672612533,-0.05203311597919269,0.04492351977461673,0.0023635219546636055,-0.02176948368790066,-0.011208099521985648,-0.0935002018570853,0.01234265162661452,0.038466435594538995,-0.08949802274805807,-0.03357400722021664,-0.03597830261136714,-0.05281105781253548,-0.03928099507485994,0.10890309767734752,-0.01431180395573961,0.008219606710472505,0.025497358937651038,-0.0036275100525064996,0.045538113421015325,0.03536819125712176,0.0451743951472654,0.07802024746906633,-0.05209058985768922,0.12675808156857715,0.04926464408773845,0.007450681568029749,0.14814814814814814,0.15909859154929573,0.01644638889525174,0.08185062199534121,0.04074895548563462,-0.1233750084782167,-0.09144876034755456,-0.06612315365432575,0.2560537792448738,-0.017005755429762348,0.04626554988353071,0.06844237337499015,-0.03307647013645332,-0.05883912006360992,-0.043048189993082686,0.0902463549522372,
DRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSCV,0.051520022121982034,0.15405788140495047,0.14439296067197738,0.08251485613332843,0.03766425229151982,-0.006799169839188268,-0.04854263077556764,0.02999675575852878,0.03938784774009463,0.021055419453088753,0.02149446744041339,0.010870902900274926,0.010990378234903897,0.03019254870684751,-0.09026599121568235,0.05714207448192754,0.0769219422974805,0.11833987661245104,0.0076125257629147125,0.0,-0.03459563543003852,0.08696410506854568,0.05416636022652055,0.0,0.030036741032536618,0.0,-0.0014939203116430821,0.0,0.0,0.0,0.06726810365705971,0.0,0.019778953217938877,0.0,-0.008974646623289173,0.0,0.004507550146495287,-0.017691100108682467,-0.008777879743047445,0.008855613251217642,0.11331197203611998,0.025246956122214392,0.015371696484803188,-0.005105474461024273,-0.015062857142857156,-0.01969571354948574,0.0,0.025246956122214392,
DSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECOR,0.0,0.017802533857579794,0.056664743219850155,0.10410295616717624,0.06673915998368884,-0.021805610955989874,0.02229169498436856,-0.13467419430722183,-0.03703703703703698,0.058887023266970706,0.0,-0.03773802654356606,-0.08625962248233698,0.07407407407407396,-0.06896551724137934,-0.1342888442578054,0.0,0.09836558708512988,-0.031747572815533975,0.08615417062111153,0.11538461538461542,-0.147498245262208,-0.031747572815533975,0.16661003511156425,-0.01812722419928825,0.07843607579755352,0.45718280321565863,0.029321820471307936,0.2142857142857142,0.0,0.16666666666666674,0.4120187117668226,0.0,0.0,-0.05572545022086306,0.125,-0.19999999999999996,-0.1999021287007584,-0.03857915784521304,0.0,0.13058510638297882,0.0,0.04531554072838473,-0.15384615384615397,-0.1875,0.0,0.06666666666666665,-0.0625,
EISB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELM,0.08276343207541981,0.013989984548653078,-0.08333546642093492,0.0064491197939029465,0.010035301362615323,0.11578550068228677,0.040144552601644845,-0.014386205117520423,-0.054422470729510675,-0.10365879295991387,0.02499590584300848,-0.09152199957715701,0.005582765082914554,0.07185780358529437,-0.02906638477108281,-0.1134045335658238,0.01196209185886632,-0.034314073527114686,-0.042254861961104284,0.12698291056785949,-0.025772349225784308,0.0374334864339434,0.008624663099097818,0.010698776154757228,-0.010585524002968527,0.06179751980423864,-0.011106645120540715,0.011231388163079004,0.14186802049688851,-0.05294270669812251,0.030304990757855865,0.1073811765669137,0.034724502006798774,0.07461990167516386,0.022909294095734722,0.13912905107940365,-0.12213633823803305,0.039672742236099845,-0.12499338127058424,0.014078910629523822,0.12698182170261174,0.15596407286157987,-0.009094185820833545,-0.09835881154456705,-0.046868484696855894,-0.1409403528881975,-0.06875583766988813,0.0,
EMG,-0.03392235263768861,0.0676122280363538,-0.012241566920565883,0.07156391196618572,-0.05521894794822357,0.0447417637749965,-0.060167658193618245,-0.051430037193792466,0.06081632653061231,-0.011698265429608834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETLN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FGP,-0.08441207728626932,0.06944289174585427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FINS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIXP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOUR,0.05822395978776873,-0.01984981732931901,-0.05399259234241838,0.14516482524785035,0.09105614437325471,-0.03324131741412595,-0.0013851167843563772,-0.04868328413546319,0.07042010066928484,-0.035323622005229094,-0.06361132450207041,-0.03938155834338264,-0.01428799536349823,0.01695394349086432,-0.0570829080186005,0.0022905926553253853,0.014982116072458806,-0.07006437768240348,0.03973761128093001,0.081141713052026,0.1680414186595287,-0.033331063597984545,0.011146990174950577,-0.041768928298102526,0.08533171028606201,0.02740381078496279,0.07038238629204985,0.0663084092531172,0.04070361858489835,0.033030024011987846,0.04388386841435721,0.24125387449558433,0.10300473481183325,0.0043016882830821945,0.16001082169750358,0.0869451569162405,-0.05640511792816416,-0.048785137176122095,-0.10480303487746279,0.022330474925184918,0.09267269821253121,0.10811952618494391,0.010923486316896103,-0.010805453097833984,-0.06091401541161212,-0.005055565676808094,-0.05714285714285716,0.060606060606060774,
FOXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSJ,0.0,-0.044129082426127564,0.046166361602603345,0.0,0.0833180332684611,0.2222521430815494,0.0,0.0,0.0,0.0,0.0,-0.09090538169651974,0.0,-0.051729474580205825,0.0,0.0,0.05455138928556846,-0.3529489413379798,-0.02298227965642652,0.19175555623866458,-0.06409850686153229,-0.024992987377279063,0.0,-0.024383569141512185,0.6734291994870856,0.0,0.0,0.0,-0.0392044704536455,0.010313402978439523,0.15911784407687946,0.0,-0.24138065827534982,0.0,-0.10770840599930243,0.0,0.0,-0.04411029240156028,-0.028566801619433257,0.0,-0.014082258270532555,-0.164728475408087,0.04940241274106416,-0.07955687234316633,0.0,0.0,0.0,0.03528752800597457,
FSTA,0.026325037208533297,0.09004055881027484,0.015665228684875965,0.05801523020859811,0.0168533792933645,0.047061704842805474,-0.036824135576385975,0.02615553177393881,-0.057979189419487875,-0.031578335657833745,-0.020625597595956835,-0.0761853686236158,0.0,0.005359974627338948,0.0,-0.029816302040062692,-0.00457399560978089,-0.09316062847778395,0.04999805568517646,0.08880750259330616,0.024097299758268242,-0.03263320155615901,-0.013795671013578481,0.06097213078779906,0.030156433673930838,0.022998739636691523,0.01025641025641022,0.026315789473684292,0.05555555555555558,0.05882352941176472,-0.03682098008595447,-0.005633838967172178,0.05146542883359406,-0.02856318900992305,-0.03581855638831655,-0.04473233042764346,-0.03798085857647293,-0.05502200660747003,-0.027901071230421293,0.016540309547826038,-0.01627117920703347,0.011766737914804537,0.004718055510363417,-0.0023588733674541063,0.0023644508074924797,-0.04943604759057263,0.03972643855586999,0.02883989721306235,
FUTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FXPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAW,0.17392828126742388,0.2105253008330763,0.07547130680050618,0.04603536175290168,0.020139426800929394,-0.08831362737581205,0.11488021594871212,0.1653297682709447,0.1239172706381475,-0.08130785470686941,-0.008054556193953788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDWN,0.0,0.055539892867211726,0.0,0.0,0.0,-0.0526175213675214,-0.07315261789825478,0.0,0.0,0.0,0.0,0.0965727858839498,0.0,0.05559137474031095,-0.05266372582287071,-0.07315385583092215,0.0,0.0,0.0,0.24241950609565488,0.0,-0.057107066538943374,0.019149894863322192,-0.07892370477969146,0.15149342891278383,0.10006133356698488,0.0,0.07144198272624869,-0.15157307845479895,-0.13156256484747875,0.055563668224299034,0.0,0.2857679309049945,-0.2631943003389362,-0.07315040389793559,-0.04651873586405042,0.0,-0.04445093457943916,0.0,0.0,0.124983572085688,-0.06974753958065905,-0.022759856630824138,0.0,0.0,-0.08329226219812724,0.14281244132924464,0.10527772013557435,
GEMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GENL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHT,-0.048773425984417584,0.322610966057441,-0.06062984401059546,0.10000359725169972,0.034458378297919756,-0.08445761787953121,-0.1578826567207,0.02701985974423926,-0.07500681384573438,0.0,-0.20000872162745575,-0.019602394185549432,-0.05554097433930261,0.0,-0.21739611313003637,0.0,-0.04167045213651921,-0.08470770851234855,-0.1595634398332032,-0.15315644111264548,-0.2183078500767197,-0.06578738852952604,-0.0731710573751887,-0.02958802226066226,-0.028737729675308188,-0.005712212121401827,0.09375769851914706,-0.06433602253809712,0.3153772297741171,0.6709918937176311,0.3448406389582861,0.9999242969075286,0.0,-0.033333333333333215,-0.03222379603399439,0.06892766569514364,-0.27498010373500914,0.11111449916145744,0.8946790686925876,0.4615384615384617,-0.0714285714285714,0.0,0.7499999999999998,-0.11100268358136134,0.0,0.12486278814489582,-0.11100268358136134,-0.18191797225825768,
GILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GKP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLE,-0.010030768381693589,-0.03272431234902373,-0.003616973178548033,-0.008386407690177733,-0.001711269366961865,-0.026650607966994255,0.0,0.042266499292219706,0.0,-0.001426875941804795,0.0023793292430256407,-0.023304088986370042,-0.005801954752540861,-0.028142896788354244,-0.07788763522158892,-0.007217506784456429,-0.024688298962686095,-0.01964313318463884,0.017995841061091422,0.09529085872576193,-0.0021866515976071144,0.0015379315435910534,0.0,0.008737309802169468,0.00218910918182047,0.0398758326327362,0.015018839190767963,0.10240972573992346,0.046481689031593554,0.05609494713607055,0.004224492418401393,0.02157824781345896,0.03732893034656515,0.0929860465116279,0.0337134834702002,-0.03261395348837215,-0.14624267357084997,-0.182238559756842,-0.04043324899353118,0.005489203313573832,0.016769244492016888,-0.019723693414609667,0.0167132334264668,-0.0022302194738710313,-0.0033215877947436745,0.0524503874629485,0.0058560064175412485,0.07027359624520635,
GLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPE,-0.016947534253114904,0.04117730597173885,-0.09883795336456014,0.18181405689913333,-0.04624039813913228,-0.011429753008955434,-0.005678877553190853,-0.03825199953633929,0.07646743638111864,-0.060873221572736225,-0.010746822322841076,-0.04615464668539915,-0.0394121910379126,0.05181115609063647,0.029170471069629222,-0.11871993705781025,0.09500251277599725,-0.18032900896081316,-0.027890455982692575,0.1106182423066262,0.03196581094693429,-0.018704926566493807,0.04629572965496975,0.053654447561015006,0.06217510119377834,0.12359749434380451,0.003196121421733533,0.11585675766477443,0.04457882280952763,0.0680345987506008,0.027969057192819502,0.15323003304090244,0.03332980138687769,0.045377344557672394,0.06307650037288526,0.10999607883003915,-0.13043972419367067,-0.15441129359502803,-0.15527692585242647,0.018990017831865824,0.17036909538819023,-0.17177935974767677,-0.05780579736910596,0.011694664786914277,0.042682818837114445,-0.15463794045649515,-0.08920267819399175,0.03398051407864866,
GPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR1T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRG,0.08852186086989433,0.014802442114963732,0.0,0.011457200559266578,-0.006999749320272253,0.10592425147146622,-0.004754223618303688,-0.023178670647261312,0.0537653201669106,-0.02386334556001024,-0.027822697682132858,0.018906187287437426,0.07796880337014689,0.08215667430570939,0.11611980527517263,0.051415517191521376,0.04711582134746428,0.04137104657396007,0.043190789473684266,0.06104498970367511,-0.015023377337733845,-0.014834383255435846,0.010506861973373471,-0.010397615660773463,-0.024224197759344368,-0.009946667539181275,0.1316276658767772,0.10656778792969224,0.042143467122117695,0.15791555423712067,0.07952604611443204,0.023265974877116458,0.10254711868489186,0.040017535070140164,-0.06252568543415726,-0.017194622353008948,-0.06003904978848029,-0.06680838141512302,0.028848156634034394,0.1359952676722862,0.020586814779038898,-0.022657540712768487,0.0,0.0,0.0,-0.014822995989071663,0.0,0.0,
GRI,-0.028988032996398183,-0.0035887937022459626,0.035296937735961986,0.03858841102881683,0.0038737894407998574,0.05309909198578744,0.0,0.012390087929656346,0.010704908099373966,0.0,-0.0505625159805676,-0.04106902047321315,-0.04283032152076982,0.001233625095459212,-0.050638558920305665,0.010197183098591633,0.028091514624963843,-0.12038923986142247,0.018895348837209447,0.36915422885572124,0.058292591199699206,0.15548409525464968,0.015802948706630238,-0.040410030498136296,0.07026929005349536,-0.03550502842151293,0.33104411593528127,0.0507583170254402,0.022255563890972718,0.2856453946310882,0.029455568426278278,0.06091994382022481,0.4085064292779428,0.07581803671189147,0.04736695458344942,-0.08676844783715021,-0.1266666666666666,-0.1124260355029586,-0.15231566627654236,-0.036720889032050175,0.038120715599398114,-0.13218224027858394,0.016819120684567812,0.03465119829033725,0.008777332922697889,-0.07308021695689415,-0.016011235955056158,0.25,
GRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSK,0.022632233116972822,-0.02594083273247738,0.0678717951664618,-0.012315270935960632,0.02812997788578797,0.09049318851368993,0.06142531033458054,-0.054380799713885986,0.08081561091438716,0.025969151452487793,0.04278793607656617,-0.05513107673414119,0.09948138032620868,0.05137243198335173,0.02443397785490009,-0.07718351100333987,-0.03916827852998073,-0.12152359865867712,0.0567881920827098,-0.09379488032939454,0.04769069821506977,0.026706624940327828,0.06141579343687775,0.06497935200521643,0.14981644576963515,-0.034359371229331526,-0.10517811401679866,0.03953122943903886,0.007628050635280825,-0.11544458549508763,-0.003239005604648737,-0.14501999059266235,0.016665471152236933,-0.048780071757140164,0.05128159146880917,0.10481373125260052,-0.026206461902557043,0.10182390204498115,-0.15096859583684274,0.07639406047026664,-0.07336377656031534,-0.010192142072283472,-0.06547476978924405,-0.015239219673242377,0.09499156082787685,-0.006375260184359188,0.13009348558063882,0.010554268909731768,
GST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVMH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAS,0.09881910399901339,0.022026848175458413,-0.020101899027327397,0.04863517145355045,0.0225143197695592,0.030537737136618004,0.0172503557668946,0.024719021197894486,-0.043901111980140795,0.03860281133008403,0.03286761755371548,-0.06039417309340189,0.0033703614540701032,0.13360623781676417,-0.09657650042265431,-0.0675249605885444,0.10607381575123509,-0.0900436334787783,-0.031129900076864003,0.1145855643606768,0.08066196042124751,-0.0018866471584785272,0.07273553343521555,0.03483501453239857,0.01664276713162116,0.0041890299777458395,0.08637117800426664,-0.06381751209337427,-0.025726392251815944,0.008283198186415541,0.0,0.03881164802318726,0.05934561504509683,0.06314393552993969,0.084162795841628,0.07957733866634809,-0.016786993015202034,-0.052868579052701814,-0.07354758961681096,0.040793352988474973,0.1073845423245876,-0.053489156084953304,0.0,0.11307066916822994,-0.0561360014166814,0.005639320907040224,0.07272032603158429,0.024864582653527423,
HBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCFT,0.03586288884485822,0.0,0.013642819229058967,-0.06177907587116582,-0.028568813577050878,-0.057685673451283836,0.007747703004718165,0.011758203105371567,0.020001793882859387,0.0,-0.019609567358424118,-0.003966416836626241,0.0,0.0,0.012966108139623511,-0.007697145013205953,0.0,-0.037036139908923515,0.03846057099735867,0.061222855464944104,0.13953063924926634,0.009395581620277094,0.008999938038292354,0.014281898596948839,0.060606565572404625,0.0,0.22297173368114276,0.0,0.0,0.0,0.06451892830024963,0.019733203548436995,-0.01297028189619398,0.013140720748622714,-0.019351339624688046,-0.060608530844321384,-0.046240864562276385,-0.038876123222925996,0.08432929546651557,0.03749316968601568,0.03225946415012482,0.013076923076922986,0.019996413199426133,0.0,0.03448435796943472,-0.06451892830024941,0.14815552843300872,0.09757231122532661,
HEAD,0.0059959721713658265,0.02452520515826495,-0.07385290221710716,0.09449792038027338,0.0,0.09333991632668992,0.04895467059176273,-0.020556905251355007,0.046606499203665885,-0.1936508651766402,-0.08465837612654414,-0.10752609007748815,0.09232192042461662,0.031736812628347266,-0.08251974498049286,-0.11965754686950247,-0.03362800336765759,0.02243043255144106,0.05189016002368141,0.03921320256233951,0.12086485609394981,0.022480764843733736,-0.011115440618527095,0.06393052737230254,0.14864661654135358,-0.0037453183520599342,0.04109802698276521,0.20660560818016438,0.20341222209640297,0.10203826955074868,0.020850142256571447,0.05492093356627681,0.07059613447796265,0.06252547900529959,0.025608863802654813,0.19999999999999996,-0.04412205503267197,-0.18069744597249504,-0.1530782029950083,0.20986411675893302,0.10962193555592781,0.0,0.2599029057904736,0.3408490566037736,-0.16979949874686728,-0.15872702115042492,0.0,0.016135511515800838,
