Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
QYYV_C3-L,0.5,0.0,0,0,0
XCR_D0-L,-0.0205973223480948,0.0,0,0,0
PQRC_W9-L,-0.0210084033613444,0.0,0,0,0
LURY_66-L,-0.0223880597014926,0.0,0,0,0
FTMS_64-L,-0.0224719101123597,0.0,0,0,0
LJYL_L6-L,-0.0241254523522315,0.0,0,0,0
LRQT_M6-L^A17,-0.0252100840336134,0.0,0,0,0
NENK_Q8-L^A16,-0.0260869565217389,0.0,0,0,0
QJGN_F7-L,-0.0266666666666667,0.0,0,0,0
SII_40-L^A22,-0.0273390036452004,0.0,0,0,0
FSBG_20-L,-0.0274212368728122,0.0,0,0,0
XOC_27-L,-0.0201342281879194,0.0,0,0,0
LYRH_13-L,-0.0274314214463839,0.0,0,0,0
DNDW_V4-L,-0.0296296296296296,0.0,0,0,0
WYR_N0-L,-0.0306122448979592,0.0,0,0,0
SII_D8-L^A22,-0.0311355311355311,0.0,0,0,0
MQBG_00-L^E19,-0.0333333333333333,0.0,0,0,0
PLMP_11-L^K15,-0.0363636363636363,0.0,0,0,0
NKLJ_K6-L,-0.0378378378378378,0.0,0,0,0
QTGU_27-L,-0.0380622837370241,0.0,0,0,0
LZMV_20-L^G22,-0.0425531914893616,0.0,0,0,0
YBR_V8-L,-0.0427745664739885,0.0,0,0,0
LKXH_13-L^L15,-0.0434782608695653,0.0,0,0,0
QTVX_99-L,-0.0281690140845071,0.0,0,0,0
DOS_59-L,-0.0200573065902579,0.0,0,0,0
PRLZ_Y4-L^D23,-0.0188679245283017,0.0,0,0,0
NGUM_V7-L^F20,-0.0163934426229508,0.0,0,0,0
FSQP_D1-L,0.0,0.0,0,0,0
FZEU_75-L^J18,0.0,0.0,0,0,0
LLBX_90-L,0.0,0.0,0,0,0
NFKH_12-L,0.0,0.0,0,0,0
NSIP_D6-L,0.0,0.0,0,0,0
NWGY_60-L,0.0,0.0,0,0,0
ORES_16-L,0.0,0.0,0,0,0
PNFU_B9-L^C19,0.0,0.0,0,0,0
PQOX_Y2-L^B20,0.0,0.0,0,0,0
PVMF_19-L,0.0,0.0,0,0,0
PXJB_36-L^C18,0.0,0.0,0,0,0
QBVE_W4-L^I18,0.0,0.0,0,0,0
QGJJ_L2-L,0.0,0.0,0,0,0
QUCY_19-L^K17,0.0,0.0,0,0,0
QFHU_Q4-L,-0.0050251256281407,0.0,0,0,0
FTAK_00-L,-0.0061728395061728,0.0,0,0,0
FTSM_Y6-L,-0.008391386953768,0.0,0,0,0
YEU_T4-L,-0.0086206896551723,0.0,0,0,0
QVPT_52-L,-0.0096153846153846,0.0,0,0,0
MPRE_14-L,-0.0109170305676855,0.0,0,0,0
PMSH_X0-L^A16,-0.0123456790123457,0.0,0,0,0
FUOT_32-L,-0.0144817073170731,0.0,0,0,0
FTWO_M3-L,-0.015112540192926,0.0,0,0,0
PLLW_W0-L,-0.0465116279069768,0.0,0,0,0
FSEO_01-L^F23,0.0,0.0,0,0,0
MAWZ_Q0-L,-0.0475770925110131,0.0,0,0,0
DMXC_69-L,-0.0481927710843373,0.0,0,0,0
PTDJ_J1-L^L16,-0.1153846153846154,0.0,0,0,0
OCRX_68-L^L16,-0.1197183098591548,0.0,0,0,0
BKIT_B6-L,-0.1239860950173813,0.0,0,0,0
POFD_F1-L,-0.1249999999999998,0.0,0,0,0
NFOY_P5-L,-0.1270207852193996,0.0,0,0,0
LKDP_14-L,-0.1271777003484321,0.0,0,0,0
QBUW_88-L^H16,-0.1282051282051282,0.0,0,0,0
PUHJ_07-L^C18,-0.1333333333333333,0.0,0,0,0
OFVC_45-L,-0.1666666666666666,0.0,0,0,0
QVXV_31-L,-0.1785714285714286,0.0,0,0,0
PWEU_10-L,-0.1116751269035533,0.0,0,0,0
QEOQ_40-L,-0.2,0.0,0,0,0
QVHX_04-L^C19,-0.2083333333333332,0.0,0,0,0
QETJ_B2-L,-0.2173913043478261,0.0,0,0,0
NIHG_B1-L^K17,-0.25,0.0,0,0,0
QSXN_B4-L^E18,-0.25,0.0,0,0,0
QFOQ_79-L,-0.2727272727272727,0.0,0,0,0
PNRC_92-L,-0.2881400208986416,0.0,0,0,0
PLKO_95-L^I18,-0.3155893536121673,0.0,0,0,0
OPYM_J3-L^J18,-0.3333333333333332,0.0,0,0,0
QEQV_N6-L^L16,-0.3888888888888888,0.0,0,0,0
QFAJ_73-L,-0.5807357859531772,0.0,0,0,0
QCRG_R2-L^H20,-0.2068965517241378,0.0,0,0,0
PNLD_87-L,-0.1115218730745533,0.0,0,0,0
MWYI_Y3-L,-0.1112022306052157,0.0,0,0,0
NNDC_94-L,-0.111111111111111,0.0,0,0,0
BAJS_W5-L,-0.0496688741721854,0.0,0,0,0
FWQS_10-L,-0.0534979423868313,0.0,0,0,0
PXKU_Y4-L,-0.0588235294117647,0.0,0,0,0
MOWB_W9-L,-0.0609884332281808,0.0,0,0,0
QGYO_F5-L^H17,-0.0617283950617284,0.0,0,0,0
LQUT_40-L^A17,-0.0636363636363637,0.0,0,0,0
NOAE_07-L^H21,-0.0675675675675676,0.0,0,0,0
OFJB_23-L,-0.0714285714285715,0.0,0,0,0
PTGU_00-L,-0.0714285714285715,0.0,0,0,0
WAW_S3-L,-0.0727272727272727,0.0,0,0,0
PVCL_S5-L^G21,-0.0729166666666666,0.0,0,0,0
LUPP_K8-L,-0.075,0.0,0,0,0
