Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
MSBY_86-L,0.7500000000000002,0.0,0,0,0
NRDZ_95-L^E21,-0.0307692307692307,0.0,0,0,0
XDT_84-L,-0.0298416565164434,0.0,0,0,0
FTCZ_56-L,-0.0283325592196934,0.0,0,0,0
QBZU_01-L^C15,-0.0277777777777777,0.0,0,0,0
NRZN_08-L,-0.0276923076923076,0.0,0,0,0
PVCL_S5-L^G21,-0.0256410256410256,0.0,0,0,0
PLMF_S7-L,-0.0256410256410256,0.0,0,0,0
MHCL_81-L,-0.025,0.0,0,0,0
NNZZ_33-L,-0.0243902439024389,0.0,0,0,0
FZCX_64-L^B23,-0.03125,0.0,0,0,0
LUPP_K8-L,-0.0240963855421685,0.0,0,0,0
NYFC_31-L,-0.0234234234234234,0.0,0,0,0
LWNF_29-L,-0.0226843100189035,0.0,0,0,0
MQFA_K7-L,-0.0218439716312057,0.0,0,0,0
MOMJ_59-L^H19,-0.0216450216450218,0.0,0,0,0
PROM_J7-L,-0.0212765957446807,0.0,0,0,0
NRAZ_10-L^F11,-0.0202020202020202,0.0,0,0,0
PXFJ_V4-L,-0.0200501253132832,0.0,0,0,0
LUZN_B7-L^H21,-0.0186683260734288,0.0,0,0,0
MDLE_54-L^F11,-0.0181818181818181,0.0,0,0,0
LOCU_44-L^J15,-0.0238095238095238,0.0,0,0,0
MCRJ_00-L^F17,-0.0171428571428571,0.0,0,0,0
OFWA_81-L,-0.0322580645161291,0.0,0,0,0
LZXB_40-L,-0.0335365853658535,0.0,0,0,0
WYM_82-L,-0.0503748125937031,0.0,0,0,0
QAQR_V4-L^C19,-0.0483870967741936,0.0,0,0,0
ONCO_17-L^K20,-0.0478723404255317,0.0,0,0,0
MCGR_54-L^J19,-0.0474576271186441,0.0,0,0,0
FTFK_07-L,-0.0452127659574468,0.0,0,0,0
FSIG_05-L^E18,-0.0446927374301676,0.0,0,0,0
FTHF_97-L,-0.0444444444444445,0.0,0,0,0
MBPF_59-L,-0.0410958904109589,0.0,0,0,0
QBLW_05-L^A21,-0.0405405405405405,0.0,0,0,0
PKIO_D9-L^C18,-0.0333333333333333,0.0,0,0,0
FSNP_09-L,-0.0405405405405405,0.0,0,0,0
NJVB_36-L^K20,-0.0384615384615384,0.0,0,0,0
FTBK_21-L,-0.0380228136882129,0.0,0,0,0
FSAM_T0-L,-0.0371308016877637,0.0,0,0,0
PLNK_07-L,-0.0370575221238936,0.0,0,0,0
PQIX_87-L^E11,-0.0359712230215826,0.0,0,0,0
LZXP_64-L^H19,-0.0357142857142855,0.0,0,0,0
LXGK_40-L,-0.0344827586206895,0.0,0,0,0
NNAK_17-L,-0.0340909090909091,0.0,0,0,0
NGUM_V7-L^F20,-0.0340425531914894,0.0,0,0,0
MQWF_93-L,-0.0390316205533596,0.0,0,0,0
NIHB_13-L,-0.0163043478260869,0.0,0,0,0
FZHF_20-L,-0.0159362549800795,0.0,0,0,0
MIDV_04-L,-0.0144927536231882,0.0,0,0,0
NRDM_48-L^J19,0.0,0.0,0,0,0
NQMH_84-L^G13,0.0,0.0,0,0,0
NOJL_F4-L,0.0,0.0,0,0,0
NOAZ_W1-L^D15,0.0,0.0,0,0,0
NOAE_07-L^H21,0.0,0.0,0,0,0
NNZU_73-L^E13,0.0,0.0,0,0,0
NNZO_63-L,0.0,0.0,0,0,0
NNHD_34-L^I21,0.0,0.0,0,0,0
NGLG_14-L,0.0,0.0,0,0,0
OFVX_78-L,0.0,0.0,0,0,0
NEUG_G4-L^L16,0.0,0.0,0,0,0
NCVO_19-L^K11,0.0,0.0,0,0,0
MJPN_81-L^G13,0.0,0.0,0,0,0
MBVX_01-L,0.0,0.0,0,0,0
MAAD_54-L^L13,0.0,0.0,0,0,0
LYYP_08-L^D15,0.0,0.0,0,0,0
LXUA_56-L^B13,0.0,0.0,0,0,0
LTCD_73-L,0.0,0.0,0,0,0
LQYK_79-L^K16,0.0,0.0,0,0,0
LQXS_X2-L^K16,0.0,0.0,0,0,0
NESS_14-L^F23,0.0,0.0,0,0,0
OQCH_75-L,0.0,0.0,0,0,0
OQCM_K1-L^A15,0.0,0.0,0,0,0
OQPO_45-L,0.0,0.0,0,0,0
VPT_B4-L,-0.0139240506329114,0.0,0,0,0
LLJN_15-L^E18,-0.0135338345864662,0.0,0,0,0
OIQS_15-L^J19,-0.0121951219512194,0.0,0,0,0
MDSP_22-L,-0.0120481927710843,0.0,0,0,0
PTDQ_S5-L,-0.011111111111111,0.0,0,0,0
FUUI_N6-L^E12,-0.010204081632653,0.0,0,0,0
NQLK_53-L^F20,-0.0098039215686274,0.0,0,0,0
OJIW_00-L,-0.0097864768683273,0.0,0,0,0
LQGM_77-L,-0.0096153846153846,0.0,0,0,0
MBUU_24-L,-0.0087660148347943,0.0,0,0,0
LLOR_22-L,-0.0086956521739131,0.0,0,0,0
OJJC_36-L,-0.0078873239436619,0.0,0,0,0
FVZE_27-L^A22,-0.0046685340802988,0.0,0,0,0
LRTP_07-L,-0.0036231884057971,0.0,0,0,0
PWHE_89-L^B11,0.0,0.0,0,0,0
PWCU_Q7-L,0.0,0.0,0,0,0
PRVD_70-L^H17,0.0,0.0,0,0,0
PQFH_00-L,0.0,0.0,0,0,0
POKT_77-L^H13,0.0,0.0,0,0,0
POFX_01-L,0.0,0.0,0,0,0
PKHS_N6-L,0.0,0.0,0,0,0
NVPQ_57-L,-0.0514018691588785,0.0,0,0,0
PSBT_R2-L^D18,-0.0517241379310343,0.0,0,0,0
FSDW_08-L^B17,-0.0519999999999999,0.0,0,0,0
FSDF_86-L,-0.0520446096654275,0.0,0,0,0
LUSY_73-L^A14,-0.1333333333333333,0.0,0,0,0
URC_45-L^H14,-0.1304347826086956,0.0,0,0,0
POVD_17-L,-0.1267605633802816,0.0,0,0,0
OFVI_N2-L^C17,-0.1249999999999998,0.0,0,0,0
IPVV_80-L,-0.1249999999999998,0.0,0,0,0
PNFH_G7-L,-0.1199999999999998,0.0,0,0,0
LQNJ_37-L,-0.119047619047619,0.0,0,0,0
PREE_45-L,-0.1129943502824858,0.0,0,0,0
LZYR_71-L^H13,-0.1116751269035533,0.0,0,0,0
MORA_39-L^K15,-0.1333333333333333,0.0,0,0,0
MDFZ_M0-L,-0.111111111111111,0.0,0,0,0
LXMS_34-L^G20,-0.108179419525066,0.0,0,0,0
FSHK_54-L,-0.1068702290076336,0.0,0,0,0
FWQO_33-L^K18,-0.1040462427745664,0.0,0,0,0
LYRH_13-L,-0.1030927835051546,0.0,0,0,0
MBAL_62-L^C20,-0.1016949152542372,0.0,0,0,0
QALQ_74-L,-0.101482544237207,0.0,0,0,0
FWKZ_24-L^C13,-0.1,0.0,0,0,0
LMGN_43-L^D23,-0.0988142292490118,0.0,0,0,0
PVMD_05-L,-0.097142857142857,0.0,0,0,0
FVTE_93-L,-0.1090047393364929,0.0,0,0,0
FRZJ_44-L,-0.1345755693581781,0.0,0,0,0
FSDV_69-L^F19,-0.1358269276487835,0.0,0,0,0
PQBZ_24-L^E13,-0.1384615384615384,0.0,0,0,0
OQDD_T4-L^F19,-0.3777777777777777,0.0,0,0,0
FSLV_X2-L^J11,-0.3048780487804878,0.0,0,0,0
PPOL_AK-L,-0.2758620689655172,0.0,0,0,0
PNUH_75-L^J12,-0.25,0.0,0,0,0
LWFL_97-L,-0.25,0.0,0,0,0
QAJT_02-L,-0.2314487632508834,0.0,0,0,0
