Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
19887,1.522875816993464,0.0,0,0,0
12503,0.0102739726027396,0.0,0,0,0
42059,0.0098522167487684,0.0,0,0,0
16432,0.0098039215686274,0.0,0,0,0
20386,0.0096153846153845,0.0,0,0,0
34665,0.0096153846153845,0.0,0,0,0
15659,0.0095541401273886,0.0,0,0,0
57154,0.009433962264151,0.0,0,0,0
24010,0.0093457943925232,0.0,0,0,0
46260,0.008,0.0,0,0,0
27748,0.0077922077922076,0.0,0,0,0
51123,0.0076335877862594,0.0,0,0,0
36281,0.0071428571428571,0.0,0,0,0
24635,0.0066666666666665,0.0,0,0,0
40854,0.0060851926977687,0.0,0,0,0
17144,0.0050505050505049,0.0,0,0,0
19713,0.004524886877828,0.0,0,0,0
43772,0.004524886877828,0.0,0,0,0
27377,0.0044052863436123,0.0,0,0,0
54287,0.0044052863436123,0.0,0,0,0
22234,0.0039840637450199,0.0,0,0,0
22226,0.0,0.0,0,0,0
51051,0.0,0.0,0,0,0
26657,0.0,0.0,0,0,0
33179,0.0,0.0,0,0,0
40934,0.0,0.0,0,0,0
50729,0.0102739726027396,0.0,0,0,0
34331,0.0,0.0,0,0,0
24985,0.0104166666666667,0.0,0,0,0
49816,0.0106382978723404,0.0,0,0,0
36767,0.0183486238532109,0.0,0,0,0
36898,0.0179640718562874,0.0,0,0,0
26120,0.0177777777777776,0.0,0,0,0
29612,0.0173913043478259,0.0,0,0,0
19350,0.0171821305841923,0.0,0,0,0
53815,0.0169491525423728,0.0,0,0,0
50163,0.0166666666666666,0.0,0,0,0
12626,0.0157894736842105,0.0,0,0,0
48514,0.015625,0.0,0,0,0
25718,0.015625,0.0,0,0,0
49373,0.0153061224489796,0.0,0,0,0
23915,0.0151515151515151,0.0,0,0,0
10866,0.0149253731343284,0.0,0,0,0
44804,0.0149253731343284,0.0,0,0,0
57963,0.0149253731343284,0.0,0,0,0
40352,0.0142857142857142,0.0,0,0,0
27203,0.0142857142857142,0.0,0,0,0
37874,0.0142857142857142,0.0,0,0,0
44986,0.013157894736842,0.0,0,0,0
46367,0.0125786163522012,0.0,0,0,0
52038,0.0125786163522012,0.0,0,0,0
27190,0.0116731517509727,0.0,0,0,0
47204,0.0112359550561798,0.0,0,0,0
28468,0.0109890109890109,0.0,0,0,0
21231,0.0109289617486338,0.0,0,0,0
18411,0.0105263157894737,0.0,0,0,0
54471,0.0,0.0,0,0,0
47183,0.0,0.0,0,0,0
53671,0.0,0.0,0,0,0
23042,0.0,0.0,0,0,0
39079,0.0,0.0,0,0,0
52556,0.0,0.0,0,0,0
56629,0.0,0.0,0,0,0
40168,0.0,0.0,0,0,0
25582,0.0,0.0,0,0,0
47255,0.0,0.0,0,0,0
56442,0.0,0.0,0,0,0
33769,0.0,0.0,0,0,0
43959,0.0,0.0,0,0,0
13311,0.0,0.0,0,0,0
34606,0.0,0.0,0,0,0
23026,0.0,0.0,0,0,0
35203,0.0,0.0,0,0,0
42753,0.0,0.0,0,0,0
25443,0.0,0.0,0,0,0
54818,0.0,0.0,0,0,0
25013,0.0,0.0,0,0,0
36345,0.0,0.0,0,0,0
36417,0.0,0.0,0,0,0
36740,0.0,0.0,0,0,0
43617,0.0,0.0,0,0,0
48426,0.0,0.0,0,0,0
14883,0.0,0.0,0,0,0
39562,0.0,0.0,0,0,0
55538,0.0,0.0,0,0,0
22867,0.0,0.0,0,0,0
41080,0.0,0.0,0,0,0
11498,0.0,0.0,0,0,0
42032,0.0,0.0,0,0,0
43529,0.0,0.0,0,0,0
27289,0.0,0.0,0,0,0
37348,0.0,0.0,0,0,0
19828,0.0,0.0,0,0,0
44943,0.0,0.0,0,0,0
53196,0.0,0.0,0,0,0
18550,0.0,0.0,0,0,0
21055,0.0,0.0,0,0,0
53794,0.0,0.0,0,0,0
48717,0.0,0.0,0,0,0
53006,0.0,0.0,0,0,0
18980,0.0183486238532109,0.0,0,0,0
14322,0.0,0.0,0,0,0
48573,0.0,0.0,0,0,0
24109,0.0,0.0,0,0,0
29145,0.0,0.0,0,0,0
20458,0.0,0.0,0,0,0
47693,0.0,0.0,0,0,0
57971,0.0,0.0,0,0,0
48610,0.0,0.0,0,0,0
50315,0.0,0.0,0,0,0
21864,0.0,0.0,0,0,0
24117,0.0,0.0,0,0,0
47677,0.0,0.0,0,0,0
30760,0.0,0.0,0,0,0
53276,0.0,0.0,0,0,0
17953,0.01840490797546,0.0,0,0,0
33275,0.0186915887850467,0.0,0,0,0
26331,0.0194805194805194,0.0,0,0,0
21960,0.0424242424242424,0.0,0,0,0
48100,0.0422535211267605,0.0,0,0,0
36396,0.0422535211267605,0.0,0,0,0
21194,0.0422535211267605,0.0,0,0,0
22517,0.0422535211267605,0.0,0,0,0
50016,0.0420168067226891,0.0,0,0,0
44206,0.0410958904109588,0.0,0,0,0
55511,0.0410958904109588,0.0,0,0,0
36986,0.0409836065573769,0.0,0,0,0
23114,0.0405405405405405,0.0,0,0,0
40483,0.0404624277456646,0.0,0,0,0
53540,0.04,0.0,0,0,0
55597,0.0397350993377483,0.0,0,0,0
39925,0.0392156862745098,0.0,0,0,0
16117,0.0391061452513965,0.0,0,0,0
31798,0.0384615384615385,0.0,0,0,0
46519,0.0370370370370369,0.0,0,0,0
46826,0.0370370370370369,0.0,0,0,0
55079,0.0365853658536585,0.0,0,0,0
16512,0.0362318840579709,0.0,0,0,0
55204,0.0362318840579709,0.0,0,0,0
49138,0.0357142857142858,0.0,0,0,0
23800,0.0355329949238578,0.0,0,0,0
