Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
FTTL_B7-L,7.0,0.0,0,0,0
LXMQ_V4-L,-0.0141784820683902,0.0,0,0,0
MCPE_Y1-L,-0.0166666666666667,0.0,0,0,0
MQKQ_33-L,-0.0168439716312056,0.0,0,0,0
FTQA_00-L,-0.0192307692307693,0.0,0,0,0
NNZZ_33-L,-0.0193548387096774,0.0,0,0,0
RYNE_L7-L,-0.0200364298724955,0.0,0,0,0
SOEI_N8-L,-0.0239755884917175,0.0,0,0,0
MQZB_D8-L,-0.0261914327804244,0.0,0,0,0
MPVS_H8-L,-0.0264361972547026,0.0,0,0,0
ETX_W5-L,-0.0140221691277271,0.0,0,0,0
WYR_N0-L,-0.0264900662251655,0.0,0,0,0
QTGY_F5-L,-0.02803738317757,0.0,0,0,0
DPLP_72-L,-0.0298234936092514,0.0,0,0,0
IFTO_L8-L,-0.0325301204819278,0.0,0,0,0
SBLX_F5-L,-0.0409252669039146,0.0,0,0,0
NTLT_G4-L,-0.0433407738095237,0.0,0,0,0
SBQL_D8-L,-0.043859649122807,0.0,0,0,0
FSOT_X0-L,-0.0467078268205697,0.0,0,0,0
FSKE_N1-L,-0.0467185761957731,0.0,0,0,0
FUOT_32-L,-0.0477251034043907,0.0,0,0,0
NYFP_Y8-L,-0.0279992222438265,0.0,0,0,0
QJHO_Q3-L,-0.05,0.0,0,0,0
BAJS_W5-L,-0.0132386180174361,0.0,0,0,0
SNQX_L6-L,-0.012121212121212,0.0,0,0,0
QITE_H5-L,0.0,0.0,0,0,0
QZCN_V9-L,0.0,0.0,0,0,0
RUTA_V8-L,0.0,0.0,0,0,0
RYGR_64-L,0.0,0.0,0,0,0
SAID_77-L,0.0,0.0,0,0,0
SEPE_S5-L,0.0,0.0,0,0,0
SOGB_19-L,0.0,0.0,0,0,0
SVDQ_L4-L,0.0,0.0,0,0,0
TOQC_X3-L,0.0,0.0,0,0,0
SENW_V1-L,-0.012196266066235,0.0,0,0,0
TSA_Z9-L,0.0,0.0,0,0,0
MORP_Y4-L,-0.0009086778736937,0.0,0,0,0
MILD_58-L,-0.0009136592051164,0.0,0,0,0
OLJZ_Z5-L,-0.0009363295880149,0.0,0,0,0
FTSM_Y6-L,-0.0017109615603969,0.0,0,0,0
NINM_L5-L,-0.0022471910112359,0.0,0,0,0
FTZW_19-L,-0.0022957092101666,0.0,0,0,0
MSQE_K3-L,-0.0048780487804876,0.0,0,0,0
SBWL_F9-L,-0.0083333333333333,0.0,0,0,0
BCQF_25-L,-0.0103591160220993,0.0,0,0,0
MIHW_62-L,-0.0008296787957805,0.0,0,0,0
PLJQ_R2-L,-0.0542635658914729,0.0,0,0,0
FWGH_79-L,-0.0564373897707231,0.0,0,0,0
FVDV_G2-L,-0.063055780113177,0.0,0,0,0
QJEY_H9-L,-0.142857142857143,0.0,0,0,0
SQYY_S0-L,-0.142857142857143,0.0,0,0,0
SBOC_T4-L,-0.1588785046728972,0.0,0,0,0
SKGY_K8-L,-0.1632970451010886,0.0,0,0,0
MHCL_81-L,-0.1634615384615385,0.0,0,0,0
MHOL_N2-L,-0.1683861459100958,0.0,0,0,0
QFNY_D7-L,-0.1851851851851852,0.0,0,0,0
SEOV_M4-L,-0.1868686868686868,0.0,0,0,0
NKVJ_L1-L,-0.1919191919191918,0.0,0,0,0
PUHS_J4-L,-0.1349693251533742,0.0,0,0,0
BUBU_D4-L,-0.2127311022700677,0.0,0,0,0
