Firm Name,Momentum_1,Long Short
FZEW-L^I99,-0.9355555555555556,1
TRI-L,-0.887187751813054,1
WZG-L^I01,-0.8012903225806451,1
XEM-L,-0.7847358121330724,1
WAW-L,-0.7807017543859649,1
LWCK-L^F06,-0.6997727272727272,1
FZCV-L^J06,-0.6839999999999999,1
FSQU-L^L06,-0.680473372781065,1
FTOE-L^L06,-0.5514403292181069,1
FRYP-L^G05,-0.430976430976431,1
FSTO-L^J00,-0.409090909090909,1
FUKE-L^G06,-0.3971631205673759,1
LQWF-L^A08,-0.3636363636363636,1
LQTS-L^G00,-0.3571428571428572,1
LQSF-L,-0.3571428571428571,1
FSHW-L^L99,-0.3478260869565218,1
MABU-L^H09,-0.3372093023255814,1
MOLJ-L^F06,-0.3333333333333332,1
MOKP-L^G05,-0.3303571428571429,1
FTTJ-L^D00,-0.3125,1
FZCK-L^B01,-0.276595744680851,1
FSBE-L^A03,-0.263157894736842,1
LQRY-L^J20,-0.263157894736842,1
NLY-L^I09,-0.2629904559915164,1
FYTJ-L,-0.2622061482820976,1
FTKZ-L,-0.2569974554707379,1
LZVY-L^D01,-0.2553191489361702,1
BACQ-L^J02,-0.2521739130434782,1
FSCW-L,-0.2518518518518519,1
LMEM-L^K99,-0.25,1
LOIF-L^F18,-0.25,1
LTCF-L^K00,-0.25,1
LZQY-L^C15,-0.25,1
LZZD-L,-0.25,1
LLJP-L^I00,-0.2474226804123711,1
FRZJ-L,-0.2434782608695651,1
FSPI-L^D01,-0.2424242424242424,1
LKBS-L^I07,-0.2424242424242424,1
FSXR-L^A06,-0.2391304347826087,1
MPFE-L^G04,-0.238095238095238,1
LTCL-L^F08,-0.2352941176470588,1
FUEE-L^G05,-0.2333333333333332,1
LLXA-L^F09,-0.2323651452282158,1
FZCX-L^B23,-0.2307692307692308,1
FTDO-L,-0.2234042553191488,1
LPPJ-L^A00,-0.2222222222222221,1
BBXK-L,-0.2202970297029702,1
LZNJ-L^K06,-0.2199999999999999,1
LMYR-L^B00,-0.219672131147541,1
MNNT-L,-0.21875,1
FULC-L^F22,-0.2165605095541402,1
FTAE-L,-0.2162162162162162,1
LLVM-L,-0.2142857142857143,1
FTTW-L^H06,-0.2136222910216718,1
LWCO-L,-0.2113207547169812,1
LMGN-L^D23,-0.208955223880597,1
LOIU-L,-0.2083333333333333,1
FSQG-L^E11,-0.2061068702290076,1
LOWH-L,-0.205128205128205,1
FSVT-L,-0.2043010752688172,1
MPRG-L^I13,-0.1999999999999999,1
LQXQ-L^C08,-0.1984126984126983,1
FTVA-L,-0.196969696969697,1
FVSJ-L^K22,-0.1953125,1
FTTO-L,-0.1941391941391941,1
FSVZ-L,-0.1935483870967741,1
FTPT-L^D03,-0.1935483870967741,1
FTOR-L^G07,-0.1923076923076923,1
MQFQ-L^B07,-0.1891891891891892,1
LQUU-L^E07,-0.1875,1
FRZZ-L^G01,-0.1862527716186253,1
FSLO-L^E10,-0.1851851851851852,1
WWA-L,-0.1840447865640307,1
LZQO-L^G05,-0.1818181818181818,1
MNOR-L^H03,-0.1818181818181818,1
MOMY-L^B02,-0.1818181818181818,1
FZGP-L^F08,-0.1818181818181817,1
FVNI-L^A23,-0.1799307958477508,1
BDBL-L^I07,-0.179245283018868,1
LXQA-L^C08,-0.1780821917808219,1
FSET-L,-0.1779141104294477,1
FSBZ-L^I06,-0.1764705882352941,1
FTXL-L^D07,-0.1742021276595744,1
LKBE-L,-0.1741573033707865,1
LKMB-L^J03,-0.1739130434782608,1
LULF-L^B07,-0.1737588652482269,1
FSRE-L^C00,-0.1727272727272727,1
FVTM-L^F00,-0.1715976331360946,1
DNDF-L^D02,-0.1710526315789473,1
FZDF-L^G02,-0.1707317073170731,1
LLAL-L^J00,-0.1707317073170731,1
LOIR-L,-0.1705607476635514,1
DRMJ-L^I10,-0.1702127659574467,1
FSKF-L^C02,-0.1666666666666667,1
FSBO-L,-0.1666666666666666,1
FWEF-L^F09,-0.1666666666666666,1
LMZD-L^K99,-0.1666666666666666,1
LPIJ-L^A05,-0.1666666666666666,1
MNMV-L^I00,-0.1666666666666666,1
MONB-L^B00,-0.1666666666666666,1
LPGU-L^G22,-0.1658986175115206,1
TLP-L,-0.1658415841584158,1
MRYI-L,-0.1651376146788991,1
DQBU-L,-0.1649659863945577,1
FTOH-L,-0.1648351648351648,1
LZXF-L^K21,-0.1636363636363637,1
FWQO-L^K18,-0.1633986928104575,1
FSLV-L^J11,-0.163157894736842,1
MOMR-L^J17,-0.1627906976744186,1
BCQE-L^A14,-0.1611940298507462,1
FWQS-L,-0.1603773584905661,1
FSWY-L,-0.1599999999999999,1
FSKO-L^D00,-0.1594488188976378,1
FSMA-L^C04,-0.1589147286821706,1
FZEN-L^E01,-0.1582278481012657,1
MOPS-L^I00,-0.1578947368421053,1
MSRX-L^I04,-0.1578947368421053,0
FTMA-L^K03,-0.1573033707865169,0
FUBX-L,-0.1558441558441559,0
FTWC-L^B06,-0.1556291390728477,0
FSFM-L,-0.1550802139037433,0
FSAL-L,-0.1538461538461538,0
FYVA-L^H00,-0.1534883720930232,0
FSDX-L,-0.152892561983471,0
NKRG-L^K08,-0.1515151515151515,0
LWWB-L^C04,-0.1512605042016805,0
FSBR-L,-0.150197628458498,0
LXUH-L,-0.1496062992125983,0
LLEH-L,-0.1481481481481481,0
FSRJ-L,-0.146341463414634,0
FTSP-L^I22,-0.1462264150943396,0
FTLC-L^D01,-0.1459537572254334,0
FSAX-L^B05,-0.1435185185185186,0
LLLH-L^D01,-0.142857142857143,0
LQNV-L^L18,-0.142857142857143,0
FTDC-L^B06,-0.1428571428571428,0
FSAM-L,-0.1415343915343915,0
FSUT-L^F07,-0.1410090556274257,0
FTWG-L,-0.1408450704225352,0
FTJK-L,-0.1406779661016949,0
BCUB-L^L00,-0.140625,0
LUJE-L^H19,-0.1401869158878504,0
LZYW-L^D00,-0.1395348837209302,0
FSDW-L^B17,-0.1393728222996515,0
FWSC-L^A01,-0.1388888888888888,0
FTHX-L^E20,-0.1385281385281385,0
FSMQ-L^F21,-0.1382978723404254,0
FZAP-L,-0.1381909547738693,0
LPIG-L^L03,-0.1379310344827585,0
BCZB-L,-0.1372093023255813,0
LRHF-L^A05,-0.1368421052631578,0
FSHK-L,-0.1367521367521367,0
MQMB-L^I00,-0.1363636363636363,0
FSRU-L^J00,-0.1359999999999999,0
FVTN-L^K22,-0.1357904946653734,0
DPXL-L,-0.1351931330472102,0
FSEW-L,-0.1343283582089554,0
FSBV-L,-0.1341463414634146,0
LTED-L^A07,-0.1341463414634146,0
LKLE-L^L09,-0.1338028169014083,0
LQQC-L^J07,-0.1333333333333333,0
LZNX-L^F01,-0.1333333333333333,0
LZME-L^L01,-0.1330275229357799,0
BBTU-L^C18,-0.1322314049586775,0
MORA-L^K15,-0.1320754716981131,0
WYJ-L,-0.1316098707403055,0
FYTG-L,-0.130891887156124,0
FUUE-L^C21,-0.1304347826086956,0
MPWH-L^G16,-0.1299019607843138,0
FSPK-L^G03,-0.1298701298701298,0
FTBK-L,-0.1296043656207367,0
LTHV-L^I01,-0.129032258064516,0
FSQS-L^A09,-0.1282051282051282,0
XAP-L^E00,-0.128205128205128,0
MQEN-L,-0.128099173553719,0
VCN-L^L00,-0.1280101394169834,0
FTKU-L,-0.127659574468085,0
FTLW-L^F01,-0.1272727272727274,0
FVVB-L,-0.1265822784810127,0
FSQK-L^F00,-0.125,0
FUMF-L^G02,-0.1249999999999998,0
LLBV-L^D03,-0.1249999999999998,0
LQXU-L^L07,-0.1249999999999998,0
LXKH-L^E07,-0.1249999999999998,0
MOOJ-L^J01,-0.1249999999999998,0
MORB-L,-0.1249999999999998,0
FWQW-L^F07,-0.1244343891402715,0
FSUM-L^D21,-0.1242603550295857,0
LLKY-L,-0.1237113402061855,0
FTGH-L^B03,-0.1235955056179775,0
