Firm Name,Momentum_1,Long Short
LXKX-L^A12,-0.9994090909090908,1
OQUW-L^A08,-0.6666666666666666,1
NSIP-L,-0.532608695652174,1
FSYG-L^K08,-0.5294117647058824,1
LQWF-L^A08,-0.5,1
NSUV-L^K09,-0.5,1
LQYE-L,-0.48,1
LTIB-L,-0.4177215189873418,1
FZEU-L^J18,-0.4,1
MBEH-L^K22,-0.3709677419354839,1
IPVV-L,-0.3571428571428572,1
DTID-L^L08,-0.3333333333333333,1
LYRH-L,-0.3333333333333332,1
NKTQ-L^F09,-0.3333333333333332,1
LTIZ-L,-0.310126582278481,1
OIQO-L,-0.2857142857142857,1
FZCT-L^F12,-0.2828282828282829,1
FTIC-L^B14,-0.282258064516129,1
OQEI-L^G19,-0.2758620689655172,1
MPZB-L^C11,-0.2692307692307693,1
FVUV-L^B09,-0.25,1
OFVF-L,-0.25,1
FVTE-L,-0.2473012757605495,1
LURZ-L^L09,-0.24,1
LJXH-L,-0.2378640776699029,1
LNUP-L,-0.2222222222222221,1
LQRW-L^B11,-0.2222222222222221,1
MUUZ-L,-0.2181818181818181,1
FTVF-L,-0.2142857142857143,1
MOLE-L^B19,-0.2125984251968504,1
MOPX-L^G09,-0.2111111111111111,1
FUCW-L,-0.2042553191489361,1
NNZV-L^L11,-0.2,1
OFTG-L^G09,-0.2,1
OGWH-L^L16,-0.2,1
PVFR-L^J08,-0.2,1
LLXA-L^F09,-0.1999999999999999,1
LLAI-L^A12,-0.198237885462555,1
LLKM-L^A20,-0.1958372753074739,1
LTCQ-L,-0.1923076923076924,1
FUIW-L,-0.1893203883495146,1
NQZW-L^L11,-0.1875,1
OBQW-L^K08,-0.1875,1
LUTV-L,-0.1869918699186992,1
FSBR-L,-0.1824324324324324,1
FTTP-L,-0.1794871794871795,1
LUPL-L^K21,-0.1785714285714286,1
NKMR-L,-0.176470588235294,1
LWSG-L,-0.1751592356687898,1
MHBF-L^I08,-0.1737451737451736,1
LXGK-L,-0.1710526315789473,1
FZBQ-L,-0.1666666666666667,1
LWMJ-L^G14,-0.1666666666666666,1
NLIY-L,-0.1666666666666666,1
OHEP-L^C10,-0.1666666666666666,1
BDAJ-L,-0.1651376146788991,1
LUWS-L^D09,-0.1555555555555555,1
