Firm Name,Momentum_1,Long Short
FVZE-L^A22,-0.896551724137931,1
FSFL-L^I98,-0.4973913043478261,1
LRLI-L^D05,-0.3702127659574468,1
FTZT-L^A03,-0.28125,1
FRZE-L^H02,-0.2340425531914893,1
LQGT-L^J95,-0.2189349112426034,1
ION-L^A02,-0.2105263157894735,1
MOLX-L^G19,-0.2037037037037037,1
FTYR-L^H98,-0.1999999999999999,1
MOOT-L^B03,-0.1833333333333333,1
TRI-L,-0.1765704584040747,1
BFQZ-L^I03,-0.1696969696969695,1
FTOF-L^J97,-0.1666666666666666,1
FTUP-L^D99,-0.1666666666666666,1
LKXH-L^L15,-0.1666666666666666,1
XEM-L,-0.1658536585365853,1
LNUP-L,-0.1595744680851063,1
XDT-L,-0.1490455212922172,1
WYN-L,-0.1439842209072979,1
YIE-L^E16,-0.1401869158878504,1
STL-L,-0.1354838709677419,1
FSGQ-L^F97,-0.1325301204819277,1
MQEN-L,-0.1304347826086956,1
LWJE-L^B01,-0.1280632411067194,1
BKEO-L^A00,-0.127906976744186,1
BSCI-L^L07,-0.1275720164609053,1
XJA-L,-0.127027027027027,1
LRHH-L^K97,-0.125,1
MORM-L^G98,-0.125,1
WZX-L,-0.1242774566473988,1
XAS-L^G99,-0.1239669421487602,1
FSWN-L^K99,-0.1232323232323232,1
LKMB-L^J03,-0.1203319502074689,1
XOR-L,-0.1163636363636363,1
XNL-L^H09,-0.1152416356877323,1
FTTC-L^A99,-0.111111111111111,1
BBIO-L^E18,-0.1109271523178807,1
XOG-L^I97,-0.1096196868008948,1
FTBK-L,-0.1067073170731706,1
FSDP-L^D98,-0.1064638783269961,1
FTTQ-L^J99,-0.1060606060606059,1
FSFV-L^B05,-0.1040462427745664,1
FVWS-L^K98,-0.1025641025641025,1
LNHD-L^A09,-0.1024390243902437,1
XIW-L,-0.1020408163265306,1
MNOI-L^A04,-0.1016949152542372,1
LOIF-L^F18,-0.1011904761904761,1
FSMU-L^L09,-0.1,1
LUIF-L^F01,-0.1,1
FTZM-L^G04,-0.0999999999999998,1
FRYS-L^G99,-0.0994475138121547,1
BUNQ-L^K12,-0.0983606557377048,1
XDI-L,-0.096,1
FTVI-L^I00,-0.095890410958904,1
XAN-L^F98,-0.0945757997218359,1
LOXK-L^E14,-0.0942622950819672,1
FSQT-L^B04,-0.093525179856115,1
LXMI-L,-0.0930232558139534,1
FSTC-L^B00,-0.0921052631578946,1
LKGD-L^K01,-0.0909090909090908,1
MQFB-L,-0.0899999999999999,1
FZDB-L^A98,-0.089795918367347,1
FTJC-L^I07,-0.0897009966777406,0
