Firm Name,Momentum_1,Long Short
NTVU-L^I08,-0.96875,1
LQWW-L,-0.8193979933110368,1
BCYN-L,-0.786053412462908,1
GHH-L^L13,-0.6575498575498575,1
LUTQ-L,-0.6000000000000001,1
LNHD-L^A09,-0.588235294117647,1
BFRL-L,-0.5187526337968815,1
GKHK-L^F16,-0.5,1
NNYI-L^D16,-0.5,1
FTFY-L^J09,-0.4615384615384614,1
LUFX-L^B20,-0.4509803921568628,1
MDFK-L^K12,-0.4411764705882353,1
FSOP-L^I11,-0.4285714285714286,1
FZAQ-L,-0.4285714285714286,1
NEQI-L^C20,-0.4285714285714286,1
MAXR-L^D16,-0.4110824742268041,1
PKHN-L,-0.4,1
MHCL-L,-0.3948717948717949,1
OVJE-L^D09,-0.3902439024390244,1
LMIU-L^I15,-0.3728448275862068,1
LMFN-L^L11,-0.3692307692307692,1
LKFE-L^J18,-0.3478260869565218,1
OQCK-L,-0.3440000000000001,1
LLQP-L^G09,-0.3333333333333333,1
NEYV-L^L10,-0.3333333333333333,1
FTDO-L,-0.3333333333333332,1
FWEF-L^F09,-0.3333333333333332,1
LWFL-L,-0.3333333333333332,1
LYWH-L^G13,-0.3333333333333332,1
NEUI-L^C11,-0.3333333333333332,1
NRDM-L^J19,-0.3333333333333332,1
NWIA-L,-0.3333333333333332,1
OGWH-L^L16,-0.3333333333333332,1
OQPO-L,-0.3333333333333332,1
OVJF-L,-0.3243243243243243,1
OPYQ-L^L08,-0.3076923076923077,1
LOXK-L^E14,-0.3055555555555556,1
MITS-L^C09,-0.3,1
FSZD-L^D15,-0.2999999999999999,1
OFUF-L^H11,-0.2982456140350876,1
PJQS-L^D12,-0.2903225806451612,1
FSBR-L,-0.2857142857142857,1
LTCD-L,-0.2857142857142857,1
LTIB-L,-0.2857142857142857,1
LLJR-L,-0.284090909090909,1
LJXH-L,-0.2771084337349397,1
LUTI-L,-0.2727272727272728,1
LTIY-L^A22,-0.272552783109405,1
OFVD-L^A13,-0.2713178294573644,1
LKBE-L,-0.2696629213483146,1
FZEO-L,-0.2682926829268293,1
OQCY-L^L09,-0.2641509433962264,1
MPIK-L,-0.2621359223300971,1
NEYF-L^A21,-0.2573099415204678,1
LULR-L,-0.2552693208430912,1
LOSA-L^D20,-0.25,1
LQGS-L^E10,-0.25,1
MCUA-L^I08,-0.25,1
NNAK-L,-0.25,1
NSUZ-L,-0.25,1
NSVB-L^C10,-0.25,1
OBQW-L^K08,-0.25,1
PNRU-L^L15,-0.25,1
MZSQ-L^H10,-0.2499999999999999,1
LUPI-L,-0.248960498960499,1
LLAI-L^A12,-0.2482269503546098,1
LWPX-L^J12,-0.2478632478632477,1
DRXR-L,-0.2471626733921815,1
MCCB-L^G20,-0.2452830188679245,1
MOLZ-L,-0.2424242424242424,1
FTMU-L,-0.2394366197183097,1
LQGG-L^A09,-0.238095238095238,1
FSCH-L^F18,-0.2373333333333334,1
LZYR-L^H13,-0.2368421052631578,1
BLNV-L^F19,-0.2365591397849462,1
FTVF-L,-0.2352941176470588,1
MLDO-L^J10,-0.2352941176470588,1
OVKA-L^L12,-0.2352941176470588,1
FVNI-L^A23,-0.2326283987915407,1
LZXW-L,-0.2266666666666666,1
LOIF-L^F18,-0.2258064516129032,1
NEZD-L^F10,-0.2258064516129032,1
NWIP-L^B10,-0.2258064516129032,1
LXWG-L^H13,-0.2242424242424241,1
FSDV-L^F19,-0.2232945091514143,1
LUPP-L,-0.2222222222222222,1
BUNQ-L^K12,-0.2222222222222221,1
NETQ-L^A12,-0.2222222222222221,0
FTMS-L,-0.2142857142857143,0
LQWQ-L^A22,-0.2142857142857143,0
FTIG-L^G10,-0.2121212121212121,0
NWJE-L,-0.2121212121212121,0
LUKM-L,-0.2119565217391305,0
LOIM-L^D20,-0.2093023255813952,0
NEYL-L,-0.2083333333333332,0
YOW-L^C23,-0.2080938697318007,0
LUOQ-L,-0.2075471698113207,0
MCTZ-L^J11,-0.2015810276679841,0
FUBX-L,-0.2013201320132013,0
BQMM-L^C11,-0.2,0
FSSR-L,-0.2,0
FSUX-L^C11,-0.2,0
FWSD-L^I15,-0.2,0
FZEU-L^J18,-0.2,0
LKXH-L^L15,-0.2,0
LTBQ-L^A22,-0.2,0
MDFJ-L^K19,-0.2,0
NEZQ-L,-0.2,0
NSUW-L^A14,-0.2,0
PVFR-L^J08,-0.2,0
LZXC-L^B09,-0.1999999999999999,0
MITP-L^K08,-0.1999999999999999,0
OFUN-L^G10,-0.1999999999999999,0
OQHA-L^G10,-0.1999999999999999,0
MDRJ-L,-0.197674418604651,0
LKQE-L^C17,-0.1976516634050882,0
MCDA-L^D18,-0.1964285714285715,0
MBAL-L^C20,-0.194300518134715,0
LRRH-L^F20,-0.1935483870967741,0
PKHK-L^J10,-0.1904761904761904,0
NOAE-L^H21,-0.1904761904761903,0
PWKN-L,-0.1888888888888888,0
MDWD-L^J10,-0.1874999999999999,0
FTHF-L,-0.1857142857142857,0
FTUR-L,-0.1842696629213484,0
WYM-L,-0.1840635107321375,0
MONE-L^J15,-0.1839999999999999,0
NQLM-L^K10,-0.183673469387755,0
WYJ-L,-0.1836195508586526,0
LOWH-L,-0.1833449965010496,0
FUUE-L^C21,-0.180625,0
