firms,clusters,mom1
50906,32,0.1276102088167052
10568,22,-0.0625
11157,47,-0.0701754385964912
50032,22,0.0566801619433199
47730,7,0.074468085106383
12627,42,-0.34375
13777,36,-0.4642857142857143
78120,37,-0.2697201017811704
38746,10,-0.1578947368421053
60871,23,-0.0458074534161491
14198,9,0.1033898305084746
45583,17,-0.3333333333333333
14702,36,0.0802387267904509
15537,43,-0.1428571428571429
68830,20,-0.0171149144254278
85631,20,-0.1565934065934066
49373,5,-0.0656424581005586
18570,18,0.0449999999999999
18973,9,-0.0581162324649298
19271,7,0.0033898305084745
29938,50,0.0241545893719807
10866,16,-0.1458333333333333
25320,1,-0.1544715447154471
21726,16,-0.0625
21742,29,0.0747126436781608
11267,21,-0.101063829787234
22825,46,0.0078955789473684
80416,38,-0.2538461538461538
24572,24,-0.1287128712871287
24951,20,0.0934065934065933
69307,47,-0.0384615384615384
26201,23,-0.3457627118644067
82165,34,-0.3539823008849557
65541,43,0.0446601941747573
27562,40,0.3874999999999999
27677,6,-0.1129032258064516
27909,17,0.0813953488372092
63546,23,-0.1102150537634408
49154,28,-0.1095317725752508
19350,10,0.0625
76769,20,-0.1466666666666666
49429,3,-0.1520912547528516
61313,50,0.0304709141274237
80971,38,0.0615384615384615
12008,36,0.0666666666666666
31500,5,-0.014556040756914
87581,47,-0.1972477064220184
32839,21,-0.1428571428571429
33209,37,-0.4100719424460431
50788,39,-0.0673076923076922
33690,49,-0.1041009463722397
34121,12,-0.0104712041884816
34287,18,-0.2307692307692307
77462,25,-0.1952662721893491
46295,18,-0.0084745762711864
37058,11,-0.0425531914893616
26382,18,0.0826612903225807
47036,4,0.01
62228,48,-0.0821917808219178
40838,38,0.0033557046979866
21055,21,-0.0142857142857142
38608,22,-0.1488095238095238
47888,50,-0.2815533980582524
62367,18,0.0888888888888888
83233,50,0.0352941176470589
40468,9,-0.0922619047619047
39765,7,0.352112676056338
32678,30,0.0172413793103447
23077,29,-0.025089605734767
41663,15,-0.0171821305841924
27828,6,0.0159924741298211
32803,17,-0.0978260869565217
66181,5,-0.1240310077519379
32870,3,-0.0722433460076045
66587,18,-0.0161290322580645
12503,15,-0.1277258566978193
45744,47,-0.3962264150943396
46149,38,0.0340136054421769
46237,38,0.0576923076923077
47133,40,-0.4215686274509803
57437,39,-0.0249110320284697
47571,33,0.0
50374,12,0.0
16678,22,0.0569395017793594
48291,19,0.0124481327800829
48347,30,0.0203252032520324
64282,6,0.0727002967359049
26294,29,-0.016973125884017
53612,30,0.0219780219780219
61399,6,-0.15203426124197
13100,18,-0.0350877192982456
51984,12,0.0909090909090908
27617,2,-0.0454545454545454
64637,30,-0.0444444444444444
60097,31,0.0097205346294046
60548,3,0.0068493150684931
54843,47,-0.0350877192982456
68582,11,-0.0760869565217391
47773,39,-0.0455172413793103
56777,39,-0.1171171171171171
57745,1,-0.0238095238095238
57809,35,-0.0298507462686566
57817,39,-0.0572033898305084
57884,26,-0.0096153846153845
79611,40,-0.1428571428571429
58473,43,-0.2571428571428571
56733,2,0.0
59185,3,0.1570247933884296
45313,30,-0.0129032258064516
60055,22,0.0526315789473683
35051,50,-0.0055710306406685
90924,5,-0.2857142857142857
79105,26,-0.0206185567010309
75310,22,-0.0909090909090909
18403,40,-0.0672268907563025
35238,40,0.063157894736842
13936,7,0.0975609756097561
49971,39,0.0839328537170263
63686,2,-0.1666666666666666
63715,11,-0.0746753246753246
42307,8,-0.0902777777777777
62033,18,0.2134831460674158
67177,5,0.0147058823529411
91556,10,-0.1376623376623377
68065,30,0.0
39773,17,0.0
50948,36,0.064390243902439
70923,29,0.065625
42585,13,-0.1111111111111111
82804,36,-0.1596385542168674
72005,15,0.0109090909090909
72961,30,0.0722222222222221
73796,11,-0.1129032258064516
75951,48,-0.0363636363636363
76081,25,0.1079691516709511
60580,50,0.0271398747390396
61065,8,0.029535864978903
50278,22,-0.0285714285714285
79338,23,-0.2253521126760563
80288,29,-0.0756302521008402
66368,42,-0.0465116279069767
37807,25,-0.0603588907014681
80179,46,-0.054054054054054
80654,21,0.0119760479041917
80857,12,-0.0324074074074074
59627,3,0.0
81190,21,-0.0382608695652173
55976,33,-0.0199115044247787
51932,40,-0.074074074074074
82924,38,-0.0416666666666666
83011,11,0.1169354838709677
15456,30,0.3286713286713287
79672,6,-0.1258278145695364
40539,31,-0.1352112676056338
89245,29,0.0123456790123457
34228,12,-0.1578947368421053
10025,7,-0.3359683794466402
90609,23,-0.3144104803493449
75494,32,-0.1232876712328767
10155,5,-0.3125
69411,17,0.1309523809523809
10089,23,-0.0338983050847457
10182,5,0.2756653992395437
10256,47,0.0625
10423,19,-0.1460674157303371
10501,28,-0.0242424242424242
77420,9,0.0327868852459016
10514,12,0.05
10536,15,-0.1604938271604938
10622,33,-0.1932773109243697
10667,36,-0.4671052631578947
10658,22,-0.3
10659,32,-0.3076923076923077
10645,4,-0.0307692307692307
10709,49,-0.1290322580645161
75232,42,-0.3098878695208971
10761,29,0.0
86917,36,-0.0785714285714286
75527,11,0.0747330960854093
10942,36,-0.5281084656084656
10984,4,-0.1153846153846154
11132,21,-0.3421052631578947
71837,29,-0.0816326530612244
11154,43,-0.0566371681415929
10325,12,-0.0714285714285714
11343,3,-0.1076923076923076
71685,23,0.0921610169491524
11342,5,-0.1481481481481481
11381,19,-0.5367483296213809
11379,1,0.0270270270270269
11426,23,-0.0934065934065934
11278,23,0.0612244897959184
75066,40,0.3695652173913044
11174,48,-0.0967741935483871
80039,12,-0.0060240963855421
75100,15,-0.1307922272047832
75172,10,0.0217391304347827
80731,17,-0.0666666666666666
75563,48,0.1176470588235294
11663,40,0.0
11805,5,-0.09375
11081,5,-0.0706836616454229
75621,40,0.03125
