Firm Name,Momentum_1,Long Short,Long,Short,Cluster Index
PSDE_37-L^G12,0.7500000000000002,0.0,0,0,0
LRTP_07-L,-0.0046948356807512,0.0,0,0,0
FTYP_14-L,-0.0045385779122542,0.0,0,0,0
DNLM_W9-L,-0.0045045045045045,0.0,0,0,0
POCK_R4-L,-0.0044052863436122,0.0,0,0,0
XHP_63-L,-0.0043478260869563,0.0,0,0,0
PLKG_30-L,-0.0043290043290044,0.0,0,0,0
FTTG_39-L,-0.0042372881355932,0.0,0,0,0
QHMV_H0-L^G17,-0.0040485829959514,0.0,0,0,0
QIWF_G4-L^K22,-0.0038167938931298,0.0,0,0,0
PSDC_W3-L^B23,-0.003623188405797,0.0,0,0,0
QFLS_49-L,-0.0035211267605632,0.0,0,0,0
LNCJ_R7-L,-0.0031055900621118,0.0,0,0,0
LQYB_07-L^G12,-0.0018214936247722,0.0,0,0,0
LQPC_56-L,-0.0008726003490402,0.0,0,0,0
NIHJ_W3-L,-0.0007836990595611,0.0,0,0,0
MUZE_N6-L,-0.0047505938242279,0.0,0,0,0
WYJ_65-L,0.0,0.0,0,0,0
NHJE_Y5-L,-0.0048968170689052,0.0,0,0,0
QAUL_05-L,-0.0050125313283208,0.0,0,0,0
QFAW_W5-L,-0.0074074074074074,0.0,0,0,0
LPCM_11-L,-0.0073529411764705,0.0,0,0,0
PVCJ_70-L,-0.0064724919093851,0.0,0,0,0
LLOR_22-L,-0.0063291139240506,0.0,0,0,0
FTWI_45-L,-0.0058086212167531,0.0,0,0,0
NUCY_C0-L,-0.0056980056980056,0.0,0,0,0
XJX_H4-L,-0.0056894243641231,0.0,0,0,0
LSHN_15-L,-0.0056053811659192,0.0,0,0,0
BIDZ_83-L,-0.0054890219560878,0.0,0,0,0
OCFM_R1-L,-0.0053763440860215,0.0,0,0,0
QAOV_21-L,-0.0053191489361702,0.0,0,0,0
FVKF_68-L,-0.005226480836237,0.0,0,0,0
LZWP_D6-L,-0.0052020114444252,0.0,0,0,0
FSAJ_L2-L,-0.0051706308169597,0.0,0,0,0
FTXF_N0-L,-0.0051470588235292,0.0,0,0,0
QFEB_C6-L^D19,-0.005,0.0,0,0,0
MQSD_86-L,-0.0077519379844961,0.0,0,0,0
QLDW_R1-L,0.0,0.0,0,0,0
QIUM_Z6-L^H12,0.0,0.0,0,0,0
PWMD_23-L^B15,0.0,0.0,0,0,0
PWID_13-L^E14,0.0,0.0,0,0,0
PWGA_07-L^L18,0.0,0.0,0,0,0
PVEB_G7-L,0.0,0.0,0,0,0
PVAN_55-L^C20,0.0,0.0,0,0,0
