firms,clusters,mom1
54594,96,-0.2193548387096774
11624,8,-0.1111111111111111
11790,50,-0.1020408163265306
12320,25,-0.1191860465116279
13056,27,-0.4003164556962025
50091,95,0.0178282009724473
14286,80,-0.1999999999999999
14526,4,-0.1515151515151515
11581,90,-0.347972972972973
15203,16,0.0249999999999999
15748,75,-0.1538461538461538
16126,18,-0.0833333333333333
17137,88,-0.0309859154929577
85885,28,-0.2333333333333332
85914,34,0.0220385674931129
38471,60,-0.1176470588235294
55044,4,0.1136363636363635
18092,36,0.0017064846416381
18244,55,0.0227272727272727
67176,72,-0.1004366812227074
20336,72,-0.072463768115942
20670,45,-0.09375
64899,75,-0.0367170626349891
22905,34,-0.2072368421052631
23115,18,0.0882352941176469
47175,97,-0.0180995475113122
23660,97,-0.0698438783894823
23975,70,-0.1151515151515151
24548,62,-0.0196078431372549
30680,88,-0.0736040609137056
56274,29,-0.0749999999999999
48637,3,0.0101010101010101
64565,97,-0.2026315789473683
27642,69,0.5
28215,36,-0.0441176470588234
87207,80,-0.1555555555555555
63554,25,-0.0657051282051282
55589,80,-0.1176470588235294
31318,76,-0.0357142857142857
31668,85,-0.0697674418604651
54391,74,-0.0387453874538745
32046,45,-0.029940119760479
32054,36,-0.1163141993957703
47511,50,-0.0714285714285714
33188,44,0.303030303030303
33815,8,-0.0217391304347825
23552,88,0.0602409638554217
60628,58,0.1696085955487336
57330,66,-0.0454545454545454
37875,26,-0.0145348837209302
20765,99,-0.141711229946524
17144,33,-0.039463886820551
39328,2,-0.1212121212121212
26657,33,-0.0543071161048689
40540,25,-0.0105263157894737
22250,38,-0.1374999999999999
64979,85,-0.0095238095238094
41452,66,-0.12890625
62287,52,-0.1092896174863388
44821,4,-0.0645161290322581
53129,25,-0.1010362694300518
89181,100,-0.0057142857142856
46843,64,-0.0758426966292135
46907,71,-0.1216216216216216
47141,9,-0.1142857142857143
89392,96,-0.0342465753424657
48550,81,-0.1666666666666666
48697,14,0.1999999999999999
61145,13,-0.0327868852459016
49585,57,-0.0387323943661971
64020,95,-0.0809716599190283
11198,35,-0.0555555555555555
51423,38,-0.1111111111111111
67328,38,0.0041666666666666
45022,16,-0.368421052631579
