Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
888,-0.1046948356807512,5.913117952558392,4.688173826946032,1.1011980033052575,-1.0780815261510568,0.09196171511830611,0.24606911778909638,0.534566557964464,-0.4383716817127375,0.04396395848602471,0.23134265990473016,-0.5685137015828432,-0.39184199653064833,-0.22644510381227478,0.5698979010272337,-0.35433133931608596,-0.27376975813687826,-0.20923421001051165,0.6018830533602794
AAL,0.0802766619652053,2.1987732724580678,-0.6495505323607986,-0.2419711536601435,-0.5766688255825764,0.3649362132564797,-0.24992962997415555,-0.08444572751994184,-0.041995201747545126,-0.020119425208072434,0.08443598894903823,-0.13870271118430746,-0.33466630491885835,0.26522111165888795,0.017794327380005928,-0.0018017621541333896,0.31318269444989133,-0.08637412788922481,0.07181500663977129
ABDN,0.0118624278021211,-2.1075891004414453,-0.15280530348614027,0.9549999951867945,0.25729654779077865,0.15574973182650134,-0.1682351682695117,0.004489696369659922,0.10024753427636209,0.009815162070370262,-0.09025736968457204,0.011281835590202207,0.03329535481761807,-0.11521640996257584,0.003017645681331104,-0.09156393400188158,0.16155442219272265,0.09686103311320181,0.13591279679853505
ABF,-0.0173489576267353,-3.2308553256156194,-0.9629628433669999,0.6677550013508522,0.0488841689814296,0.32319691606293627,-0.16041512461695104,-0.14887373394643724,-0.12708688200815105,0.024574239257099093,0.04076630136543234,0.02099691766044535,0.06420840033145675,0.03916684641181438,0.013989684375338172,0.0056264172302059635,0.062145390037472034,0.031549431175144506,0.05225938659880132
ADM,-0.0744170299670793,1.9169078926154643,-0.6986443659170419,0.5500795369863241,-0.4311015035788135,-0.02253674962174855,0.2628278981966942,0.004498688746926567,-0.32432830970854704,-0.10062163706926626,0.269355829361682,0.12292322956685196,-0.025698129618638543,-0.04997566253115374,-0.035480505688175325,0.011362947999373853,-0.02581460519549025,-0.03926764617827596,0.01850411347246693
AEP,0.2439023166346072,-1.7125131513385434,0.2864489543419856,0.8251387337896915,0.005787318850374998,-0.17755002763854674,0.13303953412704905,-0.22159539658140137,-0.1418595900377137,0.02302528001322833,0.10548912305795403,-0.004185435147036566,0.018941807259725267,-0.01787503228726026,-0.08160049716577085,0.008089925636286983,0.007117372557863428,-0.05341907296576664,0.04847399257297174
AEWU,0.0703620236020294,0.5830086261227697,0.049776142300012746,-0.23024688210316205,0.07535320757624145,-0.01566304302572696,0.2590020134257669,0.19056166844179206,0.16188365007776884,-0.06763298602504247,0.1654129499769206,0.14221006683076923,0.060854280784504396,0.2671780699003243,0.0113856703242685,-0.03544175780170367,-0.027651676380899427,-0.09166805556403565,-0.09021262036760984
AEX,-0.0666666666666667,-4.553540612242104,0.19093773856663962,0.147860860155214,0.0882942463244637,-0.3817135744932335,0.6055158468307636,0.2538448227954593,0.5254694420557903,0.33918245182142875,-0.1397855525539618,-0.05978970973298072,0.02074633340822029,-0.22369540956023434,-0.3011307189343638,-0.047343614325504234,-0.4866060016529548,-0.02587657115893164,-0.1743227463597838
AGR,-0.0041242078962023,-0.004354669881296569,-1.4648067729812553,1.061798578911607,0.2531561286254707,-0.007918916251591633,0.15412162910604935,0.14975905824289734,-0.06098383795213664,-0.07124331486033889,0.14893881765593775,0.0960001758437,-0.04996800290518863,0.07116022661886226,-0.0865743785574205,-0.017949107080116856,0.03565433903445449,0.020850656591651535,0.04085396019471931
AGRO,0.1006366094008894,2.7113802795094095,1.1012295665877012,-0.7000346812532913,-0.165343464044022,0.17814492650591046,0.7804599760803024,0.26788825296752306,-0.20352500484620362,0.10907760646571021,0.06879875711756929,0.21084429566075655,-0.1010377815423212,-0.13847498243501338,-0.02205169345192746,0.13442944125534986,-0.1623807918017368,-0.05707661085746725,-0.06658706314560149
AHT,0.1033500379430689,8.543353039460689,1.448605102522582,-0.040253160433114984,-0.39072687563441005,-0.20309708024865994,-0.19679073145514875,0.34272069224590107,-0.008544936548152866,-0.21258834043207403,-0.48276649423119805,-0.49614194758206803,-0.08996348043115564,-0.15014792661717502,0.14459070058594403,-0.16323147546936834,0.13917084914108524,-0.02404249666611094,-0.15660412382368935
AIRE,0.0195801083898858,-1.6537183955914811,0.22064398485839395,-0.2020397743638602,-0.048495497643157616,0.04789868781407781,0.22108716194018724,-0.055573680984900606,0.01782780996575767,0.0244828264597361,0.23769910955735116,0.06372142724822581,0.00911764520473739,0.025848145913963717,-0.059437680484366706,0.031374126181834036,0.010549229201535419,-0.005084932701805318,-0.15438413033510648
