Momentum Index,0,1,2,3,4,5,6,7,8,9,10
888,-0.0218260820150111,2.7847603798695455,-1.4471767098224917,-0.7021914666294546,-0.6347354426504753,-0.5094994018373847,-0.03387903404789505,-0.34201179794880443,-0.6182674440522998,0.22446305712212275,0.026184987893709547
AAL,0.0770072384688962,2.554844659877178,4.998539154530336,1.7425430067742942,2.293195311790226,-0.7630935619968583,-0.190569705460674,-0.9224503277260933,0.26233545364677635,0.529332893427429,-0.11095015904332738
ABDN,-0.011417252804568,-1.4181533059695397,0.8145400026581004,0.81463813270171,-0.045741947785588155,0.36038129021828,-0.2870905626324448,0.19621165725950881,0.1307722669748548,0.05897679688300934,-0.057062531908405136
ABF,0.0168331589215637,-1.7603776324322935,-0.1916048185314385,0.1391389717567654,0.037009370507298835,0.6797639109295861,-0.013343137416943226,0.041135546046820334,0.1312522546502714,0.197951189994664,-0.11634034937862898
ADM,0.0125406245129244,-0.6812594686569493,-0.5107684933000275,-0.8398008078391205,0.12750413731578636,-0.019678961809467693,0.0800817460775493,-0.2625813495301551,-0.0022305116634585742,-0.08378655688447124,0.02853844429658166
AEP,-0.0574511039964803,0.5620252472879601,1.2013196446456413,1.0784239574732433,-0.6825241905361842,0.530241158021966,-0.012038232499995995,0.5509538361701062,0.11887338686316502,-0.23025298354776036,0.09063733812876326
AEX,0.0657894736842106,7.236858030628544,-2.513635305639262,3.121200469997257,-1.2955811858149788,-3.2681204459901068,-2.43627997081405,2.0630354101693382,-0.8728158477220592,0.854273825205295,0.04653971778670428
AGR,-0.0570378299771768,0.07445562221117616,-1.1457149047492237,0.030390143558238804,0.5138030417897171,0.1360095958526292,-0.12942432391777287,-0.036302898739764985,0.08397279516862376,-0.005334877907205005,0.011175325647048786
AGRO,-0.0165186670486011,3.3235565601410664,-3.989910543747558,-1.6399158778610972,-0.19226190126578116,-0.49478612477832357,0.12190489997305863,-0.1515803495919691,0.34990538977637753,-0.6891122097599433,-0.641345718758856
AHT,0.0747767910774095,3.305494088155137,-1.1817540139855887,0.4803567179525782,1.027928779693081,0.3797405664384227,-0.13308516410652085,0.40689344186196097,0.2492615275653846,0.08636787917308789,0.4886314679811316
