Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11
888,0.0,2.1298786406632253,-0.38089152475694293,-1.5104969520995806,-0.8092686769838228,0.03589403220761969,-0.296108313049953,-0.5252840334654761,0.05363497827308945,0.35010192879062246,-0.13042784476669161,0.12058530032903819
AAL,-0.0448415419445541,0.6586887293589841,5.89850943791837,-1.2202878595759739,2.8659800058940648,0.05269613641166876,0.8440378154075153,-0.35942730191412475,-1.2777599123096472,0.4472937706900653,-0.30376462849463726,-0.19388393524884448
ABDN,0.0620532089350254,-3.004994697966975,0.4761144465598086,0.16952512333061176,0.22033093812990442,0.12459966118694403,0.13782192122230444,-0.029047738424816182,0.14982659055526837,-0.1815180661390095,0.03555313572511588,0.003675251708530143
ABF,0.1088517617108324,-2.467181166110164,-0.7261296585202701,0.7483275894521123,-0.04394797937886111,-0.37037607087502483,0.1243445331095867,0.1071017519413077,-0.10896814281134624,-0.06752015904778279,-0.030910095871575227,0.05837798543539257
ADM,0.0247749641029215,-0.12088470995452048,-0.4078383329216159,-0.397751468383354,-0.5988688097034397,-0.4237138558605969,0.17072195025415038,-0.1503034379539374,-0.18970674119143852,-0.041661784931339575,0.07571594551613155,-0.1705057328164566
AEP,-0.0549303763614668,-1.4304518431728188,1.3909027081673775,-0.5071746172886085,0.304197598804006,0.38679037845973885,-0.5088418475103779,0.3162439074985345,0.5142949876672624,-0.43544710645896245,0.04364079560315416,-0.1410487018282219
AEX,1.3491773308957953,1.4833654006339756,0.9369821975205518,-4.6893578823335105,0.6897022000402965,2.6299960405743583,0.8459548475372255,-0.11660775205048092,2.186828956329795,0.5922221462254027,0.08117195945346317,1.1159612251071542
AGR,0.0750690744029998,0.03880618985576836,-1.0704337361817944,0.0022832733365152663,0.17044458810289725,-0.31276558739993504,0.38818173977579123,-0.051897423171349655,0.00634738694137389,-0.04315085049213522,0.07994019340097065,-0.06342799267436908
AGRO,-0.0209690641584329,7.736434220410682,-3.184968437604739,-2.6573481042742175,-1.2243977186518222,-1.2052827488225912,0.3386554706333128,1.0397570591357628,0.71498493343553,0.11560319084961239,1.2544318048362118,0.5114105145036483
AHT,0.0755520980732731,4.694292007578885,-0.9527821228522463,0.07010211164380042,1.1593762994715122,-0.007681600828214455,-0.02363427493469989,-0.4795091295295102,0.04235675087476013,-0.780088189691599,-0.25478136420514247,-0.12686214877906538
ALNA,0.0263157894736842,-2.595317446354918,0.5335928855059031,0.09498444161790312,-0.03699144177735834,-0.14563576618236182,0.3170132223564888,0.08275630239870183,0.22199040454368427,-0.27542122537554725,0.06195002065909056,0.14518016323809033
ALTN,-0.1622340425531915,-2.5086604877627674,0.6988075074325493,1.0675624630021965,0.775464625564142,-0.1431612220912859,0.665243810572729,0.5659879430215176,-0.2993351673484895,0.09580060020022843,-0.21538833170150257,-0.18836645834934027
ANTO,0.0023948154293453,-0.8790968903051856,2.5032886927892495,-0.8168032564155592,1.02868207716284,0.4448281487719285,-0.24403807335416053,0.21900748813712653,0.49763135035023637,-0.215734764824848,-0.1402922437772,-0.318553363040337
API,-0.0028972958571998,0.05235277611007473,-0.6880208699316689,0.1496551526337975,0.05191629943444353,-0.10890825308932481,0.1010738238855924,0.10505090821548306,0.08121054454852786,-0.045185776213280696,0.00735298680719835,-0.0334837633926011
APTD,0.1199063492948324,1.0949062698822485,2.1982785860626075,-0.7492781035950257,-0.42132715030608775,-0.16787580614854966,0.3786682533000138,-0.2817153434738607,0.06452379397098504,-0.6106528218816305,-0.4653058490369088,0.09530439770671613
ASC,0.0448072906778052,0.8499525343741579,1.6872653268228006,-0.5122297629244049,-1.0449552405573486,0.4962409759914107,-1.2885445448986075,-0.7925253620877607,-0.2965010966549242,0.9664083789272839,-0.6303436223240516,-0.22674991111495682
ASHM,0.1560706200327637,-1.5217348063825065,1.2084821122842602,-0.4243948563094677,-0.2711369940394561,-0.19037250526544824,0.13958860018451316,-0.16271683268825143,-0.1359523604593218,0.030865630312312865,0.018171163113344213,0.20145917529807794
ASPL,0.0,-1.1922719303242082,0.15612099710250968,-0.29277797156381347,0.10180701966062065,0.35584373155108173,-0.02499141676214054,0.13818679971328093,0.06979102432755965,0.017644902022817602,0.17844989466889294,0.06474677877129816
AV,0.0470872968460396,-0.7160201073707616,-0.22736357483343095,0.5835286773596069,0.2584624323922426,-0.043180581805820614,0.10856541934085057,0.30101426487001465,0.2410027663637302,-0.11203514283213355,-0.017567553688086206,-0.09318585451738666
AVAP,0.1823051283550669,2.2873137815671223,-0.7517707109762704,0.5978573960621476,0.7369775742477356,-0.4836484476262661,0.12133723074291589,0.8855248759431548,0.2908630211722366,0.04900169882781275,-0.42775360053949035,0.6890176003957643
AVON,-0.0618540805573661,2.4231558349864044,-1.4343209647332706,0.24667384456283,0.2809250312470934,0.0526678877075788,-0.065640308620312,0.2628366010751091,0.06106159216301833,0.0078099116627221195,-0.13996688824337147,0.06560774831673223
AZN,0.1376096548810643,-0.9717873255923984,-0.4282823663107786,0.26768206418395807,0.10286581120311322,-0.3826468592891002,0.28890918178078867,-0.06521567330897735,-0.12315077761715909,-0.27582809356994675,-0.010482584258237924,0.012548161162562183
BA,0.0961367009984883,0.6628917436961498,-0.28712926519499543,-0.2868875007865999,-0.11653943693184522,0.11381076899937707,0.23341802816614926,-0.3129562603425662,0.21669800699499955,-0.12922210234917259,-0.09134575502179154,0.07115299850893075
BAB,0.0522471149070125,-2.873692531069289,0.46315388960183285,0.38839379306154925,-0.26383093962930054,-0.10269131373061648,0.1279314691649318,-0.0027968903750620984,-0.1247651315135786,-0.024840196451948886,-0.00845434025102162,0.14945345093087223
BAF,0.0,-1.294867870046528,-0.19520254059845735,0.1913474377361084,-0.2260507742914451,-0.0970089306931748,-0.029152682342580782,0.057507811855396385,0.011149451614858742,0.13744547356801665,0.07462604943611152,0.18435730018328597
BAG,0.0490178780806467,-2.6812661908490267,0.34524523492357584,0.1932167183241469,0.026883624604682837,-0.15540106624299532,0.16878957819563373,0.018557681198383347,0.04060256651910662,-0.11049549431181685,0.03516240170428129,-0.08484983056043761
BARC,0.0486277226960532,-2.4935546662062786,0.9468091972928359,-0.3118232996311688,0.42456633696330615,0.6259272116160852,-0.3431122838157467,0.17630048931484546,0.3769548472542322,-0.03129376908758691,0.0318452785000702,-0.019789835126070306
BATS,0.0607338453999792,0.7622373004065427,-0.0674232636945773,-0.9812862792003797,-0.32102281470043503,-0.20958695005452635,0.3025531232971324,-0.11374754941800108,-0.020459953034137925,-0.29880647346720113,0.03632855219181134,-0.06345845667926063
BBY,0.0835876337547036,-1.599224561647367,0.39905850733124665,-0.12774471816708066,-0.5626782365546777,-0.01663954667777861,-0.33198045293399764,0.1733103621016186,0.09538427374576622,0.4292960597215864,-0.06219864810676563,-0.2794587334544312
BCPT,0.0368695823483058,-0.7352168128385066,-0.3026157491494889,-0.009588791800969457,0.07910370649132675,0.16579111572522756,0.11401429867713672,0.00980413005059446,0.14824155877569228,-0.0613359322284933,0.028392658253526423,-0.03338701967475693
BDEV,0.0755106274742731,-0.06248210426838121,-1.5661513814043315,0.36716329817910415,0.1108217933076791,0.23830866562539435,-0.20257127331577887,-0.40540387434097774,0.05757663107143467,-0.07078179271915978,0.10240866190368633,-0.12540370944713924
BEZ,0.0749810590117012,2.5245263862282514,-1.5096538992955064,-0.4647458188169939,-0.1696979328496452,-0.1978316058531079,-0.20970282930370485,-0.2511238290810132,0.0006923159485400148,-0.2913014292493892,0.049518179407694936,0.09831451832048721
BGEO,-0.0447071879698519,2.0846124142437534,0.6125704942512437,0.2848280115017828,-0.07365435521767358,-0.2977208783513745,-0.09737387698236494,-0.22005535407891297,-0.5375551930073585,-0.6731009827664108,-0.1404000895582997,0.48087308400535017
BISI,-0.0129022668153104,-2.6730619971277654,1.1974451285115335,-0.13993381380754166,-0.13401599209459014,0.2820666460529324,-0.3595738767104305,0.33392773897433925,0.01768494560463914,-0.08486788571460416,0.20388111436794176,0.05213606219539772
