Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
888,-0.0212846826301785,-6.8036518549983525,-0.11089910346228139,0.1295317401074324,0.6989515426959367,0.5873889176417252,-0.4654919285075201,-0.16297710101964274,-0.13557868466969775,-0.1365150065385016,-0.48573515330214595,0.0749100430199256,0.16552989337767057,-0.11800767366579742,-0.09808761139089721
AAL,0.0813097765982482,-2.194522975065017,-0.8871495424537705,0.5787523424134717,0.6740384792509577,0.551448072956251,-0.08957921526867951,-0.26737431878786927,0.1004385875082022,0.18038917903217744,0.04702822489191118,-0.2787862905795797,-0.14046708603309965,0.10007593761854174,-0.040188704197986425
ABDN,-0.0111672987779182,-2.6243941533627124,0.1931221692374754,-0.11330953264652482,-0.8217708119428181,0.2768621397222723,-0.17444509327136556,-0.10537202649205489,-0.29296921237727225,0.09151772277110627,0.005097696160281258,0.13539227993609027,0.047934196148536876,-0.11914489125546518,-0.1472064862310475
ABF,0.0257348477322647,-0.7708460504328812,0.6183248548667895,-0.40273871021065466,-0.6661931399751341,0.060415217730464855,0.01767004264470503,0.12853709587101392,-0.08035638245874065,-0.04894877909436176,-0.05104412411741252,-0.09473165671016195,-0.005032635803283608,0.26317857176986,-0.17433434494176495
ADM,-0.1900530268026617,-2.093890385241988,0.9510084593122111,-0.4909338226083372,-0.17771552375506414,0.8711031598778572,0.16806587102262377,0.18075238721610032,0.28775835791874976,-0.027510669068549425,0.6247716907287174,-0.12798681470201462,0.06445047682029255,-0.18739456103166865,0.040455071410674615
AEP,-0.025384807169945,1.0065149134391516,-0.15819596233881097,0.44618838753416284,-0.0633347611103748,-0.7198738550684656,0.4564244268746418,-0.6629087428553083,0.36765759098306217,0.5272188900042156,-0.020731436409355382,-0.1355003336694777,-0.18511385598232766,0.6271331106181463,-0.0065321311482231725
AEX,0.0,-7.477247033380971,-0.42785971613071977,0.29843689690273106,1.6341400678204085,1.3858748271524295,0.0503546525687796,-0.2787300810101908,0.39745870176263465,0.08575102730738429,0.7273612768566694,-0.20165814500279813,0.02832343587209698,-0.3813720492437612,0.20082276355354017
AGR,-0.1234501123408504,-3.5670456483303217,-1.4333578782228615,0.6532805535625523,-0.21151798098755326,0.0016470604972479604,0.6747773107448154,0.11139835064921762,-0.0985895001440668,0.306269373242624,0.05262064974266328,-0.34026755920116036,0.018660613526801928,0.3055809804877214,-0.38388497093347446
AHT,0.2141906030055163,6.895753441139372,-0.27280152626129445,-0.6323785294493839,-0.022722977557802934,-0.47582026862423055,-0.016421988138875236,0.09075041683869448,0.04052435854240294,-0.22315499547129303,0.1463147443267362,-0.3934056272515058,-0.22598554130803158,-0.06328835070453329,0.13269288693826875
ALTN,0.0,-4.996684175535379,-0.7515097584497835,0.1195301156833069,1.07740971779007,-0.04643341689027884,0.004861614309095078,0.014807306523557055,0.5159855161702894,0.1112023455566396,-0.08511550514543992,-0.2021176059191922,-0.004713722430909953,-0.07912610679111179,-0.11125726753079188
ANTO,0.0502692129953035,2.5681613699565715,0.7818010326298802,-0.8811691522017889,0.6807747077860767,-0.20391022676953327,-0.35569783528048315,0.4451005886208517,0.4320972666917875,0.6001721626738764,-0.013933366243224846,-0.34832855510316063,-0.06216208297582104,0.10541689191846068,0.21662188718624223
API,-0.0486525075852222,-2.116787448492737,-0.40338454851111355,0.20170207609082597,-0.10474568549028695,0.4959811138795409,0.5733184986324823,0.08496901446584816,-0.40127300768619717,0.19163511748862191,-0.08573808235426995,0.18774671024550274,-0.03431396946949248,0.12534841584425493,-0.01256961092407916
APTD,-0.0299876909537429,10.020361031659993,3.982460760710236,-1.9196901151390884,-1.9881393984046047,0.5386852244496476,-0.044722323870981746,-0.9364506903764848,0.02782964394680524,0.46435191802865133,-0.26080570726544067,-0.005077217785224453,1.0287077818418064,0.2516402618104351,0.1609918722416778
ASC,-0.0878972278566598,16.490531853292843,8.275489615553127,-0.5483308681254055,-2.877012654092457,0.04567491735502996,1.9302618144609587,-3.0408531972725314,0.8943345752966508,0.7252703205878063,1.4397209991172086,-0.3324014862938289,1.313651638506096,0.22989862822110432,0.2631655757152966
ASHM,0.0536989056880172,1.4687278074628456,-0.07401211920750835,-0.12414603201738857,0.5583770992516159,-0.4457385562894172,-0.3953331453141646,-0.20576914650168032,-0.056555319999231544,-0.1824819154244562,0.14219270465359077,-0.17679397719539394,-0.2961702028302318,0.09290909369443599,0.3352156654467718
ASPL,-0.1580135440180586,0.30487867192183915,-3.201656130778763,1.8829462528369334,0.6962484094938911,0.9243522597078657,1.2261791464673453,0.44190917245518246,-0.2935860282196292,0.25228341469113996,-0.19493047388008156,0.5603952105019558,-0.1930657562051971,0.6398852843138602,-0.16051447828955837
AV,-0.027329125790407,-3.565625698887625,-0.5242809378631271,0.23289068214639544,0.04742544087856519,0.39887917694977965,0.056239447913514276,-0.02188890843521063,-0.235643843521245,0.2248097216585511,-0.006107938861613897,-0.04803763068640484,-0.039828096314794406,-0.21308429067023854,0.15794419671687207
AVON,0.026518896507734,16.937201743101955,-3.3308272948362316,-0.07386515933439224,2.0353267005077855,-5.229877808505747,1.0861408165992865,0.19706692841311854,-0.9547590720604432,-0.19724520202592763,0.8062440946407948,0.18279073783637584,1.0949963823252755,-1.149677196339381,-0.9895539880145205
AZN,-0.0162158364515226,-1.4119325729540102,1.5314472599770463,-0.69993635116857,-0.9590875717084368,0.7384405814007204,-0.27834714110541203,-0.22709573002462216,-0.18430399504989867,-0.24279723724434343,-0.008984504959407906,-0.07045713358907378,0.04177606151661788,-0.1327227434898625,-0.3184135683565889
BA,-0.0003679221751061,-4.459577352132538,0.058549665040388055,-0.027749782658234596,-0.14277507297866454,0.24069140129000444,-0.01873976335677571,-0.15416864499873584,0.008458572703510017,-0.04721066884093905,-0.066865531823761,-0.048917670134457435,0.08016059535289163,-0.03830051993909632,-0.08619971882997916
BAB,0.0666672449236267,-1.1387512851494541,0.5028246513438717,-0.235992457951937,-0.9024889416786636,-0.19964776307636686,-0.059220404085013376,-0.08848719335561549,0.046106173937901375,0.08813996659107577,-0.6475004551525706,0.15121001631358064,0.09428512454386952,0.08145820393868602,-0.270721379206939
BAF,0.0303158092025115,-2.7504368893718043,0.21717074487479024,-0.19827505442144217,-0.02903347092726547,0.2927640320227181,-0.16003422892996555,0.04970600269997998,-0.23523601477974068,-0.03627771851598967,-0.08082646724211015,0.08243070817464233,0.2232039046297402,-0.054324080054850274,-0.18563638871411367
BAG,-0.0365161437131805,2.030528632699412,2.1129815043502207,-1.1179890611717787,-1.1070349497737129,0.5562794800709331,0.1405666572891784,0.010280854090432178,0.3261522849568565,0.07500715038349968,-0.0636908577274375,-0.022441709778371677,-0.027882171075694035,0.07788962055035108,-0.19672591259453856
BARC,0.0077954900571213,-4.395198385769086,-0.8603006605441618,0.4282943672100164,1.688759167393409,0.949825554816796,-0.6402561643571197,-0.1778499522481774,-0.2880056204512768,0.2237836093615449,0.39066503537805153,-0.007447050656676947,-0.24997786327715293,0.14922529409771704,0.045466063899186664
BATS,0.0298324937092251,0.7288753505888994,1.2569774131886196,-0.5068997545538275,-1.589589920423439,-0.19520483388225598,0.06287912923821364,0.01949635646030737,-0.0638283752561848,-0.20889832497022384,-0.26982561961251633,0.018172336561429782,0.08798180557323251,0.10956341354512378,-0.11774753345028859
BBY,0.0114078356739,-3.975099111874799,0.07821837010985663,-0.14614842984954957,-0.17767777932166795,-0.05591959412013424,-0.155690092459327,-0.1261486342245553,0.14138614987672318,0.1894226527193357,-0.032705319374039726,-0.18307152702645046,-0.026452910172122077,-0.17316089377319627,0.08432858299241557
BCPT,-0.0068667216453204,-0.16033968388079653,0.5085453243340738,-0.3544169288851878,-0.48792479304452024,-0.09492494795038495,-0.1488875197228113,0.11281601467122203,-0.2575452673079473,-0.035130784277545804,-0.047158531812907946,0.23092140920102916,0.013866773123878101,0.299746583355915,-0.004841503325680367
