Momentum Index,0,1,2,3,4,5
ABF,0.0426378270868295,-4.0216004776175795,-1.6778544243249582,-1.0905455179586967,-0.6041548115141341,-0.16543846244436974
AEP,0.04762118491921,-6.648776196547706,-1.049122388967191,-1.1573386259019627,-0.573484729049946,-0.033628186631659056
AHT,0.0141737934334069,-4.892298298347152,0.1590128413934896,0.2394084329494154,0.2960114109566809,-0.5145740568204292
ANTO,0.0092095779610794,-2.0980619676148176,-0.28537732235279833,0.34219409645418075,1.013161035673819,-0.7080233492031957
APTD,-0.0159556291564808,-2.8779960677922287,-1.1974363996290756,0.15483872301818227,-0.4705053309629132,0.3966226909720472
AV,0.0848059007568209,-2.9775248691436818,-0.8293981782398646,-0.7720504252796487,0.16514363202180912,-0.11252085599979232
AVON,0.0,-3.4428797252886474,0.47828920090107985,0.9424726049945278,1.3903133222292794,0.06307773695032112
BA,0.0985683004884621,-6.348180904800948,-0.24562171678229588,-1.7673071612613875,-1.378388730446974,-0.28247782718072056
BAG,0.0216125076640099,0.16619427027442477,0.09769406065925075,1.380669131363876,0.6913357766511555,0.8767926902091747
BARC,0.0679720071471112,-3.709822025742556,-0.8935466617809262,-0.8945615382548118,-0.34344678896989617,-0.33706369261397223
BBY,0.040110863737562,-5.393863194413499,-0.9933672715722305,-0.900923044160707,-0.5597580635685474,-0.2175266670156271
BDEV,0.1294864804182569,-4.685850598697971,2.8661793513648535,0.2787486008121018,2.290517885019591,0.7896078329038272
BISI,0.068957345971564,-5.4716428811059545,0.21522494637097503,-0.4531693942776632,0.026099518312600732,0.23894530183054719
BKG,0.0259074528780647,1.332461121182322,-0.667499494697568,-0.40731115517078464,-0.38633156310636896,0.2958343144953659
BLND,0.1439405449204902,-5.180359552058487,-0.19587440267381456,-1.0025790902179703,-0.6555761049168074,-0.3276995630681987
BNZL,0.0078169617361507,-3.4411528748414137,-0.2677674323011729,0.8860380424440252,0.42031782520325045,0.024270852848397365
BOOT,-0.0141739530602853,4.765130860411103,0.9247732423048953,2.334778229558357,1.7173129939805707,0.8678405347647848
BOY,-0.0397331830711358,2.1620379649320136,-0.07670235666700476,1.9450769345131895,0.8243176859551546,0.532957065559074
BP,0.0032818937225054,-4.932257481963522,-1.175338922474346,-1.40226445450453,-0.7600457135002648,-0.24377265556141386
