Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12
AAL,0.136607070797821,-0.26801107548797265,-0.3073733029866925,0.07356863636459471,0.05062100100469988,0.010552998476282958,-0.08807261111470746,0.09418280586630767,-0.4683240811660384,0.08261066015706937,0.32159294689654017,-0.21072094220235751,0.05154689723375411
ABF,-0.0179583184208353,-0.264156505707955,-0.755018140990309,-0.6699613372592664,-0.2555871789141252,-0.29054969956561105,-0.24566948276355977,-0.03364805709201768,0.18478790709704324,-0.10892165167048629,-0.3188676754656743,0.40965737470245345,-0.13727295453063457
AEP,0.0852043753598157,9.960454556741379,1.0462898480437168,-1.8440206928453413,-1.11311583588814,-0.6998032548958879,-1.0273527597520926,1.1313561412904822,0.029070154366048772,0.02465456486692657,-0.07605088303662551,0.69398418700563,0.25802176251399683
AHT,0.0641590542718968,-7.042465439188394,0.5926536065168919,-1.2008026563506065,-0.301169445354288,0.2143131036086473,0.6085131966741684,-0.6826870710496536,-0.09608591422801264,0.4697206549621241,-0.23894560335928855,-0.025702336809350124,-0.5935034799801372
ANTO,0.1118108540901321,2.5645278547925603,-0.8066744564416505,0.05340375147028551,-0.20830256325029828,0.2394695267003472,-0.3826217226966129,0.12782740227271042,-0.11312433821231736,0.21166822895069368,0.36127232326786496,-0.3915456355812382,-0.06507526981819592
APTD,0.247432195768448,-5.914059554506818,2.163694934243634,1.1257572953115822,0.10050244474373045,0.5092755535831078,0.6825075327456969,0.21238985939775493,0.039147560394775356,-0.10638868512444172,0.18961732308181822,0.1634754216805809,0.3703980962368827
AV,0.0274557062951534,-4.116636371487727,0.7682890650983822,0.0844269547699559,-0.06455540373913243,0.023766247040314537,0.021804607248552498,-0.18627916782901477,0.022681151104775095,-0.03468016197600713,0.06191169412980053,-0.03897790756122302,-0.04818652454562235
AVON,0.112594321275768,-0.920502711630837,2.613663009851943,-0.971120079653221,-0.05582325545746645,-0.8719981325961633,-0.3222293021433221,0.14132373084225497,-0.4007263676587858,0.2295807732250632,-0.18051406955159072,-0.020828510167405886,0.16141239439991045
AZN,0.035856886596282,-2.7818494579239097,-0.07306524826361883,0.002144054884986144,-0.17254196433967942,-0.1512835961238531,-0.14865934090377375,-0.07877179524524909,0.07975563445444267,-0.02456707460133492,0.18543407319842298,-0.08538015071147194,0.1622123835453179
BA,0.1508154268273887,-5.125730448289523,0.6782917919501288,-0.6346906019668008,-0.11129870198829397,0.23474567631555665,0.7867356326580426,-0.28757150542901344,0.15818556786172366,-0.051631530022102516,-0.13258110817674545,0.10404078018611278,0.12041314483783316
BAB,-0.0044702871673603,-1.180580005858929,0.9731337084010421,-0.7339860288612337,-0.4989568017852451,-0.4541205967296095,0.02774031094410598,0.2710697835979593,-0.2657515841016252,-0.03950758666164469,0.003210234693185875,-0.27448430018960335,-0.22060753592430957
BAF,0.0417180942977042,-3.0295505730819534,0.621678638377748,-0.3252854985219192,-0.24573347055548245,0.04682311700986915,0.1325564582446931,-0.1695606159528449,-0.03664941055402447,0.12059058125743825,-0.07486312702080403,0.01235529163810741,-0.13228299718841305
BAG,0.0536478106264923,1.220751436627601,-0.19587639733916504,0.03866354961362046,0.5087184385012247,0.168220363977464,-0.3267721474879523,-0.07934483660351202,0.007034556131529401,-0.11956585637863937,-0.12345615862626168,-0.12783368169422454,0.05338231795383202
BARC,0.0261682578583324,-1.6838937777944316,-0.1955646885788932,-0.17850173408045172,0.10824145792869753,-0.04800866993242105,0.047003319589892074,-0.04116413465477692,0.011872549659245855,0.20792410873666564,-0.015716191778876336,0.059011142636119174,0.051111260916010134
BATS,0.0095855905875053,1.430212344403,-2.083415085538304,-0.25035605844864606,0.513737433469263,-1.2249961091186734,0.31816690422385574,-0.13844585763037753,0.19689319655108217,-0.17248152831884575,-0.3258649748212277,0.15392128824213264,0.12924975827151347
BBY,0.1384424408728604,1.8847267751737018,-2.8504193138522163,0.2830525001455213,1.0325656981405942,-0.5288334336581916,0.3484731968052572,-0.20784517524446408,-0.26554557234555304,0.2843782101073504,0.28078933526093264,-0.3683569079531422,0.3802360083497589
BDEV,0.0799774564089454,4.00646057297692,-0.8549364657627061,-0.4755533348766328,0.19902935061699126,-1.0301519591113828,-0.08820245281007676,0.7027250156705642,-0.40063942097021016,0.5010963585425098,-0.6498094420058242,0.43082401956249733,0.5577946492240794
BISI,0.1935611796092002,1.9249583927534035,-0.0771087050080466,0.3752823790276119,-0.12768209289851057,-0.3004926704485437,-0.21105546316904594,-0.239481165029244,-0.11637462411042751,0.0068306315207936645,0.49392266043464395,0.1262706234182203,-0.11721812874298283
BKG,0.1017163062695496,0.1929734595755573,0.07479382980471676,0.2989648126716304,0.40059227184933993,-0.20705293234943828,0.05870260637901629,0.3782420714079382,-0.5299374170860087,0.11527229068127223,-0.19506361562086327,0.15223738589879413,0.10567795051906644
BLND,0.009012632413754,-0.92168450044036,-0.02618960358026853,-0.39751537298585693,0.14691632930149362,-0.24126035239922208,0.07944497090797001,0.012898669493814505,0.020488562914851176,0.04372920135207242,-0.1441600202871349,0.09469327948285747,-0.08334191610805768
BMS,0.1019195182385597,-0.6337971183634769,0.8088830885925751,0.7451856825840856,0.6021419054559941,-0.6296025106714942,-0.5711214083548989,-0.4113191267755199,-0.06587252438121131,0.001559503382784247,0.28002445446937807,-0.08925978811647076,-0.028156078164362185
