Momentum Index,0,1,2
AAL,0.3074399378228365,-3.6092709341379074,-0.39718202302910094
ABF,-0.007776517053384,-1.3721940027651753,-0.4036113670277891
ADM,-0.0005710189218949,2.915279630838844,2.154799723071361
AEP,0.1875042438673286,-0.7367675153406774,0.35393865601979096
AEX,0.3332195871011774,-4.888338847682919,-0.8659024440719543
AGR,-0.1345748163235615,-5.1689263150205225,-0.8288131264777935
AHT,0.154924011066001,-4.524104485732255,-0.6882670661586916
ALTN,0.0011768890501573,-4.185107807068895,-0.39353404215328436
ANTO,0.1640972445318336,0.6662682862581241,1.157906542375875
API,-0.2687216789887907,-3.8370627129605888,-0.7387225464731512
APTD,0.1419103803188151,-1.7302778468711453,-1.0803629643982866
ASC,-0.000790513833992,14.817086456398396,3.888113859092654
AV,-0.0820102982192663,-3.7597985137905563,-0.6688096230005592
AVON,-0.039482662365858,-4.861789152225406,-0.8529798989449513
AZN,0.0825892446637108,-0.7196044725688431,-0.3680045027536023
BA,-0.0490553347263034,-0.20930465934542405,0.21870832428289927
BAB,-0.0055582545080445,3.979987731402758,2.769518589843509
BAF,-0.0806852360402772,-2.3975160333476597,-0.34040201582472546
BAG,-0.0063795019282305,1.0854887288794843,0.5156610369125108
BARC,0.7901984537000748,-5.240377961515859,-0.918799837483129
BATS,-0.041216690149006,1.9935257015799466,0.7091939107172812
BBY,0.0671310886877976,-0.898383572910384,0.12026156929321899
BDEV,0.0284105995433061,-5.538968505669238,-0.676738911630761
BEZ,-0.1547713165906912,-0.1893008137293373,0.717707035757561
BISI,-0.1249999999999998,-3.3736084571995266,-0.8876441524713227
BKG,0.1024090299183402,-2.1282831752834537,0.298708630068065
BLND,0.1367520861691424,-3.886841037102509,-0.5107959185902203
BMS,-0.139004600282537,-2.129944052655046,-0.5101392376528597
BMY,-0.0884532407841666,-3.15759090810875,-1.4687578219124688
BNZL,0.008161555878388,-0.7430336920144628,-0.12183817025425775
BOOT,-0.0281723433974427,-3.3202881766199264,0.09430614080143108
BOY,0.1675198435522835,-4.372828207770836,-0.677586202354977
BP,0.0904734589866849,-1.5387984752607726,-0.6629701245031322
BRBY,0.234999510054765,-3.053405317713232,-0.181891398578762
BT-A,-0.0720884658454648,-3.7542085582956393,-0.4371984469159971
BVC,0.1702285475870379,-1.1528516105401707,-0.25358285977092443
BWY,0.1387803901900288,-2.5566666001049256,0.016406353508445624
BYG,0.081993015591953,-2.9505625215360083,0.1578508176221597
CAL,-0.2916654174786388,-6.010800859345624,-1.0695378430714235
CAR,0.0108657423689908,-1.635889085094092,0.20286977040778525
CARR,0.0,-0.8751615952821192,-0.4353908662927469
CAU,0.3622724765581908,-5.07665455702988,-0.8241339493503712
CBG,0.0144150003832124,3.4290417127570976,1.5711006457576537
CCC,-0.0461486193163587,-3.0346185460117945,-0.6485451717517621
CCR,0.461118037882799,-5.174324008233508,-0.7001229655206487
CDFF,0.0,-2.8898331198080043,-0.40366279910530134
CEY,0.1796081277213355,6.06022943533495,3.9243880902000643
CFYN,0.2222174906670073,-4.653038556928222,-0.7443390395730365
CGS,-0.1365441417787988,-2.8991637251515843,-0.43479424324860066
CHG,-0.0176891665022577,6.5719945310517485,4.374458834517788
CKN,-0.0370392566179579,-2.5356265775150755,-0.45390695022078076
CLDN,0.191352354405387,-2.5674782863594197,-0.41084035516446354
CLI,-0.116952155936208,-3.2171737152226014,-0.3813683649726372
CNA,-0.1184305195348448,0.17752866934876305,0.6291914575752101
CNE,0.151734275506572,20.684190594237204,-0.9819395741549407
