Momentum Index,0,1,2,3,4,5,6,7,8,9,10
888,0.0362783214908164,2.6812768488292678,-1.389814048454654,-0.4102234308697087,-1.1652528945032092,0.18391944692178147,0.05283698811401556,0.10799596709743481,-0.6757668915905898,0.0799785578282839,-0.15163824460241615
AAL,0.1824680534523524,1.2306013972514516,4.577262183813426,1.3521832640774263,1.5156055314428436,1.9443245498975403,-0.4651353335083602,0.8119575211685747,-0.052735325528203765,0.4146026395863131,0.1314251780473256
ABDN,-0.0009147838899803,-1.51247886674713,0.9207561160780271,0.7582788179707176,0.17828360643678148,-0.29090520896859307,-0.2863323803903223,-0.18855970735359445,0.1718409353095716,0.0160718262258906,-0.0717959599255918
ABF,0.1145062557557705,-2.06227979958323,-0.16798268677217215,-0.13495082058622437,0.46446293453977566,-0.4482127348161331,-0.07200688456640339,0.035777546251847335,0.14829973118626624,0.12551911552342365,0.0342374877705319
ADM,-0.0961988163348919,0.7046087238186184,-0.799858143898771,-0.5530497119505662,-0.2933097899914899,-0.09581546903534499,-0.23363866870774158,0.4373826393982499,-0.02872356353284383,-0.1286696012507917,0.01222429276056742
AEP,-0.0225795850999692,0.19990216355314902,1.2877272686730417,1.0923974722026204,-0.1517299698899916,-0.7337177931254077,0.11206364454167808,-0.39180297439713085,0.2798091452854816,-0.24645502907777272,-0.14488183457245005
AEX,0.6915887850467293,2.291579441363084,-1.013400035286334,2.0906895329825876,-1.9383217614366317,1.9497632813703922,-0.3642674786632937,-2.4774822580038003,-0.4934083102991641,0.46738542652354925,-0.48845792662063325
AGR,0.0346500061654815,0.17444709807775124,-1.3018035121052685,-0.034975361137267756,0.44666965782721474,0.14833084908010688,-0.2609826180013561,0.06316432245420932,0.06237628288880173,-0.014968363323100893,-0.04538766750662494
AGRO,0.0125006127751359,3.449250611054945,-4.249219086389803,-1.4709230249939853,-0.6425661634800258,0.3119119079483421,0.12589942184378142,0.03405809695830278,0.19073933867771975,-0.44828648000034255,0.6806807029361108
AHT,0.0417931926239723,2.562368604774818,-1.3056232948101247,0.3371980523152108,0.8961034175872451,0.33489327854343426,-0.280011123449027,-0.07385659032322628,0.35132348955193676,-0.11574961177991523,-0.7357695357715037
ALNA,-0.0200803212851405,-2.198863435318974,0.9449294190446289,-0.1268748471509438,0.2249433687372315,-0.0992013983071145,-0.2916100887510551,-0.3661686773331493,0.21332300094603113,-0.01907705730453339,0.12496705047754082
ALTN,-0.1111111111111111,-4.082010595526385,1.6361633158092388,-0.14630932696144316,0.734388511753897,0.4973896102293875,-0.19343713077942923,0.1387339733743484,0.2673134744070652,0.0844498049112321,0.0355214352799123
ANTO,0.1207628829138844,0.9700026989352486,2.1971332017261953,1.653035395239136,0.24022297001101992,-0.14422092016045795,-0.2028145364127945,-0.22851289211556236,0.0746968752951977,-0.14584307032253954,-0.3045572383587329
API,-0.0113501686571245,-0.5232436624232857,-0.533791037030291,-0.06950404785070045,0.12087541383134702,-0.042096585979405673,-0.10200563862127296,-0.07033555097670928,0.06544037874971802,-0.09207534753845815,0.05699935766434118
APTD,0.1449578002107812,12.327842253784532,1.4419605956678312,0.9676137565861138,-0.7409880424200647,-1.3630834588573542,-1.9400173137785297,0.07403320138038036,0.5727585924159496,0.7209836276964361,-0.7180877489810404
ASC,-0.0307114826821361,1.579297342805656,1.4366330234765292,-0.2172562281497973,-1.4165578215375503,-0.2571473206087454,0.8854866846759808,0.6134075779867838,-1.522253255820979,0.23814869785913972,-0.6107557977860042
ASHM,0.0271236592282084,-0.2992813781243144,1.2457510015444115,-0.12185149777819405,-0.24475251994920041,0.10291744678247476,-0.2612954098823932,0.19632737707146206,-0.04407368946998183,0.0017103006186342746,0.017255017749167656
ASPL,0.0367504835589942,-1.7248694872873813,0.3705144775414955,0.19086538720591226,-0.11927224803123641,0.23720230724358637,0.2112630688272035,-0.1385385892800981,0.06910712864794727,0.05769005924365853,0.018157259379205756
AV,-0.0370041050597125,-0.8203622839401462,0.09179287002138851,0.27001682698511753,0.35563103300149596,-0.27607113173869025,-0.11308243768864733,-0.1865616369814581,0.20220865003140862,-0.15357942728446733,-0.05340818928918235
AVAP,-0.0351212181484673,3.2127167436001276,-1.2030343253498894,0.32915053216323564,1.1073987188284091,-0.5790740469396269,-0.10608385224405792,-0.6143750188827362,0.27800767952402977,0.6349898830010455,0.208957266045296
