Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AAL,0.0990810777886064,-1.4456519423902514,-0.4902380551176915,0.060644484111510424,0.2923829283478964,0.08730463444575079,0.2241641957125286,-0.12417101171838203,0.046296365828164855,-0.025224121569053307,-0.08100742055730827,-0.011359047826822446,-0.31555905545849766,-0.0716259054988828
ABF,0.0072002272081794,-0.7554284136998943,-1.2320704937121165,0.14505720491889573,-0.18965510358476798,-0.42314825212580087,0.027516676002975634,-0.17236998907509285,0.05238235214896419,0.24366871370704843,-0.06963244115144836,0.03620576432916664,0.3821904038819196,0.15602484630896846
AEP,0.1162113556564186,14.949449866016874,-2.1026918612432772,3.395764203676797,-0.911584911380191,-0.6970607542950602,1.0215539512873755,-1.4194814477304436,-0.16628997005655013,0.19460616396947947,-0.8971943581666056,0.2679903102080617,0.9174226284702047,0.026429348688188352
AEX,0.0,-5.305934434759961,-1.8497771766601279,0.3538256448627663,0.6469457508540967,0.4641134632923738,-0.5552553319093656,0.07378961439789455,0.0812438203568075,0.2438059351206386,-0.18134750603034777,0.3499671893467,0.15031266596521867,-0.42752036955311395
AHT,0.0604661821515093,-3.4015744454316814,5.324745660424896,-2.9374532255618355,-5.567315564949899,-2.411711430776021,-0.7732913073456311,1.4549742529222771,3.418885367374086,-0.62492934953633,-1.349699227022649,-0.2223516677879672,0.3537395708659022,-0.33951030586050573
ANTO,-0.0089577007939352,3.7156100048138647,-0.279245261675332,-0.06579877368622676,0.23237934267571672,-0.14181027326731382,0.2906664218417196,-0.056033079923976575,-0.07122132834663518,-0.14217691947981187,-0.24176874181225766,0.22126067791916681,-0.4097501137268293,-0.23182002788874823
APTD,-0.0089161269164547,-5.133014832854481,2.2861873298351396,-0.18703919500017113,0.3790542902322198,0.9483956948453163,-0.228701621833419,-0.14229619413544894,-0.5657780366290719,0.18732682931518257,0.043947698922696614,-0.5030610199907464,-0.07051576790813492,0.19499093324841021
AV,-0.0184738661743091,-4.04748806200234,0.5229802728168083,-0.014311493723445104,-0.036095770393141415,-0.17105890783162958,0.013791232167247694,0.27753102277717223,0.0511543666419945,0.08619699302902498,-0.04599056587272532,-0.015339237645016796,-0.19716258594273262,0.06987976702713855
AVON,0.0043591979075849,0.7767723701708988,0.5625446125439066,1.9620606784317025,-0.226676666376011,-0.21965083537603583,0.5534961378112647,-0.2754419653957393,0.1980095426280112,-0.26014168049299186,0.19323273683941633,-0.3063452930528323,0.5893530570035094,-0.3559841610283886
AZN,0.0430156958035068,-3.866304938169083,-0.5519860112148289,0.21139363732795,0.31426430062753685,0.021008639434421463,0.041988179317093435,0.06334230007988656,-0.1053281607843221,0.12970492989292648,-0.005192254107147255,0.07979959540695734,-0.22319673706050233,-0.0522374543333236
BA,-0.0352878972135568,-4.0202332826642175,0.864823443527952,-0.563778779971819,-1.147645379012187,0.49402205413520356,-0.47513812099740127,0.10704317370491487,-0.20403550506072402,0.22075586770503536,0.3630501353227535,0.07434658384975214,0.22654404278323378,0.1686164715052268
BAB,0.0315236150034041,-2.116436211049036,-0.7019496213758301,1.1381668271619165,-0.32292145200496386,0.1514745180953988,0.40315338627975067,-0.1403830033178405,0.11471204497722173,-0.27084602598787655,0.05191808217151056,-0.08843526945248709,-0.09162650754294657,-0.11559712233857164
BAF,0.0133635013787738,-3.092445132269644,-0.005387775038134396,0.2376299543855742,-0.3125069193551005,-0.06833568458197951,-0.05910163912070518,0.09332445625313474,0.280460789787456,-0.0318873202261629,0.029917273582110625,0.05333786077336119,0.032102549891531836,-0.005158519382883321
BAG,-0.0037740667697676,1.0492883127900283,-0.3834372669901438,-0.34320593765895674,0.5301816919773775,-0.21485685812266686,-0.08697196016585776,0.15503012874203012,-0.11270081796721156,-0.12752779700148012,0.21136057944587935,0.017516392177108295,0.047743964509018286,0.0591709055445093
BARC,0.1408741563943709,-2.8216853910799022,-0.70474235380948,-0.005553417995945337,0.1757720286819951,0.1023403300024989,-0.08689968472256107,-0.14744539272913898,0.1138746016816656,0.17581553616918785,0.13118624410489194,-0.00740715740367286,-0.039834585398905914,-0.013924929848298241
BATS,0.0164824054856109,1.194963135853105,-1.0617702448180308,-0.5237083847964756,-0.18169185020806736,-0.34245986557479646,-0.20281202792865802,-0.13801034483837502,-0.04470232605295657,0.33368506442592105,0.10779842618156338,-0.003854930966620193,0.1846766584082061,-0.06818607538512446
BBY,-0.0093095135982489,1.8267195962042744,-0.740819084492292,-1.8286744452161494,0.32441514748647926,-0.0809234619608819,-0.27296582081974125,-0.13511639306843298,-0.029025121366960054,-0.025296696534461507,-0.017519044771112807,-0.3257689169239322,0.03939568824937419,-0.09763201456184477
