Momentum Index,0,1,2
AAL,-0.0038076235143742,0.70302822792947,1.33683396223483
ABF,-0.1027910333542795,-4.345605039325592,-1.1289455002065425
AEP,-0.0294117102591111,5.512276228352383,2.420715188600296
AEX,-0.1249920020474758,-2.8927223723923974,-0.06805026012803163
AGR,-0.0502499500099979,-6.911081194332904,-0.7670104647209343
AHT,-0.1210937499999998,-6.396745356609083,-0.2840208199866444
ANTO,-0.1090239302278239,3.068200533781782,2.9561463947084197
API,-0.1478198527015577,-6.564395501820907,-1.41413369385933
APTD,-0.0291395126810842,-5.518630498745944,-2.2080959414586903
ASC,0.1065182829888711,14.86258198252876,4.34509267970794
AV,-0.229102020699852,-4.994888490387342,-0.9951400738591146
AVON,-0.0390258485879864,-7.714734775341023,-1.7446473748284999
AZN,-0.0229351659594307,-5.630916517257791,-1.3440638255663315
BA,-0.044774404017275,-1.920448969202716,0.30033434392389224
BAB,-0.0322852307847131,8.060576138231935,5.570875922881227
BAF,-0.0898716795302807,-5.0968147819283205,-0.8246785433695474
BAG,0.0087031802351891,-2.479630114338516,-0.1740375466208613
BARC,-0.2298225554846487,-7.13372022543641,-1.1765075265825928
BATS,-0.0920779516991044,-0.3730536431951884,0.6141999663146896
BBY,-0.0219958513009872,-3.399996443321056,-0.3803313527321583
BDEV,-0.6361218723230153,-9.933081395965084,-1.349829029912868
BEZ,-0.191015098594648,-2.834033601386542,0.16464560564159256
BISI,0.0273998513220461,-0.7625985306635107,-0.571063919887344
BKG,-0.1839152359865501,-7.095719253661285,-0.8647881582634129
BLND,-0.1174227020503467,-6.4109838971443,-0.8199182959227848
BMS,0.0873477330587528,-2.0774311936907277,-0.5930181480189087
BMY,-0.0420521877119566,-8.060344595798034,-2.438706843667272
BNZL,-0.0779687757602065,-3.1545602066202765,-0.5303737294200103
BOOT,-0.222629429796283,-4.151554120056191,0.624882448554802
BOY,-0.1487347310209653,-4.088288035680182,-0.29367803081428173
BP,-0.0575082499000295,-4.174771215459949,-1.3586854603826155
BRBY,-0.1385689629888662,-4.3890025034725015,-0.4441021335096228
BT-A,-0.0776245802493774,-4.787886682764453,-0.4094624454684756
BVC,0.1611339669929541,0.913971643681808,0.418481888073041
BWY,-0.330257241722266,-7.152577607949293,-0.919816846887572
BYG,-0.1272527966990095,-3.62314973068809,1.0615995706920864
CAL,-0.4028836067347047,-9.158055744306777,-1.261825438243716
CAR,0.0306723627631653,-3.7816894794875777,0.0827592083902849
CARR,-0.0640673622551711,-1.5924969806417704,-0.7342804484199487
CAU,-0.0785716507511897,-6.974169882781238,-0.9574862085334486
CBG,0.0,-0.41875705070410124,0.2705654514435471
CCC,-0.2956254065255864,-7.481683647743092,-2.150426663533335
CCR,-0.3313906406821102,-3.7214311093540227,0.5571152981141312
CDFF,0.0050634722243139,-6.925365391649013,-1.23068298191291
CEY,-0.1358496371701838,12.420233428363822,8.10887636105633
CFYN,-0.0999359532068161,-5.9412698107849,-0.8452205366988406
CGS,-0.1500035778175312,-2.3069382852082807,-0.18982917931631457
CHG,-0.0449045989087334,10.701090898491412,7.167433425002675
CKN,0.0245898652060956,-2.8588318716005987,-0.5180721678946438
CLI,-0.0043702085107959,-7.055147663215439,-1.090729249366714
CNA,0.0247175560855945,-4.096305633904495,-0.35006535616126266
CNE,-0.0623511799733286,34.2010464576847,-9.444031627707261
COA,-0.1260487365073005,-6.5692812269990215,-1.6223786698306921
COST,-0.1200018095921308,-7.498701566821525,-1.7214030702465328
CPG,-0.0509680645353046,-1.283753681903359,-0.3625975610076859
CPI,0.0083318460938481,-1.5915074166357124,0.6158525834095309
CRDA,-0.014373359217257,-0.8601956281746816,0.7135156210548157
CRH,-0.2660527888436568,-3.44398717575354,-1.507342816698696
CRL,-0.100253807106599,-6.9588406445015005,-1.1184502714408304
CSN,-0.1182167397067576,-2.99980525005408,-0.10861863607195549
CTO,-0.1348438720801787,-5.957693267905658,-1.4395801073648529
CTPT,-0.2414628451345514,-5.737599042246398,-1.2699035271252106
CWK,-0.1660920779291432,-3.4078715625864704,-0.05036136964728508
DCC,-0.040583980246088,-5.584176828940895,-0.9098773914110927
DGE,-0.0797960672326293,-3.602188963568211,-0.5601267517636377
DIA,-0.203911674444304,-8.133167405149436,-3.713183226910485
DLAR,-0.0768437557385617,3.1963465490409813,2.1947116117162015
DLN,-0.1418676749299664,-5.9327776225526625,-0.6084562140844681
DOM,-0.1271575066251872,0.9425426606680699,2.5193379944525462
DPH,-0.0844452694603241,1.9963337141031372,1.2258777547588808
DPLM,-0.0077345401936417,-3.848633190395535,-0.42459403089329517
DSCV,-0.0794830634654755,-7.452784872426987,-1.574613559894131
ECOR,0.0610921876716843,1.5611555988713306,0.8425982871119322
ELM,0.0,-2.661522489095311,0.722107729909377
EMG,-0.0335752845053983,-0.02893963474141092,1.3516873661556252
EZJ,-0.0788065965244118,-5.398946962869177,0.3496117393831321
FGP,-0.0049191560732658,-2.9015819619948346,0.5304909184622707
FLTR,0.0,1.0739076133803038,1.8151166190139916
FOUR,-0.0443786263989707,-7.511557854160464,-0.43300900448931506
FRAS,-0.1133526080412349,51.274201055109,19.292263912271398
FSJ,-0.0812027378308227,-0.1162583937586748,1.1156758103558089
FSTA,-0.2387828234864824,-2.6592519481285266,0.5861679163886694
FUTR,0.0087698465965215,-7.841368687254552,-1.981978379913078
GAW,-0.1362289446997932,-8.642145733103463,-2.0699315646160596
GDWN,-0.0972769461708509,7.7777819520975084,4.08934401367865
GFRD,-0.1666666666666666,-4.513635720918753,1.484208780340902
GFTU,-0.2835546132229457,-8.16872131611192,-1.4126825055191536
GHT,-0.0180273749026299,-8.936259519669136,-1.8355597673888588
GLE,-0.2102612028955663,-7.214676159983224,-0.9029801556519694
GNC,-0.3807632771154641,-5.779685013139144,-0.7419986131580921
GNS,-0.0721354013751527,3.7814022513703227,2.4217288115654734
GPE,-0.1372830494728304,-5.457818927738348,-0.24935997378712307
GRG,-0.0820879216019327,-5.030217641666282,-1.0237570895955925
GRI,-0.2178220629803646,-7.710773802090103,-1.2206924471190148
GSK,-0.0098731272776353,-5.499731443225816,-1.3303727370054013
HAS,-0.1777797850239363,-6.433466161969489,-1.1768424716831019
HCFT,-0.0649369455845358,-5.252964468544917,-0.8398719728653434
HEAD,-0.0984831066541682,-5.9874842042766785,-0.8555460382589382
HILS,-0.1255755199825764,1.8703231999681138,2.634082360441614
HLCL,-0.0352969128194466,-5.923230959567942,-0.7387385079575967
HLMA,0.0024339025283044,-3.5910135405059824,-0.47287846335175915
HMSO,0.0201923164067101,-5.664216249993288,-0.6611296967032011
HSBA,-0.1152164176762733,-4.731592587942425,-1.2954441512191193
HSX,-0.1544943558818875,-3.749279297932049,-0.39088909681473927
HTG,-0.0173410762871008,8.557064071473835,5.95517393904125
HWDN,-0.2775254750446237,-8.264784031014297,-1.3971929603700668
HWG,-0.0080932787535407,7.734540903185513,4.816695863760379
IAG,-0.0928949352886721,-7.0014431104159005,-0.8231393720850518
ICGC,-0.0924589409308365,-0.9406393893447054,0.8183895073594557
ICP,-0.148901918412211,-2.5763756374759765,-0.306466600911984
IHG,-0.19415093877065,-4.354167253190345,-0.19466179811668516
III,-0.0737059148472325,-6.064340311664298,-1.2144613805806648
IMB,-0.0568592190497836,-1.9221431522993664,0.05391142812689893
IMI,-0.1475235054626403,-3.83731048802797,-0.544196299082343
INCH,-0.2749561379904203,17.387729130454762,12.262873240152318
INF,0.025069715560513,-5.82410988529067,-0.8831553084762056
IPO,-0.0203582523630114,-5.885748281506058,-1.2548581230840745
IQAI,-0.3450658573238647,-9.273166447829045,-1.359268256982111
ITRK,-0.0298278941846947,-2.383153904687367,-0.4583156043372702
ITV,-0.2767387921669945,-7.842663282727607,-1.5919111857638022
IWG,-0.2560936722745883,-4.830596190452061,-0.6660012153506436
JD,-0.0825688073394494,-2.3341866931516773,0.4208124813253143
JDW,-0.274686899447763,-6.277883604096588,-0.26881063432814356
JEL,0.0744964247324393,-2.9940795518288446,-0.7997117117793751
JMAT,-0.1006963397953685,-0.3809520951245692,0.24519730152309424
KCT,-0.1919851470495905,-6.368220729258748,-2.009088023448083
KGF,-0.2043344032538652,-7.711367345720002,-1.7852134107801811
KIE,-0.1494697304463103,-5.458210965038773,0.21981542083601424
KLR,-0.0777446822115179,-0.6859690957483772,2.479364922733659
KMR,-0.2233009390483327,-0.6478900142879891,1.4523956011586232
LAND,-0.1293453180017197,-5.322828131615288,-0.8587374724865822
LAS,-0.0431585397881467,-6.748175440176078,-1.0657913378382715
LFI,-0.0297863155622706,-4.897380452242921,-0.2725207029109404
LGEN,-0.1632495321780165,-4.740212125021031,-0.7580982984975698
LIO,-0.1951124366710449,-5.029940189462312,-0.9237250450554116
LLOY,-0.2021223327561971,-5.776403300508276,-0.9361757694003139
LOOK,-0.0657861315722631,-5.991231564246529,0.0868687802118283
LSEG,-0.2316124910519794,-2.2048139192237195,1.612569554390164
LWDB,-0.1060124185976071,-3.7587990441777057,-0.3626626497371248
MAB,-0.3654610767412229,-5.606024390508245,0.25454100190438067
MACF,-0.0747750989564591,-5.489536615464821,-1.448864001635178
MARS,-0.2032303918836054,-6.675892161905701,-0.848130816934322
MCB,-0.1170217953093764,-7.644747861260966,-1.148147137991053
MEGP,0.3044358549604269,-10.748121257117795,-1.716547850643789
MER,-0.1070879118262054,-3.7351258121194815,-0.8605923465330546
MGAM,-0.0812835699937062,-5.082629315485514,-0.36756678201989323
MGNS,-0.3331440539911566,-4.214316760860246,0.6192787632784003
MKS,-0.155378051671012,-5.790447750875396,-0.4179384714336089
MRO,0.0267119961146184,20.380764425214434,10.844280805751053
MSLH,-0.2381265661129439,-7.187889941871855,-1.327678926655565
MTO,-0.1156654981941788,-2.9858259223485075,-0.08107124139985533
MTVW,-0.0535714580155819,-5.963649397262338,-0.6673330364390746
NEX,0.0637131993332138,-4.460383137967154,-0.46351390270296006
NG,-0.0992830106530151,-3.0877013937248425,-0.4459675275817376
NWG,-0.0973453866480043,-8.206242901808958,-1.4285641709939227
NXT,-0.1972642158366711,-6.837831962826837,-1.054156649997502
OCN,-0.0141252549068898,5.818725912425096,4.416288913216555
OXB,-0.1489363230116537,-6.048772136669269,-0.6207092581102797
OXIG,0.1076230894050633,-4.662259983435007,-1.1333836360401601
PAG,-0.2305389799741228,-9.176139000577272,-1.0357005778352188
PAGE,-0.1980213926874331,-4.6387023881063465,0.3520798716004034
PDG,-0.5609715521543837,-8.70235518084022,-1.3483238678283158
PDL,0.0532994794714321,-4.091552419119738,0.14283854144711197
PHAR,0.0083840512833304,6.34142998207048,5.643636685224684
PHP,-0.1084071484071482,-5.623548567389057,-1.1067548308842645
PNN,-0.0161404736223265,-0.7766922390049167,0.516101720755534
PPH,-0.0556723614800639,124.70027259383684,34.54999763183624
PRU,-0.2061070285646556,-3.3110498790756506,-0.28993109585866594
PRV,-0.0689625463094021,-5.986178246644071,-1.304169754829522
PSN,-0.3761387733956192,-8.003537547415613,-0.9532807186129636
PSON,-0.1106087252208932,-4.883622015037174,-0.9591821730176243
PZC,-0.0954301075268816,-2.357749159211063,-0.5762161632589264
QRT,-0.0126185056683829,-5.308861478685261,-1.4714842655077647
RAT,-0.0374027209725061,-4.551758548304176,-0.3409902933133313
RCDO,-0.060897307543417,-2.746650893317912,-0.44694527702590253
RCH,-0.5694901381778498,-8.662655312685937,-1.7936540562176375
RCP,-0.0565411973277408,-2.4344098243648684,-0.36150992208672306
RDW,-0.4328666446183808,-7.982818192504857,-1.2514066949641938
RE,-0.015652347761289,1.8171794757467445,1.4442552512557632
REC,0.2353451411623157,730.6924758197109,-9.772286750931885
