Momentum Index,0,1,2,3,4,5,6,7,8
ABF,0.2375798056766644,-4.296720383553593,-0.07481835012951568,-0.06237538529298449,0.11451614016411256,0.1118380196960261,0.16813625125970463,-0.12717381342111125,-0.30220679849236676
AEP,0.1917620619425522,-5.020852016063644,1.2776658703832395,0.11244804765222828,0.9523531870590664,-0.12419924771824717,0.030645637578073544,-0.4498165322807563,0.16386874977036348
AHT,0.1050459763550173,-4.322524592847664,-0.5299757594509231,0.05969909691948071,0.2765720441906924,-0.6322356756667484,0.12238260982214673,0.2069020168428225,0.05417643903976641
ANTO,-0.0668388350507557,-0.18857928019560102,3.0390375065915385,0.1961093304172562,-0.1588093580153935,-0.04232556852333848,0.07541994397445688,-0.4707111186843092,0.24014314061459083
APTD,-0.1690132611004472,10.276558220185134,2.1085479249403036,0.4100150296433546,3.5970825597243192,2.909818425193415,-1.039834150180425,-1.9471774319652524,1.1250820512109998
AV,0.0908130401200832,-1.3206550592515462,-0.7030768358856342,-0.19099858488005816,-0.28529131583731504,-0.16139739808666065,-0.17986427013652453,0.09809100537577913,-0.22278599995027493
AVON,0.1736911578790809,-6.725715167452701,0.0003810640903513002,0.08818034821001669,1.317366132636207,-0.9253525436031818,-0.06931515450721429,0.15661413945077407,0.017661306714808915
AZN,0.1154921429931314,0.29080122660442104,-0.5861610914016275,-0.14772063960301163,-0.5585525097635814,0.20652935640419368,0.16199594094362954,0.08068138743476903,0.17264829779203475
BA,-0.0686995051672216,4.8141294799526815,-6.436812444367767,22.205673173481696,-0.12609528499766698,1.99258871426756,-0.5837623029474865,0.24590801634232273,-0.023436254710295125
BAB,0.0897523784045881,-0.9462744884340326,0.44583378304570337,-0.11632952145174681,0.33461353157048196,-0.3811703595506095,0.6891462533161482,-0.3326040843785753,0.4494268791619557
BAF,0.0355185845381924,-1.6519584787398782,-0.012833072393279342,-0.10772483424379323,0.19920229930676803,-0.02095376770725742,-0.17852064648108168,-0.056546859171695066,-0.12103855277746034
BAG,-0.0027157513578758,-3.0007379044341396,-0.373029047936002,0.05707929941171602,0.3145820412999883,-0.3147814735312419,0.051319832580755564,-0.11573097792214461,-0.07288112351069034
BARC,0.0081676989923269,0.19675365896941716,-0.2798535116286484,-0.034936441060782614,-0.7535712787241434,-0.5003401515988415,0.29508004467479754,0.2314525534273288,0.5296253361874889
BATS,0.0041522534953908,-7.126453341926362,2.214493261777575,-0.5278265150801849,-1.0246057926610272,0.8759417173967212,1.0317316426333958,0.6657478100397819,-0.0677895518422393
BBY,0.0422084490464016,-2.7573407524747906,2.9539935091641927,-0.08471164666178405,-0.7230498883415717,0.6795526091011352,0.133921868752051,0.6231156769683903,0.6747673744014675
BDEV,0.1087804715376663,-1.3996430898260197,0.5359868401977841,-0.042428410344267344,0.09646903070660068,0.2269845221806094,0.22861034227344154,0.4694981431380749,0.7919635282711889
BISI,0.0,-1.48419326453292,0.551483977812157,-0.06179587839881182,-0.26554009213811247,0.5120440026887874,0.2897752476596205,-0.06302881044654386,-0.08545277859096385
BKG,0.0750079462831261,-2.469260281664201,0.7809131285744698,0.0713227642158471,0.12597845200110075,0.009942643870923796,0.23567718392792367,0.11519150717209058,0.2229034228082289
BLND,0.0767423821092996,-4.353786609881749,0.143398687371009,-0.02054437180574013,0.08295487600427516,-0.2587458603804102,0.1861360945727678,0.039191017196344116,-0.12696640473695323
BMY,-0.0616629072371084,49.93997112489795,-6.278765853558749,-2.6863199701414873,7.339098857777865,6.137349090549638,0.8049180353991148,0.30154000197307645,-0.804603259942269
BNZL,0.0906318898266786,1.6730113863124405,0.15027024340805578,-0.4107979132632076,-0.3410650197774837,0.48288870978968307,-0.14806767136971738,0.4338971588159176,-0.16940717804146835
BOOT,-0.072736220472441,-3.399306284502784,0.9361223253895123,0.13139858443617827,0.013786226052131733,-0.20787804957402162,0.2287168997261101,-0.3300907647742394,-0.03829568075266982
