Momentum Index,0,1,2,3,4,5,6,7,8,9,10
888,-0.0311756631869063,2.288668571771882,-0.390697821282801,-1.2994448562328134,0.3118021295183259,-1.0747732643210808,-0.1423113763464688,0.022874541502045022,-0.24998912191872255,0.3208135217556403,0.16370476363912093
AAL,0.0747661256947254,-1.2277227777713215,4.945028086292509,-0.287985950064255,2.320890081547964,1.4159441047557748,0.33060997372550893,0.1928166769771233,0.7982838344813504,0.7059690777539516,-0.17156941585993918
ABDN,0.0165028953887038,-2.9055649056697623,0.4951544448099735,0.2273329715319587,0.13744276888037446,0.16040995269580913,0.15130460939474455,-0.13337097147988886,-0.12488689179433379,-0.1892076164292799,-0.04650129346963071
ABF,0.0266669063988258,-1.525578596709644,-0.8663292414634264,0.6772853948528843,-0.14260393140727073,0.17654193245152727,-0.36509787673295085,-0.1273314282071939,0.0908534435536981,-0.07323831302730292,0.1059417235239216
ADM,-0.0390218364658496,1.1184854085730647,-0.20282843680033472,-0.8970289337579233,-0.2471637278187675,-0.19330729118042644,-0.31478121641304746,-0.22571754220415333,0.06752243156483269,0.04124716252851548,-0.16959925834775513
AEP,0.0781811973594355,-2.9616494471292456,1.1184597549525777,-0.07153177270998805,-0.014745106934385906,0.023980002527489504,0.128518243212513,0.1543166194238057,-0.27815816736583077,-0.41723140434233796,-0.07969871307842608
AEX,0.1002785515320334,-2.3460375241247444,1.0196703250937622,-2.6700494900952263,0.5383372527232146,-0.12002430315560271,2.130740163705393,-0.058220966916777174,-0.974288406887653,-0.05932300555279925,0.5080509917421654
AGR,-0.0246394368128727,1.3486847588226767,-0.9468881964534515,-0.47616176121075476,-0.03559346811065784,0.5766373011070676,0.08088157033119739,-0.19856119289398924,-0.06465494779176889,-0.05208712167713942,-0.20408906337569274
AGRO,-0.0155567292456907,6.497003238657885,-2.006654491949075,-3.6733544223449566,-1.6362767983880444,0.6504511903521655,-0.13724708194520926,0.029517793725277085,-0.3717017050302489,-0.4082070897543399,-0.05739907047839015
AHT,0.231135743323992,3.1253526342157896,-1.356232894307338,0.8450535671446884,1.1272912405630247,-0.017551323874310604,-0.1526492261943428,-0.4513902376806855,0.07254358756904744,-0.2828761538111562,0.08786005112964276
ALNA,0.0089285714285713,-2.5288236306745007,0.6887347825811292,-0.06155486505102197,-0.18466599649936974,0.29481940283825675,-0.005779777525055499,-0.3102334746332322,-0.12048568582660468,-0.2833041885229628,0.023372470751933924
ALTN,0.0144927536231884,-2.7031856214962295,0.6260940035927129,1.024267054303489,-0.02446878345575021,0.9778273633818967,0.1415506121070893,-0.09812520613557793,0.5004607840157667,0.23797616796653287,0.30425199245125417
ANTO,0.2757696996361169,-3.6020183156597247,1.7219528992238342,-0.07667316381707268,0.17395180175780564,0.40942443410506707,0.2657238146704785,0.05292367391581976,-0.15910837608855788,-0.034184755177523306,-0.11497530219455102
API,0.0260730878579849,0.25029168973391963,-0.5452181546366537,-0.09294290620605515,-0.252049397009718,0.3103106062071669,0.06350960125190953,-0.027306086471960207,-0.03857741241884256,-0.04746107859623625,-0.04601900840105447
APTD,-0.0480042564841646,0.26818177959414335,2.238844756720366,-0.7417652206942731,0.00677765797708518,-0.15713779878591802,-0.11581648236077256,-0.6441715629765614,0.11275967160806387,-0.2039554394914924,0.04186048956754452
ASC,-0.0864012021036814,1.6162867173503352,1.6614014613888324,-0.2977833142450913,0.321043474236149,-1.8675533736313625,-0.2473936675886898,0.9999391875010077,-0.43003082276812,0.836224539496669,-0.11424267414696912
ASHM,-0.1630825610543893,-0.8870390122691626,1.5838992579195414,-0.7056518010610077,0.1150906828509788,-0.09161377703087625,-0.1116605077339347,-0.06305773926983124,-0.0020542845640608874,0.02593337056210376,0.008303771233742077
ASPL,-0.025,-0.9288518545752399,0.3648934498702468,-0.4510139671685963,0.02575946657319936,0.09974277232952822,0.43618909514374704,0.2738192339981346,-0.10431698791445948,-0.22293504292907612,-0.15086396773733218
AV,0.0159491951047225,-1.0246893670813817,-0.1436773239306509,0.42675480905748026,-0.33893360692603114,0.48518187834465387,0.11595542987758806,-0.03665613161579375,-0.07819100918229234,-0.10156765002214631,0.02115529591141843
AVAP,0.1386418911093667,1.8419022648123469,-0.47821659319404375,0.16214482681954437,-0.46937968023068327,1.291036754900725,-0.026829968586615217,0.36263769952746655,-0.08066442613927383,-0.25607306837022265,0.5292056790514975
AVON,0.0483871872829035,3.014715182644271,-1.5682150559667378,0.3014653502584046,0.16254780257301957,0.1033612996990209,0.11385033843191045,0.20085637755126762,0.012520835412188208,-0.15648377445855768,0.18416419137976917
AZN,-0.0957447626517187,0.11245194741481146,-0.3776004103847443,0.015485558453916633,0.05581396872547163,0.3770516748155217,-0.20117136851585096,-0.29521552217616054,0.09429976865042501,-0.22438445642307678,-0.09814625305856944
BA,0.1104909282846122,0.5902132027239508,-0.24957855195181247,-0.26556067975169234,0.07184416491549478,-0.15138217969975534,0.1893992544218552,-0.3588693395397464,-0.13288015688436608,0.03147451792686762,0.10627322518032255
BAB,-0.0345354795981155,-1.9704663841924641,0.6286176215724899,0.19650549903942652,-0.12080158571908765,-0.05455736269101821,-0.1154726286652826,-0.03633298211109683,0.04587900034108923,-0.10607204868674638,0.037622324557771036
BAF,0.0,0.13509527852949074,-0.04487188655784177,-0.1664394964907988,-0.16692980278140293,0.000378637455264497,-0.015157969069683518,0.23079372474466178,-0.17531021181993148,-0.10801652886870992,0.011438998054541034
BAG,0.0428117597282611,-2.7606183417646806,0.33453436524048114,0.21800792330896052,-0.06859786814623428,0.1482146831648139,-0.1176416627657366,-0.22059632623398742,0.011466821972662036,0.0008906121007420214,-0.025145487667021134
BARC,0.1732682658781819,-3.2982734248897483,0.7788398242675062,0.08481045515240827,0.2105970192891798,-0.023599534189868883,0.38242536534582405,0.29289643285424377,-0.274791616568714,-0.20609310916191928,-0.038304640008403355
BATS,-0.0674094907000513,0.7177511599749594,0.13718453646275455,-1.1206883486587569,0.006855588307263401,-0.07259021702221104,-0.03748400998363293,-0.3743344665534631,0.08257103802238488,-0.15697628408415412,-0.0379630790896957
BBY,0.0033360497096872,-1.2285793787795962,0.7525327322397489,-0.5493781863228835,-0.5882348088910103,-0.19111847040105662,-0.03346537819149605,0.5035587335954331,-0.32265753979677886,0.1675451052679055,-0.10207540911413628
