Momentum Index,0,1,2,3,4,5,6,7,8
888,-0.1624129930394431,-0.6921181791773878,-0.01767197245545547,0.1748798479967351,-0.2420576251534925,0.7735516145156878,1.5958278497451261,-0.24102452632124755,-0.01340087193788495
AAL,0.0038987815319369,-0.8654754970813834,-0.2449521320222845,-1.3158680021733866,3.244205452108219,0.6381320663497998,-0.1812532132490756,-0.5081516144597913,-0.5959476216827498
ABDN,0.0741130497618196,-0.6870264249900969,0.10762170803233118,0.8143270084896064,-2.1259732441577457,0.49692573309769383,0.35079627043932865,0.03292813496599682,0.1557006910679739
ABF,0.0475136993514897,-0.33980500318766566,0.052947343931683245,0.5885832046254019,-1.7899877610081945,0.09767735499320186,-0.03283525795889423,0.17843710461525025,-0.02949169992521279
ADM,-0.1452553400584267,-0.5199635857591313,0.06835788226289768,0.002339698147931045,0.1668375313529407,1.045569259589613,0.2641477159033667,0.19126817528080486,-0.1821953613628519
AEP,0.1439401382776828,-0.2875226682719791,-0.143328001340316,-1.394706604472643,2.442758960127412,-0.3946636711884229,0.020855684578986625,0.8159218841493886,0.23020241136412353
AEWU,0.0315739510157584,-0.4408769987273536,-0.1830303177084684,-1.5387161527303683,3.2588871564260535,-0.35120564631560175,-0.609423828879679,0.16717939091659692,-0.18949948895013458
AEX,0.1333333333333333,-0.28942133522570407,0.13245682901842937,0.17813097666557134,-1.2047104569084164,-1.5585978344682745,-0.3911836435224186,1.1457616008383522,-0.21619267497971315
AGR,0.0544478777036914,-0.24414250541329666,-0.0807760676663962,-0.3407761967399602,0.17819808662733477,1.3126026556203336,-0.4570285053286212,0.5402401948806355,-0.016330293456493856
AGRO,0.0,-0.9179399683595636,0.3564743455913212,3.152787266114386,-5.818243242742584,1.0937576740251362,0.999827518859912,-0.5174431596323293,0.10282424814297465
AHT,0.2796155228820522,-0.8722543200380074,-0.14738953278828237,-0.8480252850745911,2.827201320748043,1.3867147818656507,0.7363307073930119,-0.5413663012806836,0.14335011025810265
AIQ,1.0,53.70117198844411,70.46174055809827,40.65268609711887,16.55196347772879,-0.7059469536645289,-0.26036457277017827,0.19564243757723176,-0.023104722190790013
AIRE,-0.0487236842105263,-0.12420584895266343,-0.20366894617236356,-1.1220606870736218,1.8701909421144949,-1.2295196748733652,-0.4038541055521405,0.3433544746490919,-0.2290229427484325
ALFA,0.0264907506286815,-0.6153606630913405,-0.21432946701715688,-1.585628523486308,3.5144013118615534,-1.1928082685412031,1.1165711521167305,-0.06665194542968894,-0.1783861229186203
ALGW,-0.0833333333333333,-0.5663132863860584,0.03575825592991944,0.17346965131325626,-0.0551199506872,0.44913519762567305,0.7000488264881345,-0.5322086545662876,-0.14939719581092306
ALNA,-0.0105263157894736,-0.06489983633160304,0.038359168086899396,0.44630957738881455,-2.245196003883917,0.15452075934389134,-0.3405417851117472,0.988626530276438,-0.11797092879297258
ALTN,0.2359550561797752,-0.9071973404932633,-0.014470363417855783,-0.44369458400245076,1.036095150600285,2.147302138181273,2.054027890650137,1.4910621422377583,0.27792842699900105
AMGO,-0.1612903225806452,-0.2366933617346554,0.3636363102989684,1.0753964683029427,-5.14598539648543,-0.281499453539886,0.02276344260225191,-0.06458272201294972,0.10034753203696724
ANTO,0.0156043304112638,-0.8120047390044984,-0.09181413516270051,-0.720135269876227,1.5717723999201947,0.9310985793620065,0.5511357038142295,-0.09313665544908611,-0.2681793743942196
AO,-0.3458823529411765,-0.5738460129589403,0.11356441568361383,1.07844359017907,-2.4086889126411544,0.9692637885254061,1.8227532541696392,0.011034968431867059,-0.3122671009767997
API,0.010269364891952,-0.3145520534650921,-0.05613164810768351,-0.46396980912439534,0.6077816807104792,-0.8935704775045491,-1.1085261951273253,0.5035744283478831,0.2997600627454765
APTD,0.1852931774659501,-0.3851033165919287,0.07836760339397539,0.7469812025575747,-1.8270560119831272,0.5060905428355723,0.177222714714525,-0.3673971924677116,0.11095826588763866
AQSG,-216.4,-1.6025652099256946,-0.5335152843203728,3.13858818889735,-5.716464916365824,1.0437840646406966,0.9499548148179656,-0.44856755412267935,0.07518013742047074
ARIX,-0.0228310502283105,-0.33177523662167074,0.05714655225709574,0.16093587754837244,-0.8954448313385193,-0.6904330208132203,0.9748501423773352,-0.4898149444220851,-0.29503671557222483
ASCL,-0.0588235294117647,-0.6382534376898679,0.08726229427921257,0.5736119903852045,-1.5465449085808614,-0.038668834617530894,0.33919279852828527,-0.06618918772125736,-0.0006954944587175722
ASHM,-0.0091284589071479,-0.3502537009337334,0.09311504129422452,0.8866538620505817,-2.6018145238192254,0.6761737850742203,-0.04673910594206955,-0.002330843934512296,-0.14691860856450892
ASIA,0.0,-0.8855512862563111,0.12559213075620448,0.8575384961218534,-2.3133526051575166,0.5542598222031699,0.0817472349781846,0.3141831692824413,-0.13238795357756977
ASLI,0.0486796363871915,-0.3955430085176257,-0.03180836098332402,-0.2962294902231831,0.34522539792666723,0.450525708254753,0.2799503220276681,0.507136400471769,-0.160609926760875
ASPL,0.0,-0.18430138189813744,0.20062920482393234,1.1821361862266262,-3.545277165658024,0.05368514407540584,0.14449322090537461,0.2660534156327963,-0.08325770900238658
AUTO,0.1918115556762178,-0.5883374899834612,0.0289584068798286,-0.08784618795379441,0.18856660388644053,0.7090848014497672,-0.2894868476410912,0.14697914940444856,-0.3871613837387016
AV,-0.0191726503054334,-0.48317920088131816,-0.027332192982428522,-0.6499250438207704,1.1496506429837279,-0.7829583048522823,-0.10010921443994968,-0.13534111428444148,-0.008000351841010075
AVAP,-0.0337837837837837,-0.3193703535053894,0.20785027625892064,1.281930049402951,-3.6314612040087866,-0.19746725617269661,-0.34562978342576217,0.38087060155221797,-0.1556737130222253
AVON,0.0189052979448518,-0.4064833858084449,0.17134106552682238,0.9577605237338687,-2.7478550874674585,1.7927055422348683,0.4900450182899281,0.24413971998573253,0.10769103308203065
AZN,-0.0042775224738783,-0.08433608173419144,-0.20261275550646252,-1.8188256639671776,3.4890072608042124,1.3106176462240522,-0.9539871593749507,1.0893672444448297,-0.299246970686887
BA,-0.0613072844314576,0.1284586378314351,-0.28857482273086876,-2.3236169044414354,4.315837927978905,-0.41187351605683414,-1.0510883774440196,1.239757689803721,0.4520292608612695
BAB,0.1050314465408803,-0.203532650239406,-0.0009371678610311927,0.28071343092455997,-1.5886660479847092,-1.0307854916577952,-0.8390267859716297,0.7833817030354324,0.2929707069354901
BAF,-0.4000084954549316,-0.19780552529248913,-0.01748202379671108,-0.017417964937855187,-0.9212473065753982,-1.150128774037604,-0.2211943606250682,0.05647473033149156,0.6654217776689312
BAG,0.0442309514035808,-0.21668446668443467,0.08270719448804396,-0.06911343482381242,-0.8562494146906692,-0.793430143700423,-0.3995124659422021,0.44430350279408803,-0.2794122351601279
BAKK,-0.0160345997676477,-0.5310598656503739,0.03082783348709312,0.05127558932127531,-0.3069050663614036,-1.2029217656768705,-0.2368631721673475,-0.22279792346363123,0.6309760733098463
BARC,0.043080192920788,-0.42394990603742055,-0.11560155001111524,-0.29878378783971177,0.5169618746146409,-0.6360342092842882,-0.043793538659579745,-0.35614310469323995,0.10314923018560145
BATS,-0.0719237167473013,-0.07119308225118649,-0.18494294112774373,-1.2806983874427016,2.149591667661027,-0.24472922176426853,-0.709975885645813,1.2740404868516446,0.3076274478668505
BBOX,0.1025216535905371,-0.7507247287452373,-0.0433092744230276,-0.5626981901410975,1.6133387583354755,0.5253691341917706,0.23949033231097347,0.04895032067369529,-0.22631288310230546
BBY,0.1013256359198355,-0.14098667045294908,-0.08949918682037279,-0.3511241810486188,0.15583541306658538,0.10330037704849664,0.10551102522238608,0.5240560982993989,0.0059757870519579126
BCPT,0.0929750479846449,-0.30201978826156933,-0.12038343336169803,-0.7777441795258929,1.1589807699291392,-1.854640088743961,-0.8685862117995764,0.335145549797727,0.14617874330400715
BDEV,0.1005671213208903,-0.5403198459083466,0.040222891607811846,0.35633020016663297,-0.8529206739748061,0.6731906325213345,-0.09705357552074047,-0.29230934154469,-0.02346918017054847
BEZ,0.0940708850957816,-0.03493580486191761,-0.10713763697413381,-0.4272412907862264,0.16698195416610662,-1.1028810969400755,-1.1735286373601006,1.0169213227110858,-0.12543192562274463
BGEO,0.1524664298549103,-0.19282637220037896,-0.225632661645523,-0.4458092994447194,0.3042820446061624,-1.131203872368788,-0.5481735660937924,0.010136650217374862,0.1403258211817033
BIH,-0.1250000000000001,-0.7063059715028893,0.43058632058657725,1.9260285892832696,-4.753451341432403,0.3329352552211134,0.5399064608871322,0.1369465707983679,-0.12739979047031794
BISI,0.0824002285784888,1.7626357915333715,-0.7375651165691555,-6.904838162217485,11.841339685422028,-5.617821192847316,-5.80379547279735,1.9413773783805761,-0.04003695879332551
BKG,0.1482768871290851,-0.419474531283459,0.009753359434437036,-0.013841991305840547,-0.5186220368873998,0.8581983921814437,-0.0922108696832736,0.32497118413476106,-0.027456849610363224
BLND,0.0985755164023787,-0.5162013167375334,-0.009842274415329921,-0.0030034148152287055,-0.3722134473554012,-0.5642035048551038,-0.2283976781426346,-0.012193732594441389,0.0593977826320904
BME,0.1774867893850531,-0.8394517130257336,0.11423181660147,-0.07305390442626518,0.8408611103500344,1.0295126698758956,0.8372724141684695,0.004560547523586563,-0.18827883709270313
BMS,0.0419139680207361,-0.4108222675587388,-0.2053320112149831,-1.3124997722754477,2.6170732799353673,-1.4318622674735724,0.17343271070542823,-0.5679076580035144,0.1364459044726103
