Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11
888,0.181878894282075,-2.5153530477335386,1.0391677854585075,0.017924661368400197,0.4425768597516636,-0.12080051078629743,-0.2699276002335503,-0.05180944160956525,0.05240066683261797,0.04118667122740609,0.008601324516057144,-0.06767224214253102
AAL,0.0964155313495587,9.795923857378991,4.359672771015814,1.826449834548344,-1.6613537548063144,-2.262873100955164,1.7661363117503308,0.39704187839665434,1.2354745904992992,1.2643853617722405,-0.18631937127034276,-0.33285478152629583
ABDN,0.0780347220621124,-2.3587257328779625,0.1466570813360368,0.13394108941579508,0.6215768821003552,0.20672977949562762,0.17851800687469055,-0.05664423384359204,0.14310021128095227,-0.053301897993125416,-0.17081179343054775,0.1410946915281857
ABF,-0.0234375035946031,-2.5289510173355634,-0.28761902039203663,-0.08599910864228216,0.10477109015961264,0.14143102559080573,0.09766010985192916,-0.23140987171411773,0.2122831211464383,0.04013590248512918,-0.00458790738834175,0.01355068845997814
ADM,-0.0471480104465451,-0.38350551125733134,-0.33239346825089783,0.3399563433120587,-0.5139521633254276,-0.050885071345475284,-0.2554475491539083,-0.1929284063086021,0.021058063182583246,-0.007276250685559597,0.115771061777594,-0.02415722880606839
AEP,0.1060961367559545,-2.73791248339919,0.9250677278525814,-0.59918008484418,0.5332053282443163,0.2333328592093879,0.16869089658108763,0.1039422040574326,0.0977540334531219,0.004556817810857811,0.02085210893574671,0.048001209818405534
AEWU,0.0022654141956335,-0.27871040725243484,-0.5031982433556679,0.181071987910181,-0.11614466495405103,0.03355082282864935,0.014823014520717442,-0.04339254530430825,0.04472479633266627,-0.030821524622557998,0.03209512360467061,0.02334185936852126
AEX,0.0833333333333334,-3.406613541925722,1.5161567562822365,-0.15014229787520506,1.1864367658595107,0.38100704192977813,0.21763599501469277,0.4400814084764543,-0.5015647060059104,0.7349224906970412,-0.25407469826007634,-0.11927928871405927
AGR,0.0393116723640105,0.7399770446194825,-0.9791084855058658,0.7370880755989341,-0.14489720143573523,0.20329758126595365,0.06158620274375421,-0.20494366244436674,0.09717382942431788,0.015066245361309199,-0.1304442328858556,0.030452526303486032
AGRO,-0.0037927323048535,-1.7432804713706114,-0.0983323872300467,0.2511798928893585,-0.5156414648380272,0.24684013510914055,-0.4908455464116021,-0.2147766137113981,0.11775462295896247,-0.046978016256726714,0.3288836744452502,0.1436879956230885
AHT,0.0582483048260424,3.6592261857061095,0.5815100487032986,0.10497376179505946,0.1463412635564507,-0.07139306587457148,0.318903796726721,0.22219280647054207,-0.5512736490536408,-0.4879169924182994,0.041082808319606486,0.3604804016270488
ALNA,0.0,-1.0667162388250315,-0.3265861835125065,0.16920101455788072,0.04827529718782901,0.16081879905820548,-0.1841329838504004,0.04262783295045101,0.06218126537671387,0.05036006301484996,-0.066922166629932,0.02308062425831412
ALTN,-0.24,-4.714430345514035,0.6336247884851296,0.7679419738058882,0.9818463352492802,-0.04233502727054803,0.08108893993933577,0.21528924415499995,-0.1672306824209818,0.550207105318083,-0.034300528167733366,0.1798092048712338
ANTO,0.0054214300608323,2.275209947339124,0.7915411778675151,-0.2655709243628508,0.2978592093511158,0.23167155120644659,0.6522738603231795,0.047118786136169565,-0.022124064651068132,0.11264251291726952,0.018564727679319448,0.15061608114519565
AO,-0.0869565217391304,-4.5725874357598375,0.946395934795808,-0.6788206931340078,-0.08543589208743325,-0.2392820993991428,-0.09164468370659931,0.2734250781402174,-0.030420511433574538,-0.05246117801612249,0.13837215847850012,0.07576578504340113
API,0.0181443065879092,-0.5064502866856904,-0.3347162626485735,-0.06724927390365716,-0.07667198789885588,0.05638367215153553,-0.08226771804397705,0.03829848727817125,0.09121713031901134,-0.01322603785407059,0.006821378892982453,0.026657956999175444
