Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
888,0.3248557004599492,2.385902097754201,2.8962732366921173,-0.582972923328765,-0.3708508802339122,0.4054334004595121,-0.36232247668779444,-0.6469943007830843,-0.5019255379915928,-0.1884845180357166,-0.24704193381491635,0.2724516977726651,-0.2201555031298798,-0.06269611776659555,0.42031395210323413,0.2741893227042888
AAL,0.0184264306622594,5.455091132835944,-1.112737580092891,0.9101308911959025,-0.44355003976713364,-0.3303002186470389,0.3110314903438094,0.17310168624902178,-0.06765375593786531,0.08139143182616927,-0.14352511573203944,0.294550765592008,0.02892472271983175,-0.46631362078542343,0.23764974560189753,0.04075811206049183
ABDN,-0.0766560494166708,-0.6684907908785382,0.8673686173712153,-0.5953452301127137,0.25824589300731604,0.3613031159974736,0.15471974057193477,-0.08154718474764006,0.2816910310137163,-0.05571956456334033,-0.020429310103518127,0.06717497977961762,-0.03842722223892632,-0.04105795746606215,-0.12537869385901254,0.11318236430591426
ABF,0.0225282944806681,-1.502274124243201,0.08659260543613923,-0.2612964879866587,0.14804001557309485,-0.0594314768285563,-0.00667223527109239,-0.0467893428939,0.21145873127842088,-0.01951915804822115,-0.12332843632924055,0.03293057895947872,0.08031316596434603,0.048685266427687425,-0.02612022162057359,-0.001404327244112209
ADM,-0.0223858576292335,2.632295568558679,-0.286758695342973,-0.6038669606444058,0.29007780830996915,-0.3690488163242784,-0.4460297071600065,-0.14155114171917751,-0.3862459725249459,-0.20609270810175792,-0.22547863071335628,-0.1257486488867246,0.21306155552587636,0.07553778783551099,0.09898290139167457,-0.1744668559813892
AEP,0.0049766282916365,-1.523295194295841,0.6555681983171538,-0.5513767191895177,-0.0854821160030693,0.4104926578845439,-0.3812432034098589,-0.0022679202198750566,0.15789905626942613,-0.05494232201986264,-0.23180051959529557,0.040092837424985005,0.03830662080731113,0.07796253088414132,0.006034319024609822,-0.09108141210689037
AEWU,0.0146668407537973,-0.7004216141050186,-0.4020009764314897,-0.26283849309314,-0.03954518361801586,-0.12817341305915508,-0.05959749811053726,-0.09068267476165995,0.008936373656690125,0.17112662484876484,0.055817502440085424,-0.11697256971277042,0.16494198933020288,0.028837637183110866,0.08116067138235906,-0.03913643640301547
AEX,0.5476190476190477,-5.9668689917576945,-0.864175497864284,-0.7531840369619871,-0.6723911898053476,0.4077285153568634,-0.5618510374297557,-0.28131349438171244,0.08187854140291642,0.39702434400553166,0.3804533948511349,0.24898017925255156,-0.04251724557688416,0.18634708719028098,-0.21165887481636833,-0.0688348526393708
AGR,-0.0238270732110892,0.8035227804175514,-0.9630727654057155,-1.12244162954752,0.5369832460438061,-0.003339866967466732,-0.3504730177194597,-0.1932781688819545,0.020616945843055123,0.12406378424049341,-0.0780155075014162,-0.12916944154266843,0.15722182989508315,-0.06970926153361583,-0.07513775516923657,-0.10041279040343531
AGRO,0.009127356478717,-0.07115819233548087,0.17794263091856602,-0.21597192523222716,-0.04009849466197393,-0.5028845996656777,-0.10875284561968573,-0.1709075281868361,-0.22664455820039525,-0.08474538871766388,-0.17087344039723956,0.1700199892964707,0.12751851404818548,0.027946958106807907,-0.0070540533414753465,0.015512765404394469
AHT,0.1132407094652641,5.820423919721255,0.01635285579791052,-0.0447814743847162,0.04718689378298147,0.057106173469360776,0.09949120810394443,0.07262366790121137,-0.3524478392387673,-0.10603552915984724,0.06676174144866434,-0.022206489925915427,-0.3377691841461658,-0.2558152483203002,-0.0017923764193905358,0.40289189462499847
ALNA,-0.0048543689320389,-3.3891497525506926,-1.2092122203434756,-0.8935862230781662,-0.2660844203336543,0.2870802082699769,-0.5515364509521375,-0.22559507267985096,-0.030518212119907084,0.24627767071221546,0.05866832707209836,-0.03377325359622945,0.16734472833539932,0.012342035544838975,-0.14069199229617815,0.11794735959716338
ALTN,0.1570247933884296,1.322040421032679,2.93579091618828,-3.4997598269875514,-0.19337505951508008,1.5815017113139598,-1.4229604271424243,-0.4327021604908021,-0.6931195205502282,-0.42291191779979603,-0.8290362803749538,0.6471898710944203,-0.5296199389515381,0.22207343139920682,0.22160191858990272,-0.04357093998570189
ANTO,-0.0763979047248639,6.137087892128705,1.3192198759964708,-0.08788615899401885,0.24536425915178778,-0.4137749152834842,0.24470098421054107,-0.11538616570695884,-0.10353931731912393,-0.6064930199747917,-0.6267444911638879,0.17974056508746966,-0.04029580654160101,-0.018375035617054968,0.44888186423438486,0.21847763649850135
AO,0.0892857142857141,8.215384298773506,5.5259137595407966,-0.9695109786028071,-2.4186800807397923,-0.40109773775859897,-1.807667807135833,-0.214296244332025,-1.5561525137851246,-1.3662409481697528,0.2326586977305603,0.26871706015854674,0.40120261473129043,0.5342990898790391,0.24289541298532358,-1.002239150888576
API,0.0,-2.547487375018743,-0.8373784469291133,-0.03859550975252078,0.09105083665416262,0.17527675105921778,-0.12320830876453118,0.13589573274321057,0.04941579110108491,0.048600460726626056,-0.12780313331992163,-0.09631038585516753,0.20511463575405478,-0.05558291324096314,-0.12407014139141159,0.009214654224430548
APTD,0.1220278394627092,1.4689974778580295,-0.38600649001828297,0.5415484995616765,0.22258772129472343,0.3942795769489267,0.6172077728501499,-0.5529158276239536,0.5510171025455877,0.09612824856545615,-0.21511150883719954,0.0009912559598129998,0.11288600868410956,-0.01847437611349002,0.035123484176038104,0.26471131318855873
AQSG,0.0,-2.9206424306409335,-0.43865510201093794,-0.4764997258274712,-0.15142898695708157,0.39205388353998244,-0.3466457350093188,-0.0800815245737365,0.014429075688787475,0.21388269441365856,-0.07226303590781122,-0.11824016056203017,0.10612241334929422,0.061846731274417165,-0.08253920646069679,0.03544137358496089
ARIX,-0.0259067357512953,0.25571460982464617,3.0771307248869215,1.4868532814854103,-0.3461939285514501,-0.5568101658046127,0.09885761511652515,-0.38834649922118264,-0.4385254215990696,-0.5161087263349337,-0.11874959270071044,0.4384335722089423,-0.179391539231596,-0.08151434445938333,0.05419582397789076,-0.23355128732673855
ASC,0.0140548137737175,0.8678913912260178,3.851168875942149,-0.14875636323815075,-1.6158929025992637,-0.11746735617667572,0.16993929809789135,-0.29825550341951057,0.11575820474481932,-0.26701207877566474,1.0155162294793794,0.6663014181172993,-1.5306541374960096,0.05865064480589661,-0.42465027486524487,-0.019593992263687205
ASCL,-0.0690032858707557,-0.8776604866092272,-0.11995730685158534,0.20172287401350447,-0.3551047350193179,0.10792267196516417,0.02932362354730356,-0.08917887902734299,-0.09460095889036209,0.04866100786891457,0.05532631927671755,-0.0785345126951743,0.055357627772277915,-0.009948638837627855,0.10805424080661685,-0.005798348702934683
ASHM,-0.0518734340441854,-0.04992077861571247,-1.1436598880941105,-0.32459217790413564,0.15961933809688753,-0.20765366575060215,0.02686873085927556,-0.04439677528024332,0.03896403938677695,0.1875886360343992,0.15505783202305204,0.13475921519244347,0.09433808100933562,-0.2906723864879467,-0.007260660481255926,-0.13422242496709627
ASPL,0.0,-3.5696304084038206,-0.7346501942308533,-0.18943717995294967,-0.3364665951682066,0.0649621772431204,-0.34645244001260417,-0.11987400810939326,0.01406700989489051,0.21290827837474668,0.020739133229323095,-0.013271181054346371,0.19963230682742375,0.02071211756495409,-0.0191468393978468,0.052668690438327885
AUTO,-0.0021394966562301,0.8586348693637462,-1.2545839982397018,-0.5165872577025831,0.12409738140676582,-0.7011155449232827,-0.3245659216746016,-0.10497163821577786,-0.3435684284787794,0.014857456601471856,0.288080272205131,-0.32843772139106775,0.0002697393729504189,-0.012900228156355045,-0.11219845604568728,-0.19408222177403509
AV,0.1098728170938632,-1.2908585984778496,0.44558414480359926,0.11595617928440877,-0.07227909668926434,-0.1103886072746453,0.13429611011149944,0.035797792923120686,0.05211346855201264,0.02836023698671034,0.05726464782697816,-0.06715841537427258,0.00814758180126902,-0.015224526777932963,0.09675038297272796,0.08802681053456753
AVAP,-0.1623931623931623,-4.2186536777139,-1.3602357470988569,-0.13857982789498585,-0.2637241015034711,-0.040159707460120514,-0.024731005243761914,-0.021930632401369145,0.1686638312803526,0.2624410414507031,0.10337967253314863,0.047182967872362855,-0.06879936114350235,-0.009660004273418255,-0.18878802039811562,-0.056755645125369354
