Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AAL,-0.03713249530535,-1.152851127658488,-0.4265415989979456,0.060907036444242744,0.24278322798175994,0.13277091872247945,-0.1140876905965781,0.3286240009388395,-0.021417651675708988,-0.08142813927843476,-0.19317020574232696,0.24307463556009856,0.02602758133383836,0.10896243141734949
ABF,-0.0102951347551504,-0.5093097287623473,-0.9221681768733245,0.6446257518590183,0.009396116178870532,-0.2266195823921811,-0.2258802232867386,-0.20655460797037814,-0.10872439032525363,0.1308416449173956,0.4998666869373038,-0.1970810633999841,0.059692534228406875,-0.26027454299665914
AEP,0.0681754468378501,14.260925086479057,-0.024013846592975563,3.6860199484685743,-0.012720306171700866,-0.31392657198546603,-1.5374797342220805,0.3187199378842803,-1.1114392045618566,-0.2274489424091559,1.2018134470019286,0.054956492494178236,-0.2762617891726007,-0.4298176021088929
AEX,-0.3000107839965491,-4.953589918201363,-1.5433247327051691,0.8199453005989605,0.3813798503269353,0.4025917183319291,0.9007585451773392,0.2368075835885327,-0.03613770187967624,-0.2185933808139541,0.32425421679424504,0.20410864114170235,-0.4278835476067742,0.13500136069720617
AHT,0.1224464980544746,-6.052965288357091,0.7746966344478938,-0.6622443507449202,-1.5463897522219365,-1.742261641090322,0.06712721248976265,-0.4114787048512212,0.9048949532107989,1.813207895864344,0.1296391668296998,1.1332599595581663,-0.833523076726481,-0.7837712732567375
ANTO,0.0409801658096335,3.1117877381717505,-0.5401260375433228,-0.1207016579379328,0.391514410448303,0.01702018367981232,-0.1801963508415894,0.27450936943222254,0.025141941724788217,-0.2023610768430787,-0.22261522645814513,0.49926635931192537,-0.21130944246145383,0.2907410259717258
APTD,0.0254270261857516,-5.249089723270063,2.458059338074106,-1.0963643781468997,-0.3407971324985247,0.43408494060443503,0.5043378274347184,0.24034538110163597,-0.2598355817453075,-0.7661825483118265,-0.1997596026660026,-0.42793892626961755,0.6202920893197832,-0.15472981413950443
AV,0.0896967006132585,-4.371706893359354,0.3460233677149864,0.06872467724697899,0.052183551672019594,0.003911800531548734,0.04233106062129733,-0.1300227233497867,0.21224728739707827,0.058660170244426296,-0.04667180295178094,0.1626329230749627,0.12115674975477862,-0.05820185217010641
AVON,0.1286993904040472,-0.33922644462105783,1.0290338661727982,1.745968583496268,0.2506188556688425,0.025884662871091924,-0.4244911422308257,0.3466654047576847,-0.19428088334019192,0.14617742869968534,-0.04739129769867226,-0.41152459793342094,-0.5197492720388319,-0.41278669494238657
AZN,-0.0331093231735023,-3.6317864792469954,-0.34371192236939596,0.3113732638478349,0.2525815922490224,0.14329593193628928,0.04367622751875019,0.039209547030867486,0.06506666197475867,-0.1971558845527691,-0.04855866617079763,0.09565040144501367,0.0971375592581372,0.1533290171178572
BA,0.0446280454087109,-4.237032225816112,0.6538095691974808,-0.42764589537959447,-1.2790638377970702,-0.49108266622232194,0.4259532600041397,-0.1715258082719377,0.1672859039473801,-0.0360815314319666,0.16939101350512745,-0.3676214960266867,0.10953586233240538,0.09482461023918809
BAB,0.1339240102171135,-2.0707611501284244,-0.11998064317594914,1.362924736768135,-0.15702371351542152,0.028651204508076508,-0.3085883810003771,0.3805625746201855,-0.10598679327082197,0.072090809424051,-0.2887453031785219,0.04898486128229143,-0.1973607873693493,0.04833522720711095
BAF,0.0344499707431247,-3.228319355931643,0.05954816206006757,0.38582310606848963,-0.14776427461306488,-0.17958741922009125,0.06731627309340862,0.047260172478318735,0.1288050008419953,0.26618627568158293,0.01957695091821771,0.06370780965011885,-0.1017630274059853,-0.016637136344865605
BAG,-0.062715448196322,2.454729644314817,-0.003115907354917157,-0.6155469230221681,0.2809610989888259,0.19986781788526758,-0.1531077420398445,-0.5740001992118343,-0.020074609106573438,0.0954365593940885,-0.05660673330722733,-0.23129492902413584,0.1261345139026189,0.06952855431531015
BARC,-0.0214216444857113,-2.4185999087390195,-0.5610109459916688,0.11144656242721115,0.09557078613584503,-0.022495400153395143,0.13201815146474863,0.21966166788779745,0.022293184542489727,0.01634844155548138,0.05895943675587937,-0.09158572297862372,0.028825000045914567,0.1042619808213806
BATS,0.0732324189148225,1.155882231655301,-1.255379045334715,-0.12261975810500515,0.05580828803899481,-0.40643968708001993,0.07194054134798275,-0.044625267248369446,0.09633565287818312,-0.08622109147201314,0.22522023219294474,-0.17436793611680973,-0.081884699988165,0.030292972346412327
BBY,0.090884158391882,1.8487923436067917,-1.727913061002979,-1.6095982752783011,0.28591550073497657,-0.24953018515463543,0.2818682490625494,0.260396101756276,0.028250801550560187,-0.163855757700006,-0.27635941530536645,-0.04732433181801398,-0.20528823426578485,0.17771707626005775
