Momentum Index,0,1,2,3,4,5,6,7
888,0.0226079935405731,-4.13248256597246,-5.44621905900682,0.24487672164544383,0.713625446731031,-0.2674799783315995,0.4624746113291243,0.7683633414830228
AAL,0.116926314587205,-2.05696801789698,-0.7815206533854976,-0.09227299836168522,0.37106946899234006,1.0150544970668234,0.06525622830617746,0.2405266113409645
ABDN,-0.0152338111383396,-2.1361514149280283,-1.8627968184162926,-0.011087289384244576,-0.3702678990837418,-0.3926074932563468,-0.24901764152539554,-0.3194780799496701
ABF,0.0164878989535839,-0.6314418075162727,-0.9019893484944613,-0.13629256921612956,-0.5031012723981151,-0.6128474977469295,-0.14655941008894585,-0.19274456324198252
ADM,-0.0320320586914101,1.7290473673099718,1.085114447947874,-0.41366255743130514,-1.568987729575387,-1.1609720378459427,-0.6755013839721636,-0.6504761793109283
AEP,0.0118833836199061,1.0096128700421176,0.5425956178449931,-0.03536870724550325,0.4971163204486812,0.23331755795042614,0.11508311291806998,-0.5665544511530978
AEX,0.1202678027997565,-4.690452779837163,-4.116850885418461,-0.054574423215381675,0.8405392154331937,0.8607689726017806,0.29734865010484524,0.5677296863214588
AGR,-0.0549563235852639,-4.607484286456675,-2.352694898169634,-0.24632688829592103,0.8467223921174453,1.1929405637611663,-0.4316445509436353,-0.704615694916655
AHT,0.1272741238176751,-2.1945208660521596,2.6281139677005023,-0.7557548042949627,-0.4884117750250555,0.11270031794793382,-0.16607707813145106,0.3634477557537876
ALTN,-0.0683221314589324,-4.296520368056336,-2.3458145175717147,-0.17616567107009748,1.5752043270021436,0.20411768317999152,0.19273130207438477,-0.008420299665773368
ANTO,0.0745190446022414,3.9798683076250305,3.778702153791803,0.43821141944887537,-0.24128805059199648,-0.8770445798268725,1.037376390149243,-0.4255157220881084
API,0.0154885759207841,-2.9309596961583964,-1.1065102980057104,-0.373539035977115,-0.0950026793709226,0.5258406878044715,-0.25568789048185325,-0.2543314436831911
APTD,0.0140835177185403,4.320631636039632,3.9213237200234214,-0.6498829946351251,-2.6211802670537847,-1.990825270643481,-0.14974665228187356,-0.3114481773853224
ASC,0.1643233743409491,31.867286994467005,9.228050699925895,1.2699371416172955,-4.287116443798153,-3.0472375472741784,0.23544890495101084,-2.5537532518667927
AV,0.0078601492498775,-3.153884880447869,-2.1196953278305495,-0.2563738433679233,0.26280758289528466,0.36308787857934754,-0.133588060749264,-0.12791851715970123
AVON,0.0093771868439467,-1.6129135924549405,5.935949737700678,-1.154695075657049,1.7297696192721645,1.2322314323987404,0.3887915106332582,0.3538440592237472
AZN,-0.03414016926336,-0.34221989413864545,-0.9746972819652134,-0.4298271896714889,-1.562871408507019,-1.3698540453348536,-0.2053084619425062,-0.1850520723245556
BA,0.0493304655519322,-2.310699821191938,-3.1102069953651372,0.1094374937412243,0.1702313144220887,-0.37781942990607814,0.015227779755526083,-0.2689402244154523
BAB,-0.001725881657582,-0.28925061629384186,-1.91210512424988,0.49536462965014005,-0.1013462456595021,-0.5138025176303391,0.15410231690338477,-0.2761548035262887
BAF,-0.0249887235002256,-2.4206961948760486,-1.9194466195326114,-0.20342622966866644,-0.1355037472812705,-0.39831001791461407,0.02621634473593549,0.2320121560233434
BAG,-0.014300883356302,2.6482965326387014,1.9897333372931576,-0.019040345440240865,-1.8690524494217662,-1.7004093289871502,-0.5220241710447596,-0.6256529047546788
BARC,-0.0874031894172605,-3.7172833850508535,-0.6865545826426074,-0.3633765496220953,0.8232435078009426,1.2919388683661475,0.5927850117225096,1.5900642684899593
BATS,0.0137680096486083,1.0058514398515046,-0.9716022277692041,0.23535189675377033,-0.7590824652060044,-0.8403619377319781,-0.09723950058107256,-0.5039636510671351
BBY,0.0502848878933519,-2.7713161637480477,-3.1694603690146868,0.06696960912533442,0.38758727228891204,-0.5696157337052516,0.057839835619467754,-0.11177701110327022
BCPT,-0.0250360907311092,-2.0420085716764804,-0.922162241516154,-0.3090924307167219,-0.3231039842437654,-0.4727313140927502,0.007973174170948593,0.18134792598504657
BDEV,-0.2155332765850122,-5.016553770154267,-1.5345236252444356,-0.2520031694596653,1.1495642278992864,0.0965875132716444,0.7315081019166962,1.491666191311148
BEZ,0.0474545255913039,-2.0295542072474304,-2.306932382768028,0.3383024937516602,0.016574765668797266,-0.37806664135351953,-0.09072516148676316,-0.4755141457810346
BISI,0.011904005422465,-2.145287423336766,-1.7817747740548766,-0.13267491399215586,0.21250674906041517,0.9253378465477018,-0.18418589604435837,-0.45699904563020016
BKG,0.0018101506861714,-3.7063759886694365,-3.032947073534173,0.03833295967161181,0.1445449022527475,-0.7259001136190872,0.039057607548857065,0.11171180484134761
BLND,0.0847522221666172,-3.7660659425314114,-2.42978670847821,-0.26832835401443833,0.20116091408251963,0.13413175430832094,-0.14155507940393924,0.009891262819546788
BMS,0.0392161919217222,0.530782104550113,0.9190389691687039,-0.36960702377768057,-0.2627500538932117,0.42193440146381866,-0.004051873171831255,-0.3120493937322079
BMY,0.0681745396317055,-3.1024097545071285,-3.296762329599441,-0.5098861572066767,-0.2947855802071999,-0.5700193444804326,-0.07270548803571243,-0.05903616276918868
BNZL,-0.0223679226144204,-0.9777915339673113,-1.4880825607708943,-0.07210806982971554,-0.46863619487899205,-0.44870998847877075,-0.24285620854314224,-0.43780348926889984
BOOT,0.0767627118644067,-4.055436304212708,-2.177923616281951,-0.02838632571103853,0.792458694601971,-0.0475005695422139,0.2577833583868476,0.46083365312443175
BOY,0.0812870196743755,-3.1610691451080037,-0.5294410459984742,-0.29361887869275244,0.5374498572204442,1.147541892485404,-0.34019804036207113,-0.6310152740506785
BP,-0.0374599898633377,-2.2158887126257776,-3.251201924550819,0.03738371553388655,-0.11242015793691848,-0.5483841861365482,0.2034250905209292,0.2814064737935344
BRBY,-0.0165050096334221,1.4566552793690732,7.036668575372822,-0.7548084073706769,-0.3550422898829403,-0.22968951452522557,0.26584104871743525,0.31775746003627475
BT-A,0.0903348432769572,-3.4612880582446355,-2.0054518368315195,-0.12803243876712544,0.39857323894846025,0.5765834832876658,-0.28179958384046194,-0.4610224212181398
BVC,-0.0420932378399754,-2.6443321543684926,-4.270813568615846,0.2744627565064888,0.08754576133597153,-0.0506021750388875,0.4435206084940962,0.8194185327708412
BVIC,-0.0004135812194738,1.2806447460998103,1.4720795599635588,0.48632480934322864,-0.7247909192553882,-0.9816235778066305,-0.2939549372861753,0.08827844714468212
BWY,-0.0758513635231215,-3.875546893407737,-3.2543083747678434,-0.03845144126960602,0.04052263187877862,-0.8065787219381252,0.14943501466047787,0.6634368758680168
BYG,-0.0059707924992481,-3.265672159409293,-1.7454814330745763,-0.22408676379331607,0.3095796871294102,0.10237667778519095,0.16726551748047344,0.6478955132444056
CAL,-0.0071979898750047,-5.391764994620787,-1.392507846713562,-0.5104243396905396,1.182405652300764,3.3042226827034846,-0.632352929055053,-0.34394721582454946
CAR,0.2294110548678636,1.4404437354348358,3.6977113965964015,0.3583467024861199,-0.7301516334752349,-0.7006482746538738,0.2127367771838338,0.297240122638837
CARR,0.0015909031635501,-0.6729321213108218,-1.0388744983258642,-0.5152218980472115,-0.33409598054655587,-0.5733869685466438,-0.1654580540843939,-0.9191253630296036
CAU,-0.026792584819867,-3.805265929550981,-0.9473507926184584,-0.35575665101707604,0.14331401624147014,1.4293661785504082,-0.30383576971794934,-0.03497797592510271
CBG,0.0802663845271525,-1.9449929454321901,-3.485944870877598,0.06792376063880702,-0.013359237065914869,-0.9021718848767182,-0.14829073337168738,-0.007828335417986585
CCC,0.2386439430529678,-0.019368953225004783,3.643839922696173,-0.9814550901575264,-0.3927299419608667,-1.6646145312251504,0.36113985829432316,1.350353889329569
CCR,0.0682822912837335,-4.014896310146069,1.4506738186535892,-0.9128238179395113,1.252524622379299,1.1642969786288275,0.28644459622278023,1.3707576931636403
CDFF,0.0,-2.8641950206744204,-1.6877593127955253,-0.20178470486789793,-0.3381212695142796,-0.608620200023094,-0.15578407952210802,0.06557786348461626
CEY,-0.0109563020767039,11.260117678228431,7.550190639705436,2.909124421116794,-0.04619040942581618,-2.4554235044947124,1.1803125772197565,-0.18442417769482294
CFYN,0.0,-3.8729212955157615,-2.130210561877555,-0.1363882936388578,0.612930317482922,0.8236456836529772,0.024009840406166993,0.18895129934168223
CGS,0.089125135209312,-1.8219166314400328,-0.8287140072678695,-0.17787804176999134,0.22541251822936495,0.7061153401578188,-0.2394166972869826,-0.5817228050845644
CHG,0.0066631708596027,1.0058041982956234,-0.880020335866589,0.44361887879084755,-0.4860683896196049,-0.8230038979204499,-0.14145457563624123,-0.1967829445236361
CKN,0.0196073856187226,-0.35321686373191086,1.451764072176479,-0.23930103305110062,0.6650639878909921,0.07749529641277535,0.24545165294970994,-0.10030626608783547
CLDN,0.0799750628911186,-2.4516528962791253,-2.478022328681049,-0.11496600279951705,0.07659876481751114,-0.08876091030974012,0.08632497246986474,0.04525288407335814
CLI,0.033837103639581,-2.3545767185782185,-0.046909166378267336,-0.5153062501172849,-0.9682357530584508,-0.44464055988557,-0.5358835106031747,-0.21833996446962234
CNA,0.0218029950331744,-1.2491203625792842,-1.2292839876639219,0.020642214649271965,-0.5688548158110805,-0.6528309924269601,-0.24295092676600746,-0.5544515479103068
CNE,-0.1572712641916377,39.243957343749955,1.9470520666548696,2.7661421106480573,-2.127043754953797,-1.8775186764513863,0.02152732087023137,-1.1259710996729464
COA,0.131133637575219,-3.878779980186364,-2.916009584008811,-0.1778804601303479,0.38459460857808003,0.4152415833202596,-0.08732208529405841,0.14196197196600388
COST,0.0024115697586264,-3.545757101238702,-3.140939271134764,-0.19655686975460232,-0.05103848213242934,-0.7963488797288654,0.14518400806464613,0.48718509164649465
CPG,-0.001920608486942,1.4165104350680282,-0.013897439998048133,0.3325924054308013,-1.1129398084950717,-1.0383065728139087,-0.2953575982452232,-0.29938899516174744
