Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12
888,-0.0671009511629765,-7.325011268211327,3.7044650624430457,-0.1997998098083972,0.6749539017030958,-1.3565617719419052,-0.27363157166331414,0.12572307590645487,-0.13962677462134493,-0.5238907336574451,-0.017485664112463724,0.010387602621474454,-0.061275816975740575
AAL,-0.0316209957641345,-1.4216404270041354,-0.21710229371380255,1.1781542387913986,0.1335597705784602,-0.38290054633284176,-0.14708505082080778,-0.35718673177229665,-0.1104274180442899,-0.40688176952226607,-0.32722493038369344,-0.1579648506242092,0.04655985389695608
ABDN,-0.0882710155940482,-3.1817774621641464,1.4771697177034484,-0.5021185918871376,-0.7043646866559936,-0.18668642732863713,-0.00503027564354956,-0.12930618468992694,-0.25452816446611726,0.18311577874375298,-0.1072526806881146,0.3202589135986909,-0.10354106437468634
ABF,0.0536066573195019,-1.8532372269822905,1.5514482579352136,-0.7284865082930485,-0.3311160191861516,-0.34762411894596723,-0.10842133048976982,0.25509504672386685,0.009655707099894719,-0.024235843813687378,0.046972979278702594,-0.041062982131566235,0.018084690426776753
ADM,0.0280955205332431,1.053081600754859,1.2524898659730588,-1.3808999894701601,-1.144172870890019,-0.09816180712040164,-0.029991146114850303,0.30982135424792695,0.2080253581280729,0.41371394988596666,0.28124187010452795,0.21053272112646104,-0.05098248651908258
AEP,0.0268204772638593,2.0168995090359703,-0.17206219446687152,0.6654403519578295,0.03801782446102831,1.2226010903933586,0.10266214680035436,-0.1956076867952879,-0.259764091890713,-0.7638849179904965,0.04388278131319337,0.012313107941355697,0.08721326884221349
AEX,0.0147601476014758,-6.384955905622868,2.189229416138138,0.827556817002132,0.46413734410242985,-0.9551253307983195,-0.18010952903317018,0.0032147069902528215,-0.27933804843531135,-0.3433508662482014,0.5213283910320314,0.17621072754661068,-0.18392548500157205
AGR,-0.078542567519671,-4.87194196144062,0.468007179188562,1.408394895092923,-0.5096806223992442,0.27068049280680606,-0.08339346493242397,0.5388158584011391,-0.26846278735579565,-0.21273541387552933,-0.07255771388192601,0.035831298164296185,0.038414358236490295
AHT,-0.1207160789785974,7.303007589785893,-6.998733256525903,-0.31542598674142236,-0.28471830778291435,1.1878631950299978,-0.12066527509121086,-0.5007127805069566,0.18668598105532447,0.6170799213382966,-0.2501571184219758,-0.6990246098748953,0.236622960408535
ALTN,-0.1025641025641025,-5.674785123825855,1.492552664145477,0.41579286210986793,1.050511614217132,-0.19969424635784033,-0.2357341749603822,0.31012017033512324,0.3575160698064414,-0.6390327873488945,0.12136688573143485,-0.17878228655363343,-0.030167184306666782
ANTO,0.036182070146848,3.559991003620504,-0.7140508301305702,-0.9801935798129294,0.9751667366315055,0.005661862374562598,0.5475885277595408,0.37913420969005357,0.7757197678361821,-0.03065712038243063,-0.59475328051938,0.17550200115105305,0.3109285928699559
API,0.0420469757819155,-2.631214250652486,0.2886348935873623,0.4087534677423895,-0.5465378547110928,-0.3380591794539297,-0.06637023777810386,0.5850328969017706,-0.42335369849524424,-0.08807679030867517,-0.004036313061276424,0.256100749524644,-0.17454138857377366
APTD,0.0501773646974892,8.923273527834994,-0.967475644047612,-3.180150165420633,-1.4938799791142925,0.019837489363042592,0.28275506496174463,-0.1672762255309562,-0.2977413004579657,-0.41317123122323635,-0.028481582298588094,0.5295119233073227,0.6563949225009688
ASC,0.0004278990158321,53.983045126650424,10.84924364075536,-4.35662170498634,-5.086062997849717,5.2039945784131545,2.905366326996806,-0.8892873484622247,-2.175022033830263,-1.9145133054931176,1.4157716438798944,1.0397852998538122,0.7708920303295914
ASHM,0.0064056079284506,1.5558290132733703,-0.8977801130935548,-0.04969585141558857,0.6956968399270796,0.16895961019680159,-0.2675225134820576,-0.5520016497820165,-0.18275184489805837,0.06495846601392394,-0.051350909742893136,-0.5706519654522443,0.04610795032166883
AV,-0.0404177445458946,-3.1372559057691047,0.744992030928976,0.4727743186488483,-0.4096389668812757,0.017835882638518187,-0.04032903243209543,0.024389550404952696,-0.3172869782141428,0.07971073894756889,-0.41004251204436537,0.20585817164273879,-0.019925521067594
AVON,0.2709133629209712,8.154001695663585,-9.172008290502637,2.3780921794023397,2.973408019375369,2.9069297353775103,0.15362287165767943,0.19304232490035148,-0.6502690629577754,0.9052567301269726,0.7896900631336017,-0.6580492302292208,0.07034314929168306
