firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
54594,0.9108337819,0.0943335295,-151.3288678,0.0247295872,1.0770784185,2.7480291011,0.0924073716,0.0197734748,0.263168325,-0.018845185,0.0022167027,0.0342212059,0.7141597702,0.0269643178,0.0342212059,26.0,0.0429523013,0.0,0.1157873983,0.3346161405,-0.111037553,0.1670227176,0.018130862,0.0687337434,0.0413452543,0.4529880931,0.0,3.1209832983,0.0660644072,1.0697917175,-0.088302812,825.4093473,7.9809034812,0.1334932513,0.0,0.0,1.0,0.0,0.0,0.5146533348,5.0,-0.053627377,0.0371385063,-0.18471371,0.2638584394,-1.133704569,-3.348800563,-0.166535115,34.408616111,0.1742958152,12.733923514,-0.00641592,0.0032782535,0.0072149777,-0.11219796,0.0016747684,-0.005018315,0.0,-0.016583784,5.4166983885,-0.129213573,4.0,11.720410052,0.7544309124,0.0,0.147727266,0.0563145553,0.0636274919,0.842920268,2.809125988,5.7937275e-08,3.0377734e-08,0.9224546001,0.8509224892,0.0904748476,0.0682348572,0.3910820825,-0.139153499
11624,0.4026862027,-0.013644689,10.155988858,0.0,0.0344627595,0.3797313797,-0.097636915,-0.06978233,0.3198463508,-0.003164557,-0.260157274,-0.078872305,-2.659955257,0.0226495726,0.0788723051,17.0,-0.013996683,0.8235294118,0.108635594,0.008635594,-0.291895362,0.0096094234,-0.637171467,0.3059539052,-0.045717593,0.5531934618,0.0,6.5633367662,-0.317845947,4.6549948507,-0.411929028,6.930362117,5.0040225261,-0.290018832,0.0,0.0,0.0,0.0,0.0,0.361400463,4.0,-0.950145646,0.1251060847,0.7647630105,0.1279725774,0.0762937786,2.8355692499,0.0852750041,-4079.875801,0.0240711872,11.223642111,0.0219590269,0.0139693356,0.0155361879,0.0439255189,0.1235375086,-0.183309858,5.0,0.021978022,2.2312157369,0.1040153336,6.0,10.596384702,0.6794270833,0.0,0.1075268835,0.0476364474,0.0440960169,1.0503023182,1.2392285369,8.0122431e-07,7.4684591e-08,1.2278250836,1.5075544359,-0.072215691,0.1043396812,0.2988795235,0.2300176528
11790,0.8002714417,0.0357339871,0.1846056383,0.0307692308,0.5737664726,0.3445208178,-0.009281762,0.201970066,0.0716331939,0.0,0.6144824698,0.0023306293,0.0820877236,0.0328006655,0.0023306293,25.0,0.0203216964,0.2268907563,-0.054591763,0.172226175,-0.289127535,0.0530350299,-0.124342973,0.2162323636,0.0158724866,0.5558906463,0.0,5.170748455,-0.310347121,2.8194094759,-0.355944675,2.4926195755,4.5460427499,0.177846467,0.0,0.0,0.0,0.0,0.0,0.0790178621,2.0,-0.012030129,0.0141921523,-0.560541597,0.5428068138,0.7966312686,1.1517648555,0.3124264941,-243.8167225,0.2289810169,11.66101783,0.0024901282,0.0088039768,0.0148648512,-0.04109925,0.1024523993,-0.653157925,1.0,0.002776351,-0.791611734,-0.015671319,5.0,9.0488797058,0.0941472206,0.0,0.0597014911,0.0246699497,0.0236888528,1.3194153154,0.8103400914,5.8146486e-07,1.0500001662,0.238185619,0.0567323891,-0.515337396,0.0289339061,0.1570810223,-0.169467305
12320,1.2012186919,0.1358815073,-31.36033126,0.0359382213,2.55148006,4.142729395,0.073072672,-0.053179519,0.2207312095,-0.027370479,-0.099136689,-0.082872656,-2.353005125,0.4556113903,0.0828726562,25.0,-0.012925093,0.1022222222,0.0252761945,0.1445476187,-0.048415288,0.1220838299,-0.011114515,-0.008794037,0.0618851593,0.4806947455,0.0,1.5141981477,-0.076985951,0.9387704881,-0.079367842,85.007650115,6.0206401619,0.1323906783,0.0,0.0,1.0,0.0,0.0,0.6914136829,6.0,0.0447507509,0.056959827,0.0059605361,-58.18264927,-0.260819246,0.1781777366,-55.90840276,-4198.276919,0.0785943686,11.333016496,-0.002906179,0.0027275182,0.0088602233,0.0740947632,0.0048972952,-0.058327251,1.0,-0.008115942,0.720271708,-0.021522821,4.0,11.342910866,0.718494726,0.0,0.0299999993,0.0288154741,0.0346477043,0.5517923113,1.533846982,9.0415377e-08,3.6652004e-08,0.5438402445,0.2957622115,-0.103356765,0.0675281033,0.6176257872,-0.110388044
13056,1.1252872944,0.0808638148,-15.78283888,0.0460147174,1.1371124109,1.9544426175,0.0931121343,0.0407778524,0.5943439666,-0.066186155,0.1797818064,-0.031806787,-0.872454138,0.1514137847,0.0318067871,26.0,-0.000751826,-0.035940803,-0.013814171,-0.116401569,-0.037491023,0.1438083211,-0.067417547,0.0242389622,-0.069953387,0.2958148451,0.0,1.889625194,-0.311193127,1.4614052135,-0.317639829,35.653761678,5.0490013346,0.1320119113,0.0,0.0,0.0,0.0,0.0,1.0423633848,4.0,1.9085389655,-0.07426419,-0.092707594,0.1706007442,-0.696156131,-1.326960781,0.2883197175,186.61875481,0.0357647814,13.229237797,0.0068668984,0.0152923987,0.0307454981,0.1141737657,0.0257553228,-0.007203198,0.0,0.0016107383,0.5437097683,-0.026054885,4.0,13.871999758,1.7215737579,0.0,0.0503597111,0.0287962086,0.0527478447,0.3891072083,4.1705055697,5.2390889e-09,1.2116219e-08,0.5262420249,0.2769306688,0.074818282,0.0587028248,-0.308500998,-0.091764066
50091,1.0331516869,0.1291903634,-14.38318601,0.0296453979,1.6290004031,3.1616402124,0.0306079216,-0.082467879,0.3237941781,-0.00942928,-0.156744763,-0.047525715,-1.023346653,0.2613968893,0.0475257145,25.0,-0.023282241,0.0316139767,-0.012795529,0.1153757574,0.0384872158,0.1269143098,0.0718249089,-0.03970261,0.0655149311,0.4963337909,0.0,2.1074508646,-0.023391453,1.2781372404,-0.02951372,51.808858474,4.5843650126,0.1344164666,0.0,0.0,0.0,0.0,0.0,0.8902122416,7.0,-0.083428906,-0.013984403,0.0066134746,-0.589344341,-0.542016328,-4.623621706,-1.774626085,-1181.655015,0.081353999,11.882530208,-0.001585733,0.0136397897,0.035368948,-0.063867607,0.0127584613,-0.00465932,1.0,0.0011609794,0.8742138365,-0.023482857,3.0,10.910194691,0.4056628057,0.0,0.032142859,0.0135797755,0.0120856537,1.1410784908,2.032054934,5.4798321e-08,5.0919338e-08,0.3711457394,0.1377491599,0.1730480097,0.0370151267,0.1410428724,-0.010593446
14286,0.3267105278,-0.028717009,3.1413219424,0.0105324794,0.6359057169,0.8404453028,-0.090348127,-2.694e-05,0.2447533608,0.0409751037,0.0563557274,-0.138852594,-5.221884498,0.1212398939,0.1388525937,26.0,0.0053342673,0.0,0.0739088408,-0.062499163,-0.164772445,0.1359873867,-0.062694346,0.0640911662,-0.036963979,0.4290459615,0.0,2.3696428571,-0.361806597,1.1763392857,-0.488897045,10.390647482,6.2027056045,0.0184741221,0.0,0.0,1.0,1.0,1.0,0.6312178388,4.0,-1.293144434,0.1846178832,-0.713212792,0.5182583509,-1.359176092,-0.022845536,0.180749209,-12033.73711,0.0318239191,9.6369960327,-0.008151008,-0.003394579,-0.008255799,0.1058880779,0.063244574,-0.056353107,1.0,-0.023454988,-0.247353587,0.0063684219,3.0,9.0754652198,1.1935275081,0.0,0.0666666701,0.0404351083,0.0727787326,1.4492283519,11.582942111,8.0605123e-07,1.5137747e-08,2.3244741219,5.4031799436,-0.115750846,0.219858148,-1.649951308,-0.38412337
14526,1.0737317716,0.0239339653,-26.20573206,0.0454597264,2.6761617978,6.550377938,0.0422375633,0.0211442918,0.424995384,0.0043442059,0.0083840635,-0.085609732,-13.27417779,0.3416376763,0.0856097318,26.0,2.7301e-05,0.0058112141,0.0604830976,0.0025552368,-0.039372927,0.1774842909,0.2346031168,0.026473341,0.0543990694,0.4851674786,0.0,1.5836539953,-0.111474054,1.0800682438,-0.092862041,116.86429366,6.7204631229,0.105540357,0.0,0.0,1.0,0.0,0.0,1.4363481908,5.0,0.1516263534,0.1726507579,-0.095815729,0.3691000026,-0.749615372,4.7191374992,0.1393015998,-647.2033592,0.0531096919,11.915304984,-0.003052044,0.0041982401,0.0146619052,0.2402127873,0.0183382917,-0.004372926,2.0,0.0096969697,0.0687486838,0.0873345695,3.0,10.679742211,0.5411739334,0.0,0.0769230798,0.0447405705,0.0663269236,0.8993792435,2.5480237837,1.0923949e-07,4.0234643e-08,0.1054003049,0.0111092243,0.2569933749,0.0762895934,0.839688574,-0.066260193
11581,0.3500281163,0.0665132922,16.950905292,0.0019594517,1.0111550105,1.4669013708,0.1226709547,0.3831749129,0.5035259406,0.0091130327,0.4492783728,-0.050716396,-0.894139577,0.1259854591,0.0507163962,13.0,0.0305275671,0.1034482759,0.4228143747,0.4082601611,-0.102421496,0.2799906536,0.4831442427,0.1478043316,0.2221438976,0.2395416495,0.0,1.2637634591,-0.096254035,0.6226128868,-0.18749732,78.670230928,11.710697208,0.1530371982,0.0,0.0,0.0,0.0,0.0,1.5432663902,5.0,-2.221242213,-0.198726486,0.016532328,0.0462661194,0.0110314918,0.1381371685,0.1709362672,-1245.624198,0.0320529325,11.686281955,9.24881e-05,0.0073623218,0.0262388262,-0.001342709,0.0065743731,-1.09621767,3.0,0.0010835214,0.2891986063,-0.007329276,5.0,11.312142541,3.9893218985,0.0,0.2619047761,0.0779860751,0.088852668,0.6256694364,2.5682890951,9.2599007e-08,2.4769798e-08,1.1947493853,1.4274260936,0.1143516551,0.0693460363,0.1465627213,-0.134789582
15748,1.0320709911,0.0745506812,-6.034250686,0.0,0.8179377578,2.6445894263,0.0543377942,0.388943939,0.5202234033,0.0164646696,1.0739275936,0.1078444928,2.3015021459,-0.097027872,0.1078444928,17.0,0.1309719831,0.2899543379,0.2981075032,-0.199114457,-0.129946219,0.0843693651,-0.292627294,0.257514338,0.1008019794,0.5993135377,0.0,2.0692591027,-0.296668931,1.2081396051,-0.353212764,22.675925926,4.1589408139,0.1816442333,0.0,0.0,1.0,0.0,0.0,0.7217387595,1.0,0.013880008,-0.071386187,0.0492115358,17369.307278,1.23141291,0.3070990389,7117.8559526,-3783.822758,0.0398631017,10.353957893,0.0181365042,0.0198074344,0.0334479272,0.2416497938,0.0630404704,-0.143173198,3.0,0.0153180852,0.6693295898,-0.132560903,4.0,9.8782274352,0.8047438471,0.0,0.0967741907,0.0514742203,0.0549814101,0.624597751,2.9089430939,2.317012e-07,2.2008891e-08,1.4142421929,2.0000809802,0.0516024907,0.1070314692,0.3204926677,-0.061767281
