firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,cfp,age,chinv,hire,sgr,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,quick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
47175,0.2753163586,0.0628859423,3.4992068317,0.00264796,0.317624668,1.6136829915,0.2675520257,0.7413058907,1.3810485705,0.0990690144,0.6664981655,0.0028592995,11.0,0.1748701353,0.845405931,0.4555715039,-0.013042659,0.063094291,-0.34070809,0.5171880403,0.8460592673,0.6339509022,0.0,2.1837563452,0.9573604061,11.479416317,49.242602428,0.2882163365,0.0,0.0,1.0,0.0,0.0,3.1237444255,1.0,0.0266589766,0.5475513945,-0.383289764,0.0433044993,1.0499396119,-0.592047515,193.56820186,0.1693026046,13.156090664,-0.003680911,0.0162294842,0.0322124923,0.1274330354,0.0333254982,0.131319084,0.0,-0.000507614,-0.364292793,-0.004901961,5.0,12.670943986,0.9188670626,0.0,0.0556043945,0.0287714638,0.0387849773,0.651792852,4.2174355934,8.812544e-09,1.8348086e-08,2.1291378533,4.5332279985,0.0502392577,0.0549626892,0.8630380019,0.188932184,0.1129943502824859,0.2312499999999999,0.0648648648648648,0.0944444444444445,0.0260416666666667,0.0207253886010363,-0.015,-0.0837209302325581,-0.1687763713080169,-0.1283185840707964,0.1520467836257311,0.0706521739130434,-0.0390243902439024,-0.015,-0.0879629629629629,0.0944444444444445,0.3133333333333332,0.5760000000000001,0.6837606837606838,0.6837606837606838,0.7280701754385965,0.8584905660377358,0.5153846153846153,0.6694915254237288,-0.476063829787234,-0.4084084084084084,-0.3299319727891157,-0.298932384341637,-0.3206896551724137,-0.0794392523364485,0.053475935828877,0.4592592592592592,-0.0199004975124378,0.0706521739130434,0.5153846153846153,0.6016260162601625,0.5634920634920635,1.0520833333333337,0.9898989898989898,1.2134831460674156,1.3452380952380951,1.897058823529412,1.9402985074626864,2.517857142857143,2.396551724137931,2.3389830508474576,2.283333333333333,2.581818181818182
15712,0.6255895947,0.1352712459,0.7047787273,0.0260047383,0.5174968821,2.2448247291,0.2310557151,0.1135124001,0.5209316403,0.0030711959,0.0204614789,0.0630504861,11.0,0.0260717969,0.0865384615,0.1180374731,0.0366562657,0.1102088923,-0.070704933,0.1582468582,0.2043566396,0.5823647653,0.0,2.3900430258,1.2065993022,49.666921278,7.8309497644,0.3565912695,0.0,0.0,0.0,0.0,1.0,0.9940764987,6.0,0.0210420249,-0.945028019,-0.566005701,-0.100965479,0.6069461604,0.4936128318,369.01495456,0.0667835165,13.654373614,0.0053262317,0.0321572883,0.057643274,0.0609026074,0.014781592,-0.016290816,1.0,0.0034741054,0.6878810568,0.0687222937,6.0,12.938287883,0.5276676197,0.0,0.0702341124,0.0220510219,0.0227344211,0.6523296593,1.7605888344,1.0350472e-08,3.924869e-08,1.3392822615,1.7936769759,-0.164743068,0.0410937713,-0.201159013,0.6333005582,0.0531400966183575,0.2044198895027624,0.211111111111111,0.1783783783783783,0.2457142857142857,0.3053892215568863,0.3212121212121213,0.2178770949720669,-0.3662790697674418,-0.31875,-0.2922077922077922,-0.1895910780669145,-0.1865671641791044,-0.1742424242424242,-0.1711026615969582,-0.0840336134453781,-0.2214285714285714,-0.1244979919678714,-0.0603448275862068,-0.0396475770925109,-0.0521739130434782,-0.1985294117647058,-0.2635135135135135,-0.3312883435582822,-0.3144654088050315,-0.3789173789173788,-0.3057324840764331,-0.3057324840764331,-0.3271604938271605,-0.1517509727626459,0.0686274509803921,0.0686274509803921,0.1295336787564767,0.2528735632183907,0.2823529411764707,0.371069182389937,0.4342105263157894,0.8319327731092436,0.8632478632478633,1.0,1.0961538461538465,1.2474226804123711,1.1372549019607845,1.2474226804123711,1.3956043956043955,1.3440860215053765,1.477272727272727,1.5952380952380951
30680,1.1663687925,0.0813609736,-5.133100101,0.0203009849,1.2983121084,8.8912468845,0.0307794465,0.0469530544,0.2835193667,0.0173967071,0.0327982622,0.0590272729,11.0,0.020334638,0.0677101055,-0.129590502,0.147512507,0.1857014667,0.0586078627,0.0827107514,0.0631724599,0.5990317577,0.0,1.9365856519,1.1370508272,38.46028152,11.49306464,0.1456341836,0.0,0.0,1.0,0.0,0.0,0.5719874991,3.0,1.5039573011,0.1362667076,0.3280004497,-0.304428222,0.1593527086,0.7193562074,-188.4193349,0.0467909422,12.095337295,0.0041434577,0.0108242807,0.0228729571,-0.641229447,0.0600277853,-0.006890569,0.0,0.0007380646,2.3214285714,0.0057471264,4.0,10.231351415,0.3208403677,0.0,0.0448717959,0.0213498557,0.0217916327,1.1782155162,2.3045375206,1.0082376e-07,5.1077706e-08,1.6863735163,2.8438556365,0.1963959364,0.0361017444,-0.148888229,0.1962702963,0.0616438356164383,0.1923076923076923,0.1071428571428572,0.0992907801418438,0.1923076923076923,0.0839160839160839,0.0763888888888888,0.0915492957746479,0.0616438356164383,0.1151079136690647,0.1151079136690647,0.1923076923076923,0.1923076923076923,0.1397058823529411,0.1071428571428572,0.1832061068702291,0.1071428571428572,0.1481481481481481,0.0333333333333334,0.0472972972972973,0.1151079136690647,-0.0773809523809523,-0.1388888888888888,-0.1798941798941798,-0.0773809523809523,-0.1927083333333333,-0.1927083333333333,-0.5063694267515924,-0.4763513513513513,-0.3260869565217391,-0.2824074074074074,-0.1711229946524064,-0.0773809523809523,0.054421768707483,0.0763888888888888,0.019736842105263,0.1742424242424243,0.1654135338345865,0.28099173553719,0.3839285714285714,0.5196078431372548,0.5656565656565657,0.3135593220338983,0.55,0.4351851851851851,0.3478260869565217,0.2916666666666667,0.1313868613138686
53401,0.2797275586,0.0550067373,16.440445827,0.0099936429,0.0608216441,0.2514784689,0.2330897853,0.1702851362,0.4850477335,0.0052932952,-0.02339642,0.0353837264,11.0,0.0,0.0425418772,0.1810091585,-0.021723185,0.0441965016,-0.191950676,0.186824303,0.2230236275,0.4758938038,0.0,2.8213595922,2.8213595922,6.1477916704,4.3981938307,1.0014347488,0.0,0.0,1.0,0.0,0.0,0.6055674128,4.0,-0.0040289,-0.876746745,-0.224307962,-1.827101233,1.0549316028,-0.528641122,556.90065402,0.1116624424,13.720853252,0.0011127268,0.0400700935,0.0488148634,0.0063042862,0.1201166916,0.1896921738,0.0,0.0001222223,1.0327375821,-0.028497774,5.0,13.634287797,0.9958274001,0.0,0.0358744413,0.0182680166,0.0187739676,0.7004371317,2.616767193,5.1663988e-09,2.7316725e-08,1.6441850512,2.7033444826,0.2724027642,0.0398780139,0.2368277839,0.0034403437,0.0384615384615385,-0.0769230769230768,-0.0357142857142857,-0.1111111111111111,-0.2058823529411765,-0.2116788321167882,-0.1910112359550562,-0.166023166023166,-0.1818181818181817,-0.15625,0.0140845070422535,0.1020408163265305,0.0188679245283018,0.0588235294117647,-0.0649350649350649,0.0909090909090908,-0.2285714285714285,-0.1529411764705882,-0.1529411764705882,-0.1111111111111111,-0.0729613733905579,-0.136,-0.217391304347826,-0.1692307692307691,-0.1627906976744185,-0.25,-0.2230215827338129,-0.2653061224489795,-0.3353846153846154,-0.3186119873817035,-0.1755725190839694,-0.1462450592885376,-0.0357142857142857,-0.2727272727272727,-0.2525951557093425,-0.2847682119205298,-0.2087912087912088,-0.1496062992125983,-0.0442477876106194,0.0140845070422535,0.085427135678392,0.1612903225806452,0.1428571428571428,0.2413793103448276,0.3500000000000001,0.1999999999999999,-0.1910112359550562,-0.2340425531914893
56274,0.3911750287,0.0783010761,-2.611649434,0.0258741488,0.9093921194,4.6933226947,0.1240201918,0.185662655,0.5251380978,0.500022648,0.2258409344,-0.019993544,10.0,0.1225647876,0.0,0.6653294055,-0.26753491,0.1183361825,0.1720944088,0.2165622375,0.1299766732,0.557333713,0.0,1.4072502433,0.6398869301,126.17034215,13.030554035,0.1405720442,0.0,0.0,1.0,0.0,0.0,1.5596855566,5.0,-0.004396037,-0.252171026,-0.48286153,-0.013383439,-0.181470723,0.0890417731,561.95316642,0.0312775509,14.481062981,0.0043960563,0.0186514535,0.0692438879,0.1371000769,0.0102214078,0.009151399,1.0,-2.6347e-05,0.6471801926,0.0146723911,2.0,13.696451083,0.5289588115,0.0,0.0361990966,0.0143635897,0.0180191704,0.6965731605,0.8590913205,6.6728759e-09,8.7264946e-08,1.0006641006,1.0013286422,0.2307275327,0.0343631825,0.2745902479,0.4717133307,0.1133333333333332,0.1557093425605535,0.0950819672131146,0.1517241379310345,0.0879478827361563,0.1802120141342755,0.3253968253968253,0.403361344537815,0.3974895397489539,0.403361344537815,0.5251141552511416,0.1023102310231023,0.050314465408805,0.0636942675159235,0.1059602649006623,0.176056338028169,0.0986842105263157,0.2014388489208634,0.2796934865900382,0.3632653061224489,0.2509363295880149,0.1678321678321679,0.2189781021897809,0.2014388489208634,0.3413654618473896,0.2748091603053435,0.4844444444444444,0.5462962962962963,0.3974895397489539,0.6057692307692308,0.4910714285714286,0.4152542372881356,0.4521739130434783,0.2895752895752896,0.4910714285714286,0.5391705069124424,0.6699999999999999,0.7956989247311828,1.141025641025641,1.0242424242424244,0.8764044943820224,0.930635838150289,0.8453038674033149,0.8152173913043479,1.0120481927710845,1.3034482758620691,1.4028776978417268,1.3356643356643358
48637,1.8305451873,0.0058792813,-32.86514085,0.0,1.2143810316,8.5289806022,0.0321337093,-0.112271364,0.4314260583,0.0,-0.243542791,0.2952791692,11.0,-0.090274791,0.0178571429,-0.050926245,-0.177089414,0.1738814994,-0.216603405,-0.059586369,0.0032221139,0.5794871827,0.0,2.8999746128,1.7042396547,155.28450704,6.4838861444,0.0436213992,0.0,0.0,0.0,0.0,1.0,0.7521516089,4.0,-0.027787667,-0.304110788,0.8186676253,1.4332239087,-2.477642315,-0.366631608,-97.41080766,0.0759736259,9.9709592677,0.0014023951,0.0153959503,0.0256096015,-0.11239484,0.0113196002,-0.00477791,1.0,0.0064311086,2.0107526882,0.066428205,2.0,8.5291217623,0.2222845392,0.0,0.0382513665,0.0181159822,0.0141009216,1.2586442344,1.3129904824,2.971356e-06,2.0000001303,0.9987577816,0.9975171064,-0.482848744,0.056177833,0.636485589,0.6333005582,0.0,0.0,0.0344827586206897,-0.0769230769230768,-0.1549295774647887,0.0,0.0344827586206897,-0.1304347826086956,-0.1549295774647887,-0.1999999999999999,-0.2105263157894736,-0.2105263157894736,-0.3548387096774194,-0.2857142857142857,-0.2592592592592593,-0.0909090909090909,-0.2592592592592593,-0.1549295774647887,-0.25,-0.1176470588235294,0.0344827586206897,-0.0163934426229508,-0.0476190476190476,0.0526315789473683,0.1999999999999999,0.25,0.0714285714285714,-0.0163934426229508,-0.032258064516129,-0.0625,0.0714285714285714,0.0909090909090908,0.3333333333333332,0.6666666666666667,0.6216216216216217,0.5384615384615385,0.935483870967742,0.875,1.0,0.935483870967742,1.1428571428571428,1.0689655172413794,1.1428571428571428,1.0,0.875,0.935483870967742,0.935483870967742,1.2222222222222223
30816,0.201377088,-0.055687726,0.5272913899,0.0,3.6362423373,0.6931762396,0.0743921473,0.2423094089,0.1507769708,-0.026988297,0.2779547345,-0.129451305,11.0,-0.003553709,0.0090909091,-0.170912376,-0.053651517,0.0434782609,-0.151532836,0.1750720169,-0.216782532,0.5056395595,0.0,0.889577066,0.8461334277,3.3249607535,3.0277105784,0.0220151558,0.0,0.0,1.0,1.0,0.0,0.6161754626,0.0,-2.156695329,0.0550248115,-635.8002399,1.0585054986,-0.547453124,1.4276656793,-131.4558473,0.0796054875,9.4103790496,-0.017998134,-0.010129919,-0.151593625,-0.026862027,0.054090244,-1.0042445,0.0,-0.042999383,-0.404715887,0.0846296288,4.0,8.2722832108,0.5450011598,0.0,0.1428571492,0.0826153768,0.0545011845,1.3649259277,1.7394687803,2.20692e-05,9.399529e-08,0.3426920589,0.1174378472,1.0235659547,0.0631172082,-0.231203008,-0.247825499,0.0,0.0263157894736842,-0.1136363636363636,-0.2199999999999999,-0.3035714285714286,-0.390625,-0.4657534246575342,-0.472972972972973,-0.5,-0.417910447761194,-0.4583333333333333,-0.4507042253521126,-0.4428571428571428,-0.4428571428571428,-0.4657534246575342,-0.4507042253521126,-0.5185185185185186,-0.524390243902439,-0.5185185185185186,-0.4428571428571428,-0.4507042253521126,-0.4935064935064935,-0.4507042253521126,-0.409090909090909,-0.5357142857142857,-0.3809523809523809,-0.409090909090909,-0.360655737704918,-0.4264705882352941,-0.360655737704918,-0.1875,-0.1333333333333333,-0.0930232558139535,-0.1702127659574468,-0.2040816326530612,-0.2352941176470588,-0.3809523809523809,-0.2199999999999999,-0.2777777777777778,-0.2352941176470588,-0.3035714285714286,-0.4868421052631578,-0.4657534246575342,-0.4868421052631578,-0.5411764705882354,-0.6020408163265306,-0.6138613861386139,-0.6454545454545455
36150,0.7503128483,0.0869537226,2.3248373102,0.0431267931,0.2008667206,1.3360534035,0.1403266276,-0.013660792,0.4457573937,-0.022271268,-0.142739387,0.0021969798,11.0,0.0054699677,-0.119047619,0.1192233795,-0.110041441,0.1610644258,0.0432582124,0.0229905201,0.0277679792,0.5474855028,0.0,4.5120564274,2.2810979277,36.013015184,4.6445656735,0.5357274946,0.0,0.0,0.0,0.0,0.0,0.5824992284,5.0,0.3615073646,-0.16545081,-0.083211271,68.895758097,0.4665742113,0.181427876,-22.57319639,0.0279510998,11.806984039,8.5986e-05,0.0245864884,0.0311685526,-0.013365753,0.0345046463,-0.027406787,0.0,0.004040404,1.3055763941,0.0185185187,5.0,10.168281555,0.1877924651,0.0,0.0727272704,0.0281754646,0.0301407241,0.7412737222,0.7511481774,2.2220647e-07,8.9289635e-08,1.1558916435,1.3360854914,-0.007044857,0.0362397915,-0.151930612,0.2179932366,0.053191489361702,0.076086956521739,-0.0294117647058823,-0.0388349514563106,0.0879120879120878,0.03125,-0.01,-0.0480769230769231,-0.1238938053097344,-0.0747663551401869,-0.0198019801980198,0.0102040816326529,0.0206185567010308,-0.0480769230769231,-0.0294117647058823,0.1379310344827586,0.053191489361702,0.076086956521739,-0.0480769230769231,-0.0571428571428571,-0.0571428571428571,-0.1538461538461538,-0.1391304347826086,-0.1818181818181817,-0.0999999999999999,-0.1610169491525424,-0.1391304347826086,-0.2265625,-0.25,-0.2079999999999999,-0.131578947368421,-0.0571428571428571,-0.131578947368421,0.0102040816326529,-0.0294117647058823,0.0102040816326529,0.1379310344827586,0.2531645569620253,0.2375,0.4142857142857143,0.4142857142857143,0.1647058823529412,0.125,0.076086956521739,0.0102040816326529,-0.0571428571428571,-0.0747663551401869,-0.0571428571428571
50649,0.8667182263,0.110558686,-0.891395593,0.0142893971,0.5229624719,3.161124001,0.1468586016,0.0874351585,0.6055907781,0.0,0.030478955,0.0129635768,11.0,0.0007731176,0.1428571429,0.0767474535,0.0219663393,0.1538326301,-0.092406498,0.0745821326,0.1249521989,0.6945047967,0.0,2.5204541006,2.0837737326,9.0067156348,7.5306194069,0.3396711937,0.0,0.0,1.0,0.0,0.0,0.9921606119,4.0,-0.086162159,0.105188782,0.0837780604,1.1958583539,0.8595310628,0.1835970502,-140.0102804,0.1312189809,9.8727705799,-0.007723343,0.0316568377,0.0508126451,0.0850734725,0.2525573753,0.0432875421,1.0,0.0069973852,1.1342925659,-0.008613901,5.0,7.9810497597,0.2242846094,0.0,0.0982142836,0.0247353993,0.014731263,0.8933219204,0.7295805381,7.5728815e-07,5.0000001557,0.9331422533,0.870754465,-1.874897752,0.0605825308,-0.100000015,0.4252874543,0.0909090909090908,0.0769230769230768,0.0769230769230768,0.024390243902439,0.1666666666666667,0.2352941176470588,0.1666666666666667,0.0,-0.0454545454545454,0.024390243902439,0.2352941176470588,0.2923076923076924,0.1830985915492957,0.1830985915492957,0.1666666666666667,0.3333333333333332,0.3125,0.3770491803278688,0.1200000000000001,0.1351351351351351,0.05,0.05,-0.125,0.3125,0.3548387096774192,0.3125,0.2352941176470588,0.1830985915492957,0.3548387096774192,0.3548387096774192,0.7872340425531914,0.9534883720930232,0.5849056603773586,0.826086956521739,0.8666666666666667,0.9534883720930232,1.4,1.3333333333333337,2.111111111111111,2.0,1.896551724137931,1.7096774193548383,1.625,2.111111111111111,1.896551724137931,2.36,2.5,2.8181818181818183
47829,0.6779081288,-0.04212805,-0.276506693,0.0158581329,0.7232823468,1.5461859892,-0.119961636,-0.063349211,0.4010869897,-0.020318021,0.0048103422,-0.088319821,11.0,-0.007323351,0.1111111111,0.0094901684,0.0047357084,0.1731840463,0.0910693338,0.0290449147,-0.100674673,0.6598277658,0.0,3.7188601787,2.9232552524,3.6516554035,5.2463590748,0.0452220278,0.0,0.0,1.0,1.0,1.0,0.7865926599,2.0,-0.054889387,-0.808177511,0.1738726085,-3.069510358,0.5664254991,-0.65234467,-175.2426675,0.1116624424,11.650698474,0.0022132813,-0.011059044,-0.024066684,0.0283364439,0.2441642181,-0.011690662,0.0,-0.000436425,-0.749809555,0.0551296514,2.0,10.590242471,0.4887101763,0.0,0.0402684547,0.0194747636,0.0256209387,0.7562360573,1.5203902114,7.3628277e-08,5.0890946e-08,1.464573004,2.144974084,0.1672787275,0.056296938,-0.601217897,0.0034403437,0.0175438596491228,0.2340425531914893,0.1599999999999999,0.2747252747252746,0.3809523809523809,0.3333333333333332,0.3647058823529412,0.2608695652173913,0.2083333333333332,0.2083333333333332,0.2473118279569892,0.2340425531914893,0.2747252747252746,-0.0085470085470085,0.0,0.1262135922330096,0.0175438596491228,0.2210526315789474,-0.09375,-0.1999999999999999,-0.1773049645390071,-0.2418300653594771,-0.056910569105691,-0.1532846715328467,-0.2704402515723271,-0.4313725490196078,-0.4051282051282051,-0.4889867841409692,-0.5433070866141732,-0.6133333333333333,-0.5842293906810037,-0.541501976284585,-0.3894736842105263,-0.2564102564102564,-0.1007751937984495,0.0943396226415094,0.5890410958904109,1.0350877192982455,0.8125,1.3199999999999998,1.2745098039215683,0.901639344262295,0.901639344262295,0.9333333333333332,0.8412698412698412,0.8709677419354838,0.6571428571428573,0.901639344262295
55589,0.6796436709,0.0980154741,-2.233898835,0.0,1.465098421,3.9947722829,0.1135920796,1.0470011796,0.6038472008,0.1019878997,2.1265976872,0.2275936422,11.0,0.2564545427,0.2361111111,0.8630841536,-0.234750412,0.0720187446,0.2413230841,1.0421921786,0.1735062377,0.5967816489,0.0,1.2193647356,0.6060277928,11.767012041,16.362928349,0.1588003933,0.0,0.0,1.0,0.0,0.0,0.9543663821,1.0,-0.000318626,0.1680526626,-0.309490326,0.1324540199,-0.029081886,0.2927565542,-337.2624251,0.0601175357,9.8571097887,0.0047918268,0.0173199635,0.0433097789,0.1059414328,0.0613654618,0.074896595,1.0,0.0080917077,2.0724907063,0.0001194458,1.0,9.3676859427,0.5432681501,0.0,0.0285714287,0.0144662513,0.0206851039,1.1445363773,3.7895487953,5.8514724e-07,3.0559677e-08,-0.135845282,0.0184539408,0.738941274,0.0670383446,-0.045489741,0.4806529994,0.0,0.1076923076923077,0.0746268656716417,0.263157894736842,0.1428571428571428,0.0909090909090908,0.125,0.1076923076923077,0.0909090909090908,0.0909090909090908,0.1428571428571428,0.0909090909090908,-0.0526315789473684,0.0140845070422535,-0.1219512195121951,-0.0270270270270269,0.0,0.1428571428571428,-0.0270270270270269,-0.1627906976744185,-0.1627906976744185,0.1428571428571428,0.0434782608695651,0.3090909090909091,-0.1627906976744185,-0.217391304347826,-0.04,0.411764705882353,0.4399999999999999,0.4399999999999999,0.8,0.8461538461538463,1.057142857142857,1.4,1.4,1.25,1.25,1.057142857142857,1.1818181818181817,2.0,1.4,1.5714285714285716,1.057142857142857,1.057142857142857,1.3225806451612905,0.945945945945946,0.6744186046511629,0.6363636363636365
21872,0.4107802057,-0.457300105,-10.84194962,0.0376942004,1.3751613222,2.4476095715,0.1421747367,0.1468296829,0.3389051758,-0.00544902,1.131627489,-0.60754294,11.0,-0.022337395,-0.057471264,-0.033426767,0.0285366508,0.1459073272,-0.006848263,0.0148713088,-0.54966173,0.4847582146,0.0,2.2000153496,1.4743229372,50.439047394,4.8446068366,-0.372205945,0.0,0.0,0.0,0.0,0.0,0.5450497161,2.0,-0.214806912,-0.194863512,-249.8471173,0.8110473268,0.8438960784,-0.455161665,-705.3486908,0.097938351,12.925034675,-0.05353902,-0.228745711,-0.556740618,-0.009668602,0.0271712087,-0.020720882,0.0,0.2781014101,-0.562322499,0.0347647783,2.0,12.436753718,0.4519111619,0.0,0.0304054059,0.0148583249,0.0193834619,0.8395608148,1.2133758532,3.083951e-08,4.5909997e-08,0.8306582574,0.6899931406,-0.089941459,0.0380572174,-0.005856248,0.3412935677,0.1275510204081633,0.1510416666666667,0.1755319148936169,0.2556818181818181,0.2076502732240437,0.1161616161616161,0.2415730337078652,0.2277777777777778,0.0940594059405941,0.0184331797235022,0.1755319148936169,0.2142857142857142,0.1631578947368421,0.1693121693121693,0.1049999999999999,0.2076502732240437,0.201086956521739,0.2415730337078652,0.2848837209302326,0.1275510204081633,0.2485875706214688,0.0625,0.0676328502415459,0.1049999999999999,0.1755319148936169,0.2848837209302326,0.4166666666666667,0.2277777777777778,0.2142857142857142,0.2415730337078652,0.3726708074534162,0.3076923076923077,0.4350649350649351,0.7131782945736433,0.9051724137931034,0.9051724137931034,1.1047619047619048,1.3020833333333337,1.6951219512195124,1.6,1.6951219512195124,1.3020833333333337,1.0462962962962965,1.125,1.2551020408163267,1.145631067961165,0.9732142857142858,1.0275229357798166
31536,0.5616495053,0.0884054052,3.4087333486,0.0330684254,0.5511888872,1.4954070016,0.1403499632,0.215169348,0.5393882303,1.0075130033,0.3440402751,0.0211402965,11.0,0.0874216156,0.0326086957,0.1196262252,0.0174735361,0.1204911909,-0.070530288,0.1993543607,0.1106591785,0.4865474492,0.0,2.3232543007,0.8002765464,44.292030317,8.4568327578,0.2509327041,0.0,0.0,1.0,0.0,1.0,0.9340514845,2.0,0.0099314069,-0.104783552,-249.696248,0.735446244,0.3348142251,0.1735215717,-451.6980658,0.097938351,13.597827695,-0.00361008,0.0143786637,0.0284895761,0.0661852574,0.0127882999,-0.022776716,0.0,-0.008224299,-0.609940869,-0.043640199,4.0,13.197327983,0.8835495142,0.0,0.0454545468,0.0250794648,0.0380880546,0.6673097775,2.1193914552,9.0334884e-09,2.5947591e-08,1.4358319875,2.0616134964,0.1299799239,0.0342955518,0.2343255165,0.3412935677,0.1145833333333332,0.1630434782608696,0.0808080808080808,-0.5,-0.4904761904761905,-0.4540816326530612,-0.4676616915422885,-0.5023255813953489,-0.4952830188679245,-0.5327510917030568,-0.4676616915422885,-0.4928909952606635,-0.4427083333333333,-0.4595959595959595,-0.4830917874396135,-0.3954802259887006,-0.3954802259887006,-0.412087912087912,-0.4830917874396135,-0.4278074866310161,-0.3815028901734104,-0.4338624338624338,-0.4368421052631579,-0.4368421052631579,-0.4088397790055248,-0.4055555555555555,-0.3227848101265823,-0.3270440251572327,-0.33125,-0.2620689655172413,-0.2246376811594203,-0.2074074074074073,-0.2014925373134328,-0.2411347517730496,-0.3141025641025641,-0.3051948051948052,-0.213235294117647,-0.1229508196721311,-0.1157024793388429,-0.0092592592592593,0.07,0.0490196078431373,-0.0614035087719297,-0.0272727272727272,0.1758241758241758,0.1263157894736841,0.0490196078431373,0.1145833333333332
62172,1.1989782248,-0.023722334,-20.31891026,0.0,1.4146228185,4.9286722281,0.0753114699,-0.05619775,0.3764062339,0.4877089479,-0.212615336,-0.305389329,9.0,0.009769825,0.0,0.0408317238,-0.02636719,0.142922444,0.1758688589,-0.061771081,0.2327358213,0.5184047242,0.0,1.4026331904,0.9667789345,88.433333333,6.1302879488,0.0687107828,0.0,0.0,1.0,0.0,1.0,0.9736996768,3.0,-0.056464793,-0.132509271,0.6748997176,-0.540976913,0.3111993349,3.0235502935,-228.0472448,0.0422630468,9.4006300984,-0.002904866,0.0119220002,0.0284562212,0.0404338867,0.0192848904,-0.016871037,3.0,0.0053911849,0.3639387891,0.0,0.0,9.2886315466,0.6503527337,0.0,0.0333333351,0.0172022175,0.0121691118,1.0449546448,1.8456382186,1.7021614e-06,1.0000000791,0.7766657754,0.6032097268,0.6046922348,0.0521910289,-0.314814801,0.1822452149,0.0,0.0,0.1590909090909091,0.3421052631578947,0.4166666666666667,0.3783783783783783,0.3421052631578947,0.9615384615384616,0.7586206896551724,0.6451612903225807,0.7,0.7,0.4166666666666667,0.3076923076923077,0.2439024390243902,0.186046511627907,0.2142857142857142,0.2749999999999999,0.186046511627907,0.2142857142857142,0.108695652173913,0.186046511627907,0.3076923076923077,0.186046511627907,0.4166666666666667,0.3076923076923077,0.2749999999999999,0.2749999999999999,0.0625,0.0851063829787233,0.3421052631578947,0.3421052631578947,0.4571428571428571,0.3421052631578947,0.5,0.8888888888888888,0.8214285714285714,1.4285714285714284,1.6842105263157894,1.125,1.6842105263157894,1.4285714285714284,1.125,1.3181818181818183,0.8888888888888888,0.8214285714285714,0.59375,0.5
47511,0.3471463061,0.0785797982,6.3688634784,0.0153120877,0.1862734241,0.9022115707,0.3098354283,0.112319471,0.6781277188,-0.03874228,0.0681883434,0.0339452712,11.0,0.0171341489,0.0169491525,0.1287766479,0.0222659417,0.1416412249,0.1869700309,0.0467896294,0.1375369135,0.6081180759,0.0,3.4248126851,2.31277226,10.914698163,7.4187594346,0.5774507762,0.0,0.0,0.0,0.0,0.0,1.0459641256,6.0,-0.136786435,-0.021209658,-0.360856428,-0.673686163,0.4486089622,0.1004000082,-176.8428258,0.0415193682,12.09425382,0.0074905737,0.0398522805,0.0597336936,0.0003039174,0.2225056689,-0.014895718,0.0,0.0004000001,0.8875502008,0.0218879473,4.0,11.566553906,0.4746318313,0.0,0.0476190485,0.021553165,0.0222238835,0.73579475,1.3556505786,6.1509642e-08,5.5661765e-08,1.4007695371,1.9621552961,-0.022845129,0.0400429789,-0.01594498,0.3276044599,0.096774193548387,0.2977099236641221,0.1643835616438356,0.1409395973154361,-0.4637223974763407,-0.4333333333333333,-0.3726937269372693,-0.3884892086330935,-0.3928571428571429,-0.3680297397769516,-0.2672413793103448,-0.1145833333333333,-0.1099476439790575,-0.0860215053763441,-0.0860215053763441,0.1643835616438356,0.0119047619047618,0.0365853658536585,-0.0229885057471264,0.1038961038961039,0.1333333333333333,-0.0659340659340659,-0.03954802259887,-0.1666666666666666,-0.1625615763546798,-0.1005291005291005,-0.0285714285714285,-0.0957446808510638,-0.5211267605633803,-0.4444444444444444,-0.3971631205673759,-0.3461538461538461,-0.2576419213973799,-0.1981132075471697,-0.1943127962085308,-0.2735042735042735,-0.1943127962085308,-0.081081081081081,-0.0502793296089385,0.0897435897435896,0.0625,0.1111111111111111,0.0897435897435896,0.1888111888111887,0.1805555555555555,0.0897435897435896,0.0365853658536585,0.0119047619047618
