firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,tb,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
54594,0.7721231131,0.0801502404,-5.157850781,0.0255621922,0.6010163547,1.9345799292,0.1096476064,0.1324583904,0.3912248229,0.004827701,0.21154908,11.0,0.0462558905,0.0769784173,0.2316805616,0.0116868115,0.0158099114,0.1311437359,0.0298073335,0.0801439939,0.0776962447,0.519268936,0.0,2.2514888474,-0.106884604,1.1849686848,-0.143219226,43.745454545,5.0982885086,0.218921901,0.0,0.0,1.0,0.0,0.0,0.636282913,4.0,-0.639038468,-0.022242688,-0.145235729,-0.125490207,0.4331077948,35.169610054,0.4894653679,12.189769849,0.0063325052,0.0173634555,0.0318930606,0.0734253166,0.0262650533,-0.004939976,2.0,0.0005840492,0.6887479712,0.1171738366,5.0,12.019200752,0.7924680368,0.0,0.0538922139,0.0325372046,0.0331127354,0.7222130303,2.8912116328,3.9991082e-08,2.0672028e-08,1.3139414871,1.7264422315,-0.179485936,0.0376940029,-0.754516988,0.2284382432,-0.2274881516587678,-0.2125603864734299,-0.1510416666666666,-0.0944444444444444,-0.0297619047619047,-0.0994475138121546,-0.0685714285714286,0.0723684210526316,0.0866666666666666,0.2164179104477612,0.0866666666666666,-0.0297619047619047,-0.0523255813953488,0.1013513513513513,0.0516129032258063,-0.0738636363636363,-0.1092896174863388,-0.0994475138121546,-0.0180722891566265,0.0,0.0448717948717949,0.0382165605095541,0.01875,0.0794701986754966,0.1398601398601398,0.181159420289855,0.4553571428571428,0.4424778761061947,0.3583333333333334,0.3813559322033899,0.3697478991596639,0.3360655737704918,0.3813559322033899,0.6979166666666667,0.9176470588235296,1.2027027027027026,1.2027027027027026,1.1733333333333331,1.36231884057971,1.546875,1.8596491228070176,2.0754716981132075,2.196078431372549,1.963636363636364,1.9107142857142856,1.9107142857142856,1.9107142857142856,1.5873015873015874,1.8103448275862069
50091,1.1413407009,0.1073570042,-29.16505769,0.0326065572,1.4754039467,2.6115611287,-0.013826183,0.1411513684,0.3325636655,0.0075821398,0.195972931,11.0,0.0132717308,-0.1,0.1772633154,-0.028763617,-0.009454872,0.1039036472,0.0148561302,0.0853249578,0.0773149681,0.4439146544,0.0,1.9981346919,0.1155202371,1.2630780367,0.1513282126,71.889569108,4.0535714286,0.1391295562,0.0,0.0,1.0,0.0,0.0,0.6504759521,4.0,0.0351138963,-0.267832527,-0.009997111,0.6138042075,-0.387925157,-107.258458,0.063541233,11.79987258,-0.004715974,0.0009610356,0.002203353,-0.002037309,0.0098611923,-0.020038306,0.0,-0.003042506,0.5782828283,-0.12646739,4.0,10.154999878,0.2491540639,0.0,0.0594059415,0.0239450871,0.0206927562,1.3762386498,1.6723532018,2.112062e-07,7.2548135e-08,0.7243195067,0.5246387477,-0.144098485,0.0319237525,-0.272324272,0.3115754437,0.1825396825396825,0.1640625,0.1432225063938619,0.2771428571428571,0.3147058823529411,0.4326923076923077,0.4655737704918032,0.6079136690647482,0.6079136690647482,0.7325581395348837,0.74609375,0.7325581395348837,0.8024193548387097,0.9605263157894736,1.0694444444444446,1.05045871559633,1.0226244343891402,0.9102564102564104,1.0135135135135136,1.0044843049327352,0.9434782608695652,0.8940677966101696,0.9267241379310344,0.8395061728395061,0.6617100371747211,0.5907473309608542,0.8024193548387097,0.8860759493670887,0.5964285714285715,0.6804511278195489,0.6931818181818181,0.8319672131147542,0.8940677966101696,0.725868725868726,1.05045871559633,0.9955357142857142,1.0318181818181815,1.180487804878049,1.1594202898550725,1.304123711340206,1.5254237288135593,1.377659574468085,1.8471337579617837,1.6766467065868262,1.280612244897959,1.235,1.3403141361256543,1.1911764705882355,1.2462311557788943
44601,0.4401098963,0.0675458927,86.055811808,0.0172276247,0.4202412343,1.3053596121,0.1470501807,0.1579827785,0.6271274882,0.0049622766,0.1534049876,11.0,0.0192150061,0.065648507,0.0215197679,-0.122989115,0.011938566,0.0775172373,-0.015253366,0.1489161701,0.1623879494,0.5430005726,0.0,1.7504596005,-0.005016203,0.9727587381,0.0221117269,430.19787823,5.9822904974,0.2472283319,0.0,0.0,1.0,0.0,0.0,1.1828925238,3.0,-0.659770478,0.0248799122,-0.364483086,-0.411701122,0.2247830295,-10.12795158,0.0432569654,13.500651514,-0.000343821,0.0192984368,0.0377255887,0.0311760962,0.0191348537,-0.033082356,0.0,0.0,0.375464684,0.0448327679,6.0,12.645710893,0.4709337349,0.0,0.0352564119,0.0212937014,0.0211172324,0.7760223978,1.9067003609,1.0644127e-08,4.355941e-08,1.3311285502,1.7719032171,0.1188703455,0.0311517968,-0.722158376,0.6271952104,0.1660899653979239,0.1423728813559321,0.1701388888888888,0.2210144927536232,0.3925619834710743,0.2574626865671641,0.1908127208480565,0.3480000000000001,0.3267716535433072,0.2254545454545453,0.2435424354243542,0.1501706484641638,0.1270903010033444,0.31640625,0.3925619834710743,0.4219409282700421,0.3868312757201646,0.4041666666666665,0.6047619047619048,0.6519607843137254,0.7371134020618557,0.5971563981042654,0.5529953917050692,0.6439024390243901,0.693467336683417,0.5458715596330275,-0.2235023041474654,-0.1424936386768448,-0.1061007957559682,-0.0891891891891891,-0.1084656084656084,-0.0638888888888888,-0.0288184438040345,0.0369230769230768,0.1049180327868852,0.1701388888888888,0.1158940397350993,0.1620689655172413,0.1385135135135136,0.3215686274509803,0.4845814977973568,0.4401709401709401,0.6439024390243901,0.7193877551020409,0.7461139896373057,0.6439024390243901,0.8118279569892473,0.8315217391304348,0.783068783068783
42438,0.4105975242,0.0598828265,-2.449419893,0.0101237232,1.2068641265,6.2658512639,0.0900727917,0.6571260589,0.5805146972,0.0028685259,0.9547591657,11.0,0.1780886345,0.4545454545,0.429438366,-0.140913134,-0.107821579,0.1563359131,-0.14451041,0.3075659586,0.1447892377,0.5572036122,0.0,1.6655118712,0.0739038521,0.7290137507,0.1323041967,64.169855577,13.299364762,0.0847432761,0.0,0.0,0.0,1.0,0.0,1.5254887892,2.0,-0.175344304,0.3888796498,-0.233398705,0.3755438033,0.8927949711,147.54419956,0.0746244585,12.326197382,0.0004814636,0.0086714547,0.0388798243,0.334871199,0.0136135602,-0.002843241,2.0,-0.000132395,0.586326402,-0.018195282,3.0,12.150982679,0.8855161787,0.0,0.01459854,0.0199743032,0.028306394,0.8816800579,3.7285742558,2.3908292e-08,1.9461437e-08,1.4683249054,2.1559780278,0.0326203617,0.037198011,-0.731307468,0.2350496305,0.0881226053639847,0.109375,0.1983122362869198,0.2401746724890829,0.3209302325581395,0.1497975708502024,0.1497975708502024,0.2188841201716738,0.2401746724890829,0.3087557603686637,0.5106382978723405,0.3719806763285025,0.3396226415094339,0.5777777777777777,0.5026455026455026,0.5106382978723405,0.5604395604395604,0.5268817204301075,0.680473372781065,0.595505617977528,0.7749999999999999,0.5106382978723405,0.4639175257731958,0.5604395604395604,0.4947368421052631,0.4791666666666667,0.3148148148148149,0.2136752136752135,0.2850678733031675,0.2136752136752135,0.1050583657587549,0.1451612903225807,-0.0688524590163934,0.0289855072463767,0.1359999999999999,0.0,0.0441176470588235,0.079847908745247,0.0757575757575756,0.2622222222222221,0.2401746724890829,0.3719806763285025,0.4791666666666667,0.5434782608695652,0.7212121212121212,0.8089171974522293,0.8562091503267975,0.3853658536585365,0.3027522935779816
55044,0.7849048401,0.0823292266,-2.54597645,0.0359566527,0.3372785688,1.6665943735,0.1393251607,0.036981173,0.4688079865,-0.002286088,-0.039397993,11.0,0.0264013041,0.0470409712,-0.049677588,0.0126391942,0.0835637247,0.0797356512,-0.066321246,0.0511312463,0.0736647659,0.5788203593,0.0,3.1687820356,0.0678816914,1.5045561793,0.0148657247,42.955205811,4.5742095594,0.2770632186,0.0,0.0,1.0,0.0,1.0,0.676026022,5.0,-0.113056893,-0.046474195,0.3701464712,-0.334296493,0.6950173366,-141.0195717,0.0294676945,11.181535293,-0.000335833,0.0130071262,0.0185963705,0.0717701523,0.0246493216,-0.003916127,0.0,0.0028548719,-0.236007463,-0.004166667,3.0,8.9110073568,0.0887474883,0.0,0.0155440411,0.0087997738,0.0064493907,0.5971025649,0.1365971437,5.8826777e-07,5.0000006429,0.5217822468,0.2722567131,0.3940008093,0.0234764403,-0.591928163,0.1791089696,-0.0041666666666666,-0.0082987551867219,0.0717488789237668,0.1168224299065421,0.298913043478261,0.3657142857142856,0.3204419889502763,0.3579545454545454,0.3426966292134832,0.298913043478261,0.2918918918918918,0.2849462365591397,0.3277777777777777,0.3277777777777777,0.3351955307262571,0.3131868131868132,0.2918918918918918,0.2918918918918918,0.5222929936305734,0.4753086419753085,0.5419354838709678,0.4484848484848485,0.4397590361445782,0.484472049689441,0.3351955307262571,0.5031446540880504,0.2849462365591397,0.3815028901734103,0.3579545454545454,0.3735632183908046,0.3735632183908046,0.2849462365591397,0.3060109289617485,0.3502824858757063,0.3277777777777777,0.2780748663101604,0.5320512820512822,0.5620915032679739,0.4937499999999999,0.6713286713286712,0.8244274809160306,0.8384615384615384,0.8968253968253967,0.9274193548387096,0.8244274809160306,0.8244274809160306,0.8527131782945736,0.8818897637795275,0.7703703703703704
55108,0.7325326728,0.0178369527,-11.73850832,0.0277647656,2.7291392086,6.2252727234,0.0570836974,-0.062912375,0.2586436209,0.003884151,-0.094764886,12.0,-0.022704171,0.0456366657,0.3761878058,0.3311232058,-0.104002244,0.0999042479,1.5022312106,-0.044503299,0.0784750014,0.5294331324,0.0,1.3136568637,0.0364697377,0.8601154123,0.0698998438,58.633519441,6.0832941938,0.048893145,0.0,0.0,1.0,0.0,0.0,1.1524762751,4.0,0.3430127017,-0.000766525,-0.100991447,69.117110391,3.8215841079,40.417019608,0.0279510998,11.173192794,-0.007398915,0.0005573589,0.0029759193,0.4608555897,0.0306708053,-0.011177787,0.0,-0.005504763,0.1111111111,-0.0157136,1.0,7.6331276068,0.0398854571,0.0,0.0462962948,0.0165919674,0.016170838,1.1141901222,0.330222639,1.2324979e-06,3.000000439,1.0939883046,1.1968104106,-0.136269202,0.0437485466,-0.474438723,0.1920589475,0.0504201680672269,0.0245901639344261,0.0869565217391303,0.2376237623762376,0.3297872340425531,-0.0384615384615384,-0.0384615384615384,0.0330578512396693,-0.0079365079365079,-0.1007194244604317,-0.0671641791044775,-0.1258741258741258,-0.074074074074074,0.0504201680672269,0.0775862068965518,-0.0458015267175572,-0.0157480314960629,0.0593220338983051,0.2254901960784314,0.1061946902654866,0.25,0.1574074074074074,0.3736263736263736,0.3888888888888888,0.2626262626262625,0.0080645161290322,0.1574074074074074,0.1904761904761904,-0.0234375,-0.0808823529411765,-0.0601503759398496,-0.5833333333333333,-0.5551601423487544,-0.5300751879699248,-0.5318352059925093,-0.5192307692307692,-0.4292237442922374,-0.1987179487179486,-0.1883116883116883,-0.0157480314960629,0.1363636363636364,0.179245283018868,0.25,0.2886597938144331,0.1160714285714286,0.1904761904761904,0.3157894736842106,0.0593220338983051,-0.0234375
52003,0.57237786,0.0834403081,9.4914611006,0.0082156611,0.6835460243,2.1910594276,0.1285118902,0.3231031136,0.5046059854,0.0059400826,0.5014928344,11.0,0.0147794047,0.16,0.1919730518,0.0052531317,0.0111223127,0.1511444453,0.0971677088,0.1709544493,0.1587024978,0.3661921574,0.0,1.1952057737,0.0353140225,0.6562419452,0.0019468489,91.765338393,30.517669331,0.3117034679,0.0,0.0,1.0,0.0,0.0,0.8818062307,3.0,-0.206274595,-0.053371012,-0.03822452,4.0140846425,0.6572639854,-82.67052149,0.055552445,11.347062716,0.0014482655,0.0057144946,0.0119850762,-0.148479402,0.012919775,0.0345950852,1.0,-0.008663788,-0.347680268,-0.022118274,4.0,10.711970332,0.9670587233,0.0,0.048780486,0.0211402085,0.0308797027,1.1076007236,18.943231035,6.2473808e-08,1.0849824e-08,1.4533485446,2.1122219921,-0.217452826,0.0490866359,-0.308344917,0.1401094465,-0.0350877192982456,-0.0833333333333333,-0.1666666666666666,-0.0178571428571429,0.0377358490566037,-0.0350877192982456,-0.2028985507246377,-0.1911764705882352,-0.1911764705882352,-0.2857142857142857,-0.3292682926829268,-0.3529411764705882,-0.3529411764705882,-0.2142857142857143,-0.2567567567567568,-0.2763157894736842,-0.2567567567567568,-0.2857142857142857,-0.1666666666666666,-0.2253521126760563,-0.1538461538461538,-0.1911764705882352,-0.140625,-0.140625,-0.2028985507246377,-0.3209876543209876,-0.2253521126760563,-0.2253521126760563,-0.3125,-0.3292682926829268,-0.638157894736842,-0.4711538461538461,-0.4607843137254902,-0.3888888888888888,-0.3888888888888888,-0.3125,-0.4387755102040817,-0.367816091954023,-0.2948717948717948,-0.2763157894736842,0.0,0.1956521739130434,0.25,0.1702127659574468,0.25,0.1224489795918366,0.375,0.3414634146341464,0.25
41419,0.648630253,-0.035068468,-3.824188723,0.0,0.814734259,4.1565558918,-0.093690957,0.1022182786,0.5167141456,0.0053576438,0.2528507685,12.0,0.0800536712,-0.054054054,-0.053479907,-0.169837712,-0.106449634,0.146429366,0.1797994056,0.0897865782,-0.042399722,0.4544875984,0.0,1.3979417854,-0.045810407,0.6268014452,-0.179279375,45.357780785,17.834211226,0.0078378927,0.0,0.0,1.0,0.0,0.0,0.9886677773,0.0,0.0919481543,-0.170168495,1.7611941373,-0.562635887,0.726693397,-106.844244,0.1309762287,10.936171466,-0.034586466,-0.044297866,-0.085995172,-0.012611256,0.0626223424,-0.006942133,0.0,-0.015555556,0.484534173,-0.048074454,2.0,9.7267652904,0.2445433472,0.0,0.0416666679,0.0350367708,0.0847746417,0.6232801768,0.6628678168,4.8296093e-07,1.0324763e-07,2.7662200331,7.6519732716,0.0996661447,0.0688875616,-0.970588241,0.2829632831,0.1999999999999999,0.125,0.125,0.2857142857142858,0.0588235294117647,0.0588235294117647,0.0,-0.0999999999999999,-0.1428571428571429,-0.1818181818181817,-0.3333333333333333,-0.3333333333333333,-0.4193548387096774,-0.3076923076923077,-0.3571428571428571,-0.3571428571428571,-0.3076923076923077,-0.3076923076923077,-0.1818181818181817,-0.217391304347826,-0.25,-0.3571428571428571,-0.4545454545454546,-0.4705882352941176,-0.5135135135135135,-0.4857142857142857,-0.5263157894736843,-0.5135135135135135,-0.5813953488372092,-0.5813953488372092,-0.6086956521739131,-0.6470588235294117,-0.6538461538461539,-0.5384615384615384,-0.5609756097560976,-0.5384615384615384,-0.5813953488372092,-0.5714285714285714,-0.6170212765957447,-0.4705882352941176,-0.25,-0.4,-0.25,-0.217391304347826,-0.0999999999999999,-0.217391304347826,0.125,0.125,0.0588235294117647
47175,0.2673318747,0.0529465509,41.369828259,0.0027097209,0.3177706715,1.6962564016,0.1753712861,0.27466257,1.0749844544,0.0077340945,0.2932151314,12.0,0.1979605292,0.1996838778,0.3587653646,0.4468723448,-0.003362808,0.0604804541,-0.041427471,0.4853610488,0.2551334876,0.5258648375,0.0,1.7138048411,-0.215203269,0.2416036309,-0.747635656,137.68345043,73.373894956,0.2384772275,0.0,0.0,1.0,0.0,0.0,2.2912005419,2.0,0.0420814917,0.0246492603,-0.157559527,0.5873664683,0.4440427063,222.18614616,0.1188409209,13.192458308,0.0066728326,0.0380494398,0.1174993951,0.188047895,0.0210055096,0.0090485287,1.0,0.0001315789,0.4457022256,0.0694489852,5.0,13.071818487,1.107689965,0.0,0.0662983432,0.0343775359,0.0401842179,0.7079378278,5.2877236447,9.0609892e-09,1.3738264e-08,2.2570974059,5.0944886999,0.118258858,0.0541841021,-0.935239655,0.1855735361,0.3818181818181818,0.5276381909547738,0.5431472081218274,0.7175141242937852,0.8999999999999999,0.6432432432432433,0.6888888888888889,0.5833333333333333,0.5751295336787565,0.52,0.413953488372093,0.2827004219409283,0.3451327433628319,0.7777777777777777,0.6521739130434783,0.4829268292682926,0.52,0.4074074074074074,0.6888888888888889,1.0266666666666668,1.432,1.5982905982905984,1.5982905982905984,1.6666666666666663,1.8679245283018864,1.3384615384615386,1.5762711864406778,-0.1914893617021277,-0.0870870870870871,0.0340136054421769,0.0818505338078292,0.0482758620689656,0.4205607476635513,0.625668449197861,1.251851851851852,0.5124378109452736,0.6521739130434783,1.3384615384615386,1.4715447154471546,1.4126984126984126,2.1666666666666665,2.0707070707070705,2.415730337078652,2.619047619047619,3.4705882352941178,3.5373134328358207,4.428571428571429,4.241379310344827,4.152542372881356
15712,0.4347031443,0.0840657357,14.297121926,0.0197498496,0.3499813179,1.394128115,0.2082898914,0.1694326573,0.5254281119,1.0207830766,0.1521164462,12.0,0.0433152121,0.0353982301,0.0579849727,-0.139841212,0.0651388168,0.1174812514,0.0659870442,0.1552264387,0.1837568809,0.5764343,0.0,2.7813238593,0.1637128827,1.4117979135,0.1700635918,57.598063841,6.9167190328,0.3632823474,0.0,0.0,0.0,0.0,0.0,0.9292937654,3.0,-0.001328997,-0.286569701,-0.577174418,-0.8298154,0.0855232617,679.18744234,0.0759736259,13.508645666,-0.001172213,0.0255560462,0.0466144003,0.0117754346,0.0308461132,0.0052842669,0.0,0.0018834109,-0.158798283,0.0194917808,6.0,12.789988983,0.6810856269,0.0,0.0257352944,0.0176140872,0.0210252467,0.6994415668,3.8493782556,5.4791789e-09,1.8433585e-08,1.2334273451,1.5213430155,-0.071325182,0.0408603923,-0.820445265,0.6167100769,0.1284046692607003,0.1507936507936507,0.3302752293577982,0.4009661835748792,0.6022099447513811,0.6111111111111112,0.5675675675675675,0.6571428571428573,0.7365269461077844,0.7575757575757576,0.6201117318435754,-0.1569767441860464,-0.09375,-0.0584415584415584,0.0780669144981411,0.0820895522388058,0.0984848484848484,0.102661596958175,0.218487394957983,0.0357142857142858,0.1646586345381526,0.25,0.277533039647577,0.2608695652173913,0.0661764705882352,-0.0202702702702702,-0.1104294478527607,-0.0880503144654087,-0.1737891737891738,-0.0764331210191082,-0.0764331210191082,-0.1049382716049383,0.1284046692607003,0.4215686274509804,0.4215686274509804,0.5025906735751295,0.6666666666666667,0.7058823529411764,0.8238993710691824,0.9078947368421052,1.4369747899159662,1.4786324786324787,1.6605504587155964,1.7884615384615383,1.9896907216494848,1.843137254901961,1.9896907216494848,2.1868131868131866,2.118279569892473
