firms,rsup,nincr,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
20482.0,-0.217315378,0.0,0.2666858458,0.0361395725,0.1162324649298596,0.248878923766816,0.3719211822660098,0.4735449735449735,0.5734463276836159,1.1589147286821704,0.7738853503184713,0.3585365853658537,0.2601809954751131,0.2323008849557521,0.2545045045045044,0.2923433874709977,0.2863741339491916,0.3454106280193236,0.3959899749373434,0.2135076252723311,0.0257826887661141,0.0773694390715666,0.0549242424242424,-0.0279232111692844,0.0549242424242424,0.0469924812030075,-0.0159010600706713,-0.0913539967373572,-0.0478632478632479,-0.0511073253833049,-0.0053571428571428,-0.0413080895008606,-0.0732113144758735,-0.0701168614357262,-0.1228346456692913,-0.1391035548686244,-0.1045016077170417,-0.0701168614357262,-0.0193661971830986,-0.0017921146953404,-0.0313043478260869,0.0430711610486891,0.0794573643410851,0.1978494623655913,0.1604166666666666,0.0752895752895752,0.1007905138339921,0.1952789699570816,0.0732177263969171,0.0017985611510791,-0.0329861111111111,-0.06070826306914
10057.0,1.6202337345,1.0,3.1703377386,0.1022335254,0.0317460317460318,-0.0972222222222222,0.1016949152542372,-0.0441176470588234,-0.0714285714285714,-0.0972222222222222,-0.1095890410958904,-0.2528735632183908,-0.2613636363636363,-0.2613636363636363,-0.3434343434343434,-0.3925233644859813,-0.3981481481481481,-0.4196428571428571,-0.35,-0.375,-0.4491525423728814,-0.4196428571428571,-0.375,-0.4347826086956522,-0.3434343434343434,-0.375,-0.4196428571428571,-0.409090909090909,-0.4491525423728814,-0.5075757575757576,-0.5220588235294117,-0.5323741007194245,-0.4444444444444444,-0.4841269841269841,-0.5185185185185186,-0.5422535211267605,-0.48,-0.4961240310077519,-0.4444444444444444,-0.4396551724137931,-0.4758064516129032,-0.4961240310077519,-0.4298245614035088,-0.3085106382978723,-0.3809523809523809,-0.4298245614035088,-0.4491525423728814,-0.3867924528301887,-0.3867924528301887,-0.3867924528301887,-0.4628099173553719,-0.4672131147540983
28695.0,-4.856325633,0.0,-0.099099099,0.0090909079,0.1111111111111111,0.1111111111111111,0.4285714285714286,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.25,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,-0.1666666666666666,-0.1666666666666666,0.25,0.1111111111111111,-0.1666666666666666,-0.1666666666666666,-0.2307692307692307,-0.3333333333333333,0.0,-0.1666666666666666,-0.2307692307692307,-0.2857142857142857,-0.2857142857142857,-0.4444444444444444,-0.2307692307692307,-0.2307692307692307,-0.375,-0.3333333333333333,-0.2307692307692307,-0.3333333333333333,-0.3333333333333333,-0.4117647058823529,-0.4444444444444444,-0.5,-0.5238095238095238,-0.5,-0.3333333333333333,-0.375,-0.4117647058823529,-0.4444444444444444,-0.5238095238095238,-0.4736842105263158,-0.5,-0.5454545454545454,-0.6153846153846154,-0.5833333333333333
51510.0,-133.2048901,0.0,-0.93220339,-0.041666668,0.7333333333333334,0.7333333333333334,0.625,0.5294117647058822,0.5294117647058822,0.7333333333333334,0.368421052631579,0.1818181818181818,0.0833333333333332,0.0,0.1818181818181818,-0.0714285714285714,-0.0714285714285714,-0.1333333333333333,0.04,-0.2121212121212121,-0.4222222222222223,-0.3333333333333333,-0.3157894736842105,-0.4468085106382978,-0.2352941176470588,-0.2121212121212121,-0.2777777777777778,-0.6285714285714286,-0.6829268292682926,-0.7657657657657657,-0.8129496402877698,-0.7796610169491526,-0.8194444444444444,-0.8395061728395061,-0.832258064516129,-0.8547486033519553,-0.8755980861244019,-0.9261363636363636,-0.9230769230769232,-0.9255014326647564,-0.9192546583850932,-0.8888888888888888,-0.8631578947368421,-0.8514285714285714,-0.7903225806451613,-0.8156028368794326,-0.796875,-0.8452380952380952,-0.8289473684210527,-0.8364779874213837,-0.8839285714285714,-0.8874458874458875
17224.0,-8.540620783,0.0,-0.188846641,-0.041666668,0.3,0.2380952380952381,0.625,0.625,0.0833333333333332,0.0,-0.1333333333333333,-0.1875,-0.2121212121212121,-0.2121212121212121,-0.2571428571428571,-0.3157894736842105,-0.2777777777777778,-0.3809523809523809,-0.2121212121212121,-0.35,-0.5,-0.5185185185185186,-0.4583333333333333,-0.5272727272727273,-0.4222222222222223,-0.4583333333333333,-0.5272727272727273,-0.5185185185185186,-0.5666666666666667,-0.5873015873015873,-0.5666666666666667,-0.59375,-0.5873015873015873,-0.6,-0.6231884057971014,-0.6119402985074627,-0.6176470588235294,-0.6388888888888888,-0.6388888888888888,-0.6867469879518072,-0.7425742574257426,-0.7291666666666667,-0.7011494252873562,-0.6976744186046512,-0.6976744186046512,-0.7346938775510203,-0.7346938775510203,-0.731958762886598,-0.7475728155339806,-0.7851239669421488,-0.8,-0.8088235294117647
47650.0,-364.799948,0.0,-0.65,-0.067816094,0.25,0.875,1.5,1.3076923076923077,0.875,0.6666666666666667,0.1538461538461537,0.3636363636363635,0.1538461538461537,0.1538461538461537,-0.2105263157894736,-0.1666666666666666,-0.1176470588235294,-0.1176470588235294,-0.0625,-0.2105263157894736,-0.3478260869565217,-0.2857142857142857,-0.3181818181818182,-0.375,-0.375,-0.4642857142857143,-0.5,-0.4827586206896551,-0.5945945945945945,-0.6153846153846154,-0.6341463414634146,-0.6808510638297872,-0.625,-0.6666666666666667,-0.6511627906976745,-0.6808510638297872,-0.5945945945945945,-0.6153846153846154,-0.6511627906976745,-0.7115384615384616,-0.736842105263158,-0.75,-0.6666666666666667,-0.5588235294117647,-0.625,-0.6428571428571428,-0.6808510638297872,-0.6052631578947368,-0.7,-0.6938775510204082,-0.7457627118644068,-0.7580645161290323
28716.0,-8.234324349,0.0,0.2668250198,0.0041666701,-0.1111111111111111,0.3333333333333332,0.6000000000000001,1.0,0.7777777777777777,0.4545454545454546,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.0666666666666666,0.0,0.1428571428571428,0.0,0.0,0.4545454545454546,0.1428571428571428,-0.1999999999999999,0.0,0.0,-0.1999999999999999,0.0,-0.1111111111111111,-0.2727272727272727,-0.3333333333333333,-0.4285714285714286,-0.3333333333333333,-0.3333333333333333,-0.2727272727272727,-0.3333333333333333,-0.3846153846153846,-0.3846153846153846,-0.4666666666666667,-0.5,-0.5555555555555556,-0.6190476190476191,-0.5294117647058824,-0.5294117647058824,-0.4285714285714286,-0.4285714285714286,-0.2727272727272727,-0.4285714285714286,-0.4666666666666667,-0.5,-0.4666666666666667,-0.5,-0.5789473684210527,-0.5789473684210527,-0.6
28724.0,0.74126385,0.0,0.3930348259,0.0334424209,0.2647058823529411,0.7916666666666667,1.5294117647058822,0.6538461538461537,0.7916666666666667,1.0476190476190474,0.8695652173913044,0.5925925925925926,0.4333333333333333,0.5925925925925926,0.34375,0.34375,0.4333333333333333,0.2647058823529411,0.6538461538461537,0.3870967741935485,0.0749999999999999,0.0749999999999999,0.0238095238095237,0.0749999999999999,0.303030303030303,0.1944444444444444,0.131578947368421,0.0238095238095237,0.0749999999999999,-0.1224489795918367,-0.14,-0.1730769230769231,-0.2181818181818181,-0.2456140350877192,-0.3064516129032257,-0.4487179487179487,-0.4941176470588235,-0.4880952380952381,-0.5904761904761905,-0.6160714285714286,-0.6194690265486726,-0.6446280991735538,-0.5904761904761905,-0.5784313725490196,-0.5943396226415094,-0.6228070175438596,-0.5656565656565656,-0.5326086956521738,-0.6018518518518519,-0.4487179487179487,-0.5,-0.5
28740.0,3.6401384083,2.0,-0.643765903,-0.061172165,0.2727272727272727,0.0,0.75,0.5555555555555556,0.3999999999999999,0.5555555555555556,0.3999999999999999,0.3999999999999999,0.1666666666666667,0.1666666666666667,0.0,-0.2222222222222222,-0.125,0.2727272727272727,0.75,0.3999999999999999,0.0,-0.125,-0.1764705882352941,-0.2631578947368421,-0.2631578947368421,-0.1764705882352941,-0.4166666666666666,-0.3913043478260869,-0.4166666666666666,-0.5483870967741935,-0.4399999999999999,-0.5483870967741935,-0.5483870967741935,-0.6,-0.641025641025641,-0.65,-0.631578947368421,-0.6818181818181819,-0.6585365853658536,-0.6888888888888889,-0.6888888888888889,-0.7454545454545455,-0.6666666666666667,-0.6216216216216216,-0.6666666666666667,-0.7083333333333333,-0.7254901960784313,-0.72,-0.7586206896551724,-0.78125,-0.8133333333333334,-0.8313253012048193
46850.0,1.2241053113,1.0,-0.311622521,-0.039025504,0.0786516853932584,0.0,0.0052356020942407,-0.0253807106598984,0.0434782608695651,0.4883720930232558,0.3913043478260869,0.1497005988023951,0.0158730158730158,0.0105263157894737,-0.5636363636363637,-0.6144578313253012,-0.632183908045977,-0.6431226765799256,-0.6789297658862876,-0.6649214659685864,-0.6712328767123288,-0.6923076923076923,-0.6821192052980132,-0.6712328767123288,-0.6342857142857143,-0.6081632653061224,-0.598326359832636,-0.6293436293436294,-0.6264591439688716,-0.6457564575645757,-0.6717948717948719,-0.6872964169381108,-0.6528028933092225,-0.6121212121212121,-0.6175298804780877,-0.576158940397351,-0.5862068965517242,-0.6271844660194175,-0.6470588235294117,-0.6057494866529773,-0.5974842767295597,-0.6065573770491803,-0.6129032258064516,-0.598326359832636,-0.5949367088607596,-0.62426614481409,-0.6390977443609023,-0.6129032258064516,-0.5949367088607596,-0.5616438356164384,-0.588865096359743,-0.5826086956521739
50569.0,0.7079969313,1.0,-0.583333333,0.1374302842,0.0,0.1071428571428572,0.2916666666666667,0.1481481481481481,0.0333333333333334,0.1071428571428572,0.1481481481481481,-0.088235294117647,-0.1621621621621621,-0.03125,-0.2790697674418605,-0.2954545454545454,-0.2619047619047618,-0.2790697674418605,-0.03125,-0.1142857142857143,-0.3260869565217391,-0.4150943396226415,-0.2439024390243902,-0.3673469387755101,-0.2619047619047618,-0.3260869565217391,-0.4150943396226415,-0.4655172413793104,-0.5441176470588236,-0.6125,-0.6309523809523809,-0.6309523809523809,-0.617283950617284,-0.693069306930693,-0.712962962962963,-0.7075471698113207,-0.7578125,-0.7737226277372262,-0.7651515151515151,-0.712962962962963,-0.7633587786259541,-0.6990291262135923,-0.6736842105263158,-0.6309523809523809,-0.6736842105263158,-0.6770833333333333,-0.6477272727272727,-0.6025641025641026,-0.5974025974025974,-0.6593406593406593,-0.6836734693877551,-0.6593406593406593
44820.0,0.607013543,1.0,2.7606837607,0.0690359473,0.0555555555555555,0.0,0.7272727272727273,0.3571428571428572,0.4615384615384614,0.3571428571428572,0.1875,0.1875,0.1875,0.1176470588235294,-0.05,0.1176470588235294,0.1875,0.1875,0.3571428571428572,0.3571428571428572,-0.1739130434782608,-0.05,-0.1363636363636363,-0.2083333333333333,-0.05,0.0555555555555555,-0.2083333333333333,-0.1739130434782608,-0.2692307692307693,-0.24,-0.1739130434782608,-0.24,-0.2692307692307693,-0.3214285714285714,-0.3448275862068966,-0.3870967741935484,-0.3870967741935484,-0.3870967741935484,-0.3870967741935484,-0.5365853658536586,-0.4571428571428572,-0.4571428571428572,-0.24,-0.24,-0.2083333333333333,-0.3870967741935484,-0.3870967741935484,-0.4411764705882353,-0.5128205128205128,-0.4571428571428572,-0.525,-0.525
28222.0,0.1651629483,2.0,0.0118757117,-0.025652202,0.11864406779661,0.2027334851936217,0.375,0.5529411764705883,0.3894736842105264,0.6551724137931034,0.5260115606936415,0.411764705882353,0.2601431980906921,0.2423529411764706,0.3167082294264338,0.2279069767441861,0.272289156626506,0.3894736842105264,0.6499999999999999,0.5042735042735043,0.2815533980582525,0.3538461538461539,0.4789915966386555,0.4915254237288136,0.639751552795031,0.7254901960784315,-0.0958904109589041,-0.0958904109589041,-0.0704225352112676,-0.1081081081081081,-0.0382513661202186,-0.0130841121495327,0.0212765957446807,-0.0347349177330895,-0.0638297872340425,-0.0434782608695651,-0.0989761092150171,-0.0671378091872791,0.0819672131147541,0.0434782608695651,0.0173410404624276,0.0797546012269938,0.2452830188679244,0.3608247422680413,0.2972972972972973,0.2452830188679244,0.1707317073170731,0.2878048780487805,0.2054794520547944,0.2365339578454333,0.1999999999999999,0.1945701357466063
51721.0,-1.209807356,1.0,1.2468974526,0.0127758402,0.109375,0.3148148148148149,0.868421052631579,0.5777777777777777,0.5106382978723405,0.5777777777777777,0.7749999999999999,0.5777777777777777,0.5434782608695652,0.392156862745098,0.4791666666666667,0.2033898305084744,0.290909090909091,0.2456140350877194,0.4199999999999999,0.109375,-0.1839080459770115,-0.2111111111111111,-0.0897435897435897,-0.1547619047619047,0.0757575757575756,-0.0273972602739726,-0.1234567901234567,-0.1234567901234567,-0.1647058823529411,-0.1839080459770115,-0.1125,-0.2446808510638297,-0.1839080459770115,-0.303921568627451,-0.3879310344827587,-0.3238095238095237,-0.4274193548387096,-0.4964539007092199,-0.4453125,-0.4701492537313433,-0.5069444444444444,-0.5034965034965035,-0.4817518248175182,-0.3486238532110092,-0.3879310344827587,-0.3771929824561403,-0.2282608695652174,-0.1547619047619047,-0.3238095238095237,-0.4274193548387096,-0.4274193548387096,-0.4365079365079365
10102.0,0.7766206472,4.0,3.2166779051,0.0219211839,0.0789473684210526,0.1081081081081081,0.4819277108433735,0.4137931034482758,0.1826923076923077,0.430232558139535,0.3666666666666667,0.430232558139535,0.3666666666666667,0.3977272727272727,0.2424242424242424,0.1941747572815533,0.1826923076923077,0.1284403669724769,0.1388888888888888,0.1941747572815533,0.2058823529411764,0.2299999999999999,0.3225806451612902,0.2424242424242424,0.3820224719101124,0.2947368421052632,0.2058823529411764,0.1081081081081081,0.0982142857142858,0.0512820512820513,-0.1214285714285714,-0.1458333333333333,-0.1021897810218978,-0.1398601398601399,-0.2012987012987013,-0.1575342465753424,-0.1214285714285714,-0.18,-0.3050847457627118,-0.3089887640449438,-0.3315217391304348,-0.3128491620111732,-0.2590361445783132,-0.1338028169014085,-0.127659574468085,-0.2848837209302325,-0.3278688524590164,-0.2545454545454545,-0.3526315789473684,-0.365979381443299,-0.4,-0.3128491620111732
44775.0,0.7223713647,1.0,0.0852713178,0.0666666701,0.2307692307692308,0.263157894736842,0.7777777777777777,0.7142857142857142,0.6000000000000001,0.6551724137931034,0.5483870967741935,0.3333333333333332,0.2972972972972973,0.0212765957446807,0.0434782608695651,-0.1272727272727273,-0.1428571428571429,-0.1724137931034483,0.0666666666666666,0.0434782608695651,-0.2727272727272727,-0.3924050632911392,-0.2380952380952381,-0.2941176470588235,-0.1428571428571429,-0.2727272727272727,-0.3333333333333333,-0.3333333333333333,-0.3424657534246575,-0.4,-0.4285714285714286,-0.4,-0.3513513513513513,-0.368421052631579,-0.368421052631579,-0.4782608695652174,-0.5294117647058824,-0.4285714285714286,-0.4418604651162791,-0.3924050632911392,-0.3513513513513513,-0.3846153846153846,-0.1864406779661016,-0.0769230769230768,-0.1578947368421053,-0.1428571428571429,-0.1724137931034483,-0.25,-0.2941176470588235,-0.4146341463414634,-0.4,-0.4893617021276596
41793.0,0.2276089999,2.0,-0.364798427,0.0146568976,0.6395348837209303,0.5666666666666667,1.274193548387097,1.238095238095238,0.855263157894737,1.274193548387097,0.9315068493150684,0.7848101265822784,0.8311688311688312,0.9054054054054056,0.9583333333333331,1.0142857142857142,1.0583941605839415,0.972027972027972,1.274193548387097,1.5178571428571428,0.9315068493150684,1.1860465116279069,1.4310344827586206,1.1526717557251906,1.5178571428571428,1.389830508474576,0.8926174496644295,1.073529411764706,1.1363636363636362,1.0583941605839415,0.972027972027972,0.7300613496932515,0.8311688311688312,0.8799999999999999,0.9583333333333331,0.8311688311688312,0.5932203389830508,0.4611398963730571,0.5161290322580645,0.3116279069767442,0.709090909090909,0.6785714285714286,0.9583333333333331,1.220472440944882,1.0434782608695654,0.9183673469387754,0.7848101265822784,0.7848101265822784,0.7735849056603774,0.7407407407407407,0.6022727272727273,0.4842105263157894
25662.0,0.8693302231,0.0,0.0106382979,0.1182831302,0.0594059405940594,0.0594059405940594,0.3048780487804878,0.1145833333333332,0.0288461538461537,-0.0695652173913043,-0.1229508196721311,-0.2411347517730496,-0.2671232876712328,-0.2620689655172413,-0.3554216867469879,-0.3850574712643678,-0.3554216867469879,-0.3554216867469879,-0.3227848101265823,-0.2960526315789473,-0.4952830188679245,-0.4595959595959595,-0.4184782608695652,-0.4855769230769231,-0.4308510638297872,-0.4805825242718446,-0.5201793721973094,-0.5387931034482758,-0.5347826086956522,-0.5180180180180181,-0.5578512396694215,-0.5523012552301255,-0.5427350427350428,-0.5596707818930041,-0.5596707818930041,-0.58203125,-0.5387931034482758,-0.5523012552301255,-0.5466101694915254,-0.5327510917030568,-0.6022304832713754,-0.5931558935361216,-0.6007462686567164,-0.5900383141762452,-0.6385135135135135,-0.688953488372093,-0.7011173184357542,-0.6737804878048781,-0.6907514450867052,-0.6747720364741641,-0.699438202247191,-0.6687306501547987
28804.0,0.6484538596,1.0,-0.31712963,-0.023809524,0.0,0.5,1.0,0.6799999999999999,0.6153846153846154,0.6799999999999999,0.3999999999999999,0.2727272727272727,0.1666666666666667,0.0769230769230768,0.05,-0.0666666666666666,-0.125,-0.125,0.0769230769230768,-0.125,-0.1923076923076923,-0.0869565217391304,-0.0454545454545454,-0.1923076923076923,0.05,0.0,-0.0869565217391304,-0.1063829787234043,-0.0666666666666666,-0.2363636363636363,-0.25,-0.16,-0.125,-0.1923076923076923,-0.1923076923076923,-0.1923076923076923,-0.2631578947368421,-0.3114754098360656,-0.3823529411764705,-0.3731343283582089,-0.3823529411764705,-0.2758620689655172,-0.0666666666666666,0.0769230769230768,0.0,-0.1063829787234043,-0.1063829787234043,0.024390243902439,-0.1063829787234043,-0.16,-0.288135593220339,-0.2222222222222222
