firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
13232,0.8963420142,0.0074263636,-5.612018764,0.0,2.6915148778,3.424878318,0.0725254094,-0.00427798,0.3838706802,0.0,-0.009586694,11.0,-0.048732835,0.0157480315,-0.111983097,-0.355349019,0.1548705061,0.1307975936,-0.184126109,0.0442614915,0.0120105149,0.5386887153,0.0,1.2603354234,-0.054113524,0.3817607177,0.0434450537,27.602070527,23.959000281,0.1227930863,0.0,0.0,1.0,0.0,0.0,1.2881617114,5.0,-0.023400877,-0.033692974,0.3639065865,-1.953644938,-453.6202978,0.2918079643,10.512662767,-0.004431247,-0.035661801,-0.130004221,0.1046777303,0.0245921548,-0.917109681,0.0,-0.012572027,-0.711985689,-0.011396104,2.0,9.25531075,0.348313302,0.0,0.0500000007,0.0200430807,0.0286606607,1.4538393529,0.6625885769,1.2838973e-06,6.6818183878,1.0824410981,1.1716787309,-0.247423755,0.0521052902,0.1539867163,0.1653110131
13777,0.8061969922,-0.072837253,-0.490912936,0.0388741205,0.3675618876,0.8652704106,-0.210288629,-0.083720812,0.2879523295,-0.001211306,0.0114463788,13.0,0.0,-0.289566237,-0.156651313,-0.10658407,0.0134003455,0.1324821754,-0.065944549,0.0255948181,-0.121410262,0.5553379193,0.0,2.424095443,-0.128289368,2.424095443,-0.128289368,2.4446085218,3.2142221503,-0.127875104,0.0,0.0,0.0,0.0,1.0,0.401991266,3.0,0.1473028701,-0.806383126,0.6462057463,8.588285773,-420.2328366,0.0991112115,11.378879654,0.0022360721,-0.007118091,-0.010373222,-0.029707078,0.2877851999,0.0293996643,0.0,-0.014358974,0.1285905025,0.1181464475,4.0,10.659609532,0.7563508852,0.0,0.1142857149,0.0521553074,0.0769194143,0.940821238,3.215734,3.085956e-07,2.8381691e-08,1.7201611293,2.9589543107,-0.526586471,0.0757157029,0.6431556947,0.186996804
44652,0.6183596803,0.0832033318,-14.16004374,0.0216950201,1.3153705385,4.8084523569,0.0973127075,0.0471300419,0.7570295152,0.0243196173,0.0055862243,21.0,0.0063179555,0.0254237288,-0.002518751,-0.098241263,0.0020286762,0.1261929567,-0.116610263,0.0885037558,0.1480188657,0.394701345,0.0,1.0484297704,-0.050244121,0.2574454031,-0.178560224,178.75938763,57.271133105,0.1444314425,0.0,0.0,1.0,0.0,0.0,2.5135127097,5.0,0.0878231502,-0.000793661,0.0053652307,0.2013164483,2226.9909098,0.0558342644,15.607148999,-0.000775645,0.0169409385,0.0540981542,0.1166058417,0.0139104306,0.0069056464,1.0,0.0001923077,-0.107284468,-0.00812418,5.0,14.961981228,0.5477210565,0.0,0.0323624611,0.0129340759,0.0172210773,0.6229406928,1.7979360443,8.44529e-10,3.6347042e-08,0.5947602914,0.3537398043,-0.268443197,0.0312309224,0.4228383169,0.2163204348
78120,2.2636812509,-0.050598472,-29.70163905,0.0,13.213237503,15.196364468,-0.043688382,-0.051673453,1.0806092376,0.0171411537,-0.057858814,22.0,-0.053838767,0.0,-0.01013677,0.1284364435,-0.003380675,0.218331387,0.6206208034,0.0034852678,-0.019006795,0.5450086967,0.0,1.466468111,-0.114831603,0.149135373,-0.284798957,150.39661614,147.3529493,0.0254766393,0.0,0.0,1.0,0.0,0.0,6.503621183,4.0,-0.007823773,-0.012810353,1.2601674728,-0.947777576,-2270.984613,0.1232889014,11.044823027,-0.015830877,0.0152062034,0.1556486633,-0.625857101,0.0280432402,-0.004940147,1.0,-0.288177347,2.0977163398,0.0385780893,2.0,10.360667116,1.0356857567,0.0,0.1538461596,0.0562332055,0.0735691965,0.9036102596,6.2274915895,1.8829694e-07,1.6732231e-08,2.0269920874,4.1086969226,0.0343836693,0.1021358987,1.4962121089,0.0146756589
38746,1.4264755207,0.0868812551,-9.430336715,0.0,2.6014822829,3.3005139302,0.0452124652,0.0407308632,0.0624521266,0.0131542888,0.0237847873,21.0,0.0074630341,0.5454545455,0.2096710234,0.1541471114,0.1639148103,0.0393032086,-0.179571981,0.0051102277,0.0731250712,0.5540762858,0.0,3.2018321872,0.1422686276,1.4409885063,0.1906438922,16.460716598,3.0483661437,0.0452011159,0.0,0.0,0.0,0.0,0.0,0.1020202185,7.0,-3.605315621,0.5259812395,1.1755229775,-0.419090909,-6.182174099,0.0774738727,10.567328212,-0.002452094,0.0026148358,0.0072654538,-0.000403955,0.0423538818,-0.018415847,0.0,-0.017193333,-0.926739927,0.0023809522,5.0,8.4077409829,0.1854304636,0.0,0.0789473653,0.0292499251,0.0328207666,0.9480638267,1.5338689003,5.9197365e-07,1.9090909672,0.847837725,0.718828808,0.3715186598,0.0421782841,0.3294749754,-0.0027617
60871,0.2378165183,0.0432406194,12.154070885,0.0,0.1253249249,0.3413518255,0.1785911221,0.2277038895,0.6631844985,0.5219358568,0.1759651104,21.0,0.0145649096,0.1111111111,0.2172949576,0.1003160803,0.0115506285,0.1483880527,-0.317636266,0.2581584589,0.2568445053,0.5896369673,0.0,2.0677783543,-0.156511933,1.5018632954,-0.173638729,6.2307412334,5.1925306215,0.5733493007,0.0,0.0,0.0,0.0,0.0,1.0286579232,6.0,-0.036116987,-0.194785626,0.9248504035,0.875086395,1823.2773733,0.0483580267,14.845774455,0.0079122929,0.0400260371,0.0611190214,0.0281360565,0.2825038167,0.0089640806,8.0,0.0006088894,-0.106119246,0.0666384017,7.0,15.629536916,1.7677857473,0.0,0.1058823541,0.0386226366,0.0438659736,0.5218737862,5.4714372968,1.6544139e-09,1.1644244e-08,2.3055405431,5.3155171959,0.3013084831,0.0506252361,-0.266585505,-0.065392143
14198,0.851108089,0.0538305435,-0.139526262,0.0041984943,0.1983417854,0.86322907,0.0282271968,0.0858776396,0.3916743177,0.005992388,0.0859913243,21.0,0.0204794545,-0.009803922,0.0773965323,-0.191213698,-0.057499116,0.1342791688,-0.078577689,0.0493114097,0.0894946066,0.7074237273,0.0,6.4164978765,-0.049941536,4.9043449853,-0.05332406,2.041582333,4.5066354065,0.4312037809,1.0,0.0,1.0,0.0,0.0,0.5036308714,4.0,0.1944925737,-0.190268814,0.5354292082,-0.972258224,-336.1093517,0.0686646617,12.661909999,-0.00164056,0.0077776827,0.0099227022,0.0026588615,0.3668846843,0.0128623807,1.0,-0.004974928,1.7040859054,0.0276340996,6.0,12.689341033,0.5203681473,0.0,0.0802139044,0.0360757497,0.0425832085,1.0341514573,1.1873322252,1.393176e-07,5.3389509e-08,1.0519909576,1.1066849748,0.2714179246,0.0385379687,0.4577053268,0.1567610055
45583,1.0237919682,0.0061633865,-6.165427509,0.0469033169,0.8842487934,2.6307234822,0.0902459979,-0.000907939,0.3995808207,0.0025222064,0.0434003875,22.0,0.0025920555,-0.010204082,0.0299937398,0.0576030115,-0.021779352,0.1519593806,0.1159534867,-0.022503309,-0.036255466,0.5282342346,0.0,4.9756467126,0.5652731099,1.8057226931,0.6334163136,44.15758455,7.2511166696,0.0931921331,0.0,0.0,1.0,0.0,0.0,0.6720583749,5.0,0.002176888,-0.133364371,0.5500232017,-0.765390518,-687.0667689,0.1246799848,12.161481186,-0.018269089,-0.021251421,-0.03891107,0.0013126231,0.0312235475,-0.042792348,0.0,-0.012345679,-0.444444444,0.0114709111,2.0,11.186112675,0.7068827093,0.0,0.0481927693,0.0197798939,0.0217401193,0.5977536015,0.8449721645,6.9331547e-08,6.3779751e-08,0.5689291551,0.3236803835,0.1147566367,0.028061643,0.1464192068,0.1706064332
14702,0.1984688988,0.0505271922,8.1898812866,0.0,0.1315196152,0.3407272935,0.304146496,0.7416103579,0.8769070839,1.1316227528,0.6049353545,21.0,0.0778497375,0.6218254579,0.8447211031,-0.170320308,-0.038818181,0.1319564452,0.0208991052,0.2459532556,0.8457719629,0.6492434765,0.0,2.6825227362,0.0822046062,2.1865292069,0.1021887639,3.9799215423,3.7443667225,0.5601735307,0.0,0.0,1.0,0.0,0.0,1.5230599505,6.0,0.2503239982,0.4598233055,22.372558758,-0.475218949,8239.8542355,0.0271844052,15.288017018,0.0313063172,0.0578765817,0.0962297232,0.0805006029,0.2506097898,0.0151612236,8.0,0.0001675676,0.5339733218,-0.008465337,6.0,16.691326827,4.0192936596,0.0,0.0920398012,0.0327821708,0.0361567145,0.4957010209,9.1392104557,3.007015e-10,5.2578664e-09,2.2395984875,5.0158013851,0.1243974557,0.0561431215,-0.009178319,0.0318826543
15537,0.7963922089,0.029393537,0.3510466989,0.0133687472,0.1399291722,0.9725763612,0.0354071826,0.0029874102,0.4250657942,-0.00416584,-0.083369581,16.0,-0.008546402,-0.033333333,0.1492951116,0.0866993016,-0.114310699,0.1044416389,-0.132099027,0.0192996183,0.0198696145,0.6183574687,0.0,6.8065934066,0.1965411428,4.0520879121,0.2217621549,5.0541752933,5.2826400577,0.3386035252,0.0,0.0,1.0,0.0,0.0,0.5071145125,6.0,0.2107047995,-0.195335486,22.870656696,-1.218084325,-701.2755145,0.0271844052,10.592425888,-0.002536928,0.004219706,0.0049952822,0.0001328021,0.2055173392,0.0055784752,0.0,2.21337e-05,0.000899745,-0.011343284,4.0,9.6337763654,0.3315926893,0.0,0.0625,0.0365973537,0.0327239609,1.5820261353,2.5402520326,8.4042769e-06,1.9090909946,0.3627972295,0.1316218297,0.5849432462,0.0463019272,0.1667260791,0.0318826543
68830,0.8760174954,0.1247357294,-38.54208145,0.0,1.1320026363,3.7850998451,0.121395591,0.2179621631,0.6071042904,-0.006741821,0.2812481835,12.0,0.1461512353,0.1508097166,0.1552922735,-0.334029918,0.0347831379,0.0335244001,0.0757268227,0.2779831374,0.1448866814,0.5163820264,0.0,2.0527451419,-0.144131873,0.149135373,-0.643215782,200.09819005,183.06521739,0.143794458,0.0,0.0,1.0,0.0,0.0,1.2531489809,2.0,-0.772136128,-0.449171479,0.5628895841,-3.456312415,-1642.747221,0.0295281844,11.749687857,0.0021545458,0.0316452649,0.0914227016,0.0946580959,0.00942033,-0.045569482,1.0,-0.0004,-0.542666829,-0.04341133,4.0,11.280957152,0.6824433657,0.0,0.0733944923,0.025903272,0.0221639203,1.2325329948,4.1686781477,1.4073959e-07,4.5974835e-08,1.4678790435,2.1546688862,0.2546518782,0.0511665433,0.341001837,0.1313943193
85631,0.2441506785,0.062611004,4.5740367604,0.0079765055,0.1252398381,0.3900414213,0.3634184885,0.0743720907,1.0238095238,-0.018839567,0.1072500504,11.0,0.0078319608,0.0592841163,0.1753919162,0.0876110499,-0.00279838,0.2753395282,-0.26203295,0.0415992499,0.0582532675,0.5636912685,0.0,2.410575557,0.0014208708,2.3434561142,-0.011172225,2.8291103225,5.822932527,0.6060569791,0.0,0.0,0.0,0.0,0.0,1.5201802871,6.0,1.3249113644,-0.888776189,0.0761749809,-0.968594421,780.43733258,0.089235159,13.864209289,0.0102846854,0.0307891889,0.0449526488,-0.001645368,0.373228763,-0.01550501,0.0,-0.000495868,0.9457704017,0.0669389081,6.0,15.184434533,3.5810477275,0.0,0.0511363633,0.0339160895,0.0487133004,0.6354067514,15.382675984,1.4564026e-09,4.5138531e-09,0.9143110106,0.835964624,-1.99616405,0.0581353477,-0.116986977,0.186996804
16185,0.1312069177,0.0700015786,6.4100578694,0.061468437,0.1790819638,0.3600582323,0.4541363794,0.1379088541,1.0239282154,0.0070921986,0.1755900979,13.0,-0.010109216,0.1578947368,0.1603968232,0.0236282221,0.0045561572,0.1378122308,-0.732080415,0.1943845882,0.0902135102,0.738315904,0.0,1.3535749265,-0.19796711,1.3535749265,-0.188659185,3.3463199935,2.8988208713,0.4732468907,0.0,0.0,0.0,0.0,0.0,2.3199737667,5.0,1.2711722339,-0.790165569,-0.03676878,6.6529795108,-507.6544174,0.089235159,11.876674081,-0.000739716,0.0731888745,0.1309606481,0.0141371266,0.3467680393,0.4206449535,3.0,0.0011488608,0.5204475976,-0.01923077,6.0,9.5125908086,0.1475375842,0.0,0.0930232555,0.0385369392,0.0374680734,1.9830231824,3.240612311,2.2763864e-06,9.5454546349,0.2292809107,0.052569736,0.8964293265,0.0452205331,0.1728915196,0.186996804
17057,0.2270855662,-0.009807012,8.9657769007,0.0,0.0867948583,0.199962173,-0.083092764,0.5903799194,0.369356579,0.3997811417,-0.05306921,20.0,0.0324461788,0.0181818182,-0.045833779,-0.463355484,0.0801849241,0.10625,-0.169219283,0.0591742859,1.1483405789,0.588393394,0.0,4.8148148148,0.9251369354,3.9812169312,1.113786332,2.4707104279,2.483435412,-0.050119332,0.0,0.0,1.0,0.0,0.0,0.630898102,3.0,0.1007903992,-0.187100899,0.4194041213,1.323569668,-1596.868518,0.2099248347,11.373210709,0.0026716802,-0.031065881,-0.042939638,0.0103935924,0.1378122634,0.0587724131,0.0,0.001327869,0.0941187178,-0.00631866,2.0,11.860676711,1.7904319723,0.0,0.1058823541,0.0310047901,0.0375129436,0.8263368423,8.3057328327,2.2806095e-08,9.9785968e-09,1.6088685621,2.58845805,-0.000358042,0.054156109,0.3140417501,0.0942279478
17903,0.7820805514,0.014128796,-81.35437882,0.018366358,0.8269868619,3.9691255654,0.0585597211,0.0926681585,0.7896391851,0.191505742,-0.078982244,15.0,0.0346898981,0.1052631579,0.1031734273,-0.161580227,-0.061297704,0.1744047229,0.0431608742,0.063365656,0.3608537191,0.5279678988,0.0,3.1329398703,0.240428511,0.5121252849,0.3372845928,1501.3156823,28.687188667,0.0993797351,0.0,0.0,1.0,1.0,0.0,1.9757994247,4.0,-0.003317362,-0.079762635,0.9968138991,-2.00733568,-238.8196216,0.0427129458,12.185892897,-0.024362687,-0.017475322,-0.03740921,0.1524230024,0.0016430417,-0.023815804,0.0,-0.023,-0.021624431,-0.012220834,3.0,11.391431333,1.0762227398,0.0,0.0609756112,0.0250399541,0.0423872494,1.1989113195,8.3910154744,4.8517593e-08,1.1447451e-08,1.0394061535,1.080365152,0.3724575989,0.0486469408,0.2478043124,-0.028598732
49373,0.1552651246,0.0242812786,9.4467855254,0.0291663298,0.0887800731,0.3002365302,0.334313716,0.0031022495,0.3174650881,-0.012115046,0.0690894122,21.0,0.0,0.0,0.0912664194,-0.477533397,-0.104698029,0.2975801062,-0.139181409,0.0900703822,-0.031098711,0.613348741,0.0,1.7716434679,-0.148825308,1.7716434679,-0.148825308,3.7519088396,5.0970837593,0.4609816575,0.0,0.0,0.0,0.0,0.0,0.4762436871,4.0,-0.03697025,-0.154807125,-0.309283186,0.0491026866,3783.4950806,0.1215864161,14.765429471,-0.009600326,-0.006417686,-0.009624942,0.0132166175,0.0947126499,0.0737613943,1.0,-0.000338983,0.4119643799,0.0352313658,4.0,15.223921228,1.2268526977,0.0,0.0382775106,0.0230524329,0.0261678234,0.5484148227,4.3893162703,8.598577e-10,1.4164433e-08,1.3616746291,1.8541577955,-0.05311075,0.037296946,-0.20197638,0.1706064332
18570,0.4539139173,0.0616670739,36.539374223,0.01411163,0.1085932854,0.8838847375,0.18064273,0.1793440048,0.5091609786,0.0063239979,0.4486294525,21.0,0.0032306846,0.1890756303,0.0971764053,0.0890831712,0.0444540542,0.0619410433,-0.061344019,0.2078308668,0.1291295424,0.5204583928,0.0,0.6120719878,-0.231674901,0.4104125278,-0.227580847,73.387044302,49.259344894,0.9961324996,0.0,0.0,0.0,0.0,0.0,0.602474572,4.0,-0.083799696,0.0002040898,-0.143350106,-0.568011252,-915.1945625,0.0375389476,13.332670898,-0.008641857,0.014509433,0.0182957896,0.0129272494,0.0111602106,-0.035012737,0.0,-0.007164179,0.7187089989,0.0113310174,7.0,13.142808935,0.8055305365,0.0,0.0446428582,0.0178636254,0.0271866928,0.6825078363,1.2714973414,1.4283273e-08,4.8847702e-08,0.5726959272,0.327980625,0.4118461749,0.0364446476,-0.063258176,0.0488988597
47642,0.7447975976,0.071812466,0.0388425799,0.0193054212,0.2595468931,1.2111006172,0.121845164,0.1169109098,0.5460575278,0.001783762,0.2235193208,21.0,0.0222016651,0.0207801677,0.0316823984,-0.234704156,-0.02846899,0.1698088081,0.1373089999,0.088040716,0.083996499,0.5819057512,0.0,2.7389895988,-0.110101845,2.337384844,-0.129210567,10.732795846,3.4288495792,0.5379379785,0.0,0.0,1.0,0.0,0.0,0.7106802217,4.0,-0.066838556,-0.022031664,0.2235724563,-1.339545988,-421.6768087,0.0408237794,12.766309312,0.0039308514,0.0110326404,0.0148772924,0.0422603117,0.0940768315,0.0321323667,0.0,-0.012736,0.82000182,-0.065944271,5.0,11.575684278,0.3788661256,0.0,0.0548780486,0.0242551561,0.0247543773,0.962677658,0.9518728186,8.6329042e-08,8.896106e-08,1.0762063883,1.1582201901,-0.222632472,0.042320311,0.0261193455,0.0649485313
18973,0.3233912318,0.053737454,3.2705003302,0.0113516545,0.1139439648,0.6052457279,0.2752619801,0.1357766815,0.8877481988,0.0042782225,0.0314046706,12.0,-0.002950194,0.0526315789,0.2287397251,-0.074466911,-0.006182772,0.1544909771,0.0659960255,-0.041869744,0.1805951896,0.7093022673,0.0,4.7626107604,0.147251243,4.0937337117,0.2028132858,3.5295002638,7.4663214896,0.6341689401,0.0,0.0,1.0,0.0,0.0,1.2596960794,6.0,-1.802286221,-0.349576781,-0.115233755,-0.215437379,261.34048492,0.0853479916,13.032542603,-0.00209911,0.0244479955,0.0336498809,0.0185429278,0.3010341467,0.0556240926,0.0,0.0004519774,0.4356682214,0.1063899845,5.0,12.564930829,0.9495271279,0.0,0.0285714287,0.011353383,0.028393049,0.853049153,1.4228546162,2.9753552e-08,8.251944e-08,0.4810285463,0.2313884623,-0.017600884,0.0378699136,-0.107516351,0.3642460768
