firms,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31
50091.0,-0.004463356,0.0097604676,0.0202139461,0.001386037,0.0164586252,0.0230702789,0.0,-0.014887064,-0.557807808,0.0037424597,0.1200000000000001,-0.2328767123287671,-0.2380952380952381,-0.2167832167832167,-0.1450381679389313,-0.1824817518248175,-0.1672862453531598,-0.1351351351351351,-0.1351351351351351,-0.081967213114754,-0.0705394190871369,-0.0743801652892561,-0.0344827586206896,0.0135746606334841,0.041860465116279,0.1428571428571428,0.0717703349282297,-0.0344827586206896,0.0275229357798165,-0.4862385321100917,-0.4988814317673378,-0.4074074074074074,-0.4166666666666666,-0.4271099744245524,-0.36,-0.3411764705882353,-0.282051282051282,-0.2655737704918033,-0.1942446043165467,-0.1942446043165467,-0.1317829457364341
14286.0,-0.012338909,-0.011075787,-0.031162086,0.0821393898,0.0148146285,-0.024581072,1.0,-0.066135153,0.2077347662,-0.082582584,-0.05,-0.4242424242424242,-0.4153846153846153,-0.3870967741935484,-0.3448275862068966,-0.3448275862068966,-0.40625,-0.3666666666666667,-0.3870967741935484,-0.3559322033898305,-0.3666666666666667,-0.4242424242424242,-0.4242424242424242,-0.4242424242424242,-0.4328358208955224,-0.40625,-0.4571428571428572,-0.5,-0.4864864864864865,-0.525,-0.5476190476190477,-0.4571428571428572,-0.4722222222222222,-0.5476190476190477,-0.5681818181818181,-0.5365853658536586,-0.5957446808510638,-0.6274509803921569,-0.6122448979591837,-0.6415094339622642,-0.5777777777777777
14526.0,0.0018340061,0.0273492565,0.0511704838,0.0609092773,0.0495466223,-0.001477833,0.0,0.0023188406,2.5184460372,0.0251543215,-0.0416666666666666,-0.2659574468085106,-0.2417582417582418,-0.188235294117647,-0.1481481481481481,-0.1038961038961039,-0.0547945205479452,-0.0921052631578946,-0.1686746987951807,-0.1153846153846154,0.0147058823529411,0.0615384615384615,0.0454545454545454,-0.0799999999999999,-0.5460526315789473,-0.4888888888888889,-0.56875,-0.543046357615894,-0.5273972602739726,-0.5208333333333333,-0.3783783783783784,-0.3947368421052631,-0.3235294117647058,-0.2959183673469387,-0.1374999999999999,-0.1153846153846154,-0.1686746987951807,-0.1585365853658537,-0.1153846153846154,-0.1038961038961039,0.0147058823529411
15991.0,0.0,-0.197972042,-0.213867914,0.0050158954,0.5780078166,0.0361970003,0.0,-0.013228541,0.3233582206,0.0387466326,-0.4328358208955224,-0.7266187050359711,-0.7304964539007093,-0.6576576576576576,-0.6274509803921569,-0.6481481481481481,-0.5824175824175823,-0.525,-0.6041666666666667,-0.5421686746987953,-0.5365853658536586,-0.525,-0.6576576576576576,-0.6561085972850679,-0.6885245901639344,-0.5913978494623655,-0.5681818181818181,-0.6161616161616161,-0.6274509803921569,-0.4829931972789115,-0.2549019607843137,-0.3448275862068966,-0.2692307692307693,0.0410958904109588,-0.073170731707317,0.1515151515151516,0.3103448275862068,0.6521739130434783,0.4074074074074074,1.375,0.6521739130434783
44601.0,0.0005943769,-0.006902599,-0.014341434,0.0701914551,0.0075673371,-0.018449228,0.0,-0.001073826,-0.4498311,0.060743547,-0.0324675324675324,-0.255,-0.3436123348017621,-0.319634703196347,-0.255,-0.2239583333333333,-0.1857923497267759,-0.2198952879581152,-0.6418269230769231,-0.6058201058201058,-0.5484848484848485,-0.5016722408026756,-0.5224358974358974,-0.4931972789115646,-0.5177993527508091,-0.5049833887043189,-0.5706051873198847,-0.5826330532212884,-0.5591715976331362,-0.5940054495912807,-0.5578635014836795,-0.4844290657439446,-0.4949152542372881,-0.4826388888888888,-0.4601449275362319,-0.3842975206611571,-0.4440298507462686,-0.4734982332155477,-0.404,-0.4133858267716536,-0.4581818181818181
16126.0,0.0046059365,0.0093842608,0.012938862,0.071344333,0.1577455576,0.4207316261,0.0,0.0048686421,-0.533580338,-0.044444446,0.1052631578947369,-0.4,-0.3913043478260869,-0.4473684210526315,-0.4166666666666666,-0.1063829787234043,0.0,0.024390243902439,0.1351351351351351,0.1999999999999999,0.3548387096774192,0.2727272727272727,0.3548387096774192,0.3999999999999999,0.4482758620689655,0.2352941176470588,0.1999999999999999,0.3125,0.5555555555555556,0.75,0.826086956521739,0.5555555555555556,0.5,0.5555555555555556,0.2537313432835821,0.2352941176470588,0.1052631578947369,0.0769230769230768,0.1999999999999999,0.05,0.05
16994.0,-0.170004196,-0.191777298,-0.462789735,-0.612989657,0.8150601318,-0.100651821,0.0,-0.640829265,0.2255244088,0.046320348,-0.0677966101694915,-0.4444444444444444,-0.485981308411215,-0.5299145299145299,-0.5491803278688525,-0.4554455445544554,-0.4499999999999999,-0.5634920634920635,-0.60431654676259,-0.5634920634920635,-0.5491803278688525,-0.5089285714285714,-0.5454545454545454,-0.5089285714285714,-0.6625766871165644,-0.6646341463414633,-0.7453703703703703,-0.7263681592039801,-0.6783625730994152,-0.6978021978021978,-0.6518987341772151,-0.6646341463414633,-0.6745562130177515,-0.6308724832214765,-0.5925925925925926,-0.3373493975903614,-0.5703125,-0.5703125,-0.7164948453608248,-0.6308724832214765,-0.6283783783783784
53284.0,0.0047755037,-0.011484378,-0.064487496,-0.00385866,0.0094919682,0.709536905,0.0,-0.031164683,1.4382716049,-0.055854702,-0.0652173913043477,-0.2989130434782608,-0.287292817679558,-0.287292817679558,-0.2833333333333333,-0.2833333333333333,-0.3064516129032257,-0.3064516129032257,-0.3886255924170616,-0.3517587939698492,-0.3418367346938775,-0.3943661971830986,-0.4366812227074236,-0.4317180616740088,-0.4317180616740088,-0.4189189189189189,-0.4082568807339449,-0.3451776649746193,-0.355,-0.355,-0.2989130434782608,-0.355,-0.4342105263157895,-0.3915094339622641,-0.3246073298429319,-0.328125,-0.4027777777777778,-0.397196261682243,-0.328125,-0.2989130434782608,-0.2670454545454546
42438.0,0.0024849663,0.0094157778,0.0382171007,0.2097799578,0.0546227918,0.0026733112,1.0,0.0053311498,0.6243620279,0.1253134198,-0.008130081300813,-0.3711340206185567,-0.4019607843137255,-0.416267942583732,-0.3645833333333333,-0.2738095238095238,-0.3107344632768362,-0.3440860215053763,-0.4134615384615384,-0.3612565445026178,-0.2606060606060606,-0.2738095238095238,-0.2606060606060606,-0.1223021582733813,-0.3296703296703297,-0.3222222222222222,-0.3711340206185567,-0.4741379310344827,-0.5158730158730158,-0.528957528957529,-0.5704225352112676,-0.5325670498084292,-0.5234375,-0.4852320675105485,-0.4672489082969432,-0.4325581395348837,-0.5060728744939271,-0.5060728744939271,-0.4763948497854077,-0.4672489082969432,-0.4377880184331797
17930.0,-0.001109971,0.0196599113,0.0454822225,0.0524745814,0.1320991196,0.0062457267,1.0,0.0069179818,-0.524387807,0.1275941813,-0.0389610389610389,-0.2745098039215686,-0.263681592039801,-0.2127659574468084,-0.2745098039215686,-0.1395348837209302,-0.119047619047619,-0.2291666666666666,-0.2043010752688172,-0.1777777777777778,-0.097560975609756,0.0422535211267605,0.0571428571428571,0.0882352941176469,0.1297709923664123,-0.0263157894736841,-0.1494252873563218,0.0571428571428571,0.0571428571428571,0.0882352941176469,0.0724637681159421,0.0962962962962963,0.0,-0.0133333333333333,0.1212121212121211,0.3703703703703704,0.2131147540983606,0.0422535211267605,0.0724637681159421,0.2333333333333334,0.2333333333333334
55044.0,-0.007061082,0.0149951315,0.0237701007,-0.065246595,0.0493208993,0.0403388188,0.0,-0.002100358,1.5508474576,0.0087693324,0.02,-0.203125,-0.241635687732342,-0.2123552123552123,-0.1319148936170212,-0.1052631578947368,-0.0892857142857143,-0.1282051282051282,-0.1130434782608695,0.0251256281407035,0.1270718232044199,0.0149253731343284,0.0851063829787233,0.0851063829787233,-0.0048780487804878,-0.0192307692307692,-0.1428571428571429,-0.1707317073170732,-0.1707317073170732,-0.1707317073170732,-0.1464435146443514,-0.15,-0.1535269709543568,-0.0852017937219731,-0.0467289719626168,0.108695652173913,0.1657142857142857,0.1270718232044199,0.1590909090909091,0.146067415730337,0.108695652173913
18092.0,0.003010619,0.0424836601,0.0484639706,0.0406654131,0.194614803,0.1971807442,8.0,0.0060053747,0.3353806163,-0.044915255,-0.0869565217391304,-0.4661016949152542,-0.4324324324324324,-0.4112149532710281,-0.4,-0.3225806451612903,-0.3152173913043478,-0.284090909090909,-0.3152173913043478,-0.3076923076923077,-0.1710526315789473,-0.1126760563380281,0.0588235294117647,0.05,0.0677966101694915,0.0327868852459016,-0.015625,-0.0999999999999999,-0.5227272727272727,-0.4056603773584906,-0.37,-0.3762376237623762,-0.28,-0.16,-0.125,-0.0597014925373133,-0.1126760563380281,-0.16,-0.1486486486486486,-0.0869565217391304,0.0
18439.0,-0.014233187,-0.048924014,-0.319204981,0.1902739149,0.3822308853,0.0490390217,0.0,-0.598331226,-0.086955604,0.0360962562,-0.1666666666666666,-0.4,-0.4827586206896551,-0.4642857142857143,-0.4230769230769231,-0.5,-0.53125,-0.5588235294117647,-0.53125,-0.5588235294117647,-0.4642857142857143,-0.53125,-0.5945945945945945,-0.5454545454545454,-0.5714285714285714,-0.53125,-0.5833333333333333,-0.6153846153846154,-0.6428571428571428,-0.6739130434782609,-0.5714285714285714,-0.53125,-0.5,-0.5454545454545454,-0.5454545454545454,-0.5588235294117647,-0.5714285714285714,-0.5833333333333333,-0.5945945945945945,-0.625,-0.6341463414634146
65154.0,-0.002844943,-0.000120756,-0.000602935,-0.171659119,0.0105980499,0.0002073453,1.0,0.0022484212,2.7875879718,-0.009043928,-0.0686274509803921,-0.3624161073825503,-0.40625,-0.3065693430656934,-0.2578125,-0.2635658914728682,-0.2635658914728682,-0.1363636363636363,-0.128440366972477,-0.0104166666666666,-0.0404040404040404,-0.1037735849056603,-0.1203703703703703,-0.1517857142857143,-0.128440366972477,-0.1592920353982301,-0.1949152542372881,-0.2578125,-0.2338709677419355,-0.2635658914728682,-0.246031746031746,-0.2148760330578512,-0.2338709677419355,-0.1949152542372881,-0.0594059405940594,0.0326086956521738,-0.2857142857142857,-0.2803030303030303,-0.2148760330578512,-0.2519685039370078,-0.3165467625899281
19984.0,-0.000331188,0.0205388648,0.0365822647,0.0156704175,0.2743766921,-0.051527875,0.0,0.0029543706,-0.43542341,0.0600990085,-0.0212765957446808,-0.1320754716981131,-0.0980392156862745,-0.1320754716981131,-0.0980392156862745,0.0574712643678161,0.1219512195121952,0.0,0.0222222222222221,0.069767441860465,0.0952380952380953,0.0,-0.352112676056338,-0.3333333333333333,-0.3947368421052631,-0.3611111111111111,-0.352112676056338,-0.3698630136986301,-0.532994923857868,-0.4772727272727273,-0.4945054945054945,-0.5,-0.4888888888888889,-0.3698630136986301,-0.3947368421052631,-0.3134328358208955,-0.390728476821192,-0.3947368421052631,-0.4177215189873418,-0.4102564102564102,-0.3333333333333333
20336.0,-0.003918334,0.0010324179,0.0011137718,-0.016769964,0.6904786466,-0.010736108,0.0,-0.006500001,-0.144361071,0.0005537104,0.0526315789473683,-0.183673469387755,-0.1666666666666666,-0.1666666666666666,-0.0697674418604651,-0.0697674418604651,-0.183673469387755,-0.1111111111111111,-0.2307692307692307,-0.2307692307692307,-0.1304347826086956,-0.1999999999999999,-0.1666666666666666,-0.0909090909090909,-0.0476190476190476,-0.0697674418604651,-0.1666666666666666,-0.4736842105263158,-0.6226415094339622,-0.5789473684210527,-0.6261682242990654,-0.6261682242990654,-0.574468085106383,-0.5121951219512195,-0.5604395604395604,-0.5294117647058824,-0.5698924731182795,-0.5555555555555556,-0.4444444444444444,-0.4029850746268657,-0.3548387096774194
20670.0,0.005726257,0.0218453189,0.0828615543,0.0830044253,0.0150785606,-0.039496701,1.0,0.027747877,-0.89689323,0.0584795326,0.0,-0.4,-0.4375,-0.4705882352941176,-0.5,-0.4375,-0.4375,-0.3076923076923077,-0.25,0.125,0.8,0.0,0.0,0.0,0.2857142857142858,1.0,0.5,0.5,0.2857142857142858,0.0,0.2857142857142858,-0.1818181818181817,-0.3076923076923077,-0.5,-0.55,-0.5909090909090908,-0.55,-0.6086956521739131,-0.5263157894736843,-0.5714285714285714,-0.55
20811.0,-0.00429006,0.0086323905,0.0349642661,0.0112396497,0.0543686957,0.2100479795,0.0,0.0014547773,-0.526552188,0.0117647061,0.1506849315068492,-0.0344827586206896,-0.0561797752808989,-0.0454545454545454,0.0909090909090908,0.0,-0.0454545454545454,-0.1157894736842105,-0.0967741935483871,0.2727272727272727,0.4482758620689655,0.1830985915492957,0.3125,0.5272727272727273,0.05,0.3333333333333332,0.024390243902439,0.024390243902439,-0.2222222222222222,-0.282051282051282,-0.3279999999999999,-0.2075471698113207,-0.2758620689655172,-0.3,-0.2222222222222222,-0.1157894736842105,-0.2695652173913043,-0.2941176470588235,-0.2222222222222222,-0.1063829787234043,-0.16
41419.0,0.0128193472,-0.009778155,-0.019921695,0.4533370212,0.1215416905,0.0098231334,0.0,-0.051334532,-0.699512507,-0.061904766,-0.1071428571428571,-0.537037037037037,-0.5967741935483871,-0.5454545454545454,-0.5833333333333333,1.0833333333333337,0.8518518518518519,0.5625,1.0833333333333337,0.7857142857142858,0.8518518518518519,1.1739130434782608,1.0833333333333337,1.0,0.8518518518518519,0.9230769230769232,0.6129032258064515,0.3513513513513513,0.2195121951219512,0.0,0.3888888888888888,0.6666666666666667,0.5625,0.5625,0.7857142857142858,0.4705882352941177,0.4705882352941177,0.3888888888888888,0.25,0.1904761904761904,0.1363636363636364
23107.0,0.0026288746,0.0243696129,0.0296636125,0.1018240569,0.223595226,-0.056249801,0.0,0.0075611923,-0.398900133,-0.02958153,-0.2424242424242424,-0.6212121212121212,-0.7191011235955056,-0.7058823529411764,-0.6710526315789473,-0.6575342465753424,-0.6987951807228916,-0.7126436781609196,-0.6951219512195121,-0.7916666666666666,-0.7282608695652174,-0.7619047619047619,-0.7474747474747474,-0.7023809523809523,-0.7023809523809523,-0.7159090909090908,-0.7967479674796748,-0.7844827586206897,-0.8360655737704918,-0.823943661971831,-0.7706422018348624,-0.7474747474747474,-0.6710526315789473,-0.6428571428571428,-0.5901639344262295,-0.5726495726495726,-0.6268656716417911,-0.6376811594202898,-0.691358024691358,-0.6666666666666667,-0.6153846153846154
23115.0,0.010828677,0.018226601,0.0368113419,0.1628512927,0.0665557521,0.0564157214,1.0,0.0303849875,16.884796978,0.1059645303,0.0425531914893617,-0.2686567164179104,-0.2461538461538461,-0.2222222222222222,-0.1967213114754098,-0.1967213114754098,-0.1967213114754098,-0.1403508771929824,-0.125,-0.125,0.0,0.1395348837209302,0.0888888888888888,0.0652173913043479,0.0208333333333332,0.0652173913043479,0.1136363636363635,-0.1090909090909091,0.0,0.0,-0.1090909090909091,0.1666666666666667,0.2250000000000001,0.2564102564102564,0.2564102564102564,0.1951219512195121,0.2250000000000001,0.1951219512195121,0.1395348837209302,0.053763440860215,0.0208333333333332
47175.0,-0.003674589,0.0188591739,0.053483353,0.1859888928,0.0276193074,0.0086781077,0.0,-0.000481928,3.0762048139,-0.005935508,0.0060606060606061,-0.4334470989761092,-0.441077441077441,-0.4028776978417266,-0.4575163398692811,-0.3897058823529411,-0.4195804195804196,-0.4175438596491228,-0.4539473684210526,-0.3615384615384616,-0.3224489795918367,-0.3615384615384616,-0.3112033195020747,-0.1530612244897958,-0.0621468926553672,0.0310559006211179,-0.1216931216931217,-0.1487179487179487,-0.5376044568245125,-0.5059523809523809,-0.4539473684210526,-0.2454545454545454,-0.1658291457286432,-0.1573604060913705,-0.0621468926553672,0.0375,-0.1027027027027026,-0.0777777777777777,-0.1354166666666666,-0.1398963730569948,-0.17
23660.0,-0.001834969,0.023770569,0.04956923,0.0307901027,0.1166313151,0.0500987204,1.0,0.000145055,0.7258733659,-0.047268152,-0.1651376146788991,-0.3636363636363636,-0.4052287581699346,-0.3724137931034482,-0.3259259259259259,-0.2661290322580645,-0.2661290322580645,-0.65,-0.6417322834645669,-0.5919282511210762,-0.5309278350515464,-0.5159574468085106,-0.5309278350515464,-0.5133689839572193,-0.5625,-0.5666666666666667,-0.6127659574468085,-0.5767441860465117,-0.5380710659898478,-0.5472636815920398,-0.5449999999999999,-0.5,-0.4647058823529412,-0.4347826086956522,-0.3724137931034482,-0.3892617449664429,-0.4347826086956522,-0.4451219512195121,-0.3973509933774835,-0.3308823529411765,-0.3
23975.0,0.0072732308,0.0463672594,0.0543263532,0.0642001014,0.1885199107,-0.065509122,3.0,0.0067501095,-0.388424883,0.0556580164,-0.0208333333333333,-0.2932330827067669,-0.3037037037037037,-0.3561643835616438,-0.213389121338912,-0.175438596491228,-0.1214953271028037,-0.1965811965811965,-0.2357723577235772,-0.1965811965811965,-0.1047619047619047,-0.06,-0.0408163265306122,-0.0309278350515463,-0.168141592920354,0.0,-0.2033898305084746,-0.2419354838709677,-0.2419354838709677,-0.168141592920354,-0.06,0.0217391304347827,-0.0873786407766989,-0.0961538461538461,-0.0456852791878172,-0.06,-0.0505050505050505,0.010752688172043,0.032967032967033,-0.06,-0.06
24548.0,0.0,-0.02540463,-0.027840144,0.0137690632,0.4240832195,-0.064238742,0.0,-9.9595e-05,1.0162783045,0.0721982792,-0.1666666666666666,-0.5161290322580645,-0.4915254237288136,-0.5161290322580645,-0.4736842105263158,-0.53125,-0.4736842105263158,-0.4642857142857143,-0.5454545454545454,-0.4230769230769231,-0.2105263157894736,-0.3181818181818182,-0.2857142857142857,-0.3023255813953488,-0.4230769230769231,-0.4230769230769231,-0.4827586206896551,-0.5384615384615384,-0.5833333333333333,-0.5522388059701493,-0.3478260869565217,-0.2857142857142857,-0.2105263157894736,-0.0625,-0.0625,-0.0769230769230768,0.3043478260869565,0.1999999999999999,-0.0909090909090909,-0.1176470588235294,-0.0909090909090909
25102.0,0.003867361,0.0253132003,0.0889261745,0.2084507042,0.0077716736,-0.163034119,3.0,0.0710093897,1.1571354972,0.1071428582,0.0434782608695651,-0.1428571428571429,-0.2258064516129032,0.263157894736842,0.1162790697674418,0.1428571428571428,0.1428571428571428,0.0909090909090908,0.1999999999999999,0.2307692307692308,0.1707317073170731,0.0434782608695651,0.1428571428571428,0.411764705882353,0.7777777777777777,0.7142857142857142,0.5,0.3714285714285714,0.263157894736842,0.2307692307692308,0.1707317073170731,0.1428571428571428,0.7777777777777777,0.4545454545454546,0.4545454545454546,0.411764705882353,0.3714285714285714,0.411764705882353,0.3714285714285714,0.411764705882353,0.411764705882353
30680.0,0.0034712575,0.0133249088,0.026011934,0.2017500425,0.0883918138,-0.029521512,1.0,0.0181191373,0.3368983957,0.0144355651,0.015625,-0.2024539877300614,-0.2261904761904761,-0.2613636363636363,-0.1275167785234899,-0.1612903225806451,-0.0298507462686566,-0.1275167785234899,-0.1095890410958904,-0.0845070422535211,0.0317460317460318,0.0483870967741935,0.015625,-0.0151515151515151,-0.2168674698795181,-0.1447368421052631,-0.2024539877300614,-0.1875,-0.4009216589861751,-0.3981481481481481,-0.35,-0.2696629213483146,-0.2655367231638418,-0.1612903225806451,-0.1095890410958904,0.0,-0.0714285714285714,-0.0780141843971631,0.0,-0.0909090909090909,-0.0972222222222222
53401.0,-0.001145201,0.0335409062,0.0427407932,0.0142470353,0.1236914634,-0.011042866,0.0,-0.002272727,3.6667568682,-0.094458399,-0.3481481481481481,-0.5056179775280899,-0.5368421052631579,-0.5070028011204482,-0.4650455927051672,-0.4113712374581939,-0.4210526315789473,-0.4853801169590643,-0.3951890034364261,-0.3178294573643411,-0.2727272727272727,-0.3125,-0.3505535055350554,-0.3015873015873016,-0.3432835820895522,-0.3098039215686274,-0.2697095435684647,-0.2605042016806722,-0.3015873015873016,-0.2478632478632478,-0.1020408163265306,-0.1020408163265306,-0.2212389380530973,-0.1851851851851852,-0.1538461538461538,-0.2478632478632478,-0.2142857142857143,-0.2757201646090534,-0.3529411764705882,-0.3576642335766423,-0.3408239700374532
