firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom
45583,1.3931069246,0.0160375055,-10.05648277,0.0270835959,1.4704590921,3.4463703453,0.0453912385,-0.108552672,0.3175056086,0.0077265277,-0.077819282,28.0,-0.213190896,-0.078947368,-0.236746859,0.1533191612,-0.059268308,0.144747995,-0.073264435,-0.328891395,-0.138845782,0.3756171145,0.0,1.3526346222,-0.465644986,1.0024705449,0.0054522103,18.677995945,10.43842438,0.0817728041,0.0,0.0,0.0,0.0,0.0,0.5854892009,3.0,0.036189601,-0.185298754,-0.162625896,-22.82753111,-0.114975426,-1040.945851,0.12845197,11.964453806,-0.003273029,-0.004121321,-0.008216554,0.0218028859,0.0390704616,0.0106483498,0.0,0.008358209,-0.473319473,0.0577486474,3.0,12.412975407,1.2192216349,0.0,0.0313447379,0.0174002886,0.0365318867,0.5450122898,1.639112056,2.658125e-08,3.1639823e-08,0.3739982538,0.1398746939,0.4571525692,0.0568040558,-0.22019155,-0.133751503
14702,0.2733688032,0.0278599287,3.8340646037,0.0,0.0798454615,0.2638996087,0.1857814473,-0.068010465,0.3450689521,0.004071575,-0.354395124,27.0,-0.0089087,-0.096514048,-0.232232154,0.4375569358,-0.071200832,0.2267645597,-0.143747497,0.0406189993,0.0707157082,0.7206010783,0.0,5.07704382,0.5851273519,4.1552130197,0.5632676242,1.5167637737,9.4574519191,0.4104422358,0.0,0.0,1.0,0.0,0.0,0.5050236841,4.0,1.5220039069,-0.320284407,-0.149132589,1.3276812725,0.8197465209,26128.545559,0.0310388259,16.882842081,-0.000397233,0.0116896243,0.0150130239,-0.004742637,0.4752333538,0.0445167879,3.0,0.0013449899,-0.111125782,0.0422839234,7.0,17.556521184,3.9490538908,0.0,0.049957592,0.0210044151,0.0424377531,0.1595857027,3.4432090184,4.627202e-11,6.539484e-09,2.0151149937,4.0606884379,0.0564232091,0.0658010107,0.3568801099,-0.205771144
15537,1.9639090696,-0.014561362,-3.790010151,0.0425591751,0.4361534255,3.0866963518,-0.030098791,-0.064663046,0.5053216104,0.0087470449,-0.203855807,22.0,-0.013591231,-0.051282051,-0.044439715,0.0952827154,-0.036164707,0.2057901993,-0.039104692,0.0090114226,-0.02687889,0.5817505729,0.0,4.5160603081,0.1795395773,2.8375942314,0.1646000383,8.3557773642,5.3838020493,0.1789774532,0.0,0.0,0.0,0.0,0.0,0.6423683151,5.0,1.6216266695,0.1148997917,-0.103900592,3.0182215389,-0.277779161,-1681.367891,0.0310388259,9.5653398875,0.0023075948,0.0041835358,0.0050551171,0.0577484977,0.1799129453,-0.002062475,1.0,0.0240503887,1.4950606077,-0.1167432,5.0,6.9606797289,0.1480527589,0.0,0.1194030195,0.0434131075,0.0251712324,1.0538540893,0.3505262087,7.5237917e-06,4.4210529709,0.2550986871,0.0650753402,1.0185389548,0.098038869,-0.224351989,-0.205771144
68830,0.61552739,0.093818499,0.2604992267,0.0,0.6628775707,1.9322060055,0.0234426327,-0.011438313,0.4457950689,0.4874271137,-0.113166491,18.0,-0.139540677,-0.011373578,-0.018005581,0.4158163861,0.0686457855,0.0300940529,0.0421362303,-0.114524663,0.1278945683,0.5571655587,0.0,2.3970773075,0.1696513176,0.8673279322,2.5672012448,11.777160822,174.29756098,0.1578070297,0.0,0.0,1.0,0.0,0.0,0.9939936278,7.0,6.5891576082,-0.025975914,-0.119524237,-55.06723683,-1.529578539,-3149.030947,0.0250682817,11.683192537,0.001562034,0.0176428429,0.035393524,-0.049676045,0.0318745972,-0.017944292,1.0,0.0011092577,0.9161474285,-0.005010854,6.0,11.480889172,0.5883914048,0.0,0.0201004837,0.0106292749,0.0190379044,0.6406951531,1.3120923508,5.1855356e-08,5.5139482e-08,1.1903026839,1.4168204792,0.1073583024,0.0657113813,0.2941616229,-0.234991221
85631,0.2320123924,0.0395865879,4.0820458777,0.0057385715,0.1635527947,0.4153104842,0.2018249022,0.1172193686,1.0183581984,0.0169974778,0.1134187353,17.0,0.0008700721,0.0464982778,0.0119264272,0.1196432647,0.000706432,0.6482147762,-0.33620958,0.040411806,0.1514986708,0.53969845,0.0,1.5212963138,0.0339078037,1.4727358081,0.0373357969,2.804796173,6.745388531,0.3883256077,0.0,0.0,0.0,0.0,0.0,1.7895029956,5.0,1.2534388596,0.0284297657,-0.212636174,0.6606691158,0.3638312803,1089.5711368,0.0396717784,14.313016856,-0.004657906,0.0126501806,0.0195368634,-0.013727036,0.2810625685,0.0073384381,0.0,0.0011636928,0.5453518287,0.1579215531,7.0,15.185049719,2.5318296623,0.0,0.0609481148,0.0283800803,0.0421788644,0.7503427839,18.209612978,1.0348428e-09,8.2388177e-09,1.1434814617,1.3075498532,0.0711978594,0.05876709,0.4899536074,-0.223764479
49373,0.1884505215,0.0597799424,6.636429618,0.015925309,0.3937629486,0.4565648809,0.2279102687,0.0264864044,0.2394577962,0.9729317575,-0.029347162,28.0,-0.006431194,-0.003018109,0.1053317009,0.3935691305,-0.044118293,0.5423595113,-0.23806993,0.013924851,0.1667139514,0.3810761616,0.0,1.1944143274,0.045689311,1.1410947054,0.0582205379,5.6393583062,2.9076727302,0.2030522336,0.0,0.0,1.0,0.0,0.0,0.74191325,7.0,0.0846290509,0.2836512133,-0.086696636,-24.03218752,-0.046777805,6124.2147489,0.12845197,15.796251915,0.0036165012,-0.002255843,-0.006969374,0.0117364664,0.1579969239,-0.022837214,0.0,0.0013463132,0.1399167925,-0.025494189,4.0,16.148582732,1.465877818,0.0,0.0359544605,0.0166305065,0.0257380536,0.3551394526,2.7881322571,2.48345e-10,1.5978453e-08,0.4153021274,0.172475857,0.7048660428,0.049264997,-0.139200113,-0.133751503
18570,0.4858532594,0.0630792344,48.314595412,0.0127086735,0.1869655013,0.98963436,0.1407394335,0.0637351466,0.3577908253,0.0141075738,-0.094810938,28.0,-0.00245308,0.0375694048,0.0371473725,0.1833294576,-0.012959572,0.0647568033,-0.018585845,0.0948085721,0.1406238034,0.514378438,0.0,0.3425545611,0.2401877454,0.2256774154,0.3362256163,133.83488782,91.310172844,0.5194160501,0.0,0.0,0.0,0.0,0.0,0.5213495684,6.0,-0.126968978,-0.104982241,-0.347452659,-0.298641522,-0.279642335,-2714.174799,0.039113333,13.617152769,0.0048244782,0.0285661652,0.0395576995,0.0098161409,0.0151488097,-0.025941642,2.0,0.0007312614,0.3353001864,0.0144585214,7.0,13.515451094,1.0759478019,0.0,0.059935417,0.0239818723,0.0302628793,0.3560592293,2.3655567802,4.1756043e-09,1.9095542e-08,0.4919589067,0.2420235659,0.2771757863,0.0426048085,0.0917528258,-0.059257525
18973,0.5054625665,0.0444350079,2.8834590425,0.0272998573,0.1514294364,0.813053855,0.1244040843,0.0714667903,0.7068100979,0.0090337785,0.0710368533,19.0,-0.006122994,0.0,-0.053086031,-0.116726453,-0.036305312,0.2055852938,0.0856963603,-0.020482781,0.0722764944,0.4609626562,0.0,2.8281759177,0.0321472198,2.3337373084,0.0660505314,6.8049072648,6.78018519,0.48214631,0.0,0.0,1.0,0.0,0.0,0.9252645767,5.0,-13.56069901,-0.884465038,-0.12110327,1.6256145852,-0.662315494,60.386761559,0.1138257829,13.253464904,0.0103496774,0.0136954064,0.0178127406,0.0150339518,0.1806527555,-0.002506069,0.0,-0.000909091,0.5903908795,-0.011941312,7.0,12.489946656,0.3698340029,0.0,0.0452830493,0.0244753994,0.0330403193,0.3875598633,0.6196281038,1.953317e-08,7.0902013e-08,0.6805530657,0.4631524753,-0.135717855,0.0480614838,-0.000398937,0.0462399947
19271,0.4064928251,0.0442686178,4.5252042547,0.020943225,0.1772658953,1.1085658783,0.1452050055,-0.004148474,0.7263579299,-0.015732454,-0.055956202,27.0,0.0118047013,0.0136986301,0.0004414813,-0.196083955,-0.015852328,0.2071285502,0.0413536122,0.0636180017,0.0202683465,0.553149032,0.0,3.765052356,0.0374101887,2.3714368819,-0.006087455,12.051872977,9.5791827483,0.3991998135,0.0,0.0,0.0,0.0,0.0,1.0686881629,4.0,-0.157272948,-0.013768771,-0.371323434,-0.378001956,-0.355793628,-3646.094799,0.039113333,11.334856641,-0.009946723,-0.005359284,-0.007280812,-0.029336147,0.1365073766,-0.001197823,0.0,-0.009975846,-0.882017431,-0.023036268,4.0,9.2012290081,0.0611600306,0.0,0.0123734139,0.0130520258,0.0141330213,1.2720585347,0.2298032598,1.9907035e-06,1.1052638148,0.1667104384,0.0277923703,2.208580169,0.0447048847,-0.430083208,-0.059257525
29938,0.2439741656,0.0424302897,29.288963448,0.0174931896,0.131198922,0.3643794175,0.1931578947,0.0397111913,0.612686952,-0.001621408,-0.0625,28.0,0.000505689,-0.054054054,0.0176715177,0.0935791084,-0.041500606,0.1258581236,-0.166189931,0.0221763796,0.1044650379,0.4296433532,1.0,2.0787878788,0.1251387111,0.9111111111,0.1754862776,16.879310345,6.9928571429,0.3884694578,0.0,0.0,0.0,0.0,0.0,0.9941027801,5.0,-0.145775374,-0.088339051,-0.439076118,-0.540520616,-0.511994838,1586.3769608,0.039113333,14.539303086,-0.000826489,0.017906746,0.0275362319,0.0005608017,0.0610875358,-0.003882265,0.0,9.58985e-05,-0.50158932,-0.01489419,6.0,11.205471908,0.0498010073,0.0,0.0939907283,0.0216824361,0.0061895926,1.5769099336,0.6053391573,1.8602438e-08,3.4326795e-07,0.0200995577,0.0004039922,0.5699412669,0.0289405716,-0.046943243,-0.059257525
10866,0.920920852,0.0034051567,-13.15216802,0.0250740092,1.5940080151,6.3002502808,0.0792643906,-0.052928849,0.9617184344,0.0013172212,-0.054999287,27.0,-0.0438636,-0.033613445,0.042133496,-0.018453744,-0.032913887,0.3114664241,0.1781578656,-0.034538671,-0.049323634,0.4767603189,0.0,1.7479009995,-0.080001591,0.4335103648,-0.048184101,77.309263825,25.705995169,0.0604939743,0.0,0.0,1.0,0.0,0.0,2.5613693272,4.0,-0.018934626,0.1170602178,-0.214311213,0.0839392274,-0.334739442,-698.8961815,0.0727273367,13.079669652,0.0011477709,0.0108502189,0.0271394717,0.0368405076,0.0548953442,0.0021398818,0.0,0.0035707433,-0.173578715,0.0464202613,3.0,13.612610319,1.6292226062,0.0,0.0386656746,0.017684891,0.0305029201,0.3629297797,2.9841522439,4.4812109e-09,1.4839499e-08,0.4938558242,0.2438935751,0.1527234136,0.0599023291,0.1644537237,-0.195134417
20248,0.4430126653,0.0523134359,-0.284291698,0.0349022832,1.0038565263,2.5534491198,0.1173988121,0.0284062486,1.4072307306,0.041862899,0.0882347841,20.0,0.0107785136,0.0,-0.003464636,-0.566327305,-0.014340264,0.3712720537,0.1115197278,0.0798922188,-0.085518061,0.5422891067,0.0,1.2390763337,-0.127708002,1.044207478,-0.128810521,6.8579099989,21.952007701,0.2507213824,0.0,0.0,0.0,0.0,0.0,4.5138512844,4.0,0.0193640086,0.1821001904,-0.083678527,-23.77762537,0.0789400037,-1017.485451,0.12845197,11.544682214,0.0031143023,-0.000804474,-0.002593847,-0.013171393,0.1878681852,0.0061042198,1.0,0.0073082885,-0.057652912,0.0213401737,6.0,10.082591422,0.3991968869,0.0,0.0975609571,0.0299120133,0.0332822636,0.831640058,1.1505949745,2.3335491e-07,8.8371921e-08,0.5153608665,0.2655968227,-0.144756489,0.0477977188,-0.108480146,-0.133751503
25320,-0.011933424,0.0549565581,180.64983885,0.0270072229,0.6108028891,0.6419972783,0.1963157895,-0.0347562,0.4845621731,0.0024449878,-0.054907677,28.0,0.0070398352,0.0416666667,-0.079681873,-0.023120787,-0.138821529,0.143111639,0.1209270477,0.0501096676,-0.538461538,0.2742669114,0.0,0.4477221807,0.144056678,0.2094846901,0.0474234503,292.04761905,14.707434053,0.1275709884,0.0,0.0,0.0,0.0,1.0,-2.927770449,4.0,-0.048323895,-0.125154588,0.0203286914,-0.598009608,-0.649783503,5629.462162,0.041260257,15.95699806,0.0001687194,0.0095007773,0.465007776,0.0061760703,0.0036706869,0.0802692924,0.0,0.0,-0.413264043,-0.002202934,6.0,15.347077489,0.4789467058,0.0,0.0151293054,0.01218225,0.0221253931,0.4469550642,1.6944573747,4.321777e-10,3.8436881e-08,0.0089815411,8.06681e-05,0.4472081791,0.034917133,0.032078758,-0.059257525
21726,0.8297450871,0.0388401604,-1.760915622,0.0,0.8984442618,1.8512808645,0.1316921936,-0.125022999,0.3363137782,-0.013024476,-0.2074278,28.0,-0.03570822,-0.263157895,-0.254600585,0.0009615741,0.0529425692,0.2401485052,0.0143762536,-0.146189229,-0.027776109,0.4205013385,0.0,2.6483793637,0.1434107519,1.8788393348,0.2547191126,9.867439772,6.3044779843,0.1445628506,0.0,1.0,1.0,0.0,0.0,0.7612078659,6.0,1.6181763383,-0.117542133,-0.315776436,1.8840575564,-0.013881477,-1560.860951,0.0310388259,11.961565658,0.0009352877,0.0172051144,0.0338586564,-0.01464454,0.1333034837,0.1108103634,2.0,0.0074576271,-0.132595031,0.0153470691,6.0,11.578020074,0.5345405161,0.0,0.0218878035,0.0159501481,0.0176180943,0.7622196877,1.4307705565,8.8249835e-08,7.4978083e-08,0.1559313868,0.0243145974,0.9365944743,0.0530585304,-0.165672397,-0.205771144
21742,0.5714540162,0.0491329204,4.4654188647,0.0065175217,0.5665275684,2.6605031434,0.0863242864,0.0602335454,0.5701703284,0.0026063239,0.0369056792,19.0,0.0122149672,0.0542792956,0.0491211666,-0.643576722,0.0292994568,0.0702150652,-0.009533009,0.1449622486,0.0844200472,0.5479901272,0.0,0.8710304891,-0.168506618,0.3312216145,-0.386836509,90.681736653,119.79671057,0.21263511,0.0,0.0,1.0,0.0,0.0,1.1195385284,5.0,0.0181901952,0.012323509,0.0532629167,2.4046494641,0.1811021775,-10657.54305,0.0752430025,13.215184115,-0.000429243,0.0165806421,0.0330183441,-0.041357114,0.0320958547,-0.012444981,2.0,0.0008733624,0.7842607202,0.014139642,5.0,12.488042753,0.5343403827,0.0,0.0351350792,0.0213754637,0.0369315153,0.6550906286,2.0204201014,1.8719984e-08,4.4551102e-08,0.3286614987,0.1080183807,-0.176989324,0.0465773889,-0.09259921,-0.260741322
11267,0.436464476,0.080126411,2.4285296653,0.0249197862,0.1810273691,1.312301976,0.2681426019,0.0685423921,0.770066486,-0.002019882,-0.054784677,22.0,0.0038768916,-0.044444444,0.0545824086,-0.058697843,0.014984208,0.1087110658,-0.017122318,0.0778266214,0.1296755344,0.6614858376,0.0,2.6707508226,0.112539144,1.708656895,0.1250629818,8.3317551213,13.494310902,0.5388363085,0.0,0.0,0.0,0.0,0.0,1.1516050001,6.0,0.0048416563,0.0557798696,-0.225142213,-0.400517149,-0.253641629,-439.8658215,0.0727273367,12.70871286,0.0032819648,0.0330162253,0.0488919734,0.0266294324,0.2983725281,0.0052797629,0.0,0.0025905285,-0.078584588,0.0065814431,4.0,13.177528185,1.324506376,0.0,0.0326087512,0.0169352012,0.0250302854,0.5923971063,2.9555999463,9.8952953e-09,2.4786395e-08,0.7646621217,0.5847081603,0.4293824766,0.0507807399,0.0068151349,-0.195134417
86474,1.0127989378,0.0964938012,-0.217609921,0.0,0.055139315,1.0456619695,0.1764203332,0.0651050258,0.5416254262,0.0106729914,-0.45474373,15.0,0.0617744169,0.3636363636,0.065153898,0.1526350443,0.0120552009,0.2580645161,0.112467306,0.1045859452,0.1232876712,0.6629008776,0.0,20.373853211,1.1729266567,9.4908256881,0.9632499788,3.5633220594,7.8363636364,1.4382498236,0.0,0.0,0.0,0.0,0.0,0.6023727984,5.0,0.456095368,0.0509579219,0.3937976672,2.1039179106,-0.282452678,-2226.854035,0.0309927413,8.8870643357,-0.01974026,0.00405515,0.0042283298,-0.060614571,0.3552286923,-0.002347293,0.0,-0.039760934,0.1888618505,0.0025908835,4.0,7.7590167199,0.1763782617,0.0,0.0436893962,0.0249469643,0.0178148641,1.0787099806,0.3517636911,1.01179e-05,4.4210529722,2.4362391568,5.9352612293,0.4327965879,0.085992129,0.2853480251,-0.254818583
22825,0.4319352378,0.0533439385,4.1392232392,0.0,0.372206734,0.8949877731,0.1396970047,1.9016256969,1.4072307306,1.0225926738,4.0396889517,23.0,0.1311693609,1.3631284916,1.4491070517,0.4900655834,0.0364507172,0.149408284,-0.73343041,0.6488370959,1.6290915694,0.4714147235,0.0,2.8619671163,0.0613281089,2.008811657,0.0768536954,9.5498607242,5.2049102108,0.3540172226,0.0,0.0,1.0,0.0,0.0,2.1670676897,5.0,-0.633678601,-0.006914572,1.250013038,0.1906012417,11.123704867,-855.8503567,0.0482543624,11.698840557,-0.000782987,0.0180049593,0.0360592284,0.1348814015,0.1165433061,-0.35357332,0.0,0.0044527868,13.136885202,-0.22793486,4.0,10.879290176,0.4369515178,0.0,0.0418972895,0.0149471933,0.0178329214,0.4879998885,0.9584698718,4.6221258e-08,6.5414226e-08,0.8133679042,0.6615673476,0.385284803,0.0815029368,-0.039377889,-0.206622125
