firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48
21020,0.1598020271,0.1129802443,-0.728804222,0.0094572402,2.0049771378,1.6963924571,0.1334101226,0.0590519467,0.2991841371,-0.187838405,0.1100748013,-0.077200092,-1.437967115,0.2754421202,0.0772000923,42.0,0.004634413,0.0320675105,-0.019760917,-0.138357409,-0.050163315,0.0586026509,0.0032102843,0.1018279459,-0.328305235,0.4954790537,0.0,0.7442329873,0.0140500543,0.6653690888,-0.007635776,5.7424610547,25.207026349,0.0997463138,0.0,0.0,1.0,0.0,0.0,2.3866903283,4.0,-0.074134513,-0.01881878,-0.014585768,0.3940137885,-0.199622234,0.1412215839,17112.657932,0.0776037893,16.816121334,-0.00097832,0.0123931303,0.1779273217,0.0162753562,0.1175740921,-0.059377893,0.0,0.0,0.3546152099,-0.086738687,3.0,17.577313861,2.2452033132,0.0,0.0439343899,0.0280488237,0.0369800177,0.4253821428,8.5090543838,7.54214e-11,6.9342304e-09,1.2750590752,1.6257756453,0.0276626407,0.0401953252,-0.182849605,0.0408426731,0.0614662494412159,-0.0584853291038857,-0.0562400635930047,-0.019004337946705,0.1142656030032849,0.122695035460993,0.0243744607420191,0.0732203389830508,0.0171342899978583,0.0226098191214472,0.169704433497537,0.2971865610488937,0.3082644628099176,0.3377464788732394,0.6774991169198166,0.4882481980570354,0.3689824156817527,0.1580102414045356,0.1582926829268294,0.2180046165683509,0.1213695395513576,0.1509936984973341,0.0274772825616615,0.2230234354880247,0.2183170856849667,0.18428927680798,0.1891824214348316,0.1208402171347653,-0.0164647406026715,-0.1002273588480484,-0.0085594989561585,-0.0323960880195598,-0.1144881596121574,-0.0214300432722027,0.1484885126964934,0.3385005636978582,0.2214192021810139,0.2223938223938224,0.1054469273743017,0.1825199203187253,0.3541488451668093,0.2975409836065574,0.2859463850528025,0.4154992548435172,0.8807920792079209,196.87500000000003,134.6857142857143,147.40625
11499,0.3988627663,-0.080195585,2.1193715397,0.0188748571,0.6474569094,0.8750442494,0.0819964902,-0.167304311,0.232060105,0.0071938204,-0.127886534,-0.196485863,-2.821105238,0.1460446001,0.1964858632,37.0,-0.029293282,-0.160988075,0.1349647,0.2854689034,0.1002530778,0.6931793179,0.8874030811,-0.058383251,-0.205186638,0.3086581541,0.0,1.4551852307,-0.056189545,1.0478962544,0.0163507168,8.812201513,5.0204786786,-0.058322639,0.0,0.0,1.0,0.0,0.0,0.5488118485,5.0,0.1264604022,0.049342782,-0.138356878,-0.040412539,-0.265416316,0.1309654297,-4025.187791,0.0351574588,12.000875179,-0.003354343,0.0066236146,0.0155997904,-0.056805034,0.0558454416,0.0010427478,0.0,-0.014184397,5.256412769,-0.280793235,2.0,12.01866021,0.9352734041,0.0,0.0430107117,0.0192941687,0.0344491479,0.3727479645,1.4725537602,2.1977687e-08,2.8074496e-08,1.7714568126,3.1380592388,0.0027468456,0.0581240082,-0.254164907,0.1151670438,0.1325301204819278,-0.1242236024844719,-0.0784313725490194,-0.0999999999999999,-0.2506643046944197,-0.1950523311132254,-0.2513274336283185,-0.3551829268292682,-0.3935483870967741,-0.4038054968287525,-0.1454545454545454,-0.2499999999999999,-0.230209281164695,-0.0854054054054053,-0.0320366132723111,0.0380368098159509,0.2818181818181819,0.3623188405797102,0.3623188405797102,0.0846153846153847,0.1015625000000002,-0.0264672036823934,-0.0515695067264573,0.032967032967033,-0.1260330578512395,-0.0599999999999999,-0.2533097969991172,-0.2546255506607928,-0.2824427480916029,-0.2026390197926483,-0.4054813773717498,-0.3833819241982507,-0.4555984555984554,-0.4025423728813558,-0.409217877094972,-0.3686567164179104,-0.3982930298719772,-0.3770250368188512,-0.4573444515715201,-0.409217877094972,-0.4675896790434235,-0.4900542495479204,-0.4761609907120742,-0.4555984555984554,-0.476225854383358,-0.4689265536723163,-0.5206798866855523,-0.3991477272727272
81912,0.8057891876,0.0457284698,0.2467806051,0.0261795808,0.0948611721,0.4772109462,0.1403289415,0.0280494095,0.1503565206,0.0026150503,0.1212695466,-0.028329328,-0.550351791,0.070895215,0.0283293283,37.0,-0.004149588,0.0588235294,0.0979750387,0.0933447359,0.0066283392,0.177898821,-0.004349383,0.0024317179,0.0180850174,0.6673024909,0.0,8.4992340339,-0.091566145,6.3048776537,-0.054747788,1.1853732497,5.9371978054,0.6825606152,0.0,0.0,0.0,0.0,1.0,0.1664282768,6.0,-4.432403524,0.0785035746,0.0080714964,0.5589383486,0.0541565078,0.1140070933,-3495.10382,0.0542543586,14.725804416,0.0021597164,0.0138395624,0.0154561674,0.0082250822,0.4570401535,0.0062284872,1.0,0.0010970927,0.2093554101,-0.053215196,6.0,13.308050551,0.2372610457,0.0,0.0433437005,0.0257136754,0.0259381717,0.5104858905,0.734751053,4.1774458e-09,7.5684344e-08,1.0969032781,1.2031968015,0.0092816511,0.0204859088,-0.335057401,0.0925507357,0.0446991404011463,0.0201454952434247,0.1156670746634027,0.1136224801466097,0.0780603193376701,0.1129426129426129,0.1746134020618557,0.1253086419753086,0.1663467690339091,0.2001316655694536,0.3002853067047075,0.321972443799855,0.326783114992722,0.3345534407027819,0.3424153166421209,0.3200579290369296,0.3789712556732223,0.4502784407319014,0.5528109028960817,0.5879790940766549,0.5016474464579901,0.3513713862120089,0.3503703703703704,0.3926661573720398,0.395865237366003,0.3533778767631774,0.3543833580980682,0.284707540521494,0.3238925199709515,0.2775052557813595,0.2792982456140351,0.4098994586233566,0.3021428571428572,0.2757172848145557,0.2624653739612188,0.3727409638554217,0.3229317851959361,0.3404411764705883,0.3727409638554217,0.3523738872403561,0.3655430711610488,0.3831562974203339,0.420888542478566,0.4109907120743035,0.3086862885857862,0.3287172011661807,0.3758490566037735,0.3884234577303884
27991,0.55292688,0.0508808729,-160.57814,0.0327782292,1.2740351461,0.4027201396,0.0509554196,0.0649439875,0.0892859971,0.0032167958,0.0736787915,-0.037467545,-1.3151839,0.1177985778,0.0374675449,42.0,0.0001711753,-0.010613392,0.0009266351,0.0346482165,-0.006271981,0.0384837789,-0.080840274,0.0797707891,0.0479295328,0.448102459,0.0,0.6359267904,0.0299736564,0.4173662318,-0.014102195,393.95135683,9.8442669308,0.0868088915,0.0,0.0,0.0,0.0,0.0,0.2478432746,4.0,-4.375313389,0.0007556964,-0.078540317,0.7324362322,0.1155003699,0.1534662376,910.98568269,0.0239339153,16.013877205,0.0001817696,0.016561279,0.0568118118,0.0017369724,0.0006287009,0.0142155789,2.0,0.0018921476,0.0639543886,0.0165519975,5.0,16.60883897,1.7791506228,0.0,0.0147171943,0.0099956761,0.0162937571,0.2371222713,1.9924533328,1.127519e-10,1.1753719e-08,0.188580979,0.0355627856,-0.539545142,0.0211184207,-0.113036811,0.018434719,-0.0601311548293875,-0.0250201775625504,-0.0070455612963832,-0.0428975664968872,-0.0062286990245622,0.0141520748380907,0.0288356247718701,0.0892696122633003,0.0836857618864539,0.1437846611659676,0.1107316432418232,0.1127779971048823,0.126865671641791,0.0721440344871306,0.0431778929188255,0.1490691670063866,0.1639366827253956,0.126415345677368,0.2285340694464623,0.2752224400542904,0.3114143920595533,0.3345959595959595,0.3314438671075421,0.3183660742126597,0.4204602721316983,0.3702803435423756,0.4863772191949376,0.3880499015101772,0.3816993464052287,0.3264313725490195,0.3196004993757804,0.2049016813907094,0.2378861074513247,0.3373398703147241,0.3756303888075485,0.5475841874084919,0.4848112379280069,0.5808562348102448,0.4619640387275241,0.525802959220498,0.511349419124218,0.5470179290157338,0.5194968553459121,0.6066882006460192,0.5978835978835979,0.5847076461769116,0.5091915045511333,0.5447570332480818
10517,0.6482163607,0.0609379328,0.0645177768,0.0032463363,0.4961985686,1.4034130659,0.1137858077,-0.016224531,1.0953986178,-0.015853994,-0.122358788,-0.123672058,-2.341714351,0.2036371646,0.1236720585,35.0,-0.001933792,-0.094488189,0.0087931275,0.500175445,0.0288240063,1.1590844501,0.2061768198,-0.053122843,0.0841347033,0.4260991534,0.0,7.4483952127,2.1128935348,7.2496212174,2.24454013,9.7475264373,16.666490011,1.257796855,0.0,0.0,1.0,0.0,0.0,2.1140786965,8.0,-22.78422592,-0.002241922,-0.119170477,-0.210471497,-1.193976268,0.0053303896,-1496.618278,0.1300804865,14.893345376,-0.000759586,0.00994494,0.0164330742,0.0226417688,0.0574742852,0.0552192513,0.0,-0.002750401,1.0293743559,-0.128639061,5.0,15.691976303,2.4398275168,0.0,0.031442523,0.0207434397,0.0302859571,0.4682447566,8.8744911734,3.958772e-10,8.1546468e-09,1.1921698351,1.4212689158,0.1298527668,0.0500098281,0.1113416689,0.2003831634,-0.0144567427151569,-0.0572601555747622,0.1215938303341903,0.1946878422782036,0.2139677239844186,0.4670477471418965,0.5993401759530792,0.4101486748545573,0.3638637074085653,0.4982829670329671,0.7656819101578309,0.7163650668764752,0.7910509031198687,0.8217118997912318,0.9931475559616264,0.7382470119521913,0.6646318199160626,0.7382470119521913,0.8977816441931277,0.9069055944055946,0.9486377847253238,0.7976926246394727,0.7685447912444263,0.2082525616172805,0.158831341301461,0.1798269334775555,0.2049157691245513,0.2455038538395662,0.283235294117647,0.5411515365595199,0.4636028178463605,0.3780795957043588,0.4272162250572457,0.5373502466525724,0.7621163166397416,0.7939967105263159,0.7029664324746292,0.6539044730856711,0.2241863075196408,0.3285627283800243,0.4804886325076349,0.4427910052910053,0.4197852261633583,0.6225362588322798,0.4840136054421771,0.5233938547486034,0.5378921395840677,0.5750902527075814
20482,0.3630360229,0.0187899159,1.3096084309,0.0273452492,0.5647403786,0.3686040601,0.1047401519,0.2768443766,0.3089436808,0.0001385244,0.6037849506,-0.045574095,-2.013170273,0.056617216,0.0455740952,42.0,-0.003513891,0.0135135135,0.0219554031,0.0716920912,-0.017224661,0.2371603856,-0.076814531,-0.004412442,-0.03172882,0.4838205484,0.0,4.0204204204,1.609083856,3.654954955,1.9053665815,1.1106790945,6.4202586207,0.0931559668,0.0,0.0,0.0,0.0,0.0,0.5907312244,4.0,7.9783349482,-0.102685785,-0.091025623,0.5233277049,-0.967639996,0.8907905468,53207.580897,0.0336401505,18.435711192,-0.002860977,0.0078846397,0.017752041,0.0164408394,0.1550077511,-0.091136842,1.0,0.0001874063,0.0015502977,0.0248902184,6.0,18.252267296,0.7982849909,0.0,0.0158020984,0.0151712871,0.0212146305,0.263080758,1.0641563413,3.333027e-11,2.671036e-08,0.905662255,0.8202241202,0.0109915671,0.023121449,-0.173537509,0.124382231,0.0475068708284256,0.0849938999593331,0.0977165192347253,0.1686377573368376,0.222731439046746,0.2015311866696691,0.183673469387755,0.2774718697629876,0.3892215568862276,0.4016285789335434,0.3598369011213047,0.2617640104043508,0.2698714897667775,0.1924022346368714,0.3574154159247009,0.3464547060307847,0.3717223650385604,0.2756394931867081,0.3773877129581826,0.4097754293262878,0.1881540859496773,0.1878895814781833,0.1910714285714285,0.3267031327697662,0.1781850298079046,0.0526731110672717,0.0872045639771801,0.0979423868312756,0.1495045239121069,0.1517375350744658,0.1264513405108718,0.1921358355674709,0.1852509995557529,0.1988317232082679,0.2241339756824958,0.2830007213272421,0.2632575757575757,0.2668566001899335,0.3046454767726161,0.3336665833541614,0.3773877129581826,0.3856141262009869,0.3413775766716942,0.4555373704309875,0.3921210540046962,0.397224404294318,0.4599179206566348,0.6077131666164508
10656,0.8712011963,0.024467026,-4.054199148,0.0169802365,1.3616837684,1.3728677114,0.0426830699,0.9197988824,0.3126014742,0.0168609562,1.6788893778,-0.042041517,-2.917633615,0.0958528434,0.0420415171,43.0,0.04848752,0.0592592593,0.1428658392,-0.371346807,-0.055621575,2.2779056387,0.8018021921,0.0723531653,0.3305227268,0.3208209462,0.0,2.1164471174,-0.406429068,1.5043109445,-0.415505636,11.057720958,2.3385466469,0.0808093355,0.0,0.0,1.0,1.0,0.0,0.5034719257,3.0,-11.07939824,-0.350856717,-5.363882616,0.3343456937,0.1852015982,0.023283868,-2500.204444,0.123555817,11.260794296,-0.001305318,0.0004373016,0.0011208022,0.1666653903,0.0738212114,0.0060608394,0.0,-0.001780944,1.6360610174,-0.014709424,5.0,13.216105042,5.0106751548,0.0,0.0833333582,0.0926113921,0.0645570933,0.5656631475,51.360487186,1.067449e-08,2.8225232e-09,1.6600062103,2.7556206182,0.0445581002,0.0579464744,-0.387720244,0.0291034045,0.058435438265787,-0.3347156398104265,-0.2731391585760517,-0.2063604240282686,-0.2914826498422712,-0.2896900695762175,-0.2679269882659713,-0.4117338920900995,-0.4888484296768319,-0.4503181595692609,-0.3873431533006,-0.4086361242759346,-0.4437840515106488,-0.5632049786075457,-0.48698035632709,-0.4966382787987449,-0.4993312527864467,-0.5233446519524618,-0.4764568764568764,-0.5085339168490153,-0.5837657524091919,-0.6019142148174406,-0.6276525198938991,-0.5908925318761384,-0.49888442659527,-0.5206999573196756,-0.5440519691433211,-0.5235468816291896,-0.4205366357069142,-0.4895454545454545,-0.475478748248482,-0.4211340206185566,-0.4824884792626728,-0.4652380952380952,-0.5061565523306948,-0.4187370600414078,-0.4157127991675338,-0.3299522673031027,-0.3809261300992282,-0.3557085484796327,-0.4867458866544789,-0.4410154305624688,-0.3860032804811372,-0.473264540337711,-0.5509796081567373,-0.4784022294472828,-0.2959247648902821,-0.2810499359795133
60038,0.5424590024,0.068818899,4.3800118423,0.015643332,0.5404124312,1.4652274017,0.0988915327,0.1307402267,0.5892582995,-0.006869773,0.201611005,-0.034653893,-0.513758332,0.1041751818,0.0346538934,42.0,0.0199323292,0.1695906433,0.1344297527,0.111122827,0.0075501107,0.3037752414,0.0956338021,0.0632514953,0.0679881438,0.4872614103,0.0,5.1063182527,0.0220514248,2.2017160686,0.0892681338,21.074945018,6.2221667249,0.1965479966,0.0,0.0,0.0,0.0,0.0,1.0908901445,7.0,0.1465660218,0.1003827749,0.1215016201,-14.82110546,-0.031465004,25.821534748,-1906.7547,0.0511260178,11.185374306,6.03792e-05,0.0109818767,0.0243373592,0.0241230896,0.0632876021,-0.000870252,0.0,-0.01,1.9772371955,-0.029565491,4.0,10.732177359,0.3800632286,0.0,0.0672374442,0.0260095302,0.0331510288,1.1004880925,1.6889728333,7.6215375e-07,1.0000000704,0.3817823976,0.1457577991,0.586640012,0.04115086,0.1759185873,-0.012125738,-0.035234899328859,-0.1687748464040477,-0.1958041958041958,-0.1929824561403509,-0.2068965517241379,-0.1788646911817208,-0.1102514506769826,-0.0558292282430212,-0.1005084082909659,0.046405823475887,0.0521500457456542,0.0994263862332696,0.1208576998050683,0.061865189289012,0.256830601092896,0.2735326688815063,0.370328223399248,0.4075887392900856,0.505235602094241,0.6606498194945849,0.3218390804597701,0.3430813790526019,0.4067278287461773,0.334532478458905,0.329479768786127,0.2592665593552554,0.2707182320441987,0.2777777777777777,0.2466124661246613,0.2588943623426383,0.1960478419136764,0.216963411730469,0.150575287643822,0.2777777777777777,0.3333333333333332,0.3822115384615383,0.3649851632047476,0.3513513513513513,0.3731343283582089,0.4101778050275906,0.3666072489601903,0.4008161276569828,0.4438166980539861,0.5699658703071673,0.5436241610738255,0.5603799185888738,0.5530047265361242,0.5241882041086812
10779,0.5487335826,0.0412462851,2.0760540788,0.0568766178,0.1038443102,0.7775131819,0.1358664728,0.0784557276,0.4567669649,-0.000436967,0.4625189026,-0.195919164,-2.986984009,0.1644482792,0.1959191638,39.0,-0.055687681,0.0,0.70543705,0.8689499078,-0.339947508,0.378921963,-0.237181169,-0.02271287,0.0273980471,0.5256389385,0.0,4.6788745677,-0.291537889,2.4784658912,-0.110032,4.6461044913,14.700986079,0.6370734275,1.0,0.0,0.0,0.0,0.0,0.5174899483,5.0,-4.425274605,0.4911344935,-0.050752033,0.3018827436,-0.04381298,0.2075601574,-6180.60347,0.0542543586,10.869363867,-0.00257732,0.0138725116,0.016316319,-0.058702273,0.2192131034,0.0013781914,0.0,-0.002409648,0.9955756093,0.0154560292,7.0,9.0450765142,0.0862645961,0.0,0.0389610641,0.0193060483,0.0197975237,1.0429457525,0.2167161269,1.7176671e-06,1.0000003945,0.7592096609,0.5763993092,-0.263176882,0.0622648242,0.3698343006,0.0925507357,-0.0769230769230768,0.0140845070422535,-0.0399999999999999,-0.2258064516129032,-0.287128712871287,-0.28,-0.287128712871287,-0.2727272727272727,-0.2421052631578947,-0.2941176470588235,-0.3076923076923077,-0.3258426966292135,-0.3525179856115107,-0.3036750483558994,-0.2927308447937131,-0.3394495412844036,-0.2771084337349397,-0.2035398230088494,-0.0649350649350649,-0.0862944162436547,-0.0862944162436547,-0.121951219512195,-0.1627906976744185,-0.1818181818181818,-0.217391304347826,0.0526315789473683,-0.2697768762677484,-0.3308550185873605,-0.4610778443113772,-0.4098360655737704,-0.4202898550724637,-0.3320221174898875,-0.25,-0.2756539235412474,-0.3513513513513513,-0.3023255813953488,-0.25,-0.121951219512195,-0.0673575129533677,-0.0624755853017006,0.1464968152866241,0.142857142857143,0.142857142857143,0.0526315789473683,0.0682492581602374,0.0682492581602374,0.3688212927756655,0.3636363636363635
61487,0.9047396105,0.0150259771,-0.911683955,0.0221891766,0.5713817621,6.5744778428,0.0324076976,0.0150360792,0.1449581646,0.0,0.053525164,-0.018082504,-1.763231198,0.0415202486,0.0180825037,43.0,0.0220328227,-0.202719407,-0.434474168,-0.642767178,0.5609719149,0.4056556935,0.0213656759,-0.070674095,-0.007855223,0.7435088629,0.0,2.2366568302,0.0160655716,2.0848107442,-0.009892061,12.588903391,12.231108936,0.2287600999,0.0,0.0,0.0,0.0,0.0,0.2311586125,6.0,11.71495216,-0.680763627,-7.512653836,0.4814309429,-0.448375683,-0.122541411,-2691.327864,0.1226110697,12.171400436,-0.004469518,-0.012432876,-0.020449856,0.2195638886,0.4001504855,0.013760549,0.0,-0.005027221,-0.073801865,-0.030944057,2.0,11.323947805,0.3608345187,0.0,0.0410423316,0.0218057542,0.0312792282,0.891953372,0.9674154916,1.5568025e-07,7.9627213e-08,1.4998921679,2.2496765155,0.1192706734,0.0517461325,0.0088377974,0.0291034045,0.1970002884338044,0.0923927349302446,0.0102239532619279,0.0408828693253073,0.0216642048252093,0.1111111111111111,0.0246913580246914,0.0709677419354839,0.0466582597730138,0.0495700556398583,0.1357416529830324,0.0554425228891148,0.1185983827493259,0.3709943838784275,0.0779220779220779,0.0698633668471255,0.0310559006211179,0.0380190095047525,0.2683374083129584,0.2325512325512324,0.0807291666666667,-0.0330848089468779,-0.0665766981556456,0.0121951219512195,-0.0901118175838632,-0.1312539250575676,-0.069506726457399,-0.0326340326340326,-0.1094420600858369,-0.3825323612557655,-0.3794856459330142,-0.2849758787043418,-0.1691691691691692,-0.0629939038157597,-0.0130796670630201,-0.0629939038157597,-0.3672815978045434,-0.3648607284970921,-0.468833994624344,-0.3436659813379724,-0.4240910352484041,-0.2834944751381215,-0.436141304347826,-0.3761274804570054,-0.3941605839416058,-0.2747291156938133,-0.198377438671045,-0.25238695730499
